,title,contents
2560,"[10일 13시 구충제(펜벤다졸 등) 테마주 오후 시황] 명문제약,진바이오텍 등이...","1월 10일 금요일 이시간 현재 구충제(펜벤다졸 등) 테마주, 관련 현황을 알아본다. 13시 28분 현재 구충제... 명문제약은 주당 4,830원의 거래가격으로 전일대비+2.66%의 등락률을 기록 구충제(펜벤다졸 등)테마주를..."
2561,"[13시 22분 전기자전거 테마주 시황-오후] 알톤스포츠,삼성SDI 등이 상승세 견...","테마주, 관련 현황을 알아본다. 13시 22분 현재 전기자전거주를 견인하고 있는 것은 알톤스포츠 종목이다. 알톤스포츠는 주당 1,390원의 거래가격으로 전일대비+7.34%의 등락률을 기록 전기자전거테마주를..."
2562,"[13시 23분 PCB(FPCB 등) 테마주 시황-오후] 슈펙스비앤피,코리아써키트 등이...","등) 테마주, 관련 현황을 알아본다. 13시 23분 현재 PCB(FPCB 등)주를 견인하고 있는 것은 슈펙스비앤피 종목이다. 슈펙스비앤피는 주당 405원의 거래가격으로 전일대비+17.05%의 등락률을 기록 PCB(FPCB 등)테마주..."
2563,"[22일 09시 유전자 치료제/분석 테마주 오전 시황] 진원생명과학,우정바이오 ...","1월 22일 수요일 이시간 현재 유전자 치료제/분석 테마주, 관련 현황을 알아본다. 09시 13분 현재 유전자... 진원생명과학은 주당 4,100원의 거래가격으로 전일대비+9.77%의 등락률을 기록 유전자 치료제/분석테마주를..."
2564,"[13시 26분 조선기자재 테마주 오후 시황] 현진소재,동방선기 등이 주도","조선기자재 테마주, 관련 현황을 알아본다. 13시 26분 현재 조선기자재주를 견인하고 있는 것은 현진소재 종목이다. 현진소재는 주당 1,115원의 거래가격으로 전일대비+29.65%의 등락률을 기록 조선기자재테마주를..."
2565,"[국내 상장 중국기업 테마주-마감] 골든센츄리,컬러레이 등이 주도",중국기업 테마주 종가를 알아본다. 이 날 국내 상장 중국기업주를 견인한 것은 골든센츄리 종목이다. 골든센츄리는 주당 343원의 거래가격으로 전일대비+5.21%의 등락률을 기록 국내 상장 중국기업테마주를 주도한...
2566,"[소프트웨어 개발 및 게임 테마주-마감] 위메이드,손오공 등이 주도","게임 테마주 종가를 알아본다. 이 날 소프트웨어 개발 및 게임주를 견인한 것은 위메이드 종목이다. 위메이드는 주당 35,500원의 거래가격으로 전일대비+13.42%의 등락률을 기록 소프트웨어 개발 및 게임테마주를..."
2567,"[22일 09시 치매 관련주 테마주 오전 시황] 모나리자,유유제약 등이 주도","관련주 테마주, 관련 현황을 알아본다. 09시 12분 현재 치매 관련주주를 견인하고 있는 것은 모나리자 종목이다. 모나리자는 주당 5,360원의 거래가격으로 전일대비+16.52%의 등락률을 기록 치매 관련주테마주를..."
2568,"메드팩토, 항암치료제 '백토서팁' 개발중…주가 +7.69% 급등","2월 11일 화요일 이시간 현재 면역항암제 테마주, 관련 현황에서 신약 개발 기업인 메드팩토가 강세를... 69%의 등락률을 기록해 면역항암제테마주를 크게 이끌고 있다. 코스닥상장기업인 메드팩토의 전일..."
2569,"[9일 13시 줄기세포 테마주 오후 시황] 테고사이언스,에이치엘비 등이 상승세...","줄기세포 테마주, 관련 현황을 알아본다. 13시 24분 현재 줄기세포주를 견인하고 있는 것은 테고사이언스 종목이다. 테고사이언스는 주당 23,350원의 거래가격으로 전일대비+12.26%의 등락률을 기록 줄기세포테마주..."
2570,"[13시 23분 MLCC(적층세라믹콘덴서) 테마주 오후 시황] 삼화콘덴서,코스모신소...","1월 9일 목요일 이시간 현재 MLCC(적층세라믹콘덴서) 테마주, 관련 현황을 알아본다. 13시 23분 현재 MLCC... 77%의 등락률을 기록 MLCC(적층세라믹콘덴서)테마주를 주도하고 있는 것으로 알려졌다. 코스피상장기업인..."
2571,"[구충제(펜벤다졸 등) 테마주 시황-마감] 알리코제약,진바이오텍 등이 상승세...","등) 테마주 종가를 알아본다. 이 날 구충제(펜벤다졸 등)주를 견인한 것은 알리코제약 종목이다. 알리코제약은 주당 14,000원의 거래가격으로 전일대비+8.53%의 등락률을 기록 구충제(펜벤다졸 등)테마주를 주도한..."
2572,"[슈퍼박테리아 테마주 시황-마감] 큐로컴,인트론바이오 등이 상승세 주도","1월 9일 목요일 슈퍼박테리아 테마주 종가를 알아본다. 이 날 슈퍼박테리아주를 견인한 것은 큐로컴 종목이다. 큐로컴은 주당 1,950원의 거래가격으로 전일대비+13.37%의 등락률을 기록 슈퍼박테리아테마주를..."
2573,"[21일 09시 탄소나노튜브(CNT) 테마주 시황-오전] 금호석유,오픈베이스 등이 ...","테마주, 관련 현황을 알아본다. 09시 15분 현재 탄소나노튜브(CNT)주를 견인하고 있는 것은 금호석유 종목이다. 금호석유는 주당 81,700원의 거래가격으로 전일대비+2.51%의 등락률을 기록 탄소나노튜브(CNT)테마주..."
2574,"[09시 14분 그래핀 테마주 시황-오전] 오리엔트정공,대창 등이 상승세 견인중","그래핀 테마주, 관련 현황을 알아본다. 09시 14분 현재 그래핀주를 견인하고 있는 것은 오리엔트정공 종목이다. 오리엔트정공은 주당 387원의 거래가격으로 전일대비+4.88%의 등락률을 기록 그래핀테마주를..."
2575,"[09시 14분 GTX(수도권 광역급행철도) 테마주 오전 시황] 대우건설,특수건설 ...","1월 21일 화요일 이시간 현재 GTX(수도권 광역급행철도) 테마주, 관련 현황을 알아본다. 09시 14분 현재 GTX... 01%의 등락률을 기록 GTX(수도권 광역급행철도)테마주를 주도하고 있는 것으로 알려졌다...."
2576,"[아프리카 돼지열병(ASF) 테마주 시황-마감] 체시스,윙입푸드 등이 주도","(ASF) 테마주 종가를 알아본다. 이 날 아프리카 돼지열병(ASF)주를 견인한 것은 체시스 종목이다. 체시스는 주당 3,215원의 거래가격으로 전일대비+12.41%의 등락률을 기록 아프리카 돼지열병(ASF)테마주를 주도한..."
2577,"[5G(5세대 이동통신) 테마주 시황-마감] 유비쿼스,케이엠더블유 등이 상승세 ...","이동통신) 테마주 종가를 알아본다. 이 날 5G(5세대 이동통신)주를 견인한 것은 유비쿼스 종목이다. 유비쿼스는 주당 31,450원의 거래가격으로 전일대비+8.45%의 등락률을 기록 5G(5세대 이동통신)테마주를 주도한..."
2578,"[09시 13분 남북경협 테마주 오전 시황] 한창,일신석재 등이 주도","남북경협 테마주, 관련 현황을 알아본다. 09시 13분 현재 남북경협주를 견인하고 있는 것은 한창 종목이다. 한창은 주당 3,360원의 거래가격으로 전일대비+5.33%의 등락률을 기록 남북경협테마주를 주도하고 있는..."
2579,"[09시 13분 황사/미세먼지 테마주 시황-오전] 오공,케이엠 등이 상승세 주도","황사/미세먼지 테마주, 관련 현황을 알아본다. 09시 13분 현재 황사/미세먼지주를 견인하고 있는 것은 오공 종목이다. 오공은 주당 5,380원의 거래가격으로 전일대비+12.67%의 등락률을 기록 황사/미세먼지테마주를..."
2580,"[13시 22분 차량용블랙박스 테마주 시황-오후] THE MIDONG,신스타임즈 등이 상...","테마주, 관련 현황을 알아본다. 13시 22분 현재 차량용블랙박스주를 견인하고 있는 것은 THE MIDONG 종목이다. THE MIDONG은 주당 2,110원의 거래가격으로 전일대비+29.85%의 등락률을 기록 차량용블랙박스테마주를..."
2581,"[MLCC(적층세라믹콘덴서) 테마주 시황-마감] 삼화콘덴서,대주전자재료 등이 상...","테마주 종가를 알아본다. 이 날 MLCC(적층세라믹콘덴서)주를 견인한 것은 삼화콘덴서 종목이다. 삼화콘덴서는 주당 52,000원의 거래가격으로 전일대비+7.00%의 등락률을 기록 MLCC(적층세라믹콘덴서)테마주를..."
2582,"[09시 11분 면역항암제 테마주 오전 시황] 메드팩토,한올바이오파마 등이 주도...","면역항암제 테마주, 관련 현황을 알아본다. 09시 11분 현재 면역항암제주를 견인하고 있는 것은 메드팩토 종목이다. 메드팩토는 주당 40,850원의 거래가격으로 전일대비+7.50%의 등락률을 기록 면역항암제테마주를..."
2583,"[선박평형수 처리장치 테마주 시황-마감] 엔케이,부방 등이 주도","처리장치 테마주 종가를 알아본다. 이 날 선박평형수 처리장치주를 견인한 것은 엔케이 종목이다. 엔케이는 주당 1,155원의 거래가격으로 전일대비+4.52%의 등락률을 기록 선박평형수 처리장치테마주를 주도한..."
2584,"[스마트폰 테마주 시황-마감] 일야,유티아이 등이 상승세 주도","12월 27일 금요일 스마트폰 테마주 종가를 알아본다. 이 날 스마트폰주를 견인한 것은 일야 종목이다. 일야는 주당 1,835원의 거래가격으로 전일대비+10.88%의 등락률을 기록 스마트폰테마주를 주도한 것으로..."
2585,"[13시 26분 자원개발 테마주 시황-오후] 대성산업,엘컴텍 등이 주도...","자원개발 테마주, 관련 현황을 알아본다. 13시 26분 현재 자원개발주를 견인하고 있는 것은 대성산업 종목이다. 대성산업은 주당 4,980원의 거래가격으로 전일대비+21.46%의 등락률을 기록 자원개발테마주를..."
2586,"[09시 12분 음원/음반 테마주 오전 시황] 소리바다,NHN벅스 등이 주도...","음원/음반 테마주, 관련 현황을 알아본다. 09시 12분 현재 음원/음반주를 견인하고 있는 것은 소리바다 종목이다. 소리바다는 주당 1,005원의 거래가격으로 전일대비+17.54%의 등락률을 기록 음원/음반테마주를..."
2587,"[13시 22분 MVNO(가상이동통신망사업자) 테마주 오후 시황] 한국정보통신,대성...","1월 8일 수요일 이시간 현재 MVNO(가상이동통신망사업자) 테마주, 관련 현황을 알아본다. 13시 22분 현재... 96%의 등락률을 기록 MVNO(가상이동통신망사업자)테마주를 주도하고 있는 것으로 알려졌다...."
2588,더 차가워진 한·일 관계…극일 수혜주 '후끈',일본의 경제 보복과 관련한 테마주에도 선별적 투자가 필요하다는 분석이 나온다. 일제 불매운동 수혜주와 국산화 관련 종목들은 지난해 한일 관계 악화가 최고조에 달했을 때 반짝 상승했다 이후 대부분 하락한 경험이...
2589,"[09시 12분 LPG(액화석유가스) 테마주 시황-오전] 흥구석유,중앙에너비스 등이...","테마주, 관련 현황을 알아본다. 09시 12분 현재 LPG(액화석유가스)주를 견인하고 있는 것은 흥구석유 종목이다. 흥구석유는 주당 10,650원의 거래가격으로 전일대비+6.50%의 등락률을 기록 LPG(액화석유가스)테마주..."
2590,"[13시 26분 MLCC(적층세라믹콘덴서) 테마주 시황-오후] 코스모신소재,삼성전기...","1월 20일 월요일 이시간 현재 MLCC(적층세라믹콘덴서) 테마주, 관련 현황을 알아본다. 13시 26분 현재 MLCC... 24%의 등락률을 기록 MLCC(적층세라믹콘덴서)테마주를 주도하고 있는 것으로 알려졌다. 코스피상장기업인..."
2591,"[13시 26분 편의점 테마주 시황-오후] 롯데지주,BGF리테일 등이 상승세 주도","편의점 테마주, 관련 현황을 알아본다. 13시 26분 현재 편의점주를 견인하고 있는 것은 롯데지주 종목이다. 롯데지주는 주당 37,700원의 거래가격으로 전일대비+5.60%의 등락률을 기록 편의점테마주를 주도하고..."
2592,"[日 수출 규제 관련주(국산화 등) 테마주-마감] SKC코오롱PI,케이피엠테크 등...",1월 20일 월요일 日 수출 규제 관련주(국산화 등) 테마주 종가를 알아본다. 이 날 日 수출 규제 관련주... 77%의 등락률을 기록 日 수출 규제 관련주(국산화 등)테마주를 주도한 것으로 알려졌다. 코스닥상장기업인...
2593,코스피 5거래일 연속 상승…코스닥 강보합권,또 한일 갈등 재점화 조짐에 애국 테마주로 보이는 것이 일제히 올랐습니다. 모나미는 하루 만에 다시 반등에 성공했습니다. 반면 어제 급등했던 SK하이닉스는 차익 실험 물량에 소폭 하락했고 유니온 머트리얼은 포항...
2594,"[IT 대표주 테마주 시황-마감] SK하이닉스,삼성전자 등이 상승세 주도","1월 8일 수요일 IT 대표주 테마주 종가를 알아본다. 이 날 IT 대표주주를 견인한 것은 SK하이닉스 종목이다. SK하이닉스는 주당 97,400원의 거래가격으로 전일대비+3.62%의 등락률을 기록 IT 대표주테마주를..."
2595,"[음원/음반 테마주 시황-마감] 소리바다,에프엔씨엔터 등이 주도...","1월 8일 수요일 음원/음반 테마주 종가를 알아본다. 이 날 음원/음반주를 견인한 것은 소리바다 종목이다. 소리바다는 주당 1,110원의 거래가격으로 전일대비+29.82%의 등락률을 기록 음원/음반테마주를 주도한..."
2596,"[13시 25분 반도체 재료/부품 테마주 시황-오후] 덕산테코피아,천보 등이 주도...","12월 26일 목요일 이시간 현재 반도체 재료/부품 테마주, 관련 현황을 알아본다. 13시 25분 현재 반도체... 덕산테코피아는 주당 17,900원의 거래가격으로 전일대비+8.81%의 등락률을 기록 반도체 재료/부품테마주를..."
2597,"[북한 광물자원개발 테마주-마감] 수산중공업,대창솔루션 등이 상승세 견인중","광물자원개발 테마주 종가를 알아본다. 이 날 북한 광물자원개발주를 견인한 것은 수산중공업 종목이다. 수산중공업은 주당 2,310원의 거래가격으로 전일대비+14.07%의 등락률을 기록 북한 광물자원개발테마주를..."
2598,"[스마트폰 테마주-마감] 아모그린텍,켐트로닉스 등이 상승세 주도","12월 26일 목요일 스마트폰 테마주 종가를 알아본다. 이 날 스마트폰주를 견인한 것은 아모그린텍 종목이다. 아모그린텍은 주당 12,000원의 거래가격으로 전일대비+9.59%의 등락률을 기록 스마트폰테마주를 주도한..."
2599,"[갤럭시 부품주 테마주 시황-마감] 아모그린텍,켐트로닉스 등이 주도","부품주 테마주 종가를 알아본다. 이 날 갤럭시 부품주주를 견인한 것은 아모그린텍 종목이다. 아모그린텍은 주당 12,000원의 거래가격으로 전일대비+9.59%의 등락률을 기록 갤럭시 부품주테마주를 주도한 것으로..."
2600,"[26일 13시 3D 낸드(NAND) 테마주 시황-오후] 테크윙,유니테스트 등이 주도","(NAND) 테마주, 관련 현황을 알아본다. 13시 22분 현재 3D 낸드(NAND)주를 견인하고 있는 것은 테크윙 종목이다. 테크윙은 주당 13,600원의 거래가격으로 전일대비+6.25%의 등락률을 기록 3D 낸드(NAND)테마주를..."
2601,"[3일 14시 RFID(NFC 등) 테마주 시황-오후] 에이텍티앤,코나아이 등이 주도.....","등) 테마주, 관련 현황을 알아본다. 14시 14분 현재 RFID(NFC 등)주를 견인하고 있는 것은 에이텍티앤 종목이다. 에이텍티앤은 주당 8,750원의 거래가격으로 전일대비+7.23%의 등락률을 기록 RFID(NFC 등)테마주를..."
2602,"[14시 15분 선박평형수 처리장치 테마주 시황-오후] 엔케이,이엠코리아 등이 ...","테마주, 관련 현황을 알아본다. 14시 15분 현재 선박평형수 처리장치주를 견인하고 있는 것은 엔케이 종목이다. 엔케이는 주당 941원의 거래가격으로 전일대비+4.09%의 등락률을 기록 선박평형수 처리장치테마주를..."
2603,"[3일 14시 구충제(펜벤다졸 등) 테마주 오후 시황] 신풍제약,화일약품 등이 주...","3월 3일 화요일 이시간 현재 구충제(펜벤다졸 등) 테마주, 관련 현황을 알아본다. 14시 10분 현재 구충제... 신풍제약은 주당 8,590원의 거래가격으로 전일대비+18.81%의 등락률을 기록 구충제(펜벤다졸 등)테마주를..."
2604,"[특징주] 두산밥캣 20% 상승 중, 매각 안되나",또한 이날 건설기계 테마주 자체가 강세를 보이며 관련주를 이끈 것도 한몫 했다는 분석이다. 두산밥캣은 이날 상승세로 마감할 경우 7거래일 연속 오름세를 이어가게 된다.
2605,"KB증권, '온라인 고객자산' 10조원 돌파","소액투자자 및 온라인 고객에게 전문 상담서비스를 제공하기 위해 개설된 Prime 센터는 지난 2월 개설 이후 시장테마주, 카드뉴스, 수급주도주, Prime 증권방송 등의 투자 컨텐츠 2057개를 업로드하는 등 활발하게..."
2606,"[4대강 복원 테마주-마감] 우원개발,코리아에스이 등이 주도...","12월 26일 목요일 4대강 복원 테마주 종가를 알아본다. 이 날 4대강 복원주를 견인한 것은 우원개발 종목이다. 우원개발은 주당 6,670원의 거래가격으로 전일대비+6.21%의 등락률을 기록 4대강 복원테마주를 주도한..."
2607,"[CCTV＆DVR 테마주 시황-마감] 아이디스,뉴지랩 등이 상승세 견인중","12월 26일 목요일 CCTV＆DVR 테마주 종가를 알아본다. 이 날 CCTV＆DVR주를 견인한 것은 아이디스 종목이다. 아이디스는 주당 24,000원의 거래가격으로 전일대비+6.67%의 등락률을 기록 CCTV＆DVR테마주를 주도한..."
2608,[주식 초고수는 지금]'메드팩토' 집중 매수...셀트리온 '사자' '팔자' 치열,"이 통계데이터는 미래에셋대우의 의견과 무관한 단순 정보안내이며, 각각의 투자자 개인에게 맞는 투자 또는 수익달성을 보장하지 않는다. 또 테마주 관련 종목은 이상급등락 가능성이 있으므로 유의해야 한다."
2609,"[31일 13시 보톡스(보툴리눔톡신) 테마주 오후 시황] 디에스케이,메디톡스 등...","1월 31일 금요일 이시간 현재 보톡스(보툴리눔톡신) 테마주, 관련 현황을 알아본다. 13시 23분 현재 보톡스... 디에스케이는 주당 7,910원의 거래가격으로 전일대비+3.40%의 등락률을 기록 보톡스(보툴리눔톡신)테마주를..."
2610,"[자원개발 테마주 시황-마감] 엘컴텍,서울가스 등이 주도...","1월 31일 금요일 자원개발 테마주 종가를 알아본다. 이 날 자원개발주를 견인한 것은 엘컴텍 종목이다. 엘컴텍은 주당 1,885원의 거래가격으로 전일대비+7.41%의 등락률을 기록 자원개발테마주를 주도한 것으로..."
2611,"[31일 13시 태풍 및 장마 테마주 시황-오후] 파루,인선이엔티 등이 상승세 견...","장마 테마주, 관련 현황을 알아본다. 13시 29분 현재 태풍 및 장마주를 견인하고 있는 것은 파루 종목이다. 파루는 주당 4,815원의 거래가격으로 전일대비+5.48%의 등락률을 기록 태풍 및 장마테마주를 주도하고 있는..."
2612,"[31일 09시 치아 치료(임플란트 등) 테마주 오전 시황] 오스템임플란트,덴티움...","1월 31일 금요일 이시간 현재 치아 치료(임플란트 등) 테마주, 관련 현황을 알아본다. 09시 13분 현재 치아... 94%의 등락률을 기록 치아 치료(임플란트 등)테마주를 주도하고 있는 것으로 알려졌다. 코스닥상장기업인..."
2613,"[10시 35분 금 관련주 테마주 시황-오전] KODEX 은선물(H),고려아연 등이 주도...","테마주, 관련 현황을 알아본다. 10시 35분 현재 금 관련주주를 견인하고 있는 것은 KODEX 은선물(H) 종목이다. KODEX 은선물(H)은 주당 3,730원의 거래가격으로 전일대비+1.63%의 등락률을 기록 금 관련주테마주를..."
2614,"[7일 13시 유전자 치료제/분석 테마주 오후 시황] 신라젠,코오롱생명과학 등이...","테마주, 관련 현황을 알아본다. 13시 22분 현재 유전자 치료제/분석주를 견인하고 있는 것은 신라젠 종목이다. 신라젠은 주당 16,750원의 거래가격으로 전일대비+29.84%의 등락률을 기록 유전자 치료제/분석테마주를..."
2615,"[SI(시스템통합) 테마주 시황-마감] 데이타솔루션,SGA솔루션즈 등이 상승세 견...","(시스템통합) 테마주 종가를 알아본다. 이 날 SI(시스템통합)주를 견인한 것은 데이타솔루션 종목이다. 데이타솔루션은 주당 6,110원의 거래가격으로 전일대비+23.94%의 등락률을 기록 SI(시스템통합)테마주를..."
2616,"[지능형로봇/인공지능(AI) 테마주-마감] 데이타솔루션,오픈베이스 등이 주도","테마주 종가를 알아본다. 이 날 지능형로봇/인공지능(AI)주를 견인한 것은 데이타솔루션 종목이다. 데이타솔루션은 주당 6,110원의 거래가격으로 전일대비+23.94%의 등락률을 기록 지능형로봇/인공지능(AI)테마주를..."
2617,"[09시 18분 3D 낸드(NAND) 테마주 오전 시황] 심텍,후성 등이 상승세 주도","(NAND) 테마주, 관련 현황을 알아본다. 09시 18분 현재 3D 낸드(NAND)주를 견인하고 있는 것은 심텍 종목이다. 심텍은 주당 11,800원의 거래가격으로 전일대비+4.89%의 등락률을 기록 3D 낸드(NAND)테마주를 주도하고..."
2618,"[마스크 테마주 시황-마감] 국제약품,모나리자 등이 주도","1월 7일 화요일 마스크 테마주 종가를 알아본다. 이 날 마스크주를 견인한 것은 국제약품 종목이다. 국제약품은 주당 4,960원의 거래가격으로 전일대비+5.76%의 등락률을 기록 마스크테마주를 주도한 것으로..."
2619,"[지주회사 테마주-마감] 한국금융지주,GS 등이 상승세 주도","12월 12일 목요일 지주회사 테마주 종가를 알아본다. 이 날 지주회사주를 견인한 것은 한국금융지주 종목이다. 한국금융지주는 주당 70,100원의 거래가격으로 전일대비+2.79%의 등락률을 기록 지주회사테마주를..."
2620,"[4일 13시 폴더블폰 테마주 시황-오후] SKC,삼성전기 등이 상승세 주도","폴더블폰 테마주, 관련 현황을 알아본다. 13시 23분 현재 폴더블폰주를 견인하고 있는 것은 SKC 종목이다. SKC은 주당 58,000원의 거래가격으로 전일대비+7.61%의 등락률을 기록 폴더블폰테마주를 주도하고 있는..."
2621,"[14시 10분 창투사 테마주 시황-오후] 큐캐피탈,SV인베스트먼트 등이 주도...","창투사 테마주, 관련 현황을 알아본다. 14시 10분 현재 창투사주를 견인하고 있는 것은 큐캐피탈 종목이다. 큐캐피탈은 주당 838원의 거래가격으로 전일대비+25.83%의 등락률을 기록 창투사테마주를 주도하고 있는..."
2622,번번이 돈 잃어도… 총선 초읽기에 정치테마주 기승,제21대 국회의원을 뽑는 4.15 총선이 다가오며 '정치테마주'에 대한 개인투자자들의 관심이 쏠리고 있다.... 정치 테마주가 꿈틀대고 있다. 정치 테마주는 선거철마다 등장한다. 하지만 올해 코로나19 이슈로 진단키트와...
2623,"[11일 13시 타이어 테마주 시황-오후] 넥센타이어,디티알오토모티브 등이 상승...","타이어 테마주, 관련 현황을 알아본다. 13시 29분 현재 타이어주를 견인하고 있는 것은 넥센타이어 종목이다. 넥센타이어는 주당 8,900원의 거래가격으로 전일대비-0.22%의 등락률을 기록 타이어테마주를 주도하고..."
2624,"[10시 39분 정보보안 테마주 오전 시황] 윈스,이스트소프트 등이 상승세 견인...","정보보안 테마주, 관련 현황을 알아본다. 10시 39분 현재 정보보안주를 견인하고 있는 것은 윈스 종목이다. 윈스는 주당 12,700원의 거래가격으로 전일대비+2.01%의 등락률을 기록 정보보안테마주를 주도하고 있는..."
2625,"[11일 13시 금 관련주 테마주 오후 시황] 고려아연,TIGER 금은선물(H) 등이 상...","관련주 테마주, 관련 현황을 알아본다. 13시 24분 현재 금 관련주주를 견인하고 있는 것은 고려아연 종목이다. 고려아연은 주당 413,500원의 거래가격으로 전일대비+1.72%의 등락률을 기록 금 관련주테마주를..."
2626,"[30일 13시 기업인수목적회사(SPAC) 테마주 시황-오후] 유안타제4호스팩,하이...","1월 30일 목요일 이시간 현재 기업인수목적회사(SPAC) 테마주, 관련 현황을 알아본다. 13시 22분 현재... 23%의 등락률을 기록 기업인수목적회사(SPAC)테마주를 주도하고 있는 것으로 알려졌다. 코스닥상장기업인..."
2627,"[주류 테마주 시황-마감] 하이트진로,국순당 등이 상승세 견인중","12월 11일 수요일 주류 테마주 종가를 알아본다. 이 날 주류주를 견인한 것은 하이트진로 종목이다. 하이트진로는 주당 28,450원의 거래가격으로 전일대비+1.97%의 등락률을 기록 주류테마주를 주도한 것으로..."
2628,"[09시 14분 차량용블랙박스 테마주 오전 시황] 신스타임즈,팅크웨어 등이 주도","테마주, 관련 현황을 알아본다. 09시 14분 현재 차량용블랙박스주를 견인하고 있는 것은 신스타임즈 종목이다. 신스타임즈는 주당 6,890원의 거래가격으로 전일대비+9.71%의 등락률을 기록 차량용블랙박스테마주..."
2629,"[30일 13시 인터넷은행 테마주 시황-오후] 동양네트웍스,알서포트 등이 주도....","테마주, 관련 현황을 알아본다. 13시 28분 현재 인터넷은행주를 견인하고 있는 것은 동양네트웍스 종목이다. 동양네트웍스는 주당 436원의 거래가격으로 전일대비+4.81%의 등락률을 기록 인터넷은행테마주를..."
2630,"[09시 12분 메르스 코로나 바이러스 테마주 시황-오전] 웰크론,오공 등이 상승...","1월 30일 목요일 이시간 현재 메르스 코로나 바이러스 테마주, 관련 현황을 알아본다. 09시 12분 현재... 웰크론은 주당 7,010원의 거래가격으로 전일대비+16.45%의 등락률을 기록 메르스 코로나 바이러스테마주를..."
2631,"[13시 34분 스마트카(SMART CAR) 테마주 오후 시황] 엠씨넥스,LG이노텍 등이 ...","1월 6일 월요일 이시간 현재 스마트카(SMART CAR) 테마주, 관련 현황을 알아본다. 13시 34분 현재... 엠씨넥스는 주당 37,100원의 거래가격으로 전일대비+2.63%의 등락률을 기록 스마트카(SMART CAR)테마주를 주도하고..."
2632,"[6일 09시 아스콘(아스팔트 콘크리트) 테마주 오전 시황] 한국석유,극동유화 ...","1월 6일 월요일 이시간 현재 아스콘(아스팔트 콘크리트) 테마주, 관련 현황을 알아본다. 09시 11분 현재... 09%의 등락률을 기록 아스콘(아스팔트 콘크리트)테마주를 주도하고 있는 것으로 알려졌다...."
2633,"[가상화폐(비트코인 등) 테마주 시황-마감] 팍스넷,비덴트 등이 상승세 주도","등) 테마주 종가를 알아본다. 이 날 가상화폐(비트코인 등)주를 견인한 것은 팍스넷 종목이다. 팍스넷은 주당 4,260원의 거래가격으로 전일대비+8.95%의 등락률을 기록 가상화폐(비트코인 등)테마주를 주도한 것으로..."
2634,"[6일 09시 조림사업 테마주 오전 시황] 제이씨케미칼,동신건설 등이 상승세 견...","조림사업 테마주, 관련 현황을 알아본다. 09시 16분 현재 조림사업주를 견인하고 있는 것은 제이씨케미칼 종목이다. 제이씨케미칼은 주당 6,430원의 거래가격으로 전일대비+6.63%의 등락률을 기록 조림사업테마주를..."
2635,"[6일 13시 셰일가스(Shale Gas) 테마주 시황-오후] SH에너지화학,우림기계 등...","1월 6일 월요일 이시간 현재 셰일가스(Shale Gas) 테마주, 관련 현황을 알아본다. 13시 25분 현재... SH에너지화학은 주당 1,410원의 거래가격으로 전일대비+25.33%의 등락률을 기록 셰일가스(Shale Gas)테마주를..."
2636,"[6일 09시 태풍 및 장마 테마주 시황-오전] 파루,동방아그로 등이 주도","장마 테마주, 관련 현황을 알아본다. 09시 12분 현재 태풍 및 장마주를 견인하고 있는 것은 파루 종목이다. 파루는 주당 2,910원의 거래가격으로 전일대비+13.89%의 등락률을 기록 태풍 및 장마테마주를 주도하고..."
2637,"[겨울관련주 테마주 시황-마감] 대성홀딩스,지에스이 등이 상승세 주도","12월 24일 화요일 겨울관련주 테마주 종가를 알아본다. 이 날 겨울관련주주를 견인한 것은 대성홀딩스 종목이다. 대성홀딩스는 주당 8,480원의 거래가격으로 전일대비+3.92%의 등락률을 기록 겨울관련주테마주를..."
2638,"[화학섬유 테마주-마감] 코오롱머티리얼,태광산업 등이 상승세 견인중","12월 24일 화요일 화학섬유 테마주 종가를 알아본다. 이 날 화학섬유주를 견인한 것은 코오롱머티리얼 종목이다. 코오롱머티리얼은 주당 1,635원의 거래가격으로 전일대비+5.83%의 등락률을 기록 화학섬유테마주를..."
2639,"방통위, 코로나 바이러스 안내 사칭 스팸 차단한다","또한, 마스크, 방역 등 신종 코로나 바이러스 테마주를 추천하는 금융 스팸 신고는 9천770여 건으로 확인됐다.... 신종 코로나 바이러스 테마주를 추천하는 주식 스팸의 경우에는 스팸 법 규정에 따라 차단 및 처분..."
2640,"[10시 39분 바이오시밀러 테마주 오전 시황] 에이프로젠제약,한올바이오파마 ...","12월 10일 화요일 이시간 현재 바이오시밀러 테마주, 관련 현황을 알아본다. 10시 39분 현재... 에이프로젠제약은 주당 1,160원의 거래가격으로 전일대비+4.50%의 등락률을 기록 바이오시밀러테마주를 주도하고 있는..."
2641,"[10시 38분 태양광 테마주 시황-오전] KCC,오성첨단소재 등이 주도...","태양광 테마주, 관련 현황을 알아본다. 10시 38분 현재 태양광주를 견인하고 있는 것은 KCC 종목이다. KCC은 주당 220,000원의 거래가격으로 전일대비+1.38%의 등락률을 기록 태양광테마주를 주도하고 있는 것으로..."
2642,"[22일 13시 폴더블폰 테마주 시황-오후] 파인테크닉스,KH바텍 등이 주도...","폴더블폰 테마주, 관련 현황을 알아본다. 13시 29분 현재 폴더블폰주를 견인하고 있는 것은 파인테크닉스 종목이다. 파인테크닉스는 주당 4,420원의 거래가격으로 전일대비+6.89%의 등락률을 기록 폴더블폰테마주..."
