,contents
21,"나노신소재 외국인/기관 매매동향◆ 최근 애널리스트 분석의견- 올해부터 CNT 매출성장 그래프를 염두하자06월 16일 DS 투자증권의 권태우  애널리스트는 나노신소재에 대해 ""1) 현재 국내 2,000톤 양산라인을 보유하고 있으며, 추가로 2,000톤 수준의 제2공장을 구축 중에 있음.  2) 작년 11월 공시를 통해 중국법인 설립을 공표. 국내 및 해외 배터리 제조사를 위해 4,000톤 규모의 생산시설을 구축 중이며, 향후 10,000톤 이상의 CAPA 확대를 계획. 대부분 고객사가 확보된 단계적인 양산라인 증설이라 볼 수 있음. 또한 중국을 기반으로 향후 유럽/북미 시장 진출을 위한 전략적인 CAPEX 기조가 예상."" 이라고 분석했다.한경로보뉴스이 기사는 한국경제신문과 금융 AI 전문기업 씽크풀이 공동 개발한 기사 자동생성 알고리즘에 의해 실시간으로 작성된 것입니다."
22,"나노신소재 외국인/기관 매매동향◆ 최근 애널리스트 분석의견- 올해부터 CNT 매출성장 그래프를 염두하자06월 16일 DS 투자증권의 권태우  애널리스트는 나노신소재에 대해 ""1) 현재 국내 2,000톤 양산라인을 보유하고 있으며, 추가로 2,000톤 수준의 제2공장을 구축 중에 있음.  2) 작년 11월 공시를 통해 중국법인 설립을 공표. 국내 및 해외 배터리 제조사를 위해 4,000톤 규모의 생산시설을 구축 중이며, 향후 10,000톤 이상의 CAPA 확대를 계획. 대부분 고객사가 확보된 단계적인 양산라인 증설이라 볼 수 있음. 또한 중국을 기반으로 향후 유럽/북미 시장 진출을 위한 전략적인 CAPEX 기조가 예상."" 이라고 분석했다.한경로보뉴스이 기사는 한국경제신문과 금융 AI 전문기업 씽크풀이 공동 개발한 기사 자동생성 알고리즘에 의해 실시간으로 작성된 것입니다."
23,"2020 대한민국 혁신대상 - 신기술혁신상넥스트원은 나노 분야 혁신기술을 보유한 기업이다. 수년간 연구개발(R&D)에 총 100억원을 투자해 유리와 나노기술을 융합한 나노 분야의 세계적인 기업이 됐다.넥스트원이 최근 탄소나노튜브(CNT)를 활용해 개발한 면상발열체는 관련 업계의 주목을 받고 있다. 탄소나노튜브는 주로 글로벌 기업을 중심으로 연구개발이 이뤄져온 분야다. 인류를 바꿀 10대 물질에 포함돼 있지만 개발 과정이 어려운 신소재로 꼽힌다.넥스트원은 첨단물질인 탄소나노튜브를 활용해 ‘대면적 면상발열체’를 세계 최초로 상용화했다. 대면적 면상발열체는 두 장의 강화유리 내부에 잉크 형태의 탄소나노튜브를 코팅해 최소 전력으로 열을 내는 방식을 쓴다. 넥스트원이 개발한 주요 면상발열체 제품으로 ‘나노탄소 면상발열의자’를 꼽을 수 있다.기존 발열의자는 전기장판처럼 전기선을 넣는 열선 방식을 차용한다. 따라서 선이 지나는 곳만 따뜻해지는 부분적 발열이 단점으로 지적됐다. 단선 및 화재 등이 발생할 위험도 크다.이에 비해 신개념 나노탄소 면상발열 의자는 열전도율이 높은 탄소나노 소재를 이용한다. 면 전체가 골고루 빨리 따뜻해져 기존 발열 의자의 단점을 보완했다. 열선을 사용하는 발열 제품과 달리 과열과 단선, 누전 등 염려가 없어 관리도 쉬운 편이다. 이중으로 된 강화유리를 통해 안전성을 높였다. 노후되거나 훼손될 우려도 없다. 60도까지 온도 조절을 할 수 있는 것도 장점으로 꼽힌다.넥스트원은 앞으로 악화할 것으로 예상되는 기후변화에 대응하기 위해 이를 공공디자인 관점에서 적절히 해석하고 접근한 제품인 옥외용 벤치를 선보였다.고인선 넥스트원 대표(사진)는 “혁신적인 제품을 통해 지역경제 성장을 선도할 뿐 아니라 건강한 생활까지 보장하고 있다”며 “건축자재와 생활용품을 제안하는 테크놀로지 전문업체로서 의료와 에너지 분야의 기술 개발을 주도할 것”이라고 말했다. 그는 “신소재 탄소나노를 유리와 접목한 다양한 면상발열체 제품으로 소비자에게 가까이 다가가는 기업이 되겠다”고 했다.김정은 기자"
24,"보우소나루 대통령 개인에 대한 평가는 긍정적 39.2%·부정적 55.4%·무응답 5.4%였다.    1월 조사와 비교하면 긍정적 평가는 47.8%에서 8.6%포인트 내려갔고, 부정적 평가는 8.4%포인트 올라갔다.    전국교통연맹(CNT)의 의뢰로 진행된 이 조사는 지난 7∼10일 전국 494개 도시 2천2명을 대상으로 이루어졌으며 오차범위는 ±2.2%포인트다.    소셜미디어(SNS)에서도 보우소나루 대통령을 비판하는 댓글이 부쩍 늘었다.    브라질의 조사업체인 AP 에자타스가 트위터에 오른 보우소나루 대통령 관련 댓글을 분석한 결과 50일째 지지보다 비판 내용이 많은 것으로 나타났다. 비판 내용은 코로나19 대응과 세르지우 모루 전 법무부 장관 사임에 집중됐다.지지자들을 만난 브라질 대통령보우소나루 대통령은 세계보건기구(WHO)와 브라질 보건당국의 권고를 무시하고 집회와 시위에 참석해 지지자들과 접촉하고 있다. [브라질 뉴스포털 UOL]보우소나루 대통령은 코로나19 대응 방식을 놓고 지방정부와 갈등을 빚고 있으며, 의회·대법원과도 불편한 관계를 유지하고 있다.    특히 전국의 주 정부와 시 정부는 코로나19 확산을 억제하기 위해 사회적 격리를 강화하고 있으나 보우소나루 대통령은 경제 회생을 앞세워 반대하고 있다.    대법원은 코로나19 대응과 관련해 사회적 격리 조치를 포함한 포괄적 권한이 주지사와 시장에게 있다는 판결을 내렸다.    보우소나루 대통령은 직권남용 논란에도 휩싸였다.    앞서 모루 전 법무부 장관은 보우소나루 대통령이 연방경찰에 정보·수사 보고서를 제출하라고 요구하는 등 업무에 부당하게 개입하려 했으며, 이를 거부하는 연방경찰청장을 일방적으로 해임했다며 지난달 24일 전격 사임했다.    모루 전 장관 사임으로 부패 척결 노력이 상당 부분 위축될 것이라는 지적이 나오고 있다"
25,"10곳 안팎 선정해 기자재도 지원...이달 24일까지 모집(지디넷코리아=방은주  기자)씨엔티테크(CNT Tech, 대표 전화성)는 한국관광공사의 '2020 관광산업 분야 액셀러레이팅' 프로그램에 참여할 스타트업을 모집한다고 4일 밝혔다. 선정되면 기업당 사업화 자금 5천만원과 시설 및 기자재 지원 등 여러 혜택을 받을 수 있다.이번 프로그램은 관광산업 분야 스타트업의 지속적인 성장 발판을 마련하는 한편 국내 관광 산업을 활성화하고 혁신을 도모하기 위해 마련됐다.모집 대상은 관광산업 분야 5년 이내 기업이다. 1차 서면평가와 2차 대면평가를 통해 10개 기업 내외를 선발한다. 모집 기간은 이달 24일(일)까지다. 다음달 5일(금) 최종 선발기업을 발표할 예정이다.선발된 스타트업에게는 담임 멘토제를 통한 체계적인 멘토링과 컨설팅을 제공한다. 또 비즈니스 역량강화를 위한 공통교육과 시설 및 기자재 등을 지원한다. 뿐만 아니라 선정기업 모두에 사업화 자금(기업 당 5천만 원)을 지원하고, 우수기업은 씨엔티테크에서 직접 투자할 예정이다.신청자는 K-스타트업 홈페이지의 공고문을 참고하면 된다. 기간 내 지원신청서(PPT)를 이메일"
26,"6개사 IR서 크리에이션에프 등 2곳 구매 우선 낙점(지디넷코리아=방은주  기자)씨엔티테크(CNT Tech, 대표 전화성)는 지난 28일 여의도 전경련타워 50층 더스카이팜에서 '스마트팜 스타트업 투자 공모전'을 성황리에 개최했다고 1일 밝혔다.이번 공모전은 스마트팜 스타트업의 지속적인 성장 발판을 마련하고, 국내 스마트팜 산업의 활성화 및 혁신을 도모하기 위해 마련됐다.행사는 ▲프로그램 소개 및 더스카이팜 대표 인사말 ▲1차 서류심사에 통과한 6개사 IR피칭 ▲씨엔티테크 전화성 대표 총평 ▲참여기업 네트워킹 등으로 진행됐다.행사에는 ▲마이띵스(대표 이상호) ▲상상텃밭(대표 김수빈) ▲DK에코팜(대표 홍의기) ▲유니드봇(대표 이호빈) ▲크리에이션에프(대표 김영주) ▲스마프(대표 채한별) 등 6개 기업이, 심사위원은 씨엔티테크와 더스카이팜 관계자 및 외부 전문가 등이 참여했다.전화성 씨엔티테크 대표(뒷줄 맨 오른쪽) 등 스마트팜 스타트업 투자 공모전 참가자들이 파이팅을 외치고 있다.공모전을 통해 구매 우선 협상 대상자로 선정된 기업은 마이띵스와 크리에이션에프 두 회사다. 두 기업은 스카이팜과 구매 우선 협상을 통해 구매가 확정되면 씨엔티테크와 투자 협상에 들어가고, 최대 5억 원의 투자금을 유치한다.전화성 씨엔티테크 대표는 ""푸드테크 못지 않게 애그리테크(Agri-Tech) 역시 씨엔티테크가 집중하는 투자영역""이라며 ""이번 스마트팜 수요연계형 투자 공모전을 통해 애그리테크 스타트업의 발전방향을 제시하고 싶다""고 밝혔다.한편, 씨엔티테크는 작년 하반기 30개 스타트업에 투자했다. 올 상반기도 30개 이상 투자 목표를 실현, 2019년 8월 '액셀러레이터 2.0' 선포 이후 1년에 50개 이상 투자하는 공격적 액셀러레이터 행보를 보이고 있다.방은주 기자"
27,"이달말까지 모집..기술창업 아이템 및 사업계획 보유자 대상(지디넷코리아=방은주  기자)도전 성공패키지 투자연계형 프로그램 주관기관으로 사업운영을 맡은 씨엔티테크(CNT테크, 대표 전화성)와 엘스톤(대표 김창석)은 기술창업 아이템 및 사업계획을 보유한 (예비)재창업자를 이달 말까지 모집한다고 7일 밝혔다.이 사업은 협약 기간(약 7개월) 동안 실패 원인 분석 등 재창업 교육과 전문가 멘토링, 사무공간, 사업화 자금 등을 일괄 지원하는 사업이다.씨엔티테크와 엘스톤 2개 주관기업에서 총 10명 내외의 (예비)재창업자를 모집, 지분투자 와 엑셀러레이팅 할 계획이다.지난 달 16일 창업진흥원(원장 김광현)이 공고한 이 사업은 창업 실패 경험이 있는 기업인의 성공적인 기술기반 재창업을 지원하는 사업으로, 지원 대상은 사업실패(폐업) 후 기술창업 아이템 및 사업계획을 보유한 예비 재창업자 또는 재창업 7년 이내인 기업의 대표자다.사업 공고일인 2020년 3월 16일 이전에 폐업을 완료하고, 폐업증명원 제출이 가능한 사람에 한해 지원이 가능하다.이번 공모로 선정된 (예비)재창업자 10명은 3천만 원의 민간지분 투자 및 1억 원의 시제품 및 마케팅 등을 포함해 최대 1억 3천만 원의 사업화 자금을 지원받을 수 있다. 이와 별도로 주관기관에서 직접 운영하는 전문 스카우터제도를 통해 6개 기업을 추가 발굴, 2개 주관기관에서 총 16개 재창업기업을 지원한다.또, 2020년 민간투자연계형 프로그램 선정기업은 1차연도 사업종료 후 별도 평가를 통해 R&D 및 후속 연계지원으로 총 2억 원을 추가로 지원받을 수 있다.재도전 성공패키지 민간투자연계형 프로그램 참가 희망자는 사업계획서를 작성해 이달 29일 오후 6시까지 K-스타트업 홈페이지를 통해 온라인으로 신청하면 된다.한편 씨엔티테크는 2012년 이후 현재까지 스타트업 400여 개를 육성하고 86개 이상 기업에 투자해 6개 기업에서 성공적으로 투자금을 회수한 바 있다. 또 엘스톤은 글로벌 액셀러레이터로 현재까지 30여 기업을 대상으로 45회 이상 투자, 스타트업의 글로벌 성장을 위한 게이트웨이 프로그램을 운영하고 있다.방은주 기자"
28,"200병상 중소병원에도 설치 가능…코로나19 폐렴 진단용 美 긴급사용승인 신청바텍이 개발해 내놓은 소형 CT ‘스마트 엠.바텍(대표 현정훈)이 바이러스성 폐렴 진단이 가능한 소형 CT를 개발해 출시했다. 28일 이 회사에 따르면, 저선량·고해상도의 소형 CT ‘스마트 엠(Smart M)’에 대해 식품의약품안전처 의료기기 인증을 획득했다. 이는 코로나19 등 바이러스성 폐렴 진단이 가능하다. AI 진단기능도 지원한다. 법규상 CT 도입이 어려운 200병상 미만 중소병원·요양병원·정형외과 등에도 설치 가능하다. 두부·경추·팔·다리·관절 부위를 고해상도로 촬영할 수 있다. 따라서 교통사고 환자의 두부/경추, 노인성 폐렴, 사지 관절 진단/치료에 크게 기여할 수 있을 것으로 기대된다고 회사 측은 전했다. 가격이 전신CT(MDCT) 대비 5분의 1 수준으로 중소병원의 CT 도입 비용 부담을 낮췄다. 3mx2m 면적이면 설치할 수 있을 정도로 압축된 크기다. 전신CT와 달리 가정용 전원을 사용할 수 있어 추가 시설공사 부담도 없다고 바텍 측은 소개했다.또 직접 개발한 고성능 디텍터를 장착, 피폭선량은 전신CT의 10분의 1 수준으로 낮추면서 고해상도를 구현한다고도 했다. 바텍은 지난 24일 코로나19 검사 및 폐렴 진단용으로 미국 식품의약청(FDA)에 긴급사용승인을 신청했다. 다음달 중으로 허가가 나올 것으로 기대된다. 허가 획득 땐 미국을 비롯한 여러나라의 코로나19 진단과 치료에 기여할 전망이다.이 회사는 이밖에 탄소나노튜브(CNT)를 활용한 휴대용 코로나 진단장치도 개발하고 있다. 다음달 식약처 허가를 신청할 계획이다. 바텍 현정훈 대표는 “그동안 쌓아온 치과용 소형 CT 관련 기술과 노하우를 바탕으로 코로나 폐렴 진단이 가능한 소형 CT를 개발했다. 치과용 CT 세계 1위를 넘어 소형 CT 분야 1위로 도약할 것”이라고 말했다. 한편 바텍은 소형 CT 전문회사로 지난 2005년부터 세계 90여개 국에 치과용 소형 CT 2만4000대 이상을 판매해온 해당 분야 글로벌 1위 기업이다. 소형 CT 관련 특허만 100건 이상 보유하고 있다. 조문술 기자"
29,"의료기기 전문기업 바텍은 저선량 고해상도 소형 컴퓨터단층촬영(CT) 제품이 식품의약품안전처 인증을 받았다고 28일 밝혔다.바텍이 개발한 소형 CT '스마트 엠'은 폐렴 진단 기능이 포함돼 신종 코로나바이러스감염증(코로나19) 등 바이러스성 폐렴 진단이 가능하다. 관련 법규 상 CT 도입이 어려운 200병상 미만 중소병원, 요양병원, 정형외과 등에 설치 가능하다. 두부, 경추, 팔, 다리, 관절 부위를 고해상도로 촬영할 수 있어 교통사고 환자, 노인성 폐렴, 사지 관절 진단 및 치료에 기여할 수 있다는 것이 회사 측 설명이다.스마트 엠 가격은 전신 CT 대비 5분의 1 수준이다. 전신 CT보다 공간을 적게 차지하고 가정용 전원을 사용할 수 있어 별도의 시설 공사를 할 필요가 없다. 직접 개발한 고성능 디텍터(검출기)를 장착해 방사선 피폭량을 전신 CT의 10% 수준으로 낮췄다.바텍은 지난 24일 코로나 19 검사 및 폐렴 진단용으로 미국 식품의약국(FDA)에 긴급 사용 승인을 신청했다. 다음달 중으로 허가를 기대하고 있다. 허가를 받으면 미국을 비롯한 여러 나라 코로나 19 진단 및 치료에 기여할 것으로 기대하고 있다.탄소나노튜브(CNT) 를 활용한 휴대용 코로나 진단 장치도 개발하고 있으며 내달 식약처 허가를 신청할 계획이다. 바텍의 소형 CT 시장 진출은 글로벌 틈새 시장을 석권하는 회사 경영 전략과 맞닿아 있다. 바텍은 2005년부터 세계 90여개 국에 치과용 소형 CT 2만4000대 이상을 판매한 글로벌 1위 기업이다. 소형 CT 관련 특허만 100건 이상 보유하는 등 소형 CT분야 기술적 리더십도 갖추고 있다. 바텍은 소형 CT가 200병상에 못미쳐 사용에 제약이 따르는 병원들에 주목했다. 최근 코로나19처럼 바이러스성 폐렴이 발생할 경우 설치, 이동, 사용이 편리하고 가격도 저렴한 소형 CT가 필요하다는 틈새를 확인하고 기존 기술력을 기반으로 신속하게 개발했다.현정훈 바텍 대표는 ""그동안 쌓아온 치과용 소형 CT 관련 기술과 노하우를 바탕으로 코로나 폐렴 진단이 가능한 소형CT 스마트 엠을 개발했다""며 ""치과용 CT 세계 1위를 넘어 소형 CT 분야 글로벌 1위로 도약할 것""이라고 말했다.박상익 기자"
30," 바텍이 출시한 소형CT '스마트엠'/사진제공=바텍바텍이 바이러스성 폐렴전문 진단이 가능한 저선량, 고해상도 소형 CT(컴퓨터 단층촬영)를 개발해 식품의약품안전처로부터 의료기기 인증을 획득했다고 28일 밝혔다. 바텍이 개발한 소형 CT ‘스마트 엠(Smart M)’은 폐렴 진단 기능을 보유, 코로나 19 등 바이러스성 폐렴 진단이 가능하다. AI 진단 기능도 지원한다.스마트 엠은 법규상CT 도입이 어려운 200병상 미만 중소병원, 요양병원, 정형외과 등에 설치 가능하다. 두부, 경추, 팔, 다리, 관절 부위를 고해상도로 촬영할 수 있어, 교통사고 환자의 두부·경추, 노인성 폐렴, 사지 관절 진단·치료에 획기적으로 기여할 것으로 기대된다.가격은 전신CT(MDCT) 대비 5분의 1 수준으로 중소병원의 CT 도입에 따른 투자 비용부담을 획기적으로 낮췄다. 3mX2m 면적이면 설치할 수 있을 정도로 사이즈가 컴팩트하며 전신 CT와 달리 가정용 전원을 사용할 수 있어 추가 시설공사 부담 없이 도입 가능하다. 직접 개발한 고성능 디텍터를 장착해 피폭 선량은 전신 CT대비 10분의 1 수준으로 낮추면서 고해상도를 구현했다.   바텍은 지난 24일 코로나 19 검사 및 폐렴 진단용으로 미국 FDA에 긴급 사용 승인을 신청했다고 밝혔다. 다음달 중으로 허가를 기대하고 있다. 허가 획득 시 미국을 비롯한 여러 나라에서 코로나 19 진단 및 치료에 기여할 것으로 기대하고 있다. 바텍은 소형 CT 전문회사로 2005년부터 전 세계 90여개국에 치과용 소형 CT 2만4000대 이상을 판매해온 해당 분야 글로벌 1위 기업이다. 소형 CT 관련 특허만 100건 이상 보유하고 있을 정도로 소형 CT분야 기술적 리더십도 갖췄다. 바텍은 탄소나노튜브(CNT) 를 활용한 휴대용 코로나 진단 장치도 개발하고 있으며 다음달 식약처 허가를 신청할 계획이다. 현정훈 바텍 대표는 “그동안 쌓아온 치과용 소형 CT 관련 기술과 노하우를 바탕으로 코로나 폐렴 진단이 가능한 소형CT 스마트 엠을 개발했다”며 “치과용 CT 세계 1위를 넘어 소형 CT 분야 글로벌 1위 기업으로 도약할 것”이라고 말했다. 바텍의 소형CT 스마트엠으로 촬영한 폐영상/사진제공=바텍김유경 기자"
31,"LG화학은 2021년 1분기까지 약 650억 원을 투자해 여수공장에 탄소나노튜브(CNT) 1,200톤을 증설한다고 오늘(27일) 밝혔다.회사에 따르면 증설이 완료되면 기존 500톤과 합쳐 모두 1,700톤의 생산능력을 확보하게 된다.탄소나노튜브는 전기와 열 전도율이 구리 및 다이아몬드와 동일하고 강도는 철강의 100배에 달하는 차세대 신소재이다.기존의 소재를 훨씬 뛰어 넘는 특성 때문에 배터리, 반도체, 자동차 부품, 항공기 동체 등에 폭넓게 쓰인다.LG화학 관계자는 이번 증설 배경과 관련해 ""글로벌 전기차 시장 성장과 더불어 최근 리튬이온배터리의 양극 도전재(Conductive Additive) 용도로급성장하는 탄소나노튜브 시장을 공략하기 위한 것""이라고 말했다.도전재는 전기·전자의 흐름을 돕는 소재로 리튬이온배터리 첨가제로 쓰인다.탄소나노튜브를 양극 도전재로 사용하면 기존의 카본블랙 대비 약 10% 이상 높은 전도도를 구현해 도전재 사용량을 약 30% 줄이고, 그 공간을 필요한 양극재로 더 채워 리튬이온배터리의 용량과 수명을 늘릴 수 있게 된다.노국래 LG화학 석유화학사업본부장은 ""앞으로 탄소나노튜브를 비롯해 차세대 고부가 소재 분야에서도 독자기술과 양산 경험을 바탕으로 압도적인 시장선도 업체가 될 것""이라고 말했다.송민화기자"
32,"배터리·반도체 등 폭넓게 쓰여…1700t 캐파 확보(지디넷코리아=박영민  기자)LG화학이 꿈의 소재로 불리는 탄소나노튜브(Carbon Nanotube) 시장 공략에 적극 나선다.LG화학은 내년 1분기까지 약 650억원을 투자해 전남 여수공장에 탄소나노튜브(CNT) 1천200톤(t)을 증설한다고 27일 밝혔다. 증설이 완료되면 LG화학은 기존 500톤과 합쳐 총 1천700t의 생산능력(CAPA)을 확보하게 된다.탄소나노튜브는 전기와 열 전도율이 구리·다이아몬드와 동일하고 강도는 철강의 100배에 달하는 차세대 신소재다. 기존의 소재를 훨씬 뛰어넘는 특성 덕분에 배터리·반도체·자동차 부품·항공기 동체 등에 폭넓게 쓰인다.전남 여수 LG화학 CNT 공장 전경. (사진=LG화학)LG화학은 이번 증설 배경과 관련해 ""글로벌 전기차 시장 성장과 더불어 최근 리튬이온배터리의 양극 도전재 용도로 급성장하는 탄소나노튜브 시장을 공략하기 위한 것""이라고 말했다. 전기·전자의 흐름을 돕는 소재인 도전재는 소형·중대형 리튬이온배터리 전반의 첨가제로 쓰인다.탄소나노튜브를 양극 도전재로 사용하면 카본블랙 대비 약 10% 이상 높은 전도도를 구현해 도전재 사용량을 약 30% 줄이고, 그 공간을 필요한 양극재로 채워 배터리 용량과 수명을 늘릴 수 있다. 이에 글로벌 전기차 시장을 중심으로 탄소나노튜브 수요는 지난해 3천t 규모에서 2024년 1만3천t 규모로 연평균 34% 성장할 전망이다.이번 투자를 통해 LG화학은 석유화학 분야에서 추진 중인 차별화된 기술 기반의 제품구조 고도화 전략에 더욱 박차를 가할 수 있게 됐다는 평가다. 이 회사는 북미·유럽·중국 등 글로벌 IT소재 업체와 완성차 업체를 대상으로 탄소나노튜브를 적용한 배터리 판매 규모를 점차 늘려 나갈 계획이다. 또 2022년에는 추가적인 증설도 검토한다.(사진=LG화학)2011년 탄소나노튜브 독자기술 개발을 위한 연구·개발(R&D)에 본격 착수한 LG화학은 2013년 20t 규모의 파일럿 양산 라인을 구축했다. 2014년에는 전지용 소재·전도성 컴파운드 제품을 개발, 현재 탄소나노튜브 관련 분야에서만 약 250여건 이상의 특허를 보유 중이다.특히 LG화학은 자체 개발한 세계 최대 규모의 유동층 반응기를 통해 대량 생산체제를 구축, 분말형태에서 고객이 사용하기 편한 압축형태까지 다양한 탄소나노튜브 제품을 통해 시장을 적극 공략하고 있다. 발열 갱폼(Gang Form·공사용 대형 거푸집), 고압 케이블 피복 내부의 반도전층, 건축용 고강도 콘크리트 등 탄소나노튜브를 적용할 수 있는 용도를 개발해 시장에 상용화할 계획이다.노국래 LG화학 석유화학사업본부장은 ""글로벌 소재 경쟁에서 살아남기 위해서는 차별화된 기술력과 제품으로 시장을 선도해야 된다""며 ""향후 탄소나노튜브를 비롯해 차세대 고부가 소재 분야에서도 독자기술과 양산 경험을 바탕으로 압도적인 시장선도 업체가 될 것""이라고 말했다.박영민 기자"
33,"LG화학이 ‘꿈의 소재’로 불리는 탄소 나노튜브(Carbon Nanotube) 증설에 나선다. 600억원이 넘는 금액을 투자해 최근 전기차 배터리 소재로 급성장한 탄소 나노튜브 시장을 적극 공략한다는 계획이다. LG화학은 650억원을 투자해 내년 1분기까지 여수공장에 탄소 나노튜브(CNT) 1200톤(t)을 증설한다고 27일 밝혔다. 증설이 완료되면 기존 500t에 더해 총 1700t의 생산능력을 확보하게 된다.탄소 나노튜브는 전기와 열 전도율이 구리 및 다이아몬드와 동일하고, 강도는 철강의 100배에 달하는 차세대 신소재다. 배터리를 비롯해 반도체, 자동차 부품, 항공기 동체 등에 폭넓게 쓰이고 있다.전기차 시장의 성장과 맞물려 탄소 나노튜브 수요는 지난해 3000t에서 오는 2024년 1만3000t으로 연평균 34%의 폭발적인 성장세를 기록할 것으로 전망되고 있다.탄소 나노튜브를 전기차 리튬이온 배터리의 양극 도전재로 사용하면 기존의 카본블랙 대비 약 10% 이상 높은 전도도를 구현해 도전재 사용량을 약 30% 줄이고, 그 공간을 양극재로 더 채울 수 있기 때문에 배터리 용량과 수명이 늘어나는 장점이 있다.LG화학은 지난 2011년 탄소 나노튜브 독자기술 개발을 위한 연구개발(R&D)에 본격 착수해 2013년 20t 규모의 파일럿 양산 라인을 구축한 바 있다. 현재 탄소 나노튜브 관련 분야에서만 약 250여건 이상의 특허를 보유하고 있다.특히 자체 개발한 세계 최대 규모의 유동층 반응기를 통해 대량 생산체제를 구축, 기존의 분말형태에서 고객이 사용하기 편한 압축형태까지 다양한 탄소 나노튜브 제품을 앞세워 시장을 공략하고 있다. 앞으로 탄소 나노튜브를 리튬이온 배터리에 적극 적용해 제품 경쟁력을 더욱 강화한다는 방침이다. 이와 함께 북미, 유럽, 중국 등 글로벌 정보기술(IT) 소재 업체 및 완성차 업체를 대상으로 판매 규모를 점차 늘려 나가고, 오는 2022년 추가 증설도 검토할 예정이다.김현일 기자"
34,"LG화학이 꿈의 소재로 불리는 탄소나노튜브 시장 공략에 적극 나선다.27일 LG화학은 내년 1분기까지 약 650억원을 투자해 여수공장에 탄소나노튜브(CNT) 1200톤을 증설한다고 밝혔다. 증설이 완료되면 기존 500톤과 합쳐 총 1700톤의 생산능력을 확보하게 된다.탄소나노튜브는 전기와 열 전도율이 구리·다이아몬드와 동일하고 강도는 철강의 100배에 달하는 차세대 신소재다. 기존의 소재를 훨씬 뛰어 넘어 배터리·반도체·자동차 부품·항공기 동체 등에 폭넓게 쓰인다.이번 증설은 글로벌 전기차 시장 성장과 더불어 최근 리튬이온배터리의 양극 도전재(전기 및 전자의 흐름을 돕는 소재) 용도로 급성장하는 탄소나노튜브 시장을 공략하는 게 목적이다.탄소나노튜브를 양극 도전재로 사용하면 기존의 카본블랙 보다 약 10% 이상 높은 전도도를 구현해 도전재 사용량을 약 30% 줄이고, 그 공간을 필요한 양극재로 더 채워 리튬이온배터리의 용량과 수명을 늘릴 수 있다.이러한 특성 때문에 글로벌 전기차 시장을 중심으로 탄소나노튜브 수요는 지난해 3000톤 규모에서 2024년 1만3000톤 규모로 연평균 34%의 폭발적인 성장세를 기록할 것으로 전망된다.특히 LG화학은 전기차 배터리 세계 시장 선도업체로 탄소나노튜브를리튬이온배터리에 적극 적용해 제품 경쟁력을 강화한다는 방침이다.이와 함께 북미·유럽·중국 등 글로벌 IT소재 업체 및 완성차 업체를대상으로 판매 규모를 점차 늘려나갈 계획이며 2022년에는 추가적인 증설도 검토할 예정이다.탄소나노튜브 적용 분야(LG화학 제공) © 뉴스1이번 투자를 통해 LG화학은 석유화학 분야에서 추진 중인 차별화된 기술 기반의 제품구조 고도화 전략에 더욱 박차를 가할 수 있게 됐다. 현재 LG화학은 탄소나노튜브 관련 분야에서 약 250여건 이상의 특허를 보유하고 있다.특히 자체 개발한 세계 최대 규모의 유동층 반응기를 통해 대량 생산체제를 구축하고, 기존의 분말형태에서 고객이 사용하기 편한 압축형태까지 다양한 탄소나노튜브 제품으로 시장을 공략하고 있다는 평가다.또 발열 갱폼(공사용 대형 거푸집), 고압 케이블 피복 내부의 반도전층, 건축용 고강도 콘크리트 등 탄소나노튜브를 적용할 수 있는 다양한 새로운 용도를 개발해 시장에 상용화시킬 계획이다.노국래 석유화학사업본부장은 ""글로벌 소재 경쟁에서 살아남기 위해서는 차별화된 기술력과 제품으로 시장을 선도해야 된다""며 ""탄소나노튜브를 비롯해 차세대 고부가 소재 분야에서도 독자기술 및 양산 경험을 바탕으로 압도적인 시장선도 업체가 될 것""이라고 밝혔다"
