,0
1164,"수젠텍은 신종 코로나바이러스 감염증(코로나19) 신속진단키트 5만개를 이탈리아, 스페인, 필리핀, 인도네시아, 브라질 등 20개국에 수출한다고 31일 밝혔다.    수젠텍 관계자는 ""현재 진단키트 300만개 이상의 주문이 확정됐다""며 ""생산이 완료되는 대로 추가 공급할 것""이라고 말했다.    이 제품은 의심 환자의 혈액에서 특정 항체를 검출해 코로나19 감염 여부를 확인하는 신속진단키트다.     국내 식품의약품안전처에서는 아직 긴급사용 승인을 받지 못했다. 국내에서는 낮은 정확도 등을 이유로 항체를 이용한 면역진단 방식의 코로나19 진단키트는 허용하지 않고 있다.    "
1165,"이원다이애그노믹스(EDGC)는 계열사 솔젠트가 미국 식품의약국(FDA)으로부터 코로나19 진단키트에 대한 긴급사용승인(EUA)를 획득했다고 25일 밝혔다. 국내와 미국의 긴급사용승인을 동시에 획득한 세 번째 기업이 됐다. 승인받은 제품은 ‘DiaPlexQ Novel Coronavirus(2019-nCoV) Detection Kit’다. 호흡기감염병 의심환자의 검체(객담, 구인두 및 비인두 가검물)에서 코로나19 바이러스의 유전자를 정성 검출하는 실시간 유전자 증폭(RT-PCR) 방식이다. 이미 미국, 러시아, 브라질 등 코로나19 감염 상위 국가를 포함한 50여 개국 이상의 국가에 공급됐다. 국내 최초로 미국연방재난관리청(FEMA)에 공급한 바 있다. EDGC 측은 ”이번 FDA의 긴급사용승인으로 연방정부는 물론 주정부 및 모든 의료기관에 어떠한 제한 없이 솔젠트 제품을 공급할 수 있다”고 말했다. 솔젠트는 지난 3월 주당 30만명 테스트를 제조 공급한 후, 점차 생산량을 늘려 현재 주당 100만명 분을 생산하고 있다. 나아가 중소기업벤처부와 삼성전자의 사회공헌사업인 ‘스마트공장 구축사업’의 지원을 받아 6월 내 주당 300만~500만명 분의 테스트 키트 생산을 목표로 자동화시스템을 구축 중이다.☞공감언론 뉴시스"
1166," 진매트릭스는 자사 코로나19 진단키트인 '네오플렉스 COVID-19'(NeoPlexTM COVID-19 Detection Kit)가 미국 식품의약국(FDA)의 긴급사용승인(Emergency Use Authorization, EUA)을 획득했다고 15일 밝혔다.진매트릭스 관계자는 ""미국 FDA가 지난 14일(현지시간) 발행한 '네오플렉스 COVID-19'의 (긴급사용 승인서를 수령했다""며 ""해당 키트는 다양한 장비나 시스템에 사용할 수 있는 범용 키트로서, 미국 여러 의료기관에 제한 없이 공급될 예정""이라고 말했다.'네오플렉스 COVID-19'는 미국 질병통제예방센터(CDC)와 세계보건기구(WHO)의 기준에 맞춰 설계된 제품으로, 한 개의 튜브로 일괄 검사가 가능해 대량의 검체를 신속하고 효율적으로 분석할 수 있는 것이 특징이다. 이 진단키트는 현재 유럽, 남미, 중동, 북아메리카 등에도 공급되고 있다.한수연기자"
1167," ""서로 자기들이 더 급하다, 먼저 달라고 하는 상황이어서…6월 말까지 나갈 수 있는 물량에 대해 주문이 이미 확정 돼 있습니다.""  [그제, 코로나19 진단 시약 업계 간담회] ""미국 트럼프 대통령도 진단키트 등 방역물품들을 긴급하게 지원해 달라는 요청을….""  [빌 게이츠 (TED 강의 중) / (현지시간 24일)] ""한국이 심각한 사회적 셧다운이 되지 않은 이유는 (코로나19) 진단을 잘 했기 때문입니다.""  수출용 코로나19 진단키트의 이름을 '독도'로 지어달라는 청와대 국민청원이 등장했습니다.  ""진단키트가 독도라는 이름으로 수출된다면 지구를 지키는 수호신으로서의 독도의 위상이 크게 향상될 것""이라는 주장인데 참여 인원이 20만 명을 넘겼습니다.  [유재형 / 솔젠트 대표 (진단키트 업체) (MBC 라디오 '김종배의 시선집중')] ""지금 안 그래도 K-바이오, K-진단에 대한 브랜드 부분을 얘기하고 있거든요. 충분히 고려할 수 있는 상황이라고 생각합니다. K-팝처럼 브랜드가 하나 만들어질 수 있는 상황입니다."" (공동브랜드 이름이 독도가 될 수도 있다?) ""브랜드 중에 하나가 독도가 후보가 될 수도 있는 상황이라고 생각하고 있습니다.""  그러니까, 세계 각지에서 '독도'라는 이름의 진단키트로 코로나19 검사를 하게 될 수도 있다는 얘기네요.  이후 소식도 기다려보겠습니다.  ◆'시선강탈' 국회 온 안내견 '조이'  국회 기자회견장에 빼꼼히 고개를 내밀고 있는 이 녀석.  미래한국당 비례대표 후보인 시각장애인 피아니스트 김예지 씨의 안내견 '조이'입니다.  '시선강탈'이라고 하죠.  지난 25일 김 씨가 당 대변인단으로 브리핑에 참석하는 동안 조이가 옆에서 줄곧 시선을 끌었는데요.  조이는 오늘 미래한국당 공천장 수여식에서 비례순번 '0번'을 받았습니다.  너무 귀여워서 한 번 보여드렸습니다.  민주당과 통합당 각각의 비례정당들이 본격적인 활동에 들어갔습니다.  더불어시민당이 민주당의 비례위성정당으로 비쳐지는 데에 민주당은 부담을 느끼지만 이름부터 로고까지 두 정당은 많이 닮았습니다.  그러다 보니 이런 일도 생깁니다.  [이해찬 / 더불어민주당 대표 (그제)] ""더불어민주당은 더불어민주당의 당원들이 전 당원 투표를 통해서 참여한 유일한 연합정당입니다. … 음… 자, 잘못 읽었네. 다시 시작할게요. 정말 만나서 반갑습니다. 더불어시민당은….""  황교안 미래통합당 대표 쪽도 마찬가지입니다.  미래통합당과 비슷한 이름인 미래한국당, 전신인 자유한국당 이름까지 겹쳐져 혼란스러운 모습인데요.  [황교안 / 미래통합당 대표 (지난달 17일)] ""그래서 우리 미래한국당은 누가 만든 정당이 아니라! 미래한, 통합당이 출범하기까지 우리 미래한국당은, 미래 통합당은! 여기서 머물지 않고….""  [황교안 / 미래통합당 대표 (지난달 26일)] ""이제부터 우리, 저… 미래 통합당은….우리 자유한국, 어…미래 통합당은….""  현재 선관위에 등록된 정당은 50여 개.  소수 정당들이 대거 생겨난 데다 거대 양당이 만든 비례 위성정당들까지.  선거 당일, 기다란 투표용지를 받아들고 헷갈려 하는 분들 많을 것 같습니다.  지금까지 순간포착이었습니다.  김민지 기자"
1168,신속한 항원 검출로 맞춤형 치료…송아지 폐사율 감소 기대[김동언 기자(=화순)
1169," 첨단복합소재 생산업체 엔바이오니아(317870)가 의료용 소재에 대한 특허(메디컬 진단키트용 흡습패드 및 그 제조방법)를 출원하고 관련소재 공급을 개시했다고 21일 밝혔다. 이번 특허는 향후 다양한 체외진단키트에 활용할 계획이다.엔바이오니아 관계자는 “지난 수년간 의료용 복합소재를 개발 및 생산하면서 축적한 기술을 바탕으로 지적재산권 확보를 위한 특허출원을 진행했다”며 “성능과 품질면에서 기존 글로벌 소재기업의 제품 대비 동등 이상의 품질을 구현함으로써, 체외진단키트 소재 시장에 본격적으로 진출하게 됐다”고 전했다.엔바이오니아가 공급하는 의료용 소재는 현장검사에 쓰이는 신속키트 내 양 끝단에 위치한 샘플패드와 흡습패드로 사용된다. 체외진단키트에 쓰이는 패드는 순도(purity)가 중요하며, 시료가 균일하게 확산돼야 정확한 검사 결과를 얻을 수 있어 체외진단키트의 성능에 중요한 영향을 미치는 소재다. 엔바이오니아가 개발한 제품은 ‘항체면역진단방식의 신속진단키트’의 소재로 사용될 수 있다. ‘항체 면역진단방식’은 현재 국내에서 신종 코로나바이러스 감염증(코로나19) 검사에 사용되는 ‘유전자 증폭 방식의 RT-PCR방식’ 대비 정확도는 다소 떨어지지만, 고가의 장비와 전문인력이 불필요하고 10분이면 결과를 알 수 있어, 미국, 유럽, 아시아 등 해외의 수 많은 국가에서 사용하고 있다. 더불어 국내에서도 곧 항체면역진단방식에 의한 항체검사를 실시할 것으로 기대되고 있다.한편 엔바이오니아는 2019년 10월에 코스닥에 상장한 국내 유일의 습식공정 기반의 첨단복합소재 기업이다. 2001년 설립 이후, 습식공정 기반의 원천기술을 확보하여 다양한 소재를 개발해왔다. 주력제품은 고성능 정수용 양전하부가 필터이며, 최근 나노셀룰로오스 및 탄소섬유 등을 활용한 다양한 소재분야로의 확장을 도모하고 있다.박정수 "
1170,"외교부는 신종 코로나바이러스 감염증(코로나19) 국산 진단키트의 미국 공급과 관련해 국내 업체 가운데 2곳의 물품이 오는 14일 운송된다고 밝혔다.     외교부 고위 당국자는 13일 ""2개 업체 제품이 14일 화물기를 통해 미국으로 향할 예정""이라고 밝혔다. 미국 연방정부가 조달하는 이번 물품은 일단 인천공항에서 미국 메릴랜드주로 향한다. 구체적인 공급 물량은 양측 협의에 따라 공개되지 않았다.     앞서 도널드 트럼프 미국 대통령이 한국산 진단키트 지원을 요청한 이후 국내 3개 업체 제품이 미국 식품의약국(FDA) 사전 승인을 획득해 수출이 가능해졌으며, 이들 업체 모두 최근 미국 측과 수출 계약을 마무리하고 본격적인 물품 운송을 준비해왔다.     나머지 한 개 업체의 물품은 미국에 있는 대리점을 통해 물량이 공급된다. 미국 현지에서 공급 절차가 진행 중인 것으로 전해졌다.     한편, 외교부는 코로나19로 각국의 출입국 금지 조치가 내려진 가운데 한국 기업인의 예외적 입국 관련 지금까지 9개국 2천842명의 입국을 지원했다고 설명했다.    "
1171,"외교부는 코로나19 국산 진단키트의 미국 공급과 관련해 국내 업체 가운데 2곳의 물품이 내일 운송된다고 밝혔습니다.미국 연방재난관리청이 조달하는 이번 물품은 인천공항에서 미국 메릴랜드주로 향할 예정이며, 구체적인 공급 물량은 양측 협의에 따라 공개되지 않았습니다.앞서 도널드 트럼프 미국 대통령이 한국산 진단키트 지원을 요청한 이후 국내 3개 업체 제품이 미국 FDA 사전 승인을 획득해 수출이 가능해졌으며, 이들 업체 모두 최근 미국 측과 수출 계약을 마무리하고 본격적인 물품 운송을 준비해왔습니다.한편, 나머지 한 개 업체의 물품은 미국에 있는 대리점을 통해 물량이 공급됩니다.조효정 기자 "
1172,"정부가 코로나19 진단키트 수출 지원의 방편으로 코로나19 검체를 보유한 의료기관과 진단키트 제조 업체를 연결하는 매칭 서비스를 26일부터 제공하기로 했다.해당 서비스를 이용하면 코로나 검체 활용이 원활해지면서 진단키트를 개발해 해외로 수출하려는 기업들의 임상 유효성 평가가 쉬워질 전망이다.보건복지부는 의료기기산업 종합지원센터를 통해 진단기업이 연계가 가능한 의료기관을 쉽게 찾을 수 있도록 지원한다고 26일 밝혔다.의료기기산업 종합지원센터는 식약처와 보험심사평가원, 보건의료연구원 등이 합동으로 의료기기 개발과 시장진출에 필요한 통합 상담을 지원하는 기관이다.코로나19 진단키트 개발 기업들은 현재 임상의료기관을 개별적으로 섭외하고 있어 수출 인증에 필요한 유효성 검증에 상당한 시간이 소요되는 등 어려움을 겪고 있다.복지부는 정부 자원의 체계적 매칭을 통해 제품 성능 평가가 수월하게 이뤄지고 이를 기반으로 신속한 수출허가를 받을 수 있을 것으로 기대했다.임인택 보건복지부 보건산업정책국장은 ""이번 매칭 서비스 시행으로 우리나라 기업의 진단키트 수출 증가 및 성능 향상 등 검사방식 개선에도 도움이 될 것으로 기대한다""고 전했다.유오성기자"
1173,"글로벌 유전체기업 이원다이애그노믹스(EDGC)는 계열사 EDGC헬스케어가 코로나19 바이러스 항체가 형성됐는지 2분 안에 확인이 가능한 진단키트를 신규 공급한다고 8일 밝혔다.EDGC헬스케어가 공급하는 진단키트(COVID-19 IgM/IgG)는 유럽 CE 인증을 획득하고 식품의약품안전처에 수출허가신청을 완료했다.이 진단키트는 코로나19 바이러스 항체의 양성 및 음성 판정 뿐만 아니라, 검사결과를 컷오프 대비 상대적 수치로 제공함으로써 항체 보유 여부를 확인하고 정량 관리를 할 수 있도록 개발됐다.특히, 1회 검사에 10분 이상 소요되는 기존의 측방유동방식 진단키트보다 획기적으로 빠른 2분 내로 검사시간을 단축했으며, 측정기 분석기간은 5초에 불과해 1시간에 100테스트 이상도 가능할 예정이다.이명희 EDGC헬스케어 대표는 ""이번 항체검사 진단키트 신규 공급으로 각 국가 및 기관과 협력해 포스트 코로나 시기 또한 적극 대응해 코로나19 전 일상으로 돌아가기 위한 작은 힘이나마 보태겠다""고 말했다.홍헌표기자"
1174,"인도네시아 하나은행은 지난 5일 인도네시아 자카르타에 위치한 현지 보건부(Kemenkes)에 코로나19 진단키트 1만개를 기부했다고 밝혔다.이번 기부는 최근 코로나19 바이러스 확산으로 '대규모 사회적 제약'(PSBB)을 지속하고 있는 인도네시아 정부의 감염 확산 방지 활동에 실제적인 도움을 주기 위해 진행됐다. 진단키트 기부행사에는 인도네시아 보건부 장관(트라완, Terawan Agus Putranto) 및 현지 보건당국 주요인사들이 참석해 K방역 대표품목인 코로나19 진단키트를 전달받고 인도네시아 하나은행에 고마움을 전했다.한편 인도네시아는 2020년 5월 5일 기준 코로나19 확진자는 1만2071명, 완치자 2197명, 사망자 872명으로 증가 추세에 있으며, 현재 총 4개 주 및 12개 시/군에서 특정분야를 제외한 영업제한, 휴교, 사회활동과 교통수단을 제한하는 PSBB를 적용 중이다.김소형기자"
1175,"코로나 감염 10분 안에 확인러시아 등서 주문 밀려들어내달 물량까지 공급처 확정지난 1분기 매출 5억원에 그쳤던 수젠텍이 2분기 들어 가파른 성장세를 타고 있다. 4월 들어 지금까지 공급계약 규모는 600억원에 달한다.수젠텍은 신종 코로나바이러스 감염증(코로나19) 항체 신속진단키트가 러시아에서 정식 사용승인을 받았다고 20일 밝혔다. 현지 업체를 통해 정부기관, 기업, 병원 등에서 사용할 제품 130억원어치를 공급할 예정이다. 현재 러시아에서 사용 중인 코로나19 항체진단키트는 모두 임시로 사용승인을 받은 제품이다. 정식 승인은 수젠텍이 처음이다. 러시아는 최근 전체 확진자 수가 30만 명으로 늘면서 세계에서 미국에 이어 두 번째로 확진자가 많은 나라가 됐다.이정은 수젠텍 부사장은 “스페인, 스위스 등 유럽의 주요 연구소에서 진단 정확성을 검증받고 브라질에서 제품 등록을 한 데 이어 한국 기술력이 해외시장에서 인정된 성과”라고 말했다.항체 신속진단키트는 소량의 혈액에서 코로나19 항체가 형성됐는지 검사해 10분 안에 코로나19 감염 여부를 진단할 수 있는 제품이다. 수젠텍이 국내에서 한 임상시험에서 정확도가 가장 높다고 평가받는 분자진단 대비 정확도는 94%였다. 유럽 CE 인증, 미국 식품의약국(FDA) 등록을 마쳤고, 20여 개국에 제품을 수출하고 있다.수젠텍은 밀려드는 주문을 소화하기 위해 생산시설을 확대하고 있다. 주당 생산 가능 물량을 3월 말 5만 개에서 이달에 200만 개로 늘렸다. 회사 관계자는 “4월에만 지난해 매출의 세 배가 넘는 100억원어치를 수출했다”며 “분자진단 인프라가 없는 개발도상국에서 현장 검사가 가능한 항체 진단키트에 대한 수요가 점점 커질 것”이라고 했다.항체 진단키트 원가는 판매가의 20~30% 수준이다. 회사 관계자는 “공급계약을 맺은 물량 외에도 공급 의뢰를 받은 물량이 많아 오는 6월 말 생산 물량까지 공급처가 확정됐다”고 말했다.임유 기자"
1176,"사우디아라비아 보건 당국이 신종 코로나바이러스 감염증(코로나19) 환자를 추적해 치료하는 적극적인 방역 정책에 본격적으로 나서고 있다.사우디 조달청은 26일(현지시간) 코로나19 검사 용량을 늘리기 위해 중국 BGI그룹과 2억6천500만 달러(약 3천261억원) 규모로 방역·검사 물품, 이동식 검사소 등을 수입하는 계약을 맺었다고 밝혔다.이에 따라 BGI그룹은 사우디에 코로나19 검사키트 900만 회분과 관련 장비·용품을 공급하고 이를 다루는 전문가와 기술자, 교육 요원 500명을 8개월간 파견하기로 했다.사우디 국영 SPA통신은 살만 빈 압둘아지즈 사우디 국왕과 시진핑(習近平) 중국 국가 주석이 통화한 뒤 계약이 성사됐다고 전했다.사우디 정부는 조만간 하루 1만 건을 검사하는 이동식 검사소 6곳을 설치할 예정이라고 밝혔다.SPA통신은 ""사우디는 미국, 스위스, 한국에서 검사 장비를 수입했고, 전체 인구의 40%인 1천450만 명에 대해 감염 감사를 한다는 계획을 세웠다""라고 보도했다.앞서 한국 외교부는 17일 사우디 정부가 한국 기업과 진단키트 100만 회분을 수입하는 계약을 맺었고 차례로 물품을 실어나르는 중이라고 확인했다.사우디 보건 당국이 공격적인 검사로 방역 정책을 전환하면서 확진자수도 빠르게 늘어났다.사우디 보건부에 따르면 26일 기준 코로나19 확진자는 전날보다 1천223명 늘어 1만7천522명이 됐다.이날 사우디의 일일 신규 확진자는 발병 이래 가장 많다. 18일부터 9일 연속 1천명을 웃돌았을 뿐 아니라 나흘 연속 최다치가 바뀌었다.확진자 수가 빠르게 늘어나면서 사우디는 중동(터키 제외)에서 이란 다음으로 확진자가 많은 나라가 됐다.사우디 보건부는 26일 ""17일부터 환자를 병원에서 기다리는 검사에서 집중 발병 지역(클러스터)을 직접 찾아다니는 검사로 정책을 바꿨다""라며 ""한동안 확진자수가 계속 늘어날 것""이라고 설명했다.대규모 검사를 시작하기 직전인 16일 사우디의 일일 신규 확진자는 26일의 절반에도 못 미치는 518명이었다.아랍에미리트(UAE)도 이날 일일 신규 확진자가 가장 많았다.UAE 보건부에 따르면 26일 기준 확진자는 전날보다 536명 추가돼 1만349명으로 늘었다. UAE의 일일 신규 확진자는 23일 500명을 넘은 뒤 나흘 연속 최다를 기록했다.UAE 보건부는 25일 누적 검사 건수가 100만 건을 넘겼다고 집계했다.UAE의 인구 100만명당 검사 건수는 25일 기준 10만3천여건으로 아이슬란드(인구 36만)에 이어 세계에서 두 번째다.연일 신규 확진자가 쏟아져 나오는데도 이들 두 나라는 24일 시작한 라마단(이슬람 금식성월)을 맞아 통행·영업 금지를 일부 완화했다.기약없는 봉쇄 정책만으로는 전염병을 통제하는 데 한계가 있다고 판단, 적극적인 대규모 검사와 '느슨하고 자발적인 통제'를 병행하는 한국과 유사한 방역 정책을 도입한 셈이다.특히 라마단이 상업적으로 '대목'인 만큼 봉쇄 정책이 경제에 미치는 피해를 고려하고 이 기간이 명절처럼 인적 교류가 활발한 이슬람권의 관습을 틀어막을 수는 없었기 때문이라는 분석이 나온다.사우디는 이달 6일 시작한 24시간 통행금지령을 다음달 13일까지 야간(오후 5시∼이튿날 오전 9시)으로 축소했다.아울러 29일부터 다음달 13일까지 사회적 거리두기를 엄격히 지키는 조건으로 쇼핑몰, 소매상 등 유통업종의 영업을 허용하기로 했다.UAE 정부도 24일부터 위생 수칙과 사회적 거리두기를 엄수하는 조건으로 쇼핑몰, 식당, 카페, 이·미용실 등 상업 시설의 영업을 재개했다. 26일부터는 메트로(전철), 택시, 버스 등 대중교통 운행도 재개했다.4일부터 24시간 통행금지령을 시행한 UAE 두바이 정부는 24일부터 야간(오후 10시∼이튿날 오전 6시)에만 통행을 제한하기로 했다. 아부다비도 야간 통행금지 시간을 2시간 줄였다.사우디와 UAE는 그러나 라마단에 사람이 많이 모이는 이슬람 사원(모스크)은 계속 문을 닫기로 했다. 사우디는 이슬람 최고 성지 메카에서는 24시간 통행금지령을 유지했다.사우디, UAE처럼 대규모 감염 검사를 하는 카타르도 26일 확진자가 그간 가장 많은 929명이 추가돼 누적 확진자가 1만287명으로 늘어났다. 한 주전인 18일 카타르의 일일 신규 확진자는 345명이었다.박준식콘텐츠사업팀장"
1177," 바이오니아는 대용량 리얼타임 PCR(유전자증폭)장비(Exicycler 384)의 국내 의료기기 승인을 획득했다고 18일 밝혔다.   코로나19의 확산으로 진단검사 수요가 전 세계적으로 크게 늘어나면서 하루에도 수천 건의 진단 검사 수행이 필요해져 대량 검사의 중요성이 대두되고 있다.   이 장비는 회사가 자체 기술력으로 개발해 코로나19 진단검사에 적극적으로 활용되고 있는 리얼타임 PCR 장비(Exicycler 96)의 대용량 버전이다. 바이오니아는 Exicycler 384의 유럽 인증(CE-IVD)도 이미 획득한 상태다.   대용량 진단검사 장비는 동시에 최대 384개 검사가 가능하며 바이오니아의 대용량 자동핵산추출 장비(ExiPrep 96 라이트)와 함께 사용했을 때 처리량을 극대화할 수 있다. 이 경우 1일 5000 테스트 이상의 대량 검사가 가능하다. 기존 리얼타임 PCR 기반의 체외진단 시스템들의 경우 일평균 검사량이 500개 이하인 것을 감안하면 새로 승인된 진단시스템을 이용할 경우 10배 이상으로 검사 효율을 높일 수 있다.   특히 유사한 외산 장비와 비교해 설치공간이 10분의 1로 줄어든다는 장점이 있다.   바이오니아는 코로나19 등 감염성 질환에 대한 대량 검사를 필요로 하는 검사센터들을 대상으로 국내 및 해외시장에 공급해 나갈 계획이다. 코로나19 팬데믹을 통해 부각된 대량 검사의 중요성을 생각할 때 시장의 수요는 충분할 것으로 기대된다.   이후 유럽 체외진단 승인과 미국 FDA 긴급승인도 신청할 계획이다. 또 코로나19 검사 키트를 필두로 대량 검사가 필요한 질병 진단 키트들을 순차적으로 출시해 나갈 예정이다.   한편, 바이오니아는 유로핀즈 사이언티픽을 통해 미국 보스턴과 마이애미에 위치한 검사센터에 자동핵산추출장비 ExiPrep 96 라이트와 핵산추출시약 공급을 시작했다. 유로핀즈는 유럽, 북남미 등 전 세계 45개국에 650개 이상의 검사센터 네트워크를 보유한 글로벌 다국적 기업이다.   "
1178,"포스코인터내셔널은 18일 1만회 검사할 수 있는 코로나19 진단 키트 100개를 미얀마 보건체육부에 전달했다. 쪄탄툰 보건체육부 산하 국립의학연구원장(오른쪽), 이상화 주미얀마 한국대사, 이상훈 포스코인터내셔널 미얀마지역총괄(왼쪽)이 기념촬영을 하고 있다. 포스코인터내셔널 제공 포스코인터내셔널이 코로나19 사태 장기화로 어려움을 겪고 있는 미얀마에 코로나19 검사를 위한 진단키트를 지원하며 '기업시민' 경영이념 실천에 앞장서고 있다.   포스코인터는 지난 18일 1만회 검사할 수 있는 코로나19 진단 키트 100개를 미얀마 보건체육부에 전달했다고 19일 밝혔다. 진단 키트 구입에 따른 약 1억7000만원 상당의 비용은 포스코인터와 쉐가스전 컨소시엄 파트너사 미얀마 국영석유회사(MOGE), 인도 국영석유회사(ONGC), 인도 국영가스회사(GAIL), 한국가스공사가 지원했다.   이번에 전달한 키트는 국내 중소벤처기업인 바이오세움이 생산한 제품이다. 실시간 유전자증폭(RT-PCR) 정확도가 95% 수준이다. 바이오세움은 코로나19 검사시약 긴급승인을 받은 국내 5개 업체 중 하나로 포스코인터의 중소벤처기업 협업 시스템을 통해 해외 판로를 함께 개척해 나가고 있다. 미얀마의 현재(17일 기준) 코로나19 확진자는 85명이며, 총 검사수는 약 3200건이기 때문에 이번에 전달된 진단키트가 검사시약 부족으로 초래할 수 있는 미얀마의 미검사 잠재 확진자 수를 줄이고, 코로나19 대응에 기여할 것으로 보인다. 미얀마 보건체육부 관계자는 ""국가적으로 지원이 절실한 상황에서 1만회 검사할 수 있는 키트는 필요한 순간에 큰 도움이 된다""며 감사를 표했다.   "
1179,"포스코인터내셔널은 미얀마에 코로나19 진단키트를 지원했다고 19일 밝혔다. 지원 규모는 1만회 검사 가능한 키트 100개다. 비용은 약 1억7000만원 상당이다. 이 자금은 포스코인터내셔널, 한국가스공사 등이 댔다.포스코인터내셔널 관계자는 “미얀마는 가스전뿐 아니라 곡물, 호텔 사업 등 주요 프로젝트를 진행 중인 전략국가 가운데 하나”라면서 “동반성장과 상생의 계기가 되기를 바란다”고 밝혔다.류태웅 기자"
1180,씨젠의 코로나19 바이러스 진단시약 Allplex 2019-nCoV Assay 박지호기자
1181,▶ ‘ 코로나19 확산 우려’ 최신 기사 보기http://news.kbs.co.kr/news/list.do?icd=19588정영훈 기자 
1182,"[아시아경제 윤신원 기자] 미국 대학이 수입한 수만 개의 중국산 신종 코로나바이러스감염증(코로나19) 진단키트가 오염된 것으로 밝혀져 사용이 중단됐다.21일 트리뷴 뉴스 서비스에 따르면 미국 워싱턴 의과대학은 미국 내 코로나19 진단키트 부족 사태에 따라 중국 상하이 의료기업에 12만5000 달러(약 1억5000만원)어치의 진단키트를 주문해 수입했다. 그런데 지난 16일 해당 대학의 한 관계자가 중국에서 수입한 코로나19 진단키트에 이상이 있다는 것을 발견했다. 코로나19 의심 환자에게서 채취한 샘플을 보관하는 유리병 속 액체가 분홍색이 아닌 노란색이나 주황색으로 변한 것을 발견했는데, 이는 액체에서 박테리아가 자라고 있음을 뜻한다.변색이 발견된 것은 일부에 불과했지만, 대학 측은 보건 당국과 실험실 등에 나눠줬던 수만 개의 코로나19 진단키트를 모두 수거하기로 했다.이번 수입을 알선한 한 관계자는 ""중국 업체도 문제를 해결하기 위해 최선을 다하고 있으며, 문제가 발생한 코로나19 진단키트에 대해 환불할 것""이라고 전했다.앞서 스페인, 체코, 터키, 필리핀 등에서도 수입한 중국산 코로나19 진단키트의 불량 문제가 발생해 논란과 반품 사태 등이 벌어졌다.홍콩 언론은 마스크 등 의료물품을 생산하는 중국 내 기업의 공장 위생관리 실태가 엉망인 기업이 상당수이며, 이로 인해 중국이 수출한 의료물품의 리콜 사태 등이 잇따르고 있다고 전했다.윤신원 기자 i_dentity@asiae.co.kr"
1183,"6일 말레이메일 등에 따르면 말레이시아 보건부의 누르 히샴 압둘라 보건총괄국장은 전날 브리핑에서 ""한국에서 수입한 진단키트 5만개가 도착했다""며 ""사라왁주와 사바주에 각 1만개, 조호르주와 쿠알라룸푸르 공항에 각 1만5천개를 분배했다""고 밝혔다.    이어 ""이번 주말 10만개가 추가로 도착할 것""이라며 ""정부는 한국에서 100만개의 진단키트를 구매하는 방안을 검토했다""고 덧붙였다.    압둘라 총괄국장은 지난달 16일 브리핑에서 ""한국의 SD바이오센서 제품을 테스트한 결과 민감도가 84.4%, 특이도가 100%로 각각 나왔다""며 ""우리는 이 항원 신속검사 키트를 사용할 것""이라고 발표했다.    민감도(sensitivity)는 양성 환자를 잘 판단하는 비율, 특이도(specificity)는 음성인 사람을 판단하는 비율을 뜻한다.코로나19 발생 후 쿠알라룸푸르에 배치된 무장 군인[EPA=연합뉴스]말레이시아는 3월 18일부터 이동제한령을 내려 코로나19 확산 차단에 나섰다. 이어 지난달 중순부터 일일 신규 감염자 수가 두 자릿수로 떨어지자 이달 4일부터 대부분 경제활동을 허용했다.    전날 기준 확진자는 30명 추가돼 총 6천383명이고, 사망자는 총 106명이다.     말레이시아 정부는 코로나19 감염 고위험군에 대한 표적 추적 방식을 채택했다.    압둘라 총괄국장은 ""우리는 이제부터 고위험군을 추적할 것""이라며 ""일단 (감염자가 많은) 레드존 지역의 외국인 근로자 중 감염자를 찾아내는 데 초점을 맞출 것""이라고 말했다.말레이시아 코로나 확진자 6천383명…71.5% 회복[말레이시아 보건부]말레이시아에는 대략 200만명의 등록된 이주 노동자들이 있고, 불법체류 노동자는 훨씬 더 많을 것으로 추정된다고 현지 매체들은 전했다.    말레이시아는 이웃 나라 싱가포르에서 이주 노동자들의 집단 감염이 발생했던 사례를 내세워 이달 2일 쿠알라룸푸르의 외국인 주거 지역에서 적법 서류를 갖추지 않은 이주 노동자 등 586명을 검거했다.    말레이시아 정부의 불법 체류자 체포에 대해 유엔(UN) 등 국제사회가 인권침해와 감염자 음성화에 관한 우려를 표시했다.   "
