,contents
248," - 한국남동발전작년 417만t 줄여… 발전사 중 유일태양광 등 신재생에너지 확충… 2030년까지 25%로 비중 확대전통시장 온실가스 감축사업 준공식.대한민국 녹색경영대상 국무총리 표창 수상.한국남동발전(사장 유향열, 이하 ‘남동발전’ 또는 ‘KOEN’)은 2019년도 온실가스 배출량 분석결과 2015년 배출권거래제 시행 후 발전 5사 중 유일하게 온실가스 감축을 달성했다. 특히 2019년도는 국가 첫 온실가스 배출량 감소를 달성한 한해로 2018년 대비 1209만 t을 감축했으며 이 중 남동발전의 온실가스 감축량은 417만 t으로 전체 감축량의 약 35%에 해당한다.  남동발전의 온실가스 감축성과는 석탄 화력의 과감한 연료전환(목재펠릿), 저탄소 고열량탄(Clean Coal) 사용 확대, 에너지효율관리 및 미세먼지 저감대책(상한제약, 계절관리제)에 의한 정부정책 적극 이행 등 노력의 결과다. 특히 국내 최초로 2017년에 국내 최고령 노후석탄발전인 영동 1호기를 친환경 연료인 목재펠릿 전소 발전소로 전환했으며 2호기 또한 금년 내에 목재펠릿 전소 발전소로 탈바꿈할 예정이다.  또 석탄화력 비중축소 및 LNG 대체 건설, 신재생에너지 확대 등 친환경에너지 전환을 선도적으로 이행하는 동시에 중소·중견기업과의 기술협력으로 혁신적 포용성장을 실현하고자 다양한 노력을 기울이고 있다. 특히 국내최초 탐라해상풍력단지(30MW), 영농형태양광 실증단지(100kW) 구축 등 기관협력 사업모델 개발을 비롯해 국내 최대 규모의 군산수상태양광(18.7MW), 폐염전부지 활용 신안태양광(150MW) 등 대규모 신재생에너지 확충을 통해 2030년까지 신재생에너지의 비율을 25%까지 끌어올린다는 목표다. 또 칠레태양광(50MW), 파키스탄 굴푸르 수력발전(102MW) 등 해외 신·재생에너지 개발에도 박차를 가하고 있다.  2016년 3월 국내 최초 탄소펀드를 조성해 남동발전의 자금과 행정지원을 통해 중소기업, 농가 등에 온실가스 감축사업 추진을 지원하고 있으며 올 1월에는 국내 최초 전통시장의 에너지 환경개선은 물론이고 온실가스 감축까지 가능한 전통시장 온실가스 감축사업(고효율 조명교체)을 추진했다. 또 국내 최초로 탄소포집·활용 기술(CCU)을 활용한 사업화(C2U플랜트)를 추진하고 있어 이를 통해 축적된 활용기술 및 운영 노하우를 토대로 향후 타발전소 확대 및 타사에도 확산·전파할 예정이다. 한편 남동발전은 2018년부터 100여 개 기업 및 연구기관 등이 참여하는 배출권시장협의회를 출범(회장사 남동발전)해 운영함으로써 국내 배출권시장 발전에 기여하고 정부와 기업 간 원활한 소통채널을 마련하는 등 기후변화 대응에 선도적 역할 수행의 노력과 성과를 인정받았다. 그 결과 2019년 대한민국 녹색경영대상 국무총리상 및 대한민국 녹색기후상(산업부장관상)을 비롯해 CDP 주관 기후변화대응 우수기업으로 2년 연속 수상(2018∼19), 2019년 한-EU 배출권거래제 우수기업 등으로 선정되는 영예를 안았다. 유향열 한국남동발전 사장은 “앞으로도 한국남동발전은 대한민국 에너지산업의 리딩 기업으로서 신재생에너지 확충, 국내외 온실가스 감축사업 확대 등으로 2050년 온실가스 순배출 제로 달성을 위해 지속적으로 노력할 것”이라고 밝혔다. 박지원 기자"
249,카본트래커·기후솔루션 공동 분석“석탄발전→가스발전 대체시 ‘좌초자산’ 74조”삼척 석탄화력발전소 건설 반대 범시민연대 등 강원 삼척지역 주민들이 2018년 청와대 인근 서울 종로구 신교동 푸르메센터 앞에서 집회를 열어 석탄화력발전소 건설 백지화를 촉구하고 있다. 김정효 기자
250,"국내 연구진이 음식물·해양쓰레기 등 미활용 자원을 열분해 해 탄소저장 및 온실가스 저감이 동시에 가능한 '바이오차'(Biochar)를 대량 생산하는 기술을 개발했다.한국에너지기술연구원(원장 김종남)은 미세먼지연구단 유지호 박사 연구팀이 ㈜한울(대표 유제덕), 중부바이오텍㈜(대표 손효석)과 국내 미활용 자원(산림 및 농림 부산물, 음식물·해양쓰레기 등)의 열분해를 통해 탄소저장 및 온실가스 저감이 동시에 가능한 '바이오차'(Biochar)를 대량 생산하는 기술을 개발했다고 17일 밝혔다.바이오차는 바이오매스(Biomass)와 숯(Charcoal)의 합성어로 유기물인 바이오매스를 산소가 거의 없는 상태에서 열분해시켜 유기물과 숯의 중간 성질을 갖도록 만든 물질을 의미한다.연구진이 개발한 ‘역흐름 다중 방해판(COMB)’ 기술은 상부에선 고체가, 하부에선 고온가스가 투입되는 역류 메커니즘과 지그재그 형태의 다중 방해판에 의해 고체와 기체간의 접촉을 발생시킨다. 이를 통해 회오리바람이 발생하면서 접촉이 좋아지기 때문에 기존의 절반 수준인 15분 이내의 체류시간에도 매우 높은 반응 효율을 얻을 수 있고, 연속적으로 생산할 수 있다.협소한 장소에서도 사용이 가능하며 수직형 기둥을 다수 병렬로 설치해 원하는 만큼 바이오차의 대량생산이 가능하다.연구진은 현재 0.5t/일 규모에 대한 연구를 마치고, 실증화를 위한 5t/일 규모에 대한 연구를 수행 중이다. 또 현재 바이오차 생산 사업에 관심 있는 ㈜한울에 기술 이전해 사업화를 진행 중이다.과제 참여자인 미세먼지연구단 김상도 박사는 “온실가스 저감을 위한 현실적이고 바로 적용이 가능한 기술이 시급하다”며, “COMB 기술의 바이오차 대량생산 기술 실증을 통해 온실가스 저감에 기여할 계획”이라고 말했다"
251," 부산항을 관리·운영하는 부산항만공사가 온실가스 감축과 에너지 이용 합리화에 적극 나선다.   부산항만공사(BPA, 사장 남기찬)는 정부의 친환경 정책에 부응하기 위해 '2020년 온실가스 감축과 에너지 이용 합리화 추진 계획'을 수립, 본격적으로 추진한다고 19일 밝혔다.   계획 수립과 동시에 추진위원회도 별도로 구성, 운영에 들어간다.   부산항만공사는 온실가스를 30% 이상 줄이고 에너지 절약을 위한 세부 계획, 집행 실적의 점검·분석·평가도 추진력있게 진행시킨다는 계획이다.   부서별 '에너지 지킴이'를 지정해 실내 냉·난방 온도 관리를 철저히 하고, 전기·도시가스·차량유류 사용량도 주기적 점검하기로 했다.   올해 신규 임차 예정인 업무용 차량 6대도 모두 환경 친화적 차량(하이브리드 3대, 전기차 2대, 연료전지차 1대)으로 도입할 예정이다.   신·증축되는 일정 규모 이상의 건축물에 대해 BEMS(건물에너지관리시스템) 구축 등 에너지 이용 효율화 추진을 강화하기로 했다.   올해 준공한 신항 근로자 복지관은 건물 에너지 효율 1+++ 등급(최고 등급) 인증도 추진한다. 복지관에는 340kw 규모의 태양광 발전설비가 이미 도입된 상태이다.   부산항만공사는 지난해까지 92.5%이던 부산항 건축물의 실내조명 LED 보급률도 올해 말까지 100% LED로 교체하고, 에너지 절약 인식 제고를 위해 임직원 교육과 홍보도 강화하기로 했다.   남 사장은 ""신재생에너지 설비 확대, 고효율 에너지 기자재 사용 등 에너지 이용 합리화 방안들을 적극 실천해 온실감스 감축을 위해 최선을 다하겠다""고 밝혔다.   한편 부산항만공사는 부산항 중소기업에 근무 중인 청년과 일반 근로자의 장기 재직 유도를 적극 지원하기 위해 지난해에 이어 올해도 '내일채움공제 지원 사업'을 추진하기로 했다.   내일채움공제는 중소기업 사업주와 핵심인력이 매월 공동으로 일정금액의 공제금을 적립하고 핵심인력이 5년 이상 장기 재직할 경우 성과보상금을 지급하는 정책성 공제사업이다.   부산항만공사는 지난해부터 10개 기업의 핵심인력 23명을 선정해 매월 내일채움공제 적립금 중 10만원씩을 지원하고 있다.   "
252,"(요하네스버그=연합뉴스) 김성진 특파원 = 중국이 아프리카 남부 짐바브웨에서 42억달러(약 5조1천억원) 규모에 달하는 석탄발전 사업권을 따냈다.    8일(현지시간) 남아프리카공화국 신문 '비즈니스데이'에 따르면 짐바브웨는 20년 이상 세계에서 가장 큰 인공 저수지인 카리바 호수 남쪽에 거대한 석탄발전소를 지으려고 했으나 서구 금융권이 응하지 않은 가운데 결국 중국 회사들이 착공하게 됐다.    이는 당장 짐바브웨에는 희소식이다. 경제 붕괴와 정책 실패로 지난 20년간 외국인 투자를 유치하지 못한데다 하루 18시간 정전사태가 빚어질 정도로 에너지난이 심각하기 때문이다.지난해 7월 양초를 파는 짐바브웨 행상인 [EPA=연합뉴스 자료사진]    그러나 석탄발전 등 화석연료를 줄여 온실가스를 감축하자는 글로벌 컨센서스에 위배된다.    일본과 미국, 유럽 금융기관들이 석탄 프로젝트에 대한 투자를 피하는 사이 그 빈 공간을 중국 국유기업들이 채우고 있다.    중국은 국제사회에서 우군이 절실히 필요한 상황이다.  신종 코로나바이러스 우한(武漢) 발원설 때문에 세계적으로 반발이 일고 있는 데다 광저우(廣州)에서 아프리카인들을 인종 차별해 신뢰를 잃었다.    그러나 석탄 사업에 돈을 쏟아부어 대규모 온실가스 배출 공장들을 지원함으로써 사실상 에너지 정책에서도 중국이 점차 고립화되는 것이다.    2017년 베이징 당국은 일대일로(一帶一路:육상·해상 실크로드) 정책을 추진하면서 해외 건설사업에서 유엔 기조와 일치하게 환경 친화 정책을 추구하겠다고 약속했다.    시진핑(習近平) 국가 주석도 지난해 해당 프로그램이 환경적으로 지속 가능해야 한다고 말한 바 있다.    하지만 중국회사와 은행들은 아프리카 대륙에서 최소 13개의 석탄 프로젝트를 금융지원하고 있으며 다른 9건은 추진 중인 것으로 국제환경감시단체 그린피스 자료에서 드러났다.작년 11월 환경운동가들이 요하네스버그에서 석탄발전에 반대하는 시위를 하는 모습[EPA=연합뉴스 자료사진]    시 주석은 기후변화와 싸우는데 파리협약 비준국으로서 국제협력을 추구한다고 했지만, 중국이 석탄사업에서 곧 손을 뗄 것 같지는 않다.    중국은 지난 10년간 재생에너지에 두둑한 투자를 했지만, 아직도 세계 석탄의 절반 정도를 캐내 태운다.    최근 코로나19 팬데믹(세계적 대유행)으로 인한 경제적 타격을 만회하기 위해 중국은 산업 오염원에 대한 단속을 완화하고 청정에너지에 대한 보조금도 줄이고 있다.    이번 짐바브웨 석탄발전 수주와 관련, 중국 측은 가난한 나라의 환경적 개발을 일률적으로 해선 안된다며 그 나라의 부존자원을 충분히 활용해야 한다고 말한다.     석탄 자원이 많은 나라에 대해 석탄을 전적으로 못쓰게 해서는 안 되고, 관건은 이를 보다 합리적으로 활용하는 것이라는 설명이다.    이런 주장은 남아공 다음으로 아프리카에서 석탄 자원이 많은 보츠와나 같은 나라도 동조하는 대목이다. 석탄을 단지 더 깨끗하게 지역사회와 국가를 위해 쓰면 된다는 것이다.    이번 짐바브웨 석탄발전은 '파워차이나'로 알려진 중국 국유회사가 계약해 700MW(메가와트) 규모 발전소를 포함해 '셍와'라는 공장 첫 단계를 세우고, 카리바댐에서 물을 끌어오는 파이프라인과 송전선을 12억달러의 비용으로 짓는다. 금융은 중국공상은행(ICBC) 등이 뒷받침할 공산이 크다.    지난 4월에는 나머지 프로젝트 계약도 중국계 회사에 의해 서명돼 30억달러 비용에 2천100MW 규모를 더하게 된다.     짐바브웨 건이 중국 회사들에 대물이기는 하지만 최대는 아니다.  남아공 요하네스버그 부근 에스콤의 석탄발전소에서 연기가 뿜어나오는 모습[EPA=연합뉴스 자료사진]    파워차이나는 남아공 림포포 주정부와 최소 3천MW급 발전소를 45억달러(약 5조5천억원)에 짓기로 하는 합의각서에 서명했다.  그러나 남아공 정부는 석탄발전사업으로 세계에서 가장 심한 공기오염을 일으킨다는 이유로 소송에 직면했다.    뉴욕에 있는 천연자원보호협의회(NRDC)에서 국제에너지정책 프로그램을 담당하는 한천은 ""그것(석탄발전)은 사양사업이다. 그래서 그들(중국계 회사)은 환경기준이 낮은 데로 가서 가동하기에 더 싼 오염 장비를 사용하려는 것""이라고 말했다.   "
253," 대전시는 온실가스를 줄이기 위한 첫걸음으로 저탄소 친환경 생활실천운동인 탄소포인트제를 활성화해 나갈 계획이라고 20일 밝혔다.   탄소포인트제는 시민이 직접 참여해 생활 속에서 온실가스 감축을 실천하는 프로그램이다. 가정, 상가, 아파트 단지 등의 에너지(전기, 상수도, 도시가스) 사용량 절감에 따른 온실가스 감축량에 대해 탄소포인트를 부여하고 이에 상응하는 인센티브를 제공한다.   대전시는 지금까지 63만여 세대 중 9만2000여 세대가 탄소포인트제에 가입해 에너지 절약에 동참하고 있으며, 지난해에는 4만5691세대에 대해 5억100여만 원의 인센티브를 지급했다.   아울러, 올해는 5억9000만 원으로 인센티브를 증액해 범시민 친환경 생활실천 운동을 확대해 나갈 계획이다.   탄소포인트제 참여는 탄소포인트제 홈페이지를 통해 온라인으로 가입하거나 관할구청(환경부서)에 방문 또는 우편(팩스)로 신청하면 된다.   이윤구 대전시 기후환경정책과장은 “효과적인 온실가스 감축을 위해서는 가정과 상업 등 비산업 분야에서의 참여가 꼭 필요하다”며 “절약한 만큼 돈으로 돌려받는 탄소포인트제에 시민의 적극적인 참여를 바란다”고 말했다.   "
254," KAIST는 생명화학공학과 자패르 야부즈 교수 연구팀이 장시간 사용해도 코킹(coking)과 소결(sintering) 현상이 발생하지 않는 메탄의 건식 개질 반응(dry reforming of methane) 촉매를 개발했다고 17일 밝혔다.연구팀의 기술은 온실가스의 가장 큰 부분을 차지하는 이산화탄소와 메탄을 이용해 합성가스를 생산할 수 있는 기술로 지구온난화 해결에 이바지할 것으로 기대된다. 또한 개발된 촉매는 비활성화 없이 안정적으로 합성가스를 생산할 수 있어 수소 생산성 향상 및 합성가스 생산비용 절감 등의 효과를 기대할 수 있다. 야부즈 교수 연구팀은 단결정 마그네슘 산화물의 꼭짓점에서 탄소가 자라는 현상을 발견하고 이를 막기 위해 니켈 기반의 니켈-몰리브데넘 합금 나노입자를 올리는 방법을 설계했다. 이러한 기술은 향후 다른 개질 반응 및 기존의 수소 생산반응인 메탄의 습식 개질 반응에도 직접 적용이 가능할 것으로 기대된다.송영동 박사과정이 1 저자로 참여한 이번 연구는 국제 학술지 ‘사이언스(Science)’ 2월 14일 자에 게재됐다.메탄의 건식 개질 반응은 온실가스인 메탄과 이산화탄소를 동시에 감축할 수 있으면서도 화학산업의 기반이 되는 합성가스를 생산할 수 있어 큰 관심을 받고 있다. 하지만 반응이 진행될수록 촉매의 표면에 탄소가 쌓여 반응성을 낮추는 코킹(coking) 현상과 나노입자가 서로 뭉치게 되는 소결(sintering) 현상 때문에 실제 산업에서 적용에 큰 어려움이 있다.연구팀은 문제를 해결하기 위해 니켈-몰리브데넘 합금 나노입자를 단결정의 마그네슘 산화물 지지체에 담지했다. 이렇게 제조된 니켈-몰리브데넘 합금 나노입자 촉매는 800도로 온도를 높이는 과정에서 단결정 지지체의 꼭짓점을 막아 안정되는 현상을 보였다.이는 충분한 열에너지가 공급됐을 때 니켈-몰리브데넘 나노입자가 지지체의 표면을 이동하다가 열역학적으로 불안정한 꼭짓점을 덮은 후 안정화되는 원리임을 규명했다.연구팀은 개발한 촉매를 온도변화에 민감한 메탄의 건식 개질 반응에 적용하기 위해 온도를 변화시키며 활성도를 측정했다. 그 결과 800도에서 700도까지의 변화 구간에서도 활성도가 안정적인 것으로 나타났으며, 반응 중간에 온도를 상온으로 낮추었다가 재가동해도 활성도에 영향을 주지 않음을 확인했다.나아가 실제 산업에서 사용하는 반응조건에 적용하기 위해 고압 조건에서 측정한 결과 15바(bar)의 압력에서도 안정적인 것으로 나타났다. 또한 장시간 안정성 역시 800도에서 850시간 동안 사용 후에도 코킹 및 소결 현상이 발생하지 않는 것으로 확인됐다.연구팀이 개발한 촉매는 메탄의 건식 개질 반응에 적용할 수 있어 온실가스 감축을 통한 환경문제 해결에 큰 도움을 줄 수 있다. 또한 현재 수소생산의 90% 이상을 차지하는 메탄의 습식 개질 반응에도 직접 적용이 가능하다. 이를 통해 합성가스 생산비용 절감, 니켈 기반의 저렴한 촉매생산, 성능 강화 등에 이바지할 수 있을 것으로 기대된다.1 저자인 송영동 박사과정은 “그동안 큰 문제였던 코킹 현상을 값비싼 귀금속이나 복잡한 제조과정 없이 해결할 수 있는 촉매를 개발했다”며 “단결정 위에서 나노입자가 안정화되는 기술을 다른 지지체와 금속 나노입자를 이용해 적용하면 다양한 문제를 해결할 수 있을 것”이라고 말했다. /대전=박희윤기자"
255," 부산시가 자동차 탄소포인트제를 시행하는 등 온실가스 감축 정책을 적극 추진한다. 이를 통해 2030년 배출전망치(BAU) 대비 국가 온실가스 37% 감축 목표에 보조를 맞춘다는 계획이다. 특히 올해 시책에는 생활 속 온실가스 감축 극대화를 목표로 감축 비용이 산업 분야에 비해 상대적으로 적게 들고 효과가 즉각 나타나는 실천 방안 등이 담겼다.22일 부산시에 따르면 시는 올해 온실가스 감축 실천 사업과 비산업부문 온실가스 진단·컨설팅 등을 추진한다. 시는 사업의 효과를 담보하기 위해 구·군 실정에 맞는 자체계획을 수립해 추진하도록 하되 추진실정은 내년 2월 구·군 환경보전종합평가에 반영하기로 했다.대표적인 사업으로는 자동차 탄소포인트제와 저탄소 마을 선정·운영 사업, 공동주택 저탄소 생활 실천 운동인 그린 아파트 인증 등이 꼽힌다. 특히 자동차 탄소포인트제가 눈에 띈다. 탄소포인트제는 전기, 상수도, 도시가스 등 에너지 사용량 절감 실적에 따라 아파트 단지 등에 인센티브를 제공하는 사업이다. 자동차 탄소포인트제는 건물에 국한된 이 사업을 자동차 분야로 확대한 것으로, 주행거리 감축 실적에 따라 인센티브를 지급한다. 비사업용 승용·승합차와 휘발유·경유·액화석유가스(LPG) 차량을 대상으로 다음달부터 시행한다. 기존 탄소포인트제에다가 기부 문화를 접목한 사업도 벌인다. 시는 최근 사회복지공동모금회 부산지회와 협약을 맺고 해당 가정이 온실가스를 감축하고 받는 인센티브를 사회복지공동모금회에 기부할 수 있도록 했다. 올해 44만8,000세대가 참여하도록 유도할 계획이다.저탄소 마을 사업은 마을공동체가 결성된 공동주택이나 단독주택형 마을을 대상으로 가구별 에너지 절감목표를 세우고 이를 실천하도록 단계별로 지원하는 사업이다. 이미 사업에 참여한 기존 6개 마을 외에 올해 7개 마을을 새로 발굴할 계획이며 이를 통해 연간 100톤에 달하는 이산화탄소를 감축할 것으로 시는 내다봤다.시는 전문가가 가정이나 상가, 학교를 찾아가 에너지 사용과 건물 설비 등을 진단하고 절감 방안을 제시하며 절감 시스템을 관리하는 온실가스 진단·컨설팅사업도 진행한다. 기후변화주간과 그린 스포츠데이 운영, 친환경 여행·운전 캠페인, 청소년 기후변화 포럼, 지구온난화 생명문화제 등도 추진할 계획이다.시 관계자는 “냉·난방온도 조절하기, 승용차 요일제 참여하기, 자전거 이용하기, 쓰지 않는 플러그 뽑기 등 에너지 절약 생활이 곧 저탄소 생활을 실천하는 것”이라면서 “이 같은 생활습관으로 부산시민 1인이 온실가스 1톤씩만 감축한다면 큰 효과가 날 것”이라고 말했다. 시는 지난해 그린아파트 인증과 탄소포인트 운영 등 저탄소 생활 실천으로 17만톤의 이산화탄소를 감축한 바 있다./부산=조원진기자"
256,"제주도내 전체 가구수의 약 40%가 탄소포인트제에 가입하는 등 온실가스 감축에 도민들이 동참하고 있다.제주특별자치도는 기후변화의 주범인 온실가스 배출량 가운데 40%가 가정과 상가 등 비산업부문에서 발생함에 따라 도민을 대상으로 온실가스 감축진단 컨설팅, 탄소포인트제 가입, 환경교육 등 저탄소 생활실천 정책들을 추진하고 있다고 22일 밝혔다.온실가스 감축진단 컨설팅 사업은 가정, 상가 등에 컨설턴트가 직접 방문해 에너지 사용실태 점검 후 시설물 교체, 생활습관 개선 제안으로 에너지 절약을 통한 온실가스 감축 실천을 지원하는 사업이다.지난해 도내에서는 1594세대와 상가 207곳이 맞춤형 컨설팅 받아 에너지 사용량 감축효과를 거뒀다.탄소포인트제는 도민들이 온실가스 감축 활동에 직접 참여하는 제도로, 가정과 상가 및 아파트 단지 등의 전기, 상수도, 도시가스 사용량 감축률에 따라 인센티브를 제공하는 정책이다.지난해 3243세대가 신규 가입해 누적 가입 가구수는 9만7543가구다. 이는 제주도 전체 가구수의 38%로, 전국 평균 참여율 11.2%를 크게 웃돈다.이를 통해 2018년에는 이산화탄소 1만5907톤, 지난해 상반기에는 8408톤을 감축했다.이와 함께 기후변화 교육에도 도민들의 참여가 늘고 있다. 지난해 교육참여 인원은 2만2000명으로 전년보다 1000명 증가했다.제주도 관계자는 ""제주는 지난해 연 평균기온이 17.1도로 관측 이래 두 번째로 높았다""며 ""올해도 다양한 저탄소 생활 실천 운동을 추진해 도민 개개인의 생활 속 에너지 절약습관이 온실가스 감축에 얼마가 도움이 되는지 알려나가겠다""고 말했다"
257,"전남 여수시는 만흥 위생매립장에서 발생한 매립가스로 탄소배출권을 얻을 수 있는 청정개발체제(CDM·Clean Development Mechanism) 등록을 추진한다고 4일 밝혔다.매립가스 자원화 시설[여수시 제공.재판매 및 DB금지]    여수시는 민간사업자인 한려에너지개발과 공동으로 만흥매립장에서 발생하는 매립 가스를 처리해 온실가스도 줄이고 탄소배출권도 획득할 수 있는 청정개발체제(CDM) 등록을 추진하기로 했다.    청정개발체제에 등록이 되면 기후변화협약 교토의정서에 따라 탄소배출권을 받을 수 있으며 만흥 위생매립장은 연간 1만1천t의 탄소배출권을 확보하게 된다.    여수시는 2005년부터 만흥매립장에서 발생하는 매립가스를 이용해 연간 1천800Mw의 전기를 생산하고 있다.    여수시 관계자는 ""만흥 매립장에서 발생한 매립 가스는 전량 전력으로 활용되므로 사실상 이산화 탄소 등 가스가 발생하지 않는다""며 ""온실가스도 줄이고 기후변화협약당사국 총회 유치에도 도움이 될 수 있도록 하겠다""고 밝혔다.   "
258,"건축물 에너지 정보 체계 위탁 운영·건물 온실가스 표준베이스라인 개발도 참여파리기후변화협약(온실가스 감축으로 지구 평균기온 상승을 산업화 이전 대비 2도보다 낮은 수준으로 유지하기로 한 국제협약)이 본격 적용되는 2020년을 맞아 한국감정원이 부동산에서 발생되는 온실가스 감축 관련 업무에 적극 나선다.13일 관련 업계에 따르면 감정원은 지난 2013년부터 ‘녹색건축물 조성 지원법’에 따른 국가지정 녹색건축센터로서 국토교통부로부터 ‘건축물 에너지·온실가스 정보체계’를 위탁받아 운영 중이다. 이를 토대로 건물에너지사용량 통계 공표, 건물 온실가스 감축 기준인 표준베이스라인 개발, 건설업 온실가스·에너지 목표관리제 대행 업무를 수행하고 있다. 건물에너지사용량 통계는 전국적인 건물에너지사용량 현황을 시도 및 시군구, 건축물 용도, 에너지원별로 제공하는 지표다. 지난해 주거용건물 부문 최초 공표에 이어 올해는 비주거용건물 부문 개발 및 국가승인을 준비하고 있다.감정원은 통계 작성 기관이자 부동산 관련 대용량 데이터분석 전문 역량을 보유하고 있는 점을 활용해 온실가스 감축 사업에서 기준으로 활용될 건물 온실가스 표준베이스라인 개발에 박차를 가하고 있다. 아파트 부문 온실가스 표준베이스라인 개발을 완료해 지난해 유엔기후변화협약 당사국 총회(COP25)에 참여한 바 있다. 올해는 주택 전체에 활용할 수 있도록 개발 범위를 넓히고 유엔 등록을 통해 국제적으로 인정받을 예정이다.부동산 공급 과정에서 발생하는 온실가스를 줄이고자, 지난 2017년부터 건설사를 대상으로 온실가스·에너지 목표관리제 운영해 왔으며, 지난해 12월 국토부로부터 대행기관으로 지정받기도 했다. 김학규 감정원장은 “앞으로 녹색건축물 관련 인증·검토 업무와 함께 국내 부동산 온실가스 감축의 구심점으로서 거듭나겠다”고 말했다. "
259," 정부가 연구자중심 창의도전적 연구와 코로나19와 같은 신종감염병 대응, 온실가스 및 미세먼지 저감을 위한 국가연구개발(R&D) 투자를 강화한다.과학기술정보통신부는 12일 제18회 국가과학기술자문회의 심의회의 운영위원회를 열고 ‘2021년도 정부연구개발 투자방향 및 기준’을 심의·의결했다.2021년도 투자방향은 R&D 예산 24조원 시대를 맞아 국민이 체감하는 성과 창출과 혁신성장 성과 가속화를 위한 투자에 주력할 계획이다.이를 위해 ▷혁신주체 연구역량 강화 ▷과학기술로 성장동력 기반 확충 ▷국민이 체감하는 삶의 질 개선의 3대 분야 10대 중점 투자방향을 설정하고 자율과 협업 기반의 투자 강화 등 투자 시스템 개선을 위한 6대 과제를 제시했다.먼저 혁신주체의 연구역량 강화를 위해 연구자 중심의 창의도전적 연구에 지원을 확대한다.연구자주도 기초연구사업 투자를 확대하고, 신진연구자 전담 지원사업 및 초기정착 지원 등을 강화해 젊은 연구자가 안정적으로 연구할 수 있는 환경을 조성한다.주력산업의 기술자립 경쟁력 제고에도 적극 나선다.소재부품장비 핵심품목별 맞춤형 R&D 지원을 통해 핵심품목의 공급안정성 확보를 넘어 글로벌 경쟁력을 확보하고, 주력산업 업종별로 스마트화, 친환경화, 융복합화를 위한 기술개발을 지원해 주력산업을 미래 고부가가치 품목으로 전환한다.국민의 안전한 삶을 위한 지원도 강화된다. 코로나19 등과 같은 신변종 감염병 대응 및 사전대비 R&D 강화를 통해 진단백신치료제 등의 적기지원 및 대응역량을 제고할 계획이다.또한 초미세먼지 현상규명 고도화, 배출원 저감관리 등 현장대응형 실용실증 R&D를 본격화하고, 생활폐기물, 미세플라스틱, 화학물질 등 생활환경 위협요소 해결을 위한 R&D를 확대한다.과기부는 자율과 협업 기반의 투자 강화 및 투자 효율성 제고 등 투자시스템 고도화를 위한 6개 과제를 추진한다.도전성혁신성을 제고할 수 있도록 예타 제도를 개선하고, 과제지원 및 연구자정보 시스템을 통합하는 등 연구자 중심의 환경을 조성한다.이외에도 R&D투자의 효율성 제고를 위해 미래차, 시스템반도체 등 혁신성장 핵심분야 R&D PIE 적용을 확대하고, 투자필요영역규제개선 등을 종합해 예산 배분조정에 반영한다.각 부처는 투자방향을 R&D 예산 요구의 가이드라인으로 활용하고, 과기정통부는 내년도 R&D예산 배분조정의 기준으로 활용할 예정이다"
260,"LG전자 초고효율 태양광 모듈 '네온 2(NeON 2)' 약 7500장이 공급된 호주 시드니 소재 '무어뱅크 물류단지' 현장 모습(2019.12.3). LG전자 제공 정부가 친환경 태양광 제품을 늘리기 위한 탄소인증제에 시동을 걸었다.산업통상자원부는 27일 태양광산업협회, 한국에너지공단과 탄소 배출량 사전검증을 위한 업무협약을 맺고 태양광 모듈 탄소인증제를 본격적으로 시행한다.탄소인증제는 태양광 모듈을 제조하는 모든 과정에서 배출되는 온실가스의 총량을 계량화해 관리하는 제도다.정부는 태양광 모듈에 대한 탄소인증제 도입과 지난달부터 시작한 최저효율제를 통해 '친환경', '고효율'이라는 두 마리 토끼를 모두 잡겠다는 목표를 세웠다.정부는 탄소인증제 도입을 위해 지난해 4∼12월 정책연구용역과 6차례의 태양광 업계 의견 수렴을 거쳤다.탄소 배출량을 사전 검증해 태양광 업계의 대응 역량을 강화하면서 세부 검증기준을 마련해 하반기부터 정부 보급 사업 등에 적용할 계획이다.아울러 국내 태양광 시장에 저탄소 태양광 모듈 활용이 확대될 수 있도록 이번 사전검증 결과를 바탕으로 신재생에너지 공급 의무화제도(RPS) 시장 등에 참여할 때 우대할 방안도 마련한다.산업부 관계자는 ""이번에 추진하는 탄소인증제의 경우 프랑스에서는 이미 비슷한 제도를 태양광 모듈에 적용 중이고 유럽연합(EU)도 유사 제도를 도입할 계획을 갖고 있어 국내기업의 해외시장 진출에도 도움이 될 것""이라고 기대했다.송현수 기자"
261,태양광 미니발전소 설치된 송파구 장지동의 한 아파트. 2020.01.10. (사진=서울시 제공).
262, 저탄소 제품 인증 표지. (자료=환경부 제공) 2020.01.28.
