,contents
65,"경기 구리시는 매일 발생되는 45t 가량의 음식물처리와 관련한 위탁지역의 처리중단으로 비상상황에 돌입했다. 19일 시에 따르면 그동안 서울 강동구와 음식물쓰레기 처리에 대한 협약을 맺어 관내에서 발생하는 음식물쓰레기 전량을 처리해 왔다. 그러나 지난 9일 강동구와 음식물쓰레기 처리시설인 강동구음식물재활용센터 위탁 운영업체와 시설 운영권을 둘러싼 갈등이 발생됨에 따라 관내 음식물 쓰레기를 전혀 처리하지 못하는 실정이다.강동구에 따르면, 지난 8일자로 음식물류 폐기물 처리에 대한 20년 위탁운영 기간이 끝나면서 강동구가 직영발표를 했고, 운영권의 재위탁 문제로 위탁업체와 강동구가 갈등이 발생되면서 음식물쓰레기 처리장이 중단되는 상황이 발생했다.이로 인해 시는 매일 발생되는 45t 가량의 음식물 처리에 대해 긴급하게 비상대책을 마련하고, 한시적으로 양주시에 있는 민간처리시설 업체에서 음식물쓰레기를 임시로 처리하고 있다.시 관계자는 ""관내 음식물쓰레기를 자체적으로 처리할 수 있는 시설이 없어 이런 비상사태에도 타 시군에 의존할 수밖에 없는 상황이라 안타깝다""며 ""강동구의 음식물처리센터의 갈등 해소가 빠른 시일에 해결되기를 바라고, 그 기간 동안 시민 여러분들의 음식물 쓰레기 감량에 적극적인 협조를 당부드린다""고 말했다.한편 이에 대한 장기적인 대책으로 구리시와 남양주시가 함께 추진하고 있는 구리·남양주 에코커뮤니티 민간투자사업의 조속한 시행으로 안정적인 폐기물처리시스템 구축이 당면과제로 떠올랐다.☞공감언론 뉴시스"
66,"부산시는 지난 8일부터 나흘간 ‘광역처리시설 폐기물 반입 차량 합동단속’을 벌여 총 17건의 위반차량을 적발했다고 17일 밝혔다.이번 합동단속에는 부산시와 부산환경공단(부산이앤이), 주민감시원 등 총 92명의 단속요원이 투입됐다. 단속요원들은 소각시설·매립시설·연료화 시설 등 광역처리시설의 야간 반입 시간에 맞춰 반입폐기물 운반 차량에 대한 단속을 벌였다.단속 결과, 종량제 봉투 내 재활용품·음식물쓰레기 혼입(9건), 종량제 봉투 미사용(3건), 청소 차량 운행 부적정(3건), 사업장폐기물 배출자표시제 위반(1건), 기타(1건) 등 17건이 적발됐다.이준승 부산시 환경정책실장은 “합동단속에서 적발된 건에 대해서는 폐기물 조례에 따라 광역처리시설 반입을 정지하는 조처를 할 예정”이라며 “앞으로 쓰레기 분리배출 주민홍보와 폐기물 반입 차량에 대한 상시단속 등을 지속해서 추진할 계획”이라고 말했다.부산=윤일선 기자"
67,"부산시는 6월을 ‘폐기물 광역처리시설 합동단속의 달’로 정하고, 지난 8일부터 11일까지 나흘간 ‘광역처리시설 폐기물 반입차량 합동단속’ 결과, 총 17건의 위반차량을 적발했다고 17일 밝혔다.이번 합동단속은 부산시와 부산환경공단(부산이앤이), 주민감시원 등 총 92명의 단속요원을 투입해 광역처리시설(소각시설·매립시설·연료화시설) 반입폐기물 운반차량에 대해 야간 반입시간에 맞춰 합동단속을 벌였다.시는 광역처리시설의 안정적 운영과 시민의 분리배출 의식을 높여 재활용 분리배출 활성화를 도모하기 위해 합동단속을 추진했다.단속결과 적발된 위반차량 총 17건은 ▲종량제 봉투 내 재활용품 또는 음식물쓰레기 혼입(9건) ▲종량제 봉투 미사용(3건) ▲사업장폐기물 배출자표시제 위반(1건) ▲청소차량 운행 부적정(3건) ▲기타(1건) 등 이었다.부산시는 쓰레기 적정배출과 관련해 지속적인 단속과 적정배출 홍보로 위반사항은 점차 줄어들고 있는 것으로 나타났다. 그러나 가정과 사업장에서 쓰레기를 배출할 때 지켜야 할 재활용품·음식물쓰레기 분리배출과 전용종량제 봉투 사용 등 준수사항을 제대로 지키지 않는 것으로 드러났다.또 폐기물 수집 운반자들이 쓰레기 수집과정에서 확인해야할 1일 300㎏이상 배출사업장의 전용봉투의 배출과 배출자 표시 및 재활용품 및 음식물쓰레기 등 혼합배출 여부를 점검하는것도 미흡한 것으로 나타났다.이준승 부산시 환경정책실장은 “이번 합동단속에서 적발된 17건에 대해서는 폐기물 조례에 따라 광역처리시설 반입을 정지하는 조치를 취할 예정”이라고 밝히고 “앞으로도 쓰레기 분리배출 주민홍보와 폐기물 반입차량에 대한 상시단속과 매년 2차례 실시하는 합동단속 등을 지속적을 추진할 계획”이라고 말했다.☞공감언론 뉴시스"
68,"충북지역 시민단체가 청주 현도면 인근에서 추진하는 대전시의 하수처리장 조성사업에 대한 청주시의 대책을 촉구하고 나섰다.[연합뉴스 자료사진]충북 시민사회단체연대회의는 17일 논평을 통해 ""대전시가 이미 폐기물매립장 등이 조성된 대전 금고동에 하수처리장을 추가로 만들면 인근의 청주 현도면 중척리 주민들이 악취와 소음으로 고통받게 될 것""이라고 지적했다.    연대회의는 ""금고동에 하수처리장이 들어서 오폐수를 금강으로 흘려보내면 (환경)피해가 더 커질 것""이라며 ""대전시가 추진하는 사업으로 인해 이웃한 청주 시민이 피해를 떠안게 된다""고 강조했다.    그러면서 ""청주시와 시의회가 적극적으로 나서 청주시민이 피해를 보지 않도록 적극적인 대책을 마련해야 할 것""이라고 밝혔다.   "
69,"앞으로 지방자치단체의 정책자금 조기상환 시 1% 내외로 발생하던 중도상환수수료가 면제되고, 대형폐기물 배출신고필증(스티커)의 판매처가 읍·면·동에서 인터넷·편의점·마트로 확대된다.중소벤처기업부와 중소기업 옴부즈만은 11일 중소기업중앙회에서 코로나19로 어려움을 겪는 중소기업과 소상공인을 위해 지자체 정책자금 중도상환 수수료 조기상환 등 불편사항을 개선했다고 밝혔다.● 중기·소상공인 중도상환 수수료 면제된다중소기업이나 소상공인이 대출 후 3년 이내에 돈을 갚으면 은행은 대출기업에 상환액 1% 내외의 중도상환 수수료를 요구한다.은행의 이자손실과 인지세와 등록세 등 대출 관련 행정비용을 보전하기 위해서다.정부는 그동안 중기부의 정책자금 대출에 중도상환 수수료를 면제하고, 은행권에 이자손실이 적은 변동금리 대출의 중도상환 수수료 인하를 권고하는 등 금융 수수료 부담 완화를 위해 노력해 왔다.그러나 지자체의 경우 중소기업과 소상공인 정책자금 대출은 여전히 중도상환 수수료가 부과되는 경우가 많아, 비용부담이 클 뿐만 아니라 저금리 대출로 갈아타기도 어렵게 한다는 지적이 꾸준히 제기돼 왔다.옴부즈만이 지난 3월 전국 17개 시·도를 대상으로 정책자금 중도상환수수료 현황을 조사한 결과, 울산과 전남은 모든 은행에서 수수료를 면제하고 있는 반면, 나머지 15개 지자체는 일부 조건에 따라 수수료를 일부 면제하거나, 전액 부과하고 있는 것으로 나타났다.옴부즈만은 조사결과를 토대로 각 지자체와 관련 은행 담당자와 ‘광역지자체 정책자금 중도상환수수료 면제’를 위한 협의를 진행했다.그 결과 전국 17개 시·도는 올해 연말까지 지자체와 은행 간 협약서 개정 과정을 거쳐, 내년도 대출 정책자금부터 중도상환 수수료를 면제할 수 있도록 적극 추진하겠다고 밝혔다.이에 따라 내년부터 시·도 정책자금을 대출받는 중소기업과 소상공인은 여유자금이 생기거나, 더 낮은 금리의 대출 상품을 활용할 경우 중도상환 수수료 없이 자금 운용이 가능할 것으로 기대된다.● 인터넷·편의점서 대형폐기물 스티커 구매 가능자영업자와 소상공인들이 이사나 폐업을 하는 경우 책상, 냉장고 등 부피가 큰 대형폐기물은 주민센터, 판매소 등에서 배출신고필증(이하 스티커)을 구매·부착해 처리해야 한다.그런데 일부 지자체에서 읍·면·동 사무소에서만 스티커를 판매해 관공서 근무시간과 영업시간이 겹치는 상당수의 자영업자와 소상공인들이 대형폐기물 처리에 불편을 겪어 왔다.옴부즈만은 지난 3월 전국 227개 시·군·구를 대상으로 스티커 판매방식, 장소 등에 대한 전수조사를 실시한 결과 63개 시·군·구에서 읍·면·동 사무소에서만 스티커를 판매하고 있는 것으로 나타났다.옴부즈만은 5월 한 달간 해당 시·군·구와 협의해 스티커 판매방식을 다양화할 것을 독려했고, 그 결과 73%에 해당하는 46개 시·군·구에서 ‘21년까지 인터넷, 편의점, 마트 등 스티커 판매경로를 다양화 하겠다고 밝혔다.아직 입장을 밝히지 않은 17개 시·군·구에 대해서는 개선권고 등을 통해 변화를 유도할 예정이다.이번 제도개선은 자영업자, 소상공인 뿐만 아니라 일반 국민들도 생활폐기물 처리 과정에서 겪었던 불편이 해소되는 것이라 더욱 의미가 크다고 중기부는 설명했다.● 소규모 공장 우수유출저감대책 수립기준 완화정부는 태풍·홍수 등 자연재난으로부터 국민을 보호하기 위해 500㎡이상인 공장을 설립하는 경우, 빗물의 유출을 억제하기 위해 지하로 스며들게 하거나 지하에 가두기 위해 수립하는 '우수유출저감대책'을 수립하도록 하고 있다.그런데 학교 등 공용건축물은 건축법에 따라 대지면적 2,000㎡ 이상이거나 건축연면적 3,000㎡ 이상일 경우 대책을 수립해야 하는 반면, 공장은 산업집적법에 따라 500㎡ 이상인 모든 공장에 대해 대책을 수립하도록 하고 있어 상대적으로 과도하다는 지적이 제기되어 왔다.옴부즈만은 ‘17년부터 4년에 걸쳐 행정안전부와 개선을 협의했고, 그 결과 건축면적 500㎡ 이상이면서 부지면적이 2,000㎡이상인 경우에만 우수유출저감대책을 수립하도록 소규모 공장에 대한 규제를 완화했다.관련 시행령은 9일 국무회의를 통과했고, 대통령 재가와 공포절차를 거쳐 조간만 시행될 예정이다.박주봉 옴부즈만은 ""코로나19로 어려움을 겪고 있는 중소기업과 소상공인에게 이번 규제개선이 조금이나마 도움이 되면 좋겠다""며, ""앞으로도 현장중심의 생활밀착형 규제혁신에 힘쓰겠다""고 밝혔다.유오성기자"
70," 앞으로 대형폐기물 배출신고필증(스티커)의 판매처가 읍·면·동에서 인터넷·편의점·마트로 확대된다.중소벤처기업부와 중소기업 옴부즈만은 11일 서울 여의도 중소기업중앙회에서 신종 코로나바이러스감염증(코로나19)으로 어려움을 겪는 중소기업, 소상공인을 위해  대형폐기물 스티커 발급 불편사항 등을 개선한다고 밝혔다.자영업자와 소상공인들이 이사나 폐업을 하는 경우 책상, 냉장고 등 부피가 큰 대형폐기물은 주민센터, 판매소 등에서 배출신고필증(이하 스티커)을 구매·부착해 처리해야 한다.하지만 일부 지자체에서 읍·면·동 사무소에서만 스티커를 판매해 관공서 근무시간과 영업시간이 겹치는 상당수의 자영업자와 소상공인들이 대형폐기물 처리에 불편을 겪어 왔다.옴부즈만이 지난 3월 전국 227개 시·군·구를 대상으로 스티커 판매방식, 장소 등에 대한 전수조사를 실시한 결과, 63개 시·군·구에서 읍·면·동 사무소에서만 스티커를 판매하고 있는 것으로 나타났다. 지난달 한 달간 해당 시·군·구와 협의해 스티커 판매방식을 다양화할 것을 독려한 결과 46개(73%) 시·군·구에서 내년 말까지 인터넷, 편의점, 마트 등 스티커 판매경로를 다양화 하겠다고 밝혔다. 아직 입장을 밝히지 않은 17개 시·군·구에 대해서는 개선권고 등을 통해 변화를 유도할 예정이다.이번 제도개선은 자영업자, 소상공인 뿐만 아니라 일반 국민도 동일하게 이용할 수 있다.한편 중기부는 이날 지자체 중소기업과 소상공인 정책자금 중도상환수수료 면제와 소규모 공장의 우수유출저감대책 수립기준 완화도 추진하겠다고 밝혔다.박주봉 옴부즈만은 “코로나19로 어려움을 겪고 있는 중소기업과 소상공인에게 이번 규제개선이 조금이나마 도움이 되면 좋겠다”며 “앞으로도 현장중심의 생활밀착형 규제혁신에 힘쓰겠다”고 말했다.문혜원 기자"
71,"삼성전자 자원순환센터 전경.삼성전자 제공삼성전자 국내외 모든 반도체 사업장이 환경안전 국제 공인 기구 UL로부터 세계 최고 수준의 '폐기물 매립 제로' 사업장으로 인정받았다.UL은 1894년 미국에서 설립됐으며, 제품 안전에 관한 표준 개발, 인증 등의 서비스를 제공하는 국제 안전 인증 시험기관이다.폐기물 매립 제로 인증은 사업장에서 발생하는 폐기물을 다시 자원으로 활용하는 비율에 따라 플래티넘(100%), 골드(99~95%), 실버(94~90%), 인증(80%이상)의 등급을 부여하는 제도로 기업의 자원순환 노력을 평가하는 지표로 활용되고 있다.삼성전자는 1월 미국 오스틴을 시작으로 국내 5개(경기도 기흥·화성·평택, 충남 온양·천안), 중국 2개 사업장(시안, 쑤저우)까지 총 8개 사업장에 대해 '폐기물 매립 제로 인증' 골드 등급을 획득했다.이번에 인증을 완료한 사업장들의 평균 자원순환율은 98.1%로, 삼성전자 국내 반도체사업장에서 발생하는 폐기물 총량 약 60만t 중 59만t 이상이 재활용되거나 열에너지로 회수된다.삼성전자 반도체 사업장의 자원순환율은 국내 평균 대비 10% 이상 높은 수준이다.이 10%에 해당하는 폐기물 약 6만t을 온실가스로 환산하면 연간 이산화탄소 2640t 수준이며, 이는 소나무 40만 그루를 심어야 흡수할 수 있는 양이다.특히 반도체 연구개발인력이 근무하는 화성 DSR타워는 국내 최초로 매립 폐기물 완전 제로를 달성해 '플래티넘' 등급을 획득했다.삼성전자는 1990년대 후반부터 반도체 생산과정에서 대량으로 발생하는 폐수 슬러지(화학물질 결정)를 시멘트 제조의 원료로 사용하는 등 자원순환을 위한 노력을 지속해왔다.지난 2018년부터는 본격적으로 '폐기물 배출 제로'를 목표로 정하고 다양한 폐기물의 재활용 가능성을 연구하고 시설투자를 진행해 왔다.특히, 가장 많은 폐기물 중 하나인 폐수 슬러지를 줄이기 위해 탈수펌프와 필터 효율을 높이는 연구를 진행해 연간 7.5만t의 슬러지를 줄였다.또 폐액 활용을 위해 모든 생산라인에 폐액 배출 배관 시설투자를 진행했으며 이를 처리하는 협력사의 설비 증설 비용도 지원했다.직원들도 재활용품 분리배출, 1회용품 사용 최소화 캠페인에 동참해 연간 295t의 소각폐기물을 줄였고, 이러한 노력을 인정받아 삼성전자는 지난해 9월 자원순환 선도기업 대통령 표창을 받기도 했다.UL코리아 정현석 대표는 ""삼성전자는 폐기물 처리 협력사와의 신뢰관계를 바탕으로 꾸준한 연구와 새로운 시도를 해나가고 있다""며 ""이러한 협력의 성과로 전 사업장에서 높은 등급을 획득할 수 있었다""고 말했다.삼성전자 DS부문 글로벌인프라총괄 박찬훈 부사장은 ""환경을 위한 임직원 모두의 노력이 결실을 맺게 되었다""며 ""친환경은 이제 선택이 아닌 필수인 만큼 지구환경 보호를 위한 기업의 사회적 책임을 다해 나갈 것""이라고 말했다.배동진 기자"
72,"[헤럴드경제 천예선 기자] 삼성전자가 국내외 전(全) 반도체 사업장 ‘폐기물 매립 제로’ 인증을 받았다. 이는 매년 소나무 40만 그루를 심어 온실가스를 줄이는 효과다. 반도체 전 사업장에서 이같은 인증을 받은 것은 삼성전자가 업계 최초다.삼성전자는 11일 “국내외 모든 반도체 사업장이 환경안전 국제 공인 기구 UL(Underwriters Laboratories)로부터 세계 최고 수준의 ‘폐기물 매립 제로’ 사업장으로 인정받았다”고 밝혔다.UL은 1894년 미국에 설립된 제품안전에 관한 표준 개발 및 인증 등의 서비스를 제공하는 국제 안전 인증 시험기관이다.‘폐기물 매립 제로’ 인증 제도는 사업장에서 발생하는 폐기물을 다시 자원으로 활용하는 비율에 따라 4개의 등급을 부여하고 있다. 플래티넘(100%), 골드(99~95%), 실버(94~90%), 인증(80%이상) 등 4단계로, 기업의 자원순환 노력을 평가하는 지표로 활용된다.삼성전자는 지난 1월 미국 텍사스 주 오스틴 사업장을 시작으로 국내 5개(기흥·화성·평택·온양·천안), 중국 2개 사업장(시안·쑤저우)까지 총 8개 사업장에 대해 ‘폐기물 매립 제로 인증’ 골드 등급을 획득했다.이번에 인증을 완료한 사업장들의 평균 자원순환율은 98.1%로 파악됐다. 삼성전자 국내 반도체사업장에서 발생하는 폐기물 총량 약 60만t 중 59만t 이상이 재활용되거나 열에너지로 회수됐다는 의미다.삼성전자의 이같은 반도체 사업장 자원순환율은 국내 평균 대비 10% 이상 높은 수준이다. 이 10%에 해당하는 폐기물 약 6만t을 온실가스로 환산하면 연간 이산화탄소 2640t 수준으로 이는 소나무 40만 그루를 심어야 흡수할 수 있는 양이라고 회사 측은 설명했다.특히 반도체 연구개발인력이 근무하는 화성 DSR타워는 국내 최초로 매립 폐기물 완전 제로를 달성해 ‘플래티넘’ 등급을 획득했다.지난달 말 열린 삼성전자 국내 5개 반도체 사업장 대상 '폐기물 매립 제로' 인증 수여식에서 장성대(왼쪽 세번째) 삼성전자 DS부문 환경안전센터장 전무와 정현석(왼쪽 네번째) UL코리아 대표가 기념사진을 찍고 있다. [삼성전자 제공]삼성전자는 1990년대 후반부터 반도체 생산과정에서 대량으로 발생하는 폐수 슬러지(화학물질 결정)를 시멘트 제조의 원료로 사용하는 등 자원순환을 위한 노력을 지속해왔다.2018년부터는 본격적으로 ‘폐기물 배출 제로’를 목표로 정하고 다양한 폐기물의 재활용 가능성을 연구, 관련 시설투자를 진행해 왔다.삼성전자 관계자는 “가장 많은 폐기물 중 하나인 폐수 슬러지를 줄이기 위해 탈수펌프와 필터 효율을 높이는 연구를 진행해 연간 7.5만톤의 슬러지를 저감했다”고 말했다.또 폐액 활용을 위해 모든 생산라인에 폐액 배출 배관 시설투자를 진행했으며 이를 처리하는 협력사의 설비 증설 비용도 지원했다.직원들 역시 재활용품 분리배출, 1회용품 사용 최소화 캠페인에 동참해 연간 295t의 소각폐기물을 줄였다. 이러한 노력을 인정받아 삼성전자는 지난해 9월 자원순환 선도기업 대통령 표창을 수상하기도 했다.정현석 UL코리아 대표는 “삼성전자는 폐기물 처리 협력사와의 신뢰관계를 바탕으로 꾸준한 연구와 새로운 시도를 해나가고 있다”며 “이러한 협력의 성과로 전 사업장에서 높은 등급을 획득할 수 있었다”고 말했다.박찬훈 삼성전자 DS부문 글로벌인프라총괄 부사장은 “환경을 위한 임직원 모두의 노력이 결실을 맺게 되었다”며 “친환경은 이제 선택이 아닌 필수인 만큼 지구환경 보호를 위한 기업의 사회적 책임을 다해 나갈 것”이라고 말했다."
73,"삼성전자가 국내외 전(全) 반도체 사업장 ‘폐기물 매립 제로’ 인증을 받았다. 이는 매년 소나무 40만 그루를 심어 온실가스를 줄이는 효과다. 반도체 전 사업장에서 이같은 인증을 받은 것은 삼성전자가 업계 최초다.삼성전자는 11일 “국내외 모든 반도체 사업장이 환경안전 국제 공인 기구 UL(Underwriters Laboratories)로부터 세계 최고 수준의 ‘폐기물 매립 제로’ 사업장으로 인정받았다”고 밝혔다.UL은 1894년 미국에 설립된 제품안전에 관한 표준 개발 및 인증 등의 서비스를 제공하는 국제 안전 인증 시험기관이다.‘폐기물 매립 제로’ 인증 제도는 사업장에서 발생하는 폐기물을 다시 자원으로 활용하는 비율에 따라 4개의 등급을 부여하고 있다. 플래티넘(100%), 골드(99~95%), 실버(94~90%), 인증(80%이상) 등 4단계로, 기업의 자원순환 노력을 평가하는 지표로 활용된다.삼성전자는 지난 1월 미국 텍사스 주 오스틴 사업장을 시작으로 국내 5개(기흥·화성·평택·온양·천안), 중국 2개 사업장(시안·쑤저우)까지 총 8개 사업장에 대해 ‘폐기물 매립 제로 인증’ 골드 등급을 획득했다.이번에 인증을 완료한 사업장들의 평균 자원순환율은 98.1%로 파악됐다. 삼성전자 국내 반도체사업장에서 발생하는 폐기물 총량 약 60만t 중 59만t 이상이 재활용되거나 열에너지로 회수됐다는 의미다.삼성전자의 이같은 반도체 사업장 자원순환율은 국내 평균 대비 10% 이상 높은 수준이다. 이 10%에 해당하는 폐기물 약 6만t을 온실가스로 환산하면 연간 이산화탄소 2640t 수준으로 이는 소나무 40만 그루를 심어야 흡수할 수 있는 양이라고 회사 측은 설명했다.특히 반도체 연구개발인력이 근무하는 화성 DSR타워는 국내 최초로 매립 폐기물 완전 제로를 달성해 ‘플래티넘’ 등급을 획득했다.삼성전자는 1990년대 후반부터 반도체 생산과정에서 대량으로 발생하는 폐수 슬러지(화학물질 결정)를 시멘트 제조의 원료로 사용하는 등 자원순환을 위한 노력을 지속해왔다.2018년부터는 본격적으로 ‘폐기물 배출 제로’를 목표로 정하고 다양한 폐기물의 재활용 가능성을 연구, 관련 시설투자를 진행해 왔다.삼성전자 관계자는 “가장 많은 폐기물 중 하나인 폐수 슬러지를 줄이기 위해 탈수펌프와 필터 효율을 높이는 연구를 진행해 연간 7.5만톤의 슬러지를 저감했다”고 말했다.또 폐액 활용을 위해 모든 생산라인에 폐액 배출 배관 시설투자를 진행했으며 이를 처리하는 협력사의 설비 증설 비용도 지원했다.직원들 역시 재활용품 분리배출, 1회용품 사용 최소화 캠페인에 동참해 연간 295t의 소각폐기물을 줄였다. 이러한 노력을 인정받아 삼성전자는 지난해 9월 자원순환 선도기업 대통령 표창을 수상하기도 했다.정현석 UL코리아 대표는 “삼성전자는 폐기물 처리 협력사와의 신뢰관계를 바탕으로 꾸준한 연구와 새로운 시도를 해나가고 있다”며 “이러한 협력의 성과로 전 사업장에서 높은 등급을 획득할 수 있었다”고 말했다.박찬훈 삼성전자 DS부문 글로벌인프라총괄 부사장은 “환경을 위한 임직원 모두의 노력이 결실을 맺게 되었다”며 “친환경은 이제 선택이 아닌 필수인 만큼 지구환경 보호를 위한 기업의 사회적 책임을 다해 나갈 것”이라고 말했다. 천예선 기자"
74,"부산시가 광역처리시설 폐기물 차량 단속을 벌여 17건의 위반 사례를 적발했습니다.위반 내용별로는 종량제 봉투 내에 재활용품이나 음식물 쓰레기를 함께 넣은 사례가 9건으로 가장 많았고, 종량제 봉투를 사용하지 않은 것도 3건 적발됐습니다.부산시는 적발된 차량에 대해 광역처리시설 반입 정지 조치를 내릴 예정이며, 매년 2차례 합동 단속을 통해 지속적으로 감시하겠다고 밝혔습니다.이이슬 기자 "
75,"부산 금정구는 오는 7월 1일부터 스마트폰 앱과 인터넷을 이용해 언제 어디서나 간편하게 대형 폐기물을 배출할 수 있는 서비스를 시행한다고 23일 밝혔다.대형 폐기물 비대면 간편배출 서비스를 이용하면 365일 24시간 언제나 대형폐기물 배출 신청이 가능하며, 현장에서 수거업체를 만나지 않아도 수수료 결제부터 수거완료 알림까지 원스톱으로 대형폐기물을 배출할 수 있다.이 서비스는 스마트폰에서 '여기로' 앱을 내려받아 설치하거나 인터넷 홈페이지에 접속하여 회원가입 이후 이용할 수 있다.배출방법은 여기로 앱 또는 홈페이지에서 배출품목의 사진을 등록하고 배출위치를 입력해 신용카드 또는 계좌이체로 수수료를 결제한 뒤 전송받은 배출번호를 배출품목에 유성펜으로 기재해서 배출하면 된다.◇광안리 7~8월 '차 없는 거리' 시행[부산=뉴시스] 부산 수영구청. (사진=수영구 제공)photo@newsis.com 부산 수영구와 남부경찰서는 오는 7~8월 매주 토·일요일 오후 9시부터 11시 30분까지 '차 없는 거리'를 운영한다고 23일 밝혔다.이에 따라 광안리 언양삼거리부터 만남의 광장까지 광안리 해변 인근 830m 구간에 양방향 도로를 전면 통제한다.차 없는 거리가 운영되면 구와 경찰, 모범운전자연합회, 해병전우회 등이 주요 도로에 배치돼 광안해변로를 통제하고, 우회도로를 안내할 예정이다. ◇부산해수청, 부산항 선박보안 역량강화 설명회 개최 [부산=뉴시스] 부산 동구 부산지방해양수산청. (사진=부산해수청 제공)photo@newsis.com 부산지방해양수산청은 오는 24일 주요 외항선사의 선박보안 업무에 관한 이해를 돕기 위해 '선박보안 역량강화를 위한 설명회'를 개최한다고 23일 밝혔다. 이번 설명회는 선박해적피해예방 자체대책을 수립한 부산지역 선사를 대상으로 선박보안 민원처리 현황과 전 세계 해적사고 분석자료를 설명하고 보안심사 시 식별된 주요 부적합 사례 등을 소개할 예정이다. 한편 이날 설명회는 코로나19 확산 방지를 위해 체온측정, 마스크 착용 및 현장소독 등 방역지침을 준수해 실시한다.☞공감언론 뉴시스"
76,"양영환 전북 전주시의원은 16일 ""전주시는 사유지 공한지 내 폐기물 적치실태를 시급히 파악해 청결 명령, 청결 권고 등 법이 부여한 모든 권한을 활용해 지역주민 모두에게 청결하고 쾌적한 주거환경을 누릴 수 있도록 해야 한다""고 말했다.양영환 의원은 이날 열린 371회 정례회 1차 본회의에서 5분 자유발언을 신청해 ""전주 곳곳의 사유지 공한지에 폐기물이 방치돼 있는데 2017년 28건이던 청결 명령 건수는 2018년 7건, 2019년 6건으로 점점 낮아지고 있어 청결명령권이 있으나마나한 제도가 아닌가 싶다""면서 이같이 주장했다.그는 ""폐기물관리법과 '전주시 폐기물 관리 조례'는 토지나 건물의 소유자, 점유자 또는 관리자가 청결을 유지하도록 강제할 수 있는 청결 명령이라는 수단을 규정하고 있고, 청결 명령 미이행시 100만원까지 과태료를 부과할 수 있도록 정하고 있다""고 강조했다.양 의원은 ""낮 더위와 폭염이 기승을 부리고 있고, 기상청 등에서는 역대급 무더위를 경고하고 있다. 이런 상황에서 사유지 공한지를 방치한다면 그 피해는 결국 우리 시민 모두에게 돌아올 것""이라며 청결 명령 등 강도 높은 폐기물 처리 대책을 주문했다"
77,전주시의회 양영환 의원(사진=전주시의회 제공)도심지 빈터에 방치된 폐기물의 적극적인 처리를 위해 '청결명령'제도의 적극적인 활용이 필요하다는 주장이 전주시의회에서 나왔다. 전주시의회 양영환 의원은 시의회 5분 발언을 통해 방치 폐기물 처리의 방안으로 폐기물 관리법과 전주시 폐기물 관리 조례에 있는 '청결 명령' 수단의 활용을 주문했다. '청결 명령'은 토지나 건물의 소유자 점유자 또는 관리자가 청결을 유지하도록 강제할 수 있으며 명령 미이행 시 100만 원까지 과태료를 부과할 수 있다. 양영환 의원은 도심 사유지 공터에 각종 폐기물이 장기간 방치돼 수많은 민원이 제기됐지만 사유물이라는 이유로 유야무야 넘어가는 행태가 매년 반복돼 왔다고 지적했다. 양영환 의원은 그렇지만 지난 2017년 28건이던 '청결 명령' 건수가 2018년에는 7건 2019년에는 6건으로 점점 줄어들면서 청결 명령권이 있으나마나 한 제도가 되고 있다고 밝혔다. 양영환 의원은 특히 2017년 이후 '청결 명령'에 대한 과태료 부과도 단 1건에 그쳤다면서 이는 전주시의 의지 부족을 보여준다고 강조했다.양영환 의원은 코로나19로 그 어느 때보다 개인과 공중위생 확보에 대한 관심이 높아지고 있으며 올여름 무더위가 예상된다며 '청결 명령'의 적극적인 활용을 촉구했다.
78,울산 남구 한 폐기물처리장에서 화재가 발생해 불길과 뒤엉킨 검은 연기가 상공으로 퍼지고 있다. 울산소방본부 제공울산 남구 한 폐기물처리장에서 화재가 발생해 검은 연기가 피어오르고 있다. 울산소방본부 제공8일 오전 6시 56분 울산시 남구 여천동 한 재활용센터 폐기물처리장에서 불이 났다. 인명피해는 없으나 플라스틱 통 등 생활폐기물이 쌓여 있어 진화까지 다소 시간이 걸릴 것으로 소방당국은 예상했다.화재 직후 검은 연기가 대량 발생하면서 신고 전화 50여 건이 울산시 소방본부에 접수됐다.소방당국은 소방차 등 22대를 동원해 불을 끄고 있다.권승혁 기자gsh0905@busan.com
79,8일 오전 6시 56분께 울산시 남구 여천동의 한 재활용센터 폐기물처리장에서 화재가 발생했다.    이 불로 샌드위치 패널 구조의 조립식 건물 작업장 일부와 생활폐기물 등이 불에 타 소방서 추산 460만원 상당의 재산피해가 발생했다.    인명피해는 없었다.    화재 직후 검은 연기가 멀리 퍼지면서 신고 전화 50여건이 울산소방본부에 들어오기도 했다.    소방당국은 소방차 등 차량 22대를 동원해 진화 작업을 벌여 4시간여 만인 오전 11시 10분께 불을 껐다.    경찰과 소방당국은 화재 경위를 조사하고 있다.   
80,    
81,    
82,   
