,contents
10," 포스코ICT는 포스코ICT가 국내 대표 유리 제조기업인 한국유리공업의 스마트팩토리 구축 프로젝트를 추진한다고 23일 밝혔다.   포스코ICT는 한국유리공업의 군산공장에 스마트팩토리 기반의 통합생산관리시스템(MES)을 내년 1월까지 구축할 계획이다. 이를 통해 군산공장은 유리 생산을 위한 원료투입 단계에서부터 생산, 출하에 이르는전 공정을 디지털화하여 스마트팩토리 체제로 전환될 전망이다.   특히, 전체 공정에서 발생하는 다양한 데이터를 수집, 정제해 빅데이터로 분석하고, 공정들간 자유롭게 데이터를 주고 받으며, 활용할 수 있는 체계를 갖추게 된다. 예를 들어, 불량이 발생하면 데이터를 역추적해 이전 공정단계에서 불량의 원인을 찾아내는 등의 정밀한 품질관리가 가능해지고, 고객주문과 생산 현황 데이터를 연동시켜 제품과 원료 재고율을 낮출 수 있을 것으로 기대된다.   최근 전문가들은 포스트 코로나 시대에 선제적으로 대응하기 위해 스마트팩토리를 통한 국내 제조업의 경쟁력 강화를 강조하고 있다. 특히, 이번 팬데믹으로 중국이나 동남아시아에 집중된 생산공장의 리쇼어링이 제기되는 상황에서 스마트팩토리를 통한 재무장이 선행되어야 한다고 진단하고 있다.   최근 대한상공회의소가 국내 제조기업들을 대상으로 포스트 코로나 대응에 관한 조사에서도 응답기업 3곳 중 2곳은 디지털 전환에 의향이 있고, 이 중에서 생산부문의 디지털화를 우선적으로 추진하겠다는 기업이 절반 이상(57.8%)인 것으로 나타났다. 이러한 흐름에 발맞춰 중소벤처기업부도 중소 및 중견기업의 스마트공장을 2022년까지 3만개로 확산하는 것을 목표로 지원사업을 펼치고 있다.   포스코ICT는 제철소의 스마트팩토리를 구축한 기술과 노하우를 활용해 이들 기업의 디지털화를 지원하고 있다. 이를 위해 자사의 스마트팩토리 솔루션을 중소 및 중견기업에 적용 가능하도록 경량화하는 한편 철강산업과 공정이 유사한 중화학, 유리, 제지 등 연속공정 대상의 스마트팩토리 사업을 적극 추진하고 있다.   포스코ICT 관계자는 “포스코와 협력해 세계 최초로 연속공정인 제철소에 스마트팩토리를 구현하고, LS니꼬동제련, 동화기업 등과 같은 유사공정의 제조업으로 확산하는 사업을 추진해 왔다” 면서 “코로나19 이후 스마트팩토리에 대한 제조기업들의 관심이 높아지고 있는 만큼 중견, 중소기업을 대상으로 스마트팩토리를 확산하는 사업을 적극 추진할 계획”이라고 말했다   "
11,"포스코ICT는 한국유리공업 스마트팩토리 구축 프로젝트를 추진한다고 23일 밝혔다.    포스코ICT는 한국유리공업 군산공장에 스마트팩토리 기반의 통합생산관리시스템(MES)을 내년 1월까지 구축하고 유리 생산을 위한 원료투입·생산·출하에 이르는 모든 공정을 디지털화할 계획이다.    불량이 발생하면 데이터를 역추적해 이전 공정단계에서 불량의 원인을 찾아내는 등 정밀한 품질관리가 가능해지고, 고객 주문과 생산 현황 데이터를 연동해 제품과 원료 재고율을 낮출 수 있을 것으로 기대된다고 회사 측은 전했다.    포스코ICT 관계자는 ""코로나19 이후 스마트팩토리에 대한 제조기업들의 관심이 높아지고 있는 만큼 중견·중소기업을 대상으로 스마트팩토리를 확산하는 사업을 적극적으로 추진할 계획이다""고 말했다.스마트팩토리가 구축된 포스코 제철소 현장. [포스코ICT 제공. 재판매 및 DB 금지]   "
12,"스마트팩토리가 구축된 제철소 현장 모습. 포스코ICT 제공포스코ICT가 국내 대표 유리 제조기업 한국유리공업에 스마트팩토리를 구축한다.포스코ICT는 한국유리공업 군산공장에 스마트팩토리 기반 통합생산관리시스템(MES)를 내년 1월까지 구축한다. 군산공장은 유리 생산을 위한 원료투입 단계에서부터 생산, 출하에 이르는 전 공정을 디지털화해 스마트팩토리 체제로 전환한다.전체 공정에서 발생하는 다양한 데이터를 수집, 정제해 빅데이터로 분석하고, 공정 간 자유롭게 데이터를 주고받고 활용하는 체계를 갖춘다. 불량이 발생하면 데이터를 역추적해 이전 공정단계에서 불량 원인을 찾아내는 등 정밀한 품질관리가 가능하다. 고객주문과 생산 현황 데이터를 연동시켜 제품과 원료 재고율을 낮출 것으로 기대된다.최근 전문가는 포스트 코로나 시대 선제적으로 대응하기 위해 스마트팩토리를 통한 국내 제조업 경쟁력 강화를 강조한다. 팬데믹으로 중국이나 동남아시아에 집중된 생산공장 리쇼어링이 제기되는 상황에서 스마트팩토리 재무장이 선행돼야 한다고 조언한다.대한상공회의소가 국내 제조기업을 대상으로 한 포스트 코로나 대응 조사에서도 응답기업 3곳 중 2곳은 디지털 전환에 의향이 있다고 답했다. 이 가운데 생산부문 디지털화를 우선적으로 추진하겠다는 기업이 절반 이상(57.8%)인 것으로 나타났다. 이 흐름에 맞춰 중소벤처기업부도 중소·중견기업 스마트공장을 2022년까지 3만개로 확산하는 것을 목표로 지원사업을 펼친다.포스코ICT는 제철소 스마트팩토리를 구축한 기술과 노하우를 활용해 기업 디지털화를 지원한다. 이를 위해 스마트팩토리 솔루션을 중소·중견기업에 적용 가능하도록 경량화한다. 철강산업과 공정이 유사한 중화학, 유리, 제지 등 연속공정 대상 스마트팩토리 사업을 추진한다.포스코ICT 관계자는 “포스코와 협력해 세계 최초로 연속공정인 제철소에 스마트팩토리를 구현하고, LS-니코 동제련, 동화기업 등과 같은 유사공정 제조업으로 확산하는 사업을 추진했다”면서 “코로나19 이후 스마트팩토리에 대한 제조기업 관심이 높아지는 만큼 중견, 중소기업 대상 스마트팩토리 확산 사업을 추진하겠다”고 말했다.김지선기자"
13," 포스코ICT는 국내 유리 제조기업 한국유리공업의 스마트 팩토리 구축 프로젝트를 추진한다고 23일 발표했다.내년 1월까지 한국유리공업 군산공장에 스마트 팩토리 기반 통합생산관리시스템(MES)을 구축한다. 이를 통해 군산공장은 유리 생산을 위한 원료 투입 단계부터 생산, 출하에 이르는 전 공정을 디지털화할 전망이다.특히 전체 공정에서 발생하는 다양한 데이터를 수집·정제해 빅데이터 분석을 진행하며, 공정 간의 데이터 활용 체제를 갖추게 된다.회사 측은 ""불량이 발생하면 데이터를 역추적해 이전 공정 단계에서 불량 원인을 찾아내는 등 정밀한 품질관리가 가능해질 것""이라며 ""고객 주문과 생산 현황 데이터를 연동시켜 제품·원료 재고율을 낮출 수 있을 것으로 기대된다""고 말했다.스마트팩토리가 구축된 제철소 현장 모습 [사진=포스코ICT]김국배기자"
14,"(사진=경일대 제공)경일대는 스마트팩토리 인력양성에 나선다.경일대는 24일 중회의실에서 경북스마트제조혁신센터, ㈜한중엔시에스, ㈜코에버정보기술 등과 함께 '스마트팩토리 전문 인력 양성을 위한 업무협약'을 체결했다.주요 협약 내용은 △보유시설 정보 공유 및 상호 이용 △스마트팩토리 분야 인재 양성 및 교육 △스마트 제조 분야의 인재 양성 사업 추진 △인재 양성 인프라 구축을 위한 전문 인력 지원 및 노하우 공유 등이다.경일대는 재학생 대상 스마트 교육을 선도하기 위해 자율주행차융합기술연구소, 소프트웨어융합연구소, 스마트웰니스융합연구소와 스마트 콘텐츠&미디어 연구소 등을 잇달아 개소했다.스마트팩토리 분야의 전문 인력을 양성하고 지역 내 스마트팩토리 확산을 추진하기 위해 스마트팩토리융합연구소와 스마트팩토리 통합운영 추진단을 만들었다.스마트팩토리 전문 인력 양성이라는 공동 목표를 가진 경북스마트제조혁신센터, ㈜한중엔시에스와 ㈜코에버정보기술과 업무협약을 추진하면서 통합운영센터를 구축할 계획이다.통합운영센터는 운영센터와 개발센터로 구성된다.운영센터에서는 ㈜한중엔시에스가 제공하는 제조 현장을 모니터링하고, 이상 징후 발견 시 ㈜한중엔시에스와 ㈜코에버정보기술과 협력하여 즉각 대응할 계획이다.개발센터에서는 제조 현장 데이터를 기반으로 빅데이터 분석과 AI 등 전문 교수진들이 참여할 예정이며, ㈜코에버정보기술과 협력하여 제조 솔루션을 개선할 계획이다."
15,28일 에너지 관리 및 자동화 분야의 디지털 혁신을 선도하고 있는 글로벌 기업 슈나이더 일렉트릭 코리아가 전북 익산에 위치한 스마트 팩토리 공개 행사를 진행했다. 슈나이더 일렉트릭 코리아 이노베이션 허브에서는 스마트공장에 필요한 통합 솔루션을 체험할 수 있다. (슈나이더 일렉트릭 코리아 제공) 2020.6.28/뉴스1crystal9523@news1.kr
16,28일 에너지 관리 및 자동화 분야 글로벌 기업 슈나이더 일렉트릭 코리아가 전북 익산에 위치한 스마트 팩토리 공개 행사를 진행했다. 슈나이더 일렉트릭 익산 스마트 팩토리 이노베이션 허브 투어에 참여한 김경록 대표 및 관계자가 데모 부스를 둘러보고 있다. (사진=슈나이더 일렉트릭 코리아 제공) 2020.06.28.
17,28일 에너지 관리 및 자동화 분야 글로벌 기업 슈나이더 일렉트릭 코리아가 전북 익산에 위치한 스마트 팩토리 공개 행사를 진행했다. 공장 관계자들이 슈나이더 일렉트릭 에코스트럭처 솔루션이 적용된 공장의 운영 상태를 스마트 패드로 실시간 확인하고 있다. (사진=슈나이더 일렉트릭 코리아 제공) 2020.06.28.
18,28일 에너지 관리 및 자동화 분야 글로벌 기업 슈나이더 일렉트릭 코리아가 전북 익산에 위치한 스마트 팩토리 공개 행사를 진행했다. 공장 관계자들이 스마트폰으로 기계 설비를 실시간 관리하고 있다. (사진=슈나이더 일렉트릭 코리아 제공) 2020.06.28.
19,28일 에너지 관리 및 자동화 분야 글로벌 기업 슈나이더 일렉트릭 코리아가 전북 익산에 위치한 스마트 팩토리 공개 행사를 진행했다. 공장 관리자가 컨트롤 타워에서 공장 전체의 운영 상황을 한 눈에 확인하고 있다. (사진=슈나이더 일렉트릭 코리아 제공) 2020.06.28.
20,"내달 공모예정 엠투아이코퍼레이션 김정열 대표 스마트팩토리 솔루션 업체 엠투아이코퍼레이션이 다음달 코스닥 상장을 목표로 기업공개(IPO)에 나섰다. 엠투아이코퍼레이션은 생산 현장의 각종 제어기기에 대한 모니터링·조작·제어 인터페이스인 HMI, SCADA(원격 감시제어 및 데이터 수집 시스템), 스마트팩토리 솔루션 등을 제공하는 기업이다. 김정열 엠투아이코퍼레이션 대표(사진)는 매일경제와 만나 사업 모델과 상장이후 계획을 밝혔다.1999년 설립된 엠투아이코퍼레이션은 차별화된 고객 대응 능력을 바탕으로 시장점유율을 확대해 왔다. 김 대표는 ""창업 초기 국내 HMI, SCADA 시장은 외국산 장비가 장악하고 있었다""면서 ""국산 업체의 장점을 살려 고객 요구에 대한 커스터마이징 개발, 신속한 기술 지원과 현장 대응 등을 통해 신속한 시장 진입이 가능했다""고 말했다. 엠투아이코퍼레이션은 시장점유율을 2위까지 확대했다. 엠투아이코퍼레이션의 주요 고객사는 삼성전자, SK하이닉스 등 글로벌 반도체 기업에 인프라스트럭처를 공급하는 장비업체들이다. 이 밖에도 디스플레이, 자동차, 2차전지 등 대기업에 직간접적으로 장비를 공급하며 실적을 안정적으로 확대해 왔다.김 대표는 ""외국 업체에 비해 신속하게 고기능 사양 등 고객사의 요구 조건을 제공하며 안정적인 실적 성장을 기록하고 있다""며 ""임직원 78명 중 27명이 연구조직 소속으로 커스터마이징·현장 기술 지원에 유기적으로 대응하고 있다""고 말했다. 이 회사의 지난해 매출액과 영업이익은 247억원, 67억원으로 전년 대비 각각 10.5%, 29.4% 증가했다.2017년부터 진출한 스마트팩토리 솔루션 사업이 코로나19 사태로 빠르게 성장하고 있다. 김 대표는 ""장기적 관점에서 진출했던 스마트팩토리 솔루션 시장이 코로나19로 급속도로 팽창하고 있다""며 ""리쇼어링 시 가장 큰 문제인 인건비를 절감하고 셧다운 위험도 낮출 수 있는 해결책으로 각광받고 있다""고 설명했다. 이에 힘입어 엠투아이코퍼레이션은 올해 1분기에만 매출 78억원, 영업이익 32억원을 기록하는 등 실적 상승 폭을 높이고 있다.엠투아이코퍼레이션은 다음달 9~10일 수요예측을 진행한다. 공모가 희망밴드는 1만5600~1만8900원이다. 다음달 16~17일 공모청약을 실시할 예정이다. 미래에셋대우가 상장주간 업무를 맡았다. [박재영 기자]"
