,contents
77,"LG전자 모델이 대만 영화관 체인 ‘쇼타임 시네마’의 LED 상영관에 적용한 'LG LED 시네마 디스플레이'를 소개하고 있다. /LG전자 제공[파이낸셜뉴스] LG전자가 대만 영화관에 최초로 '발광다이오드(LED) 시네마 디스플레이'를 공급했다고 11일 밝혔다.   LG전자는 대만 영화관 '쇼타임 시네마'에 'LED 시네마 디스플레이' 공급을 시작으로 글로벌 LED 시장을 본격 공략할 방침이다.   ‘쇼타임 시네마’는 LG전자와 협업을 통해 타이중 시내 원신 지점 상영관 한 곳을 LED 상영관으로 조성했다. 해당 상영관은 약 300석 규모다.   LG전자에 따르면 ‘LED 시네마 디스플레이’는 화질, 음질, 콘텐츠 보안 기능 등 디지털 시네마 관련 테스트 항목을 모두 통과해 디지털 영화협회(DCI)로부터 디지털 시네마 표준 규격 인증을 받았다.   LED 시네마 디스플레이는 가로 14m, 세로 7m 크기에 4K(4096x2160) 해상도를 지원한다. 기존 투사형 디지털 영사기 대비 왜곡 없이 화면 전체를 균일하게 표현한다. LED 디스플레이 특성상 픽셀 하나하나가 스스로 빛을 켜고 끌 수 있어 명암비는 물론 색 재현력이 탁월하다.   LG전자는 시네마 업계 1위 ‘돌비’와의 협업을 통해 ‘LED 상영관’에 최적화된 시스템을 구현했다. LG전자는 돌비의 통합 미디어 서버를 업계 최초로 ‘LG LED 시네마 디스플레이’에 적용해 뛰어난 화질과 시스템 안정성까지 모두 갖춘 시네마 솔루션을 제공했다.   ‘LG LED 시네마 디스플레이’는 서라운드 사운드 기술인 ‘돌비 애트모스’도 지원한다. 화면 속 사물의 위치와 움직임에 따라 관객의 앞, 뒤, 옆, 위 등 모든 방향에서 소리를 표현해준다. 관람객은 마치 화면 속에 들어와 있는 듯한 현장감과 몰입감을 경험할 수 있다.   백기문 LG전자 ID사업부장(전무)은 “압도적 화질의 ‘LG LED 시네마 디스플레이’와 시네마 업계 리더 '돌비'와의 협력으로 구현한 시네마 솔루션을 앞세워 LED 시네마 시장을 적극 공략할 것”이라고 말했다.    seo1@fnnews.com 김서원 기자   ▶ 헉! 소리나는 스!토리 뉴스 [헉스]▶ '아는 척'하고 싶은 당신을 위한 [두유노우]  ※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지"
78,"산업부 주도, 대형 R&D; 프로젝트""연신율(늘어나는 정도) 20% 목표""자동차·항공 등 다양한 분야 활용[한국경제TV 이지효 기자]LG디스플레이가 산업통상자원부에서 추진하는 '스트레처블 디스플레이 개발' 국책과제 총괄 주관기업으로 선정됐다고 11일 밝혔다.'스트레처블 디스플레이 개발' 국책과제는 산업통상자원부가 2019년부터 추진한 '디스플레이 혁신공정플랫폼구축사업'의 주요 과제 가운데 하나다. 차세대 디스플레이 핵심 기술 개발을 위한 정부 주도의 혁신적 대형 R&D; 프로젝트로 꼽힌다.현재 상용화 된 벤더블, 폴더블, 롤러블 등의 플렉시블 디스플레이는 특정 부위나 특정 방향으로만 변형할 수 있다. 사용할 수 있는 영역도 제한적이다.반면에 고무줄 같은 신축성이 있는 '스트레처블 디스플레이'는 화면 왜곡 없이 다양한 변형이 가능한 'Free-Form' 실현이 가능하다. 플렉시블 디스플레이의 최종 단계로 불리며, IoT, 5G 및 자율주행 자동차 시대에 가장 적합한 차세대 디스플레이로 여겨진다.이번 '스트레처블 디스플레이 개발' 국책과제는 핵심 원천 기술 개발과 제품화 기술 개발 등 2단계로 진행된다. LG디스플레이는 2024년까지 연신율 20%의 기술이 적용된 스트레처블 디스플레이 제품을 개발한다.이 제품이 현실화되면 종이처럼 자유롭게 접었다 펼칠 수 있는 '멀티폴더블 스마트기기' 뿐만 아니라, 움직임에 제약이 없고 착용감이 뛰어난 '웨어러블 디바이스'가 가능하다. 또 곡면으로 인한 디자인 제약을 극복할 수 있는 '자동차·항공용 디스플레이' 등 응용범위와 시장 잠재력이 클 것으로 회사 측은 기대했다.LG디스플레이 연구소장 윤수영 전무는 ""고부가가치 신시장 창출을 위한 새로운 폼팩터인 스트레처블 디스플레이를 개발해 LG디스플레이의 미래 기술력을 보여주고, 또한 한국 디스플레이 산업이 지속적으로 글로벌 시장을 선도하는 발판을 마련하겠다""고 말했다.이지효기자 jhlee@wowtv.co.kr▶ 네이버 홈에서 [한국경제TV] 채널 구독하기 [생방송보기]▶ 대한민국 재테크 총집결! - [증권 / 주식상담 / 부동산]ⓒ 한국경제TV, 무단 전재 및 재배포 금지"
79,"화면 왜곡 없이 자유자재로 늘어나5G·자율차 시대 최적 디스플레이 꼽혀산·관·학·연 이끌고 생태계 구축 주도2024년 내 연신율 20% 제품 상용화 계획LG디스플레이가 화면을 탄력적으로 늘릴 수 있는 '스트레처블(stretchable) 디스플레이' 개발에 나선다. 국책과제 주관 기업으로서 산·관·학·연과 함께 관련 소재·부품·장비(소부장) 산업 활성화를 적극 추진, 차세대 디스플레이 시장을 국가 차원 생태계를 구축할 계획이다.LG디스플레이(대표 정호영)는 최근 산업통상자원부가 추진하는 '스트레처블 디스플레이 개발' 국책과제 총괄 주관기업으로 선정됐다고 11일 밝혔다.이번 과제는 정부가 지난 2019년부터 추진한 '디스플레이 혁신공정플랫폼구축사업' 주요 과제 중 하나다. 우리나라 디스플레이 산업의 미래 성장동력으로 주목받는 핵심 기술을 개발하기 위한 대형 혁신 연구·개발(R&D;) 프로젝트다.그동안 상용화된 벤더블(Bendable), 폴더블(Foldable), 롤러블(Rollable) 등 플렉시블 디스플레이는 특정 부위·방향으로만 변형할 수 있기 때문에 사용 영역에 제한이 있었다. 반면에 스트레처블 디스플레이는 화면 왜곡 없이 다양하게 변형 가능한 '프리 폼(Free-Form)'을 실현할 수 있다.LG디스플레이 관계자는 “스트레처블은 플렉시블 디스플레이의 최종 단계”라면서 “사물인터넷(IoT), 5G, 자율주행차 등에 가장 적합한 차세대 디스플레이로 꼽힌다”고 설명했다.LG디스플레이는 이번 과제에서 핵심 원천 기술에 이어 제품화 기술을 개발하는 2단계 형태로 진행된다. 오는 2024년까지 연신율(디스플레이가 늘어나는 비율) 20% 기술을 적용한 제품을 선보일 계획이다.스트레처블 제품이 현실화되면 종이처럼 자유롭게 접었다 펼칠 수 있는 '멀티 폴더블 스마트기기'를 비롯해 움직임에 제약이 없고 우수한 착용감을 구현한 '웨어러블 디바이스', 곡면 디자인 제약을 극복하는 '자동차·항공용 디스플레이' 등 다양한 분야에 응용할 수 있어 시장 잠재력이 높다.LG디스플레이는 주요 기술을 보유한 중소·중견기업 및 대학, 연구소 등 총 21개 기관과 협엽해 관련 소부장 개발에도 힘을 쏟을 계획이다. 스트레처블 디스플레이 핵심 기술 및 특허권 확보와 고부가가치 신시장 창출 이외에 미래 디스플레이 시장을 겨냥한 국가적 생태 환경을 구축할 것으로 기대된다.윤수영 LG디스플레이 연구소장(전무)는 “고부가가치 신시장 창출을 위한 새로운 폼팩터 '스트레처블 디스플레이'를 개발, LG디스플레이의 미래 기술력을 선보이겠다”면서 “우리나라 디스플레이 산업이 지속 글로벌 시장을 선도할 수 있는 발판을 만들 것”이라고 강조했다.윤희석기자 pioneer@etnews.com▶ 해외주식 투자 입문가이드: 인공지능 시대, 1등 해외주식에 투자하라!▶ 네이버 홈에서 [전자신문] 구독하기 [Copyright ⓒ 전자신문 & 전자신문인터넷, 무단전재 및 재배포 금지]"
80,"'스트레처블 디스플레이' 개발 국책과제 주관기업 선정[아이뉴스24 윤선훈 기자] LG디스플레이는 산업통상자원부에서 추진하는 '스트레처블(Stretchable) 디스플레이 개발' 국책과제 총괄 주관 기업으로 선정됐다고 11일 밝혔다.스트레처블 디스플레이 개발 국책과제는 산업통상자원부가 2019년부터 추진한 '디스플레이 혁신공정플랫폼구축사업'의 주요 과제 중 하나다. 차세대 디스플레이 핵심 기술 개발을 위한 정부 주도의 대형 연구개발(R&D;) 프로젝트다.스트레처블 디스플레이는 고무줄처럼 늘렸다 줄였다 할 수 있는 디스플레이다. 화면 왜곡 없이 다양한 변형이 가능해 폼팩터 혁신을 실현하기에 좋아, 플렉시블 디스플레이의 최종 단계로 불린다. 현재 상용화된 벤더블, 폴더블, 롤러블 등의 디스플레이는 특정 부위나 방향으로만 변형이 가능하다. [출처=LG디스플레이]이번 국책과제는 핵심 원천 기술 개발과 제품화 기술 개발의 2단계로 진행될 예정이다. LG디스플레이는 오는 2024년까지 연신율 20%의 기술이 적용된 스트레처블 디스플레이 제품을 개발할 예정이다.제품이 현실화되면 종이처럼 자유롭게 접었다 펼칠 수 있는 멀티폴더블 스마트기기, 움직임에 제약이 없고 착용감이 뛰어난 웨어러블 디바이스, 곡면으로 인한 디자인 제약을 극복할 수 있는 자동차·항공용 디스플레이 등 응용범위와 시장 잠재력이 다양할 것으로 기대된다.LG디스플레이 관계자는 ""핵심기술 개발 및 특허권 획득, 고부가가치의 신시장을 창출하고 선점한다는 목적도 있지만, 대기업과 중소·중견기업 및 대학, 연구소 등 총 21개 기관이 협업해 소재·부품·장비 등을 함께 개발해 미래 디스플레이 기술의 국가적 생태 환경을 구축한다는 의미도 크다""고 말했다.이번 국책과제 총괄주관 책임을 맡은 윤수영 LG디스플레이 연구소장(전무)은 ""고부가가치 신시장 창출을 위한 새로운 폼팩터인 스트레처블 디스플레이를 개발해 LG디스플레이의 미래 기술력을 보여주고, 한국 디스플레이 산업이 지속적으로 글로벌 시장을 선도하는 발판을 마련하겠다""고 말했다.윤선훈기자 krel@inews24.com▶네이버 채널에서 '아이뉴스24'를 구독해주세요.▶재밌는 아이뉴스TV 영상보기  ▶아이뉴스24 바로가기[ⓒ 아이뉴스24 무단전재 및 재배포 금지]"
81,"(지디넷코리아=이정현  기자)삼성전자가 오는 8월 공개할 예정인 차세대 스마트폰 갤럭시노트20에 대한 새로운 전망이 나왔다.삼성전자 갤럭시노트20플러스 렌더링 이미지 (사진=피그토우)삼성 모바일 기기를 전문으로 다루는 트위터리안 아이스유니버스(@UniverseIce)는 삼성 갤럭시노트20 일반 모델이 1080픽셀 평면 디스플레이에 60Hz 화면 주사율을 제공할 것이라고 전망했다고 IT매체 GSM 아레나가 17일(현지시간) 보도했다.아이스유니버스는 갤럭시노트20 사양에 대해 ""넓은 프레임, 평면 스크린, 풀HD 해상도, 60Hz 주사율”이라고 언급하며, 사양에 대한 실망감을 표시했다. 그는 갤럭시노트20 일반 모델과 상위 버전인 플러스(울트라) 모델의 사양 차이가 클 것으로 예상했다.그 동안 나온 소문에 따르면, 갤럭시노트20 플러스 모델은 3040x1440 해상도, 120Hz 화면 주사율, 6.87인치 LTPO(저온 폴리옥사이드) 디스플레이를 갖출 것으로 보인다.삼성전자는 작년 갤럭시노트10, 갤럭시노트10플러스 공개 시에도 이와 비슷한 전략을 세웠다고 해당 매체는 평가했다. 갤노트10 일반 모델은 노트10플러스에 비해 배터리 용량이 더 작고, 더 작은 화면에 램 용량, 카메라 수에서도 차이를 보였지만 좁은 베젤에 엣지 스크린은 적용됐다.삼성전자 갤럭시노트20는 오는 8월 개최되는 삼성 언팩 행사에서 공개될 예정이다. 갤럭시노트20 시리즈와 함께 갤럭시 폴드2, 갤럭시Z플립5G 모델도 함께 공개될 것으로 예상된다.이정현 기자(jh7253@zdnet.co.kr) ▶ 지디넷코리아 '홈페이지' ▶ 네이버 채널 구독하기[Copyrightⓒ메가뉴스 & ZDNet & CNET. 무단전재 및 재배포 금지]"
82,"1996년 설립 디스플레이 검사장비 제조업체지난해 매출 해외 비중 85%, 대부분 중국향중국 6세대 OLED CAPA 증대 및 투자 느는중""올해 흑자전환…의미있는 턴어라운드 기대""[이데일리 고준혁 기자] 케이맥(043290)은 중국 디스플레이 업체들이 정부의 막대한 재정 지원을 등에 업고 공격적인 설비투자(CAPEX) 진행하고 있어, 이에 따른 수혜를 볼 것으로 전망됩니다. 이 회사는 디스플레이를 만드는 전 공정에 들어가는 측정·검사장비를 만들고 있기 때문입니다. 초박막표면 분석장비 MEIS-K120. (사진=케이맥 홈페이지)케이맥은 지난 1996년에 설립된 디스플레이 검사장비 전문업체입니다. 물성 및 광학 분석 원천기술을 기반으로 점등검사, 박막두께측정 등 다양한 전 공정 디스플레이 측정·검사장비를 제조 판매하고 있습니다. 액정표시장치(LCD) 라인용 제품에 주력해왔고, 지난 2016년부터는 유기발광다이오드(OLED) 라인용 장비까지 개발해 사업 영업을 확대하고 있습니다. 디스플레이 측정·검사장비를 만드는 회사이니만큼 고객사인 디스플레이 생산업체의 실적과 궤를 같이합니다. 글로벌 패널업체들이 설비투자를 늘리면 이에 따른 신규 장비 수주로 호실적을 기록하는 반면, 투자가 다운사이클로 접어들었을 땐 적자를 기록하는 때도 있습니다. 국내 주요 고객은 삼성디스플레이와 LG디스플레이(034220) 등입니다. 해외 고객사는 BOE와 Tianma, CSOT 등 중국 디스플레이 기업입니다. 지난해 매출액 630억원에서 내수가 15%, 수출이 85%을 차지합니다. 한마디로 중국 업체 의존도가 높은 것입니다.  매출에서 중국이 차지하는 비중이 높은 것은 앞으로 실적에 긍정적으로 작용할 전망입니다. 중국 패널업체들이 OLED 투자를 지속적으로 확대하고 있어서입니다. 중국 정부가 디스플레이 산업을 전략 육성산업으로 분류하고 막대한 지원 정책을 펼치고 있고, 이에 따라 중국 패널 업체들도 지속적으로 설비투자를 늘리고 있습니다. 중국의 6세대 OLED 생산능력(CAPA)은 2022년까지 약 300K/월 수준까지 향상할 것으로 예상합니다. 패널업체는 오랜 기간 협력해온 업체 위주로 신규 발주를 하는 만큼, 중국 업체와 꾸준히 거래해온 케이맥의 추가 수주가 기대되는 것입니다. 이에 올해 예상 실적도 지난해 대비 크게 개선될 것으로 전망됩니다. 유안타증권은 이 회사의 올해 매출액을 1127억원으로 전망, 전년 대비 79% 늘어날 것으로 보았습니다. 영업이익 전망치는 64억원으로 흑자 전환한다고 예상했습니다. 강동근 유안타증권 연구원은 “국내외 OLED 설비 투자에 따른 수주로 매출 증가와 더불어 2018년부터 진행하고 있는 비용 효율화 효과 등으로 흑자전환이 예상돼 의미 있는 턴어라운드를 보여 줄 것으로 기대된다”고 전했습니다.고준혁 (kotaeng@edaily.co.kr)네이버에서 ‘이데일리’ 구독하기▶청춘뉘우스~ 스냅타임▶＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
83,"스마트폰 디스플레이 표준 제시삼성디스플레이의 유기발광다이오드(OLED)가 끌림 현상 없이 선명하고 빠른 화면 구동 기술로 글로벌 기술검증 업체로부터 '끊김 없는 디스플레이' 인증을 획득했다.    삼성디스플레이 제공[디지털타임스 김민주 기자] 삼성디스플레이의 유기발광다이오드(OLED)가 글로벌 기술검증 업체로부터 '끊김 없는 디스플레이' 인증을 획득했다. 동영상과 게임 소비가 폭발적으로 증가하는 5G(5세대통신) 시대에 최적화된 스마트폰 디스플레이 표준을 제시했다는 평가다.18일 삼성디스플레이에 따르면 자사의 90헤르츠(㎐), 120㎐ 주사율의 스마트폰 OLED 패널이 이미지의 끌림 정도(Blur Length)와 동영상 응답속도(MPRT) 부문에서 업계 최고 수준을 기록해 글로벌 인증업체 SGS로부터 'Seamless Display' 인증을 획득했다. SGS에 따르면 삼성디스플레이의 90㎐, 120㎐ OLED의 끌림 정도는 각각 최대 0.9㎜ 0.7㎜ 이하이며 동영상 응답속도는 각각 최대 14㎳, 11㎳ 이하로 업계 최고 수준을 기록했다.SGS는 삼성OLED와 기존 디스플레이의 동일 주사율 끌림 평가도 진행했다. 평가결과 삼성OLED 90㎐의 끌림은 기존 디스플레이 대비 1.2배 우수하다. 삼성디스플레이가 자체 진행한 평가에서도 120㎐의 끌림은 기존디스플레이 대비 1.5배 우수해 OLED가 고속 구동에 최적화된 기술임이 입증됐다고 회사 측은 설명했다.주사율이란 디스플레이가 1초에 표시하는 이미지의 개수를 의미한다. 120㎐는 1초 동안 120개의 프레임이 바뀌는 것을 의미하며 주사율의 수치가 높을수록 구현되는 이미지는 더욱선명하고 자연스럽게 된다.주사율 외에도 동영상 화질에 결정적인 영향을 미치는 것은 디스플레이 기술이 고유하게 가지는 응답속도이다. OLED는 빠른 전자 이동도와 액정이 필요 없는 전류 구동의 특성을 바탕으로 빠른 응답속도를 구현해 더 자연스러운 화면 구현이 가능하다.백지호 삼성디스플레이 중소형 전략마케팅팀장(부사장)은 5G 상용화에 따라 고해상도 동영상 스트리밍 서비스 및 게임 콘텐츠 접속이 급증하고 있으며 이를 효과적으로 구현할 수 있는 120㎐ 이상 고주사율 스마트폰 디스플레이 수요가 증가하고 있다""며 ""OLED는 빠른 응답속도를 바탕으로 끌림 없는 깨끗하고 부드러운 화면을 제공해 기존 디스플레이와 완전히 다른 사용 경험을 제공할 것""이라고 강조했다. 김민주기자 stella2515@ 디지털타임스 채널 구독 / 뉴스스탠드 구독디지털타임스 홈페이지 바로가기"
84,"[디지털타임스 김민주 기자] 삼성디스플레이의 유기발광다이오드(OLED)가 글로벌 기술검증 업체로부터 '끊김 없는 디스플레이' 인증을 획득했다. 동영상과 게임 소비가 폭발적으로 증가하는 5G(5세대통신) 시대에 최적화된 스마트폰 디스플레이 표준을 제시했다는 평가다.18일 삼성디스플레이에 따르면 자사의 90헤르츠(㎐), 120㎐ 주사율의 스마트폰 OLED 패널이 이미지의 끌림 정도(Blur Length)와 동영상 응답속도(MPRT) 부문에서 업계 최고 수준을 기록해 글로벌 인증업체 SGS로부터 'Seamless Display' 인증을 획득했다. SGS에 따르면 삼성디스플레이의 90㎐, 120㎐ OLED의 끌림 정도는 각각 최대 0.9㎜ 0.7㎜ 이하이며 동영상 응답속도는 각각 최대 14㎳, 11㎳ 이하로 업계 최고 수준을 기록했다.SGS는 삼성OLED와 기존 디스플레이의 동일 주사율 끌림 평가도 진행했다. 평가결과 삼성OLED 90㎐의 끌림은 기존 디스플레이 대비 1.2배 우수하다. 삼성디스플레이가 자체 진행한 평가에서도 120㎐의 끌림은 기존디스플레이 대비 1.5배 우수해 OLED가 고속 구동에 최적화된 기술임이 입증됐다고 회사 측은 설명했다.주사율이란 디스플레이가 1초에 표시하는 이미지의 개수를 의미한다. 120㎐는 1초 동안 120개의 프레임이 바뀌는 것을 의미하며 주사율의 수치가 높을수록 구현되는 이미지는 더욱선명하고 자연스럽게 된다.주사율 외에도 동영상 화질에 결정적인 영향을 미치는 것은 디스플레이 기술이 고유하게 가지는 응답속도이다. OLED는 빠른 전자 이동도와 액정이 필요 없는 전류 구동의 특성을 바탕으로 빠른 응답속도를 구현해 더 자연스러운 화면 구현이 가능하다.백지호 삼성디스플레이 중소형 전략마케팅팀장(부사장)은 ""5G 상용화에 따라 고해상도 동영상 스트리밍 서비스 및 게임 콘텐츠 접속이 급증하고 있으며 이를 효과적으로 구현할 수 있는 120㎐ 이상 고주사율 스마트폰 디스플레이 수요가 증가하고 있다""며 ""OLED는 빠른 응답속도를 바탕으로 끌림 없는 깨끗하고 부드러운 화면을 제공해 기존 디스플레이와 완전히 다른 사용 경험을 제공할 것""이라고 강조했다.김민주기자 stella2515@dt.co.kr삼성디스플레이의 유기발광다이오드(OLED)가 끌림 현상 없이 선명하고 빠른 화면 구동 기술로 글로벌 기술검증 업체로부터 '끊김 없는 디스플레이' 인증을 획득했다.<삼성디스플레이 제공>     디지털타임스 채널 구독 / 뉴스스탠드 구독디지털타임스 홈페이지 바로가기"
85,"진성호 부산대학교 교수팀 국제학술지에 연구 성과 게재TV 색 표현 기준 NTSC 색상 만족, QLED 후면광 활용가능진성호 부산대 교수. (한국연구재단 제공)© 뉴스1(서울=뉴스1) 손인해 기자 = 형광 유기발광다이오드(OLED)보다 4배나 효율이 높은 '진청색 인광 OLED'가 개발됐다. 한국연구재단(이사장 노정혜)은 진성호 부산대학교 교수 연구팀이 물질 외부로 실제 빛이 튀어나오는 비율이 24%에 달하는 진청색 인광 OLED를 제작했다고 14일 밝혔다. 인광 발광체를 이용한 이상적 인광OLED의 외부양자효율은 25% 수준이다.  OLED의 원리는 전자가 에너지 준위가 상승한 '여기 상태'에서 에너지가 가장 낮은 '바닥 상태'로 내려오면서 빛을 창출하는 것인데, 청색은 적색·녹색에 비해 여기-바닥 상태의 차이가 컸다. 이 때문에 에너지 차이를 구현할 수 있는 유기분자가 제한적일 수밖에 없었고 구현하더라도 낮은 효율로 실용화에는 어려움이 있었다. 연구팀은 도핑 농도를 조절해 OLED 발광층의 전자와 전자가 비어있는 상태인 '정공'의 농도 균형을 최적화해 낮은 휘도(밝기)와 효율 문제를 해결했다. 진성호 부산대 교수는 ""이번 연구 성과는 컬러TV의 색 표현 기준을 제정한 NTSC 기준색상을 만족하는 진청색 OLED를 개발한 것""이라며 ""향후 QLED 후면광이나 차세대 디스플레이 등에 활용될 수 있을 것""이라고 말했다. 이번 연구 결과는 재료분야 국제학술지 '어드밴스드 머티리얼즈'에 지난 9일 게재됐다.son@news1.kr▶ 네이버 메인에서 [뉴스1] 구독하기!▶  뉴스1 바로가기 ▶  코로나19 뉴스 © 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지"
86,"부산대 연구팀, 인광OLED로 효율 24% 달성휘도와 효율 문제 해결...수명 개선은 필요[이데일리 강민구 기자] 국내 연구진이 효율이 높은 진청색 인광 OLED를 개발했다. OLED는 인광과 형광으로 구분할 수 있는데, 인광은 형광보다 4배 높은 효율을 달성할 수 있다. 녹색과 적색이 형광에서 인광으로 대체되는 상황에서 청색 인광 OLED의 실용화 가능성을 제시한 것이다.한국연구재단은 진성호 부산대학교 화학교육과 교수 연구팀이 질소·헤테로 고리 카벤 기반 이리듐 복합체를 이용해 외부양자효율이 24%에 달하는 진청색 인광OLED를 제작했다고 14일 밝혔다.진성호 부산대학교 화학교육과 교수.<사진=한국연구재단>OLED는 전자가 여기상태에서 바닥상태로 내려오면서 빛을 방출한다. 적색이나 녹색과 달리 청색은 여기상태와 바닥상태의 차이가 커 에너지 차이를 구현할 수 있는 유기분자가 제한적이고, 구현하더라도 효율이 낮아 실용화에 어려움이 있었다.OLED의 핵심인 발광층은 주로 주재료인 유기분자(호스트)에 소자효율과 색의 순도를 높일 수 있는 불순물을 더한 호스트·도판트 구조를 갖는다.기존에 카벤 기반 이리듐 착화합물을 도판트로 사용한 진청색 인광 OLED가 연구됐지만, 외부양자효율은 15% 수준이었다. 연구팀은 이러한 OLED의 문제점을 발광층 내부의 전자와 정공의 농도 불균형에 의한 것이라 가정했다. 이어 도핑 농도를 조절해 발광층의 전자와 정공의 농도 균형을 최적화해 낮은 휘도와 효율 문제를 해결했다.연구진은 이번 연구가 QLED의 후면광, 차세대 디스플레이에 활용될 수 있는 진청색 인광OLED의 상용화에 기여할 것으로 기대했다.진성호 교수는 “진청색 OLED는 QLED 후면광이나 OLED 등 차세대 디스플레이에 활용될 수 있을 것으로 기대된다”며 “여전히 수명이 낮아 실용화에 한계가 있기 때문에 진청색 인광OLED의 수명을 개선하기 위한 후속연구를 진행할 계획”이라고 말했다.연구 결과는 재료분야 국제학술지 ‘어드밴스드 머티리얼즈(Advanced Materials)’에 지난 9일자로 게재됐다.강민구 (science1@edaily.co.kr)네이버에서 ‘이데일리’ 구독하기▶청춘뉘우스~ 스냅타임▶＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
87,"- 부산대 진성호 교수 연구팀진성호 부산대 교수가 개발한 진청색 인광OLED를 들고 있다.[부산대 제공][헤럴드경제=구본혁 기자] 국내 연구진이 세계 최고 수준 효율을 구현한 진청색 인광 OLED 개발에 성공했다. 이미 형광에서 인광으로 대체된 녹색과 적색에 이어, 청색 인광OLED가 실용화될 수 있을지 기대된다. 인광은 형광보다 4배 높은 효율을 달성할 수 있다.한국연구재단은 부산대학교 진성호 교수 연구팀이 질소-헤테로 고리 카벤 기반 이리듐 복합체를 이용해 외부양자효율이 24%에 달하는 진청색 인광OLED를 제작했다고 14일 밝혔다.외부양자효율은 OLED 내부에서 생성된 빛 입자가 소자 외부로 튀어 나오는 비율로, 내부양자효율과 광추출효율의 곱으로 정의한다. 즉 물질 외부로 실제 빛이 튀어나오는 비율을 의미한다. 인광 발광체를 이용한 이상적 인광OLED의 외부양자효율은 25% 수준이다.전자가 여기상태에서 바닥상태로 내려오면서 빛을 방출하는 것이 OLED의 원리인데, 적색이나 녹색에 비해 청색의 경우 여기상태와 바닥상태의 차이가 크다.이 때문에 에너지 차이를 구현할 수 있는 유기분자가 제한적일 수 밖에 없었고 구현하더라도 낮은 효율로 인해 실용화에는 어려움이 있었다.OLED의 핵심인 발광층은 주로 주재료인 유기분자(호스트)에 소자효율과 색의 순도를 높일 수 있는 불순물(도판트)을 더한 호스트-도판트 구조이며 기존에 카벤 기반 이리듐 착화합물을 도판트로 사용한 진청색 인광OLED가 보고됐지만 외부양자효율이 15% 수준에 머물렀다.연구팀은 기존 카벤 기반 이리듐 복합체를 이용한 진청색 인광OLED의 문제점을 발광층 내부의 전자 및 정공의 농도 불균형에 의한 것이라 가정했다. 도핑 농도를 조절해 발광층의 전자와 정공의 농도 균형을 최적화함으로써 낮은 휘도 및 효율 문제를 모두 해결했다.컬러TV의 색표현 기준을 제정한 NTSC 기준색상(적색, 녹색, 청색)을 만족하는 진청색 인광OLED를 개발한 이번 연구성과가 QLED의 후면광 및 차세대 디스플레이에 활용될 수 있는 진청색 인광OLED의 상용화에 기여할 것으로 기대된다.이번 연구성과는 재료분야 국제학술지 ‘어드밴스드 머티리얼즈’ 6월 9일에 게재됐다.nbgkoo@heraldcorp.com▶[디;콘] 여론조사를 조사하다!▶채널 구독하면 LED마스크, 공기청정기가 내손에 ▶농수축산물 소비캠페인 - Copyrights ⓒ 헤럴드경제 & heraldbiz.com, 무단 전재 및 재배포 금지 -"
