,contents
197,"2021년 탑라인 결과 공개 예정아리바이오는 미국에서 진행 중인 알츠하이머성 치매 치료제 후보물질 'AR1001'의 임상 2상 시험 환자 모집을 마쳤다고 18일 밝혔다.아리바이오는 미국 식품의약국(FDA)로부터 임상 2상 시험을 승인받은 뒤, 지난해부터 미국 21개 임상시험 센터에서 관련 연구를 진행해 왔다. 아리바이오는 경증 및 중등도의 알츠하이머성 치매 환자 210여명을 목표로 한 환자 모집에 성공했다. 임상시험은 첫 6개월 동안 위약 및 저용량 혹은 고용량 AR1001을 복용하는 대조 임상으로 진행된다. 2상을 완료한 모든 환자를 대상으로 추가적으로 6개월간 두 가지 용량의 AR1001을 복용할 기회가 주어진다.제임스 락(James Rock) 아리바이오 미국지사 글로벌 임상개발 총괄은 ""임상 2상 환자 모집을 끝낸 만큼 본격적인 임상시험이 시작될 것""이라며 ""이번 임상이 아리바이오의 도약에 전환점이 될 것으로 기대한다""고 말했다.아라바이오는 이미 1상에서 6개월 임상을 끝내고 추가 6개월 약물을 복용한 환자들로부터 연장 요청을 받은 만큼 응급임상 프로토콜도 고려 중이다. 아라바이오 관계자는 ""현재까지 임상 결과로는 약물에 대한 안전성이 뛰어나고 임상 환자들의 중도포기율도 낮은 것으로 나타났다""고 설명했다.정재준 아리바이오 대표는 ""최근 미국의 코로나19 펜데믹과 사회적 불안감으로 인하여 신약개발 기업들이 진행중인 임상시험이 지연 또는 중단되는 상황에서 목표대로 환자모집이 완료된 것은 괄목할 만한 성과""라며 ""임상에 적극 참여하고 있는 환자들과 가족들에게 감사한 만큼 성공적인 임상 결과로 보답하고 싶다""고 전했다.아리바이오는 이르면 내년 초 임상의 성패를 판단할 수 있는 데이터를 포함한 '탑라인' 결과를 공개할 예정이다. 아라바이오는 알츠하이머성 치매 치료제의 글로벌 임상 개발에 선제적으로 힘써온 국내 바이오 기업이다. 한편 아라바이오는 지난 2월 한국과학기술연구원(KIST) 특성분석센터와 치매 치료제 개발을 위한 공동연구협약을 체결하기도 했다. 두 기관은 AR1001의 효과를 확인하기 위한 공동 선행 연구를 진행하기도 했다. [이종화 기자]"
198,"양아들 황선희 목사 측 ""방금 한 말도 까먹는 분 돈을…""길 할머니, 2017년 성금 1억 받아 정의연에 5000만원 기부이나영 정의기억연대(정의연) 이사장이 17일 오후 서울 종로구 옛 주한 일본대사관 앞에서 열린 '제1444차 일본군 위안부 피해자 문제해결을 위한 정기 수요시위'에서 발언하고 있다. 사진=연합뉴스위안부 피해자인 길원옥 할머니 양아들 황선희 목사 측이 길 할머니 명의로 된 정의기억연대(정의연) 기부금에 대한 반환 소송을 추진 중인 것으로 확인됐다.길 할머니는 2017년 1억원의 국민 성금을 받았는데 이중 5000만원이 정의연에 기부됐다. 황 목사 측은 5000만원이 기부된 사실을 최근에야 알았다는 입장이다. 황 목사 측은 29일 <한경닷컴>과의 인터뷰에서 ""당시 길 할머니는 방금 한 말도 까먹을 정도로 심한 치매를 앓고 있었다""면서 ""그런 길 할머니 돈을 가족들에게 알리지도 않고 기부 처리한 것은 납득하기 어렵다""고 주장했다. 당시 길 할머니가 받은 성금은 약 한 시간 만에 모두 인출된 것으로 확인됐다. 황 목사 측이 공개한 통장 내역에 따르면 2017년 11월22일 성금 1억원이 입금됐다. 일본 정부의 위안부 합의금 대신 국민들이 모아준 그 1억원이었다.이날 오전 10시52분 길 할머니 통장에 입금된 1억원은 한 시간여 뒤인 11시56분 △500만원 △5000만원 △2000만원 △2500만원 순으로 모두 빠져나갔다. 500만원은 현금 인출로, 5000만원과 2500만원은 각각 수표 한 장씩, 나머지 2500만원은 100만원짜리 수표 25장으로 인출됐다.앞서 정의연은 이와 관련해 ""(길 할머니는) 2017년 시민들의 성금으로 모인 여성인권상 상금 1억원을 받았다. 이 중 5000만원을 정의연에 기부하고 1000만원은 양아들에게 지급했다고 한다""고 설명한 바 있다.하지만 황 목사 측에 따르면 정의연으로부터 1000만원을 건네받은 건 길 할머니가 1억원을 전달받은 시점으로부터 4개월이 지난 뒤였다. 또한 정의연 기부금 5000만원, 양아들 황 목사에게 전달된 1000만원을 제외한 나머지 4000만원에 대해선 정확한 소명이 이뤄지지 않은 상태다.정의연 측은 길 할머니의 기부와 관련해 ""할머니의 기부금은 공시에 별도로 표시되지 않았을 뿐 기부금 전체 금액에 포함돼 있고, 결산서류에 정확히 반영돼 있다""고 해명했다.길 할머니가 기부 당시 치매였다는 주장에 대해서도 ""길 할머니가 이미 치매 상태라면 지난 5월 길 할머니의 도장과 주민등록증을 가져가 양자 등록을 한 황 목사의 행위도 문제가 된다""고 주장했다.정의연은 최근 황 목사 측이 윤미향 더불어민주당 의원과 정의연을 겨냥해 여러 의혹을 제기하자 ""오히려 황 목사가 길원옥 할머니 돈을 갖다썼다""고 반박했다. 길 할머니를 돌본 요양보호사들을 내세워 황 목사가 매주 빈손으로 쉼터를 찾아와 할머니로부터 돈을 받아갔다고도 했다.반면 황 목사 측은 ""(빈손으로 간 것은) 과일 등을 사가다가 당뇨 문제 때문에 사오지 말라 해서 사서 가지 않은 것""이라며 ""우리 딸 어학연수 비용에 대한 의문도 제기했는데 딸은 13년 전에 워킹홀리데이로 2년 정도 외국에 다녀왔다. 호텔 청소까지 하며 고생해서 다녀온 연수""라고 설명했다. ""13년 전 일을 최근 5~6년 일한 요양보호사가 왜 언급하는지 모르겠다""며 의혹을 제기하기도 했다.황 목사 측은 또 ""기부 당시 길 할머니가 심각한 치매 증상을 보였던 건 사실이다. 조만간 당시 진단서를 공개할 것""이라면서 ""어렸을 때부터 길 할머니가 키워 주셨다. (치매라도) 양자 등록은 문제될 것이 없다""고 덧붙였다.  정의연에 대한 기부금 반환소송 시점에 대해서는 ""현재 내부 검토 중이다. 검찰 수사 결과를 지켜보고 시점을 결정하겠다""고 귀띔했다. 김명일 한경닷컴 기자"
199,"SK텔레콤 모델이 스마트지킴이를 사용하고 있다. SK텔레콤 제공     서울시 '사회적 약자 위치기반 안전 서비스' 신규 단말에 스마트 지킴이가 선정됐다. SK텔레콤은 서울특별시와 IoT 기술 기반 사회적 약자 위치기반 안전서비스를 위한 업무협약을 체결했다고 10일 밝혔다.이번 협약을 통해 SK텔레콤은 자사의 실시간 위치확인 기기 '스마트 지킴이' 1000대를 서울시에 제공하고, 서울시는 오는 11일부터 스마트 지킴이를 25개소의 치매안심센터를 통해 순차적으로 보급한다. 스마트 지킴이 단말기 대여료 및 통신료는 서울시에서 전액 지원한다.SK텔레콤 스마트 지킴이는 사물인터넷 전용망인 로라(LoRa)와 GPS기반의 웨어러블 트래커·전용 어플리케이션·통합 안전 플랫폼으로 구성되어 있으며, 치매노인과 발달장애인 등 취약계층 실종자를 신속하게 발견할 수 있도록 돕는 서비스다. 스마트 지킴이를 활용하면 보호자가 착용자의 위치를 손쉽게 확인할 수 있어, 실종자 수색에 따르는 개인적·사회적 부담을 경감시킬 수 있다.서울시는 지난 2012년부터 사회적 약자의 안전 확보를 위해 IoT 기기를 활용하는 사회적 약자 위치기반 안전 서비스를 운영하고 있으며, 이번 업무협약을 통해 이전 단말 대비 위치 정확도와 배터리 지속시간을 개선한 스마트 지킴이를 신규 단말로 선정했다.스마트 지킴이는 약 1개월에 걸친 서울시 실증사업을 통해 편의성과 기기 성능을 인정 받았다. 스마트 지킴이는 일상생활에 부담을 주지 않는 손목시계형 디자인과 한 번 충전으로 최대 7~10일까지 사용할 수 있는 배터리 성능, IP67등급의 방진방수 기능 등을 갖췄다.SK텔레콤과 서울시는 향후 지속적 협력을 통해 어플리케이션 기능 강화, 실내 위치 확인을 위한 기술 도입 등 사회적 약자 위치기반 안전 서비스의 품질 고도화를 추진할 계획이다.김은지기자"
200," SK텔레콤은 서울특별시와 IoT(사물인터넷) 기술을 활용한 사회적 약자 위치기반 안전서비스 업무협약을 체결했다고 10일 밝혔다.SK텔레콤은 실시간 위치확인 기기 '스마트 지킴이' 1000대를 서울시에 대여한다. 서울시는 오는 11일부터 스마트 지킴이를 25개소의 치매안심센터에 순차적으로 보급한다. 단말기 대여료와 통신료는 서울시에서 전액 지원한다.스마트 지킴이는 사물인터넷 전용망인 로라(LoRa)와 GPS기반의 웨어러블 트래커·전용 어플리케이션·통합 안전 플랫폼으로 구성돼 있다. 치매노인과 발달장애인 등 취약계층 실종자를 신속하게 발견할 수 있도록 돕는 서비스다. 일상생활에 부담을 주지 않는 손목시계형 디자인과 한 번 충전으로 최대 7~10일까지 사용할 수 있는 배터리 성능, IP67등급의 방진방수 기능 등을 갖췄다. 서울시는 지난 2012년부터 사회적 약자의 안전 확보를 위해 IoT 기기를 활용하는 사회적 약자 위치기반 안전 서비스를 운영하고 있다. 오상헌 기자"
201,"SK텔레콤은 서울특별시와 사물인터넷(IoT) 기술 기반 사회적 약자 위치기반 안전서비스를 위한 업무협약을 체결했다고 10일 밝혔다.이번 협약을 통해 SK텔레콤은 자사의 실시간 위치확인 기기 스마트 지킴이 1000대를 서울시에 제공하고, 서울시는 오는 11일부터 스마트 지킴이를 25개소의 치매안심센터를 통해 순차적으로 보급한다. 스마트 지킴이 단말기 대여료 및 통신료는 서울시에서 전액 지원한다.SK텔레콤 스마트 지킴이는 IoT 전용망인 로라(LoRa)와 GPS기반의 웨어러블 트래커·전용 어플리케이션·통합 안전 플랫폼으로 구성되어 있으며, 치매노인과 발달장애인 등 취약계층 실종자를 신속하게 발견할 수 있도록 돕는 서비스다. 스마트 지킴이를 활용하면 보호자가 착용자의 위치를 손쉽게 확인할 수 있어, 실종자 수색에 따르는 개인적·사회적 부담을 경감시킬 수 있다.서울시는 지난 2012년부터 사회적 약자의 안전 확보를 위해 IoT 기기를 활용하는 사회적 약자 위치기반 안전 서비스를 운영하고 있으며, 이번 업무협약을 통해 이전 단말 대비 위치 정확도와 배터리 지속시간을 개선한 '스마트 지킴이'를 신규 단말로 선정했다.스마트 지킴이는 약 1개월에 걸친 서울시 실증사업을 통해 편의성과 기기 성능을 인정받았다. 스마트 지킴이는 일상생활에 부담을 주지 않는 손목시계형 디자인과 한번 충전으로 최대 7~10일까지 사용할 수 있는 배터리 성능, IP67등급의 방진방수 기능 등을 갖췄다.SK텔레콤과 서울시는 향후 지속적 협력을 통해 어플리케이션 기능 강화, 실내 위치 확인을 위한 기술 도입 등 사회적 약자 위치기반 안전 서비스의 품질 고도화를 추진할 계획이다.[김승한 기자"
202,"서울 도봉구 치매예방온라인학습, 도봉서당 영상. (이미지=도봉구 제공) 2020.06.08"
203,"남해군보건소 치매안심센터, 치매 파트너 상시 모집남해군보건소의 치매 파트너 플러스 교육 모습. 남해군 제공경남 남해군보건소 치매안심센터가 치매 파트너와 치매 파트너 플러스로 활동할 대상자를 상시 모집한다고 9일 밝혔다.치매 파트너는 치매에 대한 이해를 바탕으로 일상에서 치매환자와 가족을 배려하는 따뜻한 동반자 역할을 하는 사람이다.치매 파트너 플러스는 추가 교육을 받고 치매환자와 가족들에게 보다 적극적으로 봉사하고자 하는 사람을 말한다.초등학생 이상이면 누구나 온라인 교육 또는 오프라인 교육을 이수하고, 치매 파트너가 될 수 있다.남해군 치매안심센터는 치매 파트너·플러스 모집을 통해 치매에 대한 편견을 없애고, 해마다 늘고 있는 치매 환자와 가족들이 더불어 살아갈 수 있는 치매 친화적 환경조성을 통해 행복한 남해를 만들고자 노력하고 있다.군 치매안심센터 관계자는 “치매 파트너 활동의 목적은 치매환자와 가족들을 따뜻한 시선으로 바라볼 수 있도록 인식을 변화시키는 데에 있다”며 관심 있는 분들의 많은 참여를 당부했다.치매 파트너·플러스 모집과 관련한 자세한 사항은 남해군 치매안심센터(전화 055-860-8791)로 문의하면 된다. 이선규 기자"
204,"80대 치매노인을 둔기로 폭행한 요양원 간호조무사에게 징역형의 집행유예가 선고됐다.청주지법 형사3단독 고춘순 판사는 특수상해, 노인복지법 위반 혐의로 기소된 A(52·여)씨에게 징역 8개월에 집행유예 2년을 선고했다고 10일 밝혔다.고 판사는 ""피고인은 위험한 물건으로 노인인 피해자에게 상해를 가했다""며 ""잘못을 뉘우치는 점과 피해자가 처벌을 원치 않는 점 등을 고려해 형을 정했다""고 판시했다.A씨는 지난해 10월19일 오전 7시40분께 충북 청주시 흥덕구의 장기요양기관에서 입소자 B(84)씨를 나무 안마봉으로 수차례 때려 전치 2주 상해를 입힌 혐의로 재판에 넘겨졌다.이 요양원 간호조무사로 일하던 A씨는 치매를 앓는 B씨가 요양원 대표이자 자신의 남편인 C씨에게 욕설을 하며 대들었다는 이유로 폭력을 행사한 것으로 조사됐다.☞공감언론 뉴시스"
205,"요양원 대표인 자신의 남편에게 욕을 했다는 이유로 80대 치매 환자를 폭행한 50대 여성에게 징역형이 선고됐다.청주지법 형사3단독 고춘순 판사는 10일 특수상해와 노인복지법 위반 혐의로 기소된 A씨(52)에게 징역 8개월에 집행유예 2년을 선고했다고 밝혔다.고 판사는 판결문에서 ""자신의 보호를 받아야 할 고령의 피해자를 위험한 물건으로 폭행한 범행의 죄질이 좋지 않아 상응하는 처벌이 필요하다""고 지적했다.A씨는 지난해 10월 19일 오전 7시40분쯤 자신이 간호조무사로 일하는 청주시 흥덕구의 한 요양원에서 입소자 B씨(84)를 안마용 나무막대로 수차례 때린 혐의로 재판에 넘겨졌다.치매와 뇌혈관성 질환을 앓고 있는 B씨는 A씨의 폭행으로 전치 2주의 상해를 입었다.조사 결과 A씨는 B씨가 요양원 대표인 자신의 남편에게 욕설을 했다는 이유로 이 같은 범행을 저지른 것으로 드러났다.최민우 기자"
206," 휴온스가 IMGT와 '초음파를 활용한 약물전달기술 기반의 항암제 및 치매 치료제 개발'에 대한 양해각서(MOU)를 체결했다. 9일 휴온스에 따르면 이번 협약을 통해 IMGT가 보유한 '초음파 약물전달 및 방출기술' 등 핵심 기술 관련 제반 사항을 확인하고, 양측은 기술교류 등을 통해 지속적이고 유기적인 전략적 협력 관계를 구축한다. IMGT의 초음파 약물전달기술은 체외에서 표적 부위에 초음파를 조사하면 자극을 받아 약물을 방출하도록 설계된 약물전달 시스템이다.이학종 IMGT 대표는 “항암제의 대표적인 부작용은 정상 세포에도 작용하는 전신적 독성을 발휘하는 것”이라며 “IMGT의 초음파 기술을 적용하면 표적부위가 아닌 곳에 전달되는 약물의 양을 최소화해 부작용이 줄고 약물 효과를 극대화할 수 있다”고 했다. 휴온스는 IMGT의 초음파 약물전달기술을 기반으로 약물 제제화 연구 개발과 평가를 통해 상업화가 가능한 항암제와 치매 치료제를 개발한다는 계획이다. 엄기안 휴온스 대표는 ""양사가 적극적으로 기술과 노하우를 교류해 항암제, 치매 치료제 등 초음파 약물전달기술을 활용해 다양한 혁신 신약을 개발할 수 있을 것으로 기대한다""고 밝혔다. 최태범 기자 bum_t@mt.co.kr"
207,"휴온스가 초음파 약물전달기술 기반의 연구개발 전문 기업인 IMGT와 항암제 및 치매 치료제 개발을 위해 손을 맞잡았다. 휴온스는 지난 8일 오후 4시 성남 판교 본사에서 엄기안 대표와 IMGT 이학종 대표가 참석한 가운데, '초음파를 활용한 약물전달기술 기반의 항암제 및 치매 치료제 개발'에 대한 MOU를 체결했다고 9일 밝혔다.이번 협약을 통해 휴온스는 IMGT가 보유한 '초음파 약물전달 및 방출 기술' 등 핵심 기술 관련 제반 사항을 확인하고, 이후 양사간 기술 교류 등을 통해 지속적이고 유기적인 전략적 협력 관계를 구축하기로 했다. IMGT의 초음파 약물전달기술은 체외에서 표적 부위에 초음파를 조사하면 자극을 받아 약물을 방출하도록 설계된 약물전달 시스템이다. 휴온스는 IMGT의 초음파 약물전달기술을 기반으로 약물 제제화 연구 개발 및 평가를 통해 상업화가 가능한 항암제 및 치매 치료제를 개발한다는 계획이다. 이학종 IMGT 대표는 ""항암제의 가장 대표적인 부작용은 약물이 정상 세포에도 작용하는 전신적 독성을 발휘하는 것""이라며 ""IMGT의 초음파 약물전달기술을 적용하면 표적부위가 아닌 곳에 전달되는 약물의 양을 최소화해 부작용이 적어지고 약물의 효과를 극대화할 수 있다""고 설명했다. 이어 이 대표는 ""치료 초음파를 활용하면 뇌혈관장벽을 일시적으로 느슨하게 만들 수 있기 때문에 치매 등의 뇌 질환 치료제를 효과적으로 전달해, 뇌 질환치료제 개발의 어려움을 획기적으로 극복할 수 있을 것으로 기대한다""고 덧붙였다. 엄기안 휴온스 대표는 ""두 회사가 적극적으로 기술과 노하우를 교류해 항암제, 치매 치료제 등 초음파 약물전달기술을 활용해 다양한 혁신 신약을 개발할 수 있을 것으로 기대한다""고 말했다.한편, 서울대학교 의과대학 및 분당서울대학교병원 영상의학과 이학종 교수가 지난 2010년 창업한 IMGT는 의료영상기술과 나노기술을 융합한 '영상유도하 치료(IMage Guided Therapy)'라는 새로운 의학의 패러다임을 제시하며 초음파 의학을 이용한 약물전달 및 혁신적인 질병 치료분야를 선도하고 있다.김수연기자"
208,"시냅스(synapses)는 뇌의 신경세포(뉴런) 사이를 연결하는 접합부를 말한다.    뉴런은 시냅스를 통해 전기 신호와 화학 신호를 인접 뉴런에 전달한다. 기억이 저장되는 곳도 시냅스다.    이런 시냅스 손상과 연관돼 생기는 뇌 질환은 알려진 것만 130개가 넘는다.    그런데 나이를 먹으면 뇌의 시냅스 다양성이 어떻게 달라지고, 이에 따라 어떤 뇌 신경 질환에 특히 취약해지는지를 보여주는 연구 결과가 나왔다.    과학자들은 생쥐를 모델로 삼아, 태어날 때부터 늙을 때까지 전체 뇌 영역을 구분해 촬영했다.    그러면서 뇌의 뉴런과 시냅스 등을 구성하는 분자 유형별로 서로 다른 색채 코드를 부여해 시냅스 부분을 집중적으로 부각했다.    영국 스코틀랜드의 에든버러대 연구진은 11일(현지시간) 저널 '사이언스(Science)'에 관련 논문을 발표했다.어린 생쥐의 뇌= 낮은 시냅스 다양성을 보여주는 어린 생쥐의 뇌. 연구팀은 촬영한 뇌 이미지를 정밀 분석해, 나이를 먹으면서 생기는 시냅스 수와 분자 구성의 변화 패턴이 뇌의 영역별로 다르다는 걸 확인했다.    이런 시냅스 변화는 사람으로 쳐서 아동기-중년기-노년기의 3개 국면으로 분류할 수 있었다.    시냅스 유형은 뇌의 영역에 따라 독특한 패턴으로 변하다가 중년에 이르자 도드라지게 다양한 배열을 드러냈다.    이 시기의 뇌 이미지는 여러 가지 색으로 폭발하듯이 폭넓은 시냅스 다양성을 보여줬다.     그러나 아동기와 노년기의 뇌는 시냅스 수가 상대적으로 적고, 복잡하기도 중년기보다 덜 했다.    연령대에 따라 시냅스 다양성이 이렇게 변하는 걸 보면, 왜 특정 연령대에 특정 뇌 영역에서 시냅스 손상이 생기는지를 새롭게 통찰하게 된다고 연구팀은 말한다.    특정 연령대에 특정 뇌 질환이 생기는 이유, 즉 왜 조현병은 청소년기에 자주 발병하고, 치매는 노년기에 많이 생기는지를 더 잘 이해할 수 있다는 것이다.    이 대학 임상 뇌과학 센터의 수석연구원인 세스 그랜트 교수는 ""우리가 아는 것 가운데 가장 복잡한 뇌에 대해 이 정도로 상세히 알게 된 건 중대한 진전""이라면서 ""인생의 각기 다른 시기에 뇌가 특정 질환에 취약한 이유를 이해하는 데 도움이 될 것""이라고 말했다.   "
209,"대구 지역의 한 시민단체가 일본군 위안부 피해자 이용수 할머니 관련 기사에 악성 댓글을 단 누리꾼들을 고발했다.     일본군 위안부 피해자 이용수 할머니가 지난달 25일 대구 인터불고호텔에서 정의기억연대 문제와 관련해 두번째 기자회견을 하고 있다. 뉴스1    ‘정신대할머니와 함께 하는 시민모임’(시민모임) 서혁수 대표는 15일 이 할머니 관련 기사에 악성 댓글을 남긴 누리꾼 9명을 대구경찰청에 고발했다고 밝혔다.   이 할머니가 지난달 기자회견에서 정의기억연대(정의기억연대)를 비롯한 위안부 단체와 더불어민주당 윤미향 의원 등을 비판한 이후 일부 관련 기사에는 ‘치매다’, ‘노망이 난 것이다’ 등 각종 악성 댓글이 달렸다. 당시 미래통합당 하태경 의원도 이같은 문제를 지적하며 “이용수 할머니에 대한 공격은 명백한 2차 가해이자 인격살인이고 반인륜 범죄”이라고 비판했다.   시민모임은 지난 1일부터 “범법행위로부터 할머니를 보호하기 위해 악성 댓글 및 허위사실 유포자에 대한 적극적인 법적 조치를 취하려 한다”며 온라인상으로 악성댓글과 허위사실 유포 자료들을 수집해왔다. 시민모임은 이같은 댓글 수백 건을 경찰에 증거로 제출한 것으로 전해졌다.   서 대표는 “확보한 댓글 자료를 분석해 추가로 고발을 하는 것도 검토하고 있다”고 밝혔다.   안승진 기자"
210,"기억력이 떨어진다고 무조건 치매가 아니다. 경도인지장애나 주관적인지장애일 수 있다./사진=클립아트코리아곧 다가올 '어버이 날'을 맞이해 노년기 부모님의 건강을 떠올리다 보면 '치매' 걱정을 하지 않을 수 없다. 하지만 치매는 어느 날 갑자기 찾아오는 것이 아니고, 다양한 원인에 의해 촉발된 뇌의 병적인 노화가 점진적으로 진행되며 나타난다. 대전성모병원 신경과 이상봉 교수는 ""질환을 적절히 관리하면 경과를 늦추거나 환자와 보호자의 삶의 질 개선에 큰 도움을 줄 수 있어, 예방과 초기 치료가 중요하다""고 말했다.치매 vs 경도인지장애 vs 주관적인지장애 치매는 정상적으로 생활해오던 사람이 어떤 후천적 원인으로 인해 기억력을 포함한 두 가지 이상의 인지기능장애가 생겨 일상생활을 수행하는 데 상당한 지장이 있는 상태를 말한다. 인지기능 중 치매 환자에게 문제가 생기는 것은 언어능력, 계산능력, 시공간 파악능력, 실행기능, 주의집중력이다. 기억장애 또는 다른 인지기능장애가 있지만 일상생활에 별다른 지장이 없는 상태를 ‘경도인지장애’라고 한다. 이들 중 약 10~15%가 매년 알츠하이머병으로 진행된다. 기억력이 떨어졌다고 생각하지만 신경심리검사를 해보면 인지기능에 이상이 없는 상태를 ‘주관적인지장애’라고 한다. 이상봉 교수는 ""정상노화, 주관적인지장애, 경도인지장애, 치매 사이에는 다양한 스펙트럼이 존재하며, 개인의 유전적 소인, 환경적 요인, 노화 차이에 따라 임상양상이 다르게 나타날 수 있다""고 말했다.치매를 일으키는 원인들은 매우 다양하다. 알츠하이머병, 루이소체치매 등 신경퇴행성질환과 혈관 치매가 80~90%를 차지한다. 혈관 치매는 뇌혈관에 이상이 생겨 발생한 치매다. 치매 원인질환의 5~10%는 치료가 가능한데 정상뇌압수두증, 갑상선 저하증, 신경매독, 에이즈 감염, 비타민 B12 결핍, 약물 부작용, 알코올 중독, 독성물질, 우울증 등이 해당된다.치매의 진단은 자세한 문진과 신경심리검사, 혈액검사, 뇌영상검사(CT, MRI, PET), 뇌파검사, 뇌척수액검사 등을 통해 내리게 된다. 이상봉 교수는 “최근 아밀로이드나 타우-PET 영상, 뇌척수액 검사 등 생물표지자를 이용한 진단법을 통해서 알츠하이머병의 임상진단이 내려지기 15~20년 전부터 이미 뇌에 병리변화가 시작된다는 것이 알려지게 됐다”며 “향후 치매의 진단과 치료약물 개발에 있어 ‘증상발현전단계’에 대한 이해가 필수적이어서 이 분야에 대한 활발한 연구가 진행되면 환자 치료에도 도움이 될 것 기대되고 있다”고 말했다.망상·환각·공격성, 약물‧비약물 치료로 조절아세틸콜린은 기억과 학습에 중요한 신경전달물질이기 때문에 이것이 부족해지면 기억력, 학습능력, 주의력 감퇴 등이 생긴다. 알츠하이머병 초기에 뇌신경 손상으로 인해 아세틸콜린이 감소하므로 아세틸콜린이 분해되는 것을 막아주는 세 가지 종류의 약제가 개발돼 흔히 사용되고 있다. 그 외에 뇌신경세포 흥분성 손상과 연관된 NMDA 수용체를 억제하는 약제도 병용해서 사용되고 있다. 이러한 약제들은 치매를 완치시키는 근본적인 치료제는 아니지만 일부 인지기능장애를 완화해주고 치매가 악화되는 것을 지연시켜 환자의 삶의 질을 향상시키고 가족의 부담을 줄인다. 환자의 망상, 환각, 우울증, 수면장애, 배회, 초조, 공격성 등의 정신행동증상은 치매 전문가의 상담을 통해 적절한 약물 또는 비약물 치료방법으로 어느 정도 조절할 수 있다. 수면장애와 치매가 연관성이 많다고 알려져 있는데, 치매발생을 촉진시킬 수 있는 수면무호흡증이나 심한 불면증 등에 대한 적절한 평가와 치료가 필요하다. 혈관 치매를 예방하기 위해서는 뇌졸중을 유발하는 고혈압, 당뇨병, 심장질환, 고지혈증, 흡연, 과음 등의 위험인자를 철저하게 관리해야 한다. 또한 적절한 신체활동과 인지자극활동, 규칙적이고 꾸준한 운동(걷기, 자전거타기, 수영, 댄스)이 중요하다.이상봉 교수는 “중앙치매센터에서 무료로 제공하는 치매 종합포털 모바일앱인 ‘치매체크’를 이용하면 치매와 관련된 여러 유용한 정보를 얻을 수 있다”며 “ 코로나-19로 외부 활동이 제한된 요즘 이 앱에 소개된 치매예방운동법, 인지자극활동 등을 집에서 적절히 활용하면 건강한 뇌를 유지하는데 도움이 될 수 있다”고 말했다./ 이해나 헬스조선 기자"
211,"양구군보건소와 치매안심센터 옥상 및 테라스에 녹화사업을 완료했다.양구군은 환경부가 실시한 공모사업에 선정, 국비 1억2,000만원과 도·군비 등 2억5,000만원을 들여 녹화사업을 추진, 10여종의 관목과 금낭화 등 20여 종의 초화류를 식재했다. 또 자투리 공간에 텃밭을 조성해 치매안심센터가 운영하는 프로그램의 일환으로 활용하고 있다."
