,contents
84,"광주은행은 20일 어린이 직업체험 테마파크를 조성하는 키즈라라와 업무제휴 협약을 했고 밝혔다.    키즈라라는 폐광으로 위축된 전남 화순군 지역경제의 활성화를 위해 정부의 제2단계 폐광지역 투자계획에 따라 한국광해관리공단, 화순군, 강원랜드가 설립한 회사다.    화순군 도곡온천관광지에 호남지역 최초의 어린이 직업체험 테마파크를 2021년 개장을 목표로 사업을 진행하고 있다.    광주은행은 협약으로 어린이 직업체험 테마파크에 직업체험실 공간을 운영하고, 홍보와 물품지원 등을 한다.    송종욱 광주은행장은 ""우리지역에 최초로 들어서는 어린이 직업체험 테마파크가 아이들의 꿈을 키우고 가족과 함께 즐길 수 있는 문화공간으로 거듭나길 바란다""며 ""키즈라라가 지역의 명소로 거듭나고 지역사회 발전에 큰 역할을 하기를 기대한다""고 말했다.    광주은행은 지역인재를 발굴하고 육성하기 위해 지역 어린이와 청소년을 후원하는 사회공헌활동을 지속해서 이어오고 있다.    매년 신학기마다 초록우산어린이재단에서 추천한 중·고등학교 신입생에게 교복을 전달하고 광주은행장학회를 통해 지역 학생들에게 장학금을 지급하고 있다.    전체 채용인원의 80% 이상을 광주·전남 지역 출신으로 할당 선발하는 등 지역인재 채용에도 앞장서고 있다.   "
85,"송종욱 광주은행장, 호남지역 최초 '어린이 직업체험 테마파크' 조성 지원 위해 (주)키즈라라 최영근 대표와 20일 업무협약 체결하고 지역 어린이들의 꿈을 응원했다. (사진=광주은행 제공)광주은행은 20일 송종욱 행장과 최영근 ㈜키즈라라 대표, 관계자 등이 참석한 가운데 어린이 직업체험 테마파크 업무제휴 협약식을 했다고 밝혔다.㈜키즈라라는 폐광으로 위축된 전남 화순군 지역경제의 활성화를 위해 정부의 ‘제2단계 폐광지역 투자계획’에 따라 한국광해관리공단, 화순군, ㈜강원랜드가 설립한 회사이다. 전남 화순군 도곡온천관광지에 호남지역 최초의 어린이 직업체험 테마파크를 2021년 개장하고자 사업을 진행하고 있다.광주은행은 이번 협약을 통해 어린이 직업체험 테마파크에 직업체험실 공간을 운영하고, 홍보 및 물품지원 등을 통해 ㈜키즈라라와 상호 협력을 이루며 지역사회 발전에 기여하기로 했다.송종욱 행장은 “우리 지역에 최초로 들어서는 어린이 직업체험 테마파크가 아이들의 꿈을 키우고, 가족과 함께 즐길 문화공간으로 거듭나길 바란다”며, “평소 지역 어린이와 청소년들을 후원하는 다양한 사회공헌활동에 힘을 기울여온 만큼 ㈜키즈라라와의 업무협약을 통해 지역 어린이들의 꿈을 응원하고 지역의 명소로 거듭나 지역사회 발전에 역할을 하도록 적극적으로 협력하겠다”고 말했다.한편 광주은행은 지역인재를 발굴하고 육성하기 위해 지역 어린이 및 청소년들을 후원하는 사회공헌활동을 지속해서 이어가고 있다.지난 11일에는 ‘코로나19’ 긴급돌봄을 지원하는 지역아동센터 50곳에 간식 지원금 총 1천만원을 전달했다.또 지속해서 '희망이 꽃피는 공부방’과 ‘희망이 꽃피는 꿈나무’를 선정해 어려운 환경에서도 아이들이 꿈을 키워나가도록 후원하고 있다. 매년 신학기마다 초록우산어린이재단에서 추천한 중·고등학교 신입생에게 교복 전달을 비롯해 (재) 광주은행장학회를 통해 지역 학생들에게 장학금도 지급하고 있다.이와 함께 광주은행은 전체 채용인원의 80% 이상을 광주전남 지역 출신으로 할당 선발하는 등 지역인재 채용에도 앞장서고 있다. "
86," 올가을엔 임실치즈테마파크에서 더 풍성하고 아름답게 조성된 구절초 동산을 만날 수 있게 될 전망이다.임실군은  임실치즈테마파크를 방문하는 관광객들에게 풍성한 볼거리와 아름다운 힐링 경관을 제공하기 위해 테마파크 내에 약 0.6ha의 도시 숲을 조성했다고 5일 밝혔다.이 구절초 도시숲은 총 1억7000만 원 가량의 사업비를 투입해 치즈테마파크 전망대가 있는 바람의 언덕 부근에 조성됐다.특히 올해는 도시숲 조성사업의 일환으로 구절초 동산을 확대 조성, 치즈축제시기에 맞춰 천만 송이 국화와 구절초를 함께 선보일 예정이며 10만 본의 구절초 외에도 사시사철 푸른 소나무 17본과 화려한 색깔의 영산홍 2000주가 식재됐다.소나무 사이로 산책로와 벤치를 설치해 평소에도 치즈테마파크를 찾는 방문객들에게 숲속 오솔길을 걷는 듯한 편안한 녹색 쉼터를 제공할 것으로 보인다.군은 식재 사업이 끝난 후에도 구절초 생장을 돕는 비료시비와 수목 생육에 피해를 주는 잡초 제거, 폭염대비 관수 등 식재수종에 대한 관리 작업도 순차적으로 진행한다.임실N치즈축제가 열리는 가을철이 되면 임실군을 방문하는 관광객들에게 구절초의 은은한 색과 향으로 가을의 정취를 한껏 느낄 수 있는 자연경관을 제공할 것으로 보인다.축제의 보는 즐거움을 한층 더해주어 누구나 다시 찾고 싶은 임실 이미지를 각인시켜 나갈 것으로 기대하고 있으며, 임실N치즈축제는 10월 8일에서 11일까지 4일간 임실치즈테마파크 일대에서 여섯 번째로 열릴 예정이다.한편, 민선 6기부터 개최된 임실N치즈축제는 전국적으로 40만여 명 안팎의 관광객이 몰리며, 3년 연속 문화관광부 대표축제로 선정된 치즈를 테마로 한 유일무이 축제로 자리 잡고 있다.심 민 군수는 “해마다 가을이면 전국적으로 많은 분이 임실치즈테마파크를 찾아 천만 송이가 넘는 국화꽃 등 아름다운 경관에 반하고 있다”며 “구절초 동산까지 더욱 풍성하게 조성되면 축제는 물론 가을 내내 많은 관광객이 치즈테마파크를 찾아와 꽃 향연도 즐기고, 맛있는 치즈로 구입하는 등 지역경제에도 큰 보탬이 될 것”이라고 말했다.호남취재본부 박노식 기자"
87,"미국 플로리다의 테마파크 월트 디즈니 월드가 오는 7월 11일 다시 문을 연다.    27일(현지시간) 월스트리트저널(WSJ)과 USA 투데이 등에 따르면 디즈니는 '매직 킹덤'과 '애니멀 킹덤'을 시작으로 디즈니월드의 개방을 단계적으로 확대해갈 예정이다.    다만 직원은 물론 방문객도 마스크를 착용하고 입장 전에 체온 점검을 받아야 한다.     디즈니 측은 6피트(약 1.8ｍ)의 사회적 거리두기 원칙이 준수되도록 하기 위한 전담 조직도 꾸리고 방문객과 직원간 접촉을 최소화하기 위해 일부 매장엔 아크릴 유리도 설치하기로 했다.    퍼레이드, 불꽃놀이 등 이벤트는 당분간 운영하지 않는다.    특히 디즈니 측은 입장객을 일정 수준으로 제한하기 위해 티켓 사전 예약제를 운영하기로 했다.    디즈니 월드는 신종 코로나바이러스 감염증(코로나19) 확산 여파로 3월 15일부터 문이 닫혔다.      디즈니 측은 아직 캘리포니아 지역 디즈니 테마파크의 재개장 일정은 확정하지 않은 상태다.    플로리다에서 디즈니월드와 경쟁하는 테마파크 가운데 유니버설 스튜디오는 내달 5일, 시월드는 같은 달 11일 각각 문을 열 계획이다.    한편 MGM 리조트는 내달 4일 미국 라스베이거스의 벨라지오, MGM 그랜드 라스베이거스, 더 시그니처 등 카지노 영업을 재개한다고 밝혔다. 문 닫은 디즈니랜드 입구에서 사진을 찍는 관광객[AP=연합뉴스]   "
88,▲ 미국 플로리다에 위치한 디즈니 월드미국 플로리다에 있는 테마파크 월트 디즈니 월드가 오는 7월 11일에 다시 문을 엽니다.다만 방문객 숫자를 일정 수준으로 유지하기 위해서 사전 예약제를 운영하고 입장 전에는 직원과 방문객 모두 마스크를 쓰고 체온 점검도 받아야 합니다.또 1.8미터씩 떨어져야 한다는 사회적 거리두기 원칙이 지켜지도록 전담 조직도 만들고 일부 매장에는 손님과 직원 간에 접촉을 막기 위해서 아크릴 유리판도 세우기로 했습니다.디즈니 월드는 코로나19 사태 영향으로 3월 15일부터 문을 닫은 상탭니다.플로리다에 있는 다른 테마파크인 유니버설 스튜디오는 다음 달 5일 시월드는 11일에 각각 문을 다시 열 계획입니다.(사진=게티이미지코리아) 김범주 기자
89,"제주 제주시 조천읍에 추진되는 제주동물테마파크 조성사업과 관련해 테마파크 내에 들어서는 동물원이 인수공통감염병의 통로가 될 수 있다는 주장이 제기됐다.대명제주동물테마파크 반대대책위원회는 22일 오전 제주도청 앞에서 기자회견을 열고 이같이 밝혔다.이들은 ""인수공통감염병인 코로나19로 모든 사회가 멈춰섰다""며 ""곶자왈에 살아가는 멸종위기 야생생물을 쫓아내고 그곳에 해외에서 데려온 500여 마리의 동물을 전시한다면 이곳에서 수많은 전염병의 공격을 받을 수밖에 없다""고 밝혔다.반대대책위는 ""제주도가 감염병 재앙의 진원지가 될 수 있다""며 ""원희룡 도지사는 제주도민을 위협하는 동물원 사업 변경 승인을 당장 불허해야 한다""고 강조했다.끝으로 이들은 ""원 지사는 공유지였던 선흘2리 곶자왈 중심축에 위치한 사업지를 다시 공유화해 멸종위기 야생동식물의 피난처를 보호할 계획을 강구하라""고 촉구했다"
90,"11일 발표된 경남미래교육테마파크 설계 당선작 조감도. 경남도교육청 제공경남형 미래교육기관인 경남미래교육테마파크 설계 선정이 마무리됨에 따라 2022년 하반기 개관을 목표로 한 이 미래교육테마파크 건립 일정이 잰걸음을 하고 있다.경남도교육청은 경남형 미래교육 허브기관인 경남미래교육테마파크의 설계 공모 당선작을 11일 발표했다.당선작은 '교육의 내일', '미래교육의 확장', '교육가족의 생각'을 담는 'Edu-Bowl 콘셉트'로 미래를 담는 그릇의 형상으로 설계됐다.미래교육테마파크의 주요 기능에 따라 구성된 설계안은 학생, 학부모, 교사의 미래교육 체험기능을 구현하는 '체험 Bowl', 모두의 생각을 모아 미래를 만드는 소통과 공감의 공간 '생각 Bowl', 업무지원 및 미래교육 체제구축을 지원하는 '상상 Bowl'의 3개 테마공간을 Bowl의 형태로 구성됐다.또한 각각의 테마공간이 통합 홀로 연결되어 미래교육의 상징성과 실제적 기능성을 더했다. 테마 공간은 개방성, 가변성, 융통성 기반의 미래교육이 지향하는 다양한 기능을 담았다.'체험 Bowl'에는 무학년제 체험공간인 창의융합 놀이터, 디지로그모험터, 미래학교 전시체험관, 첨단생활체험관＆산합협력터를 1층에 배치했다. 2층과 3층에는 30개의 미래교실 배움터와 7개의 메이커교육 공간 창의융합공작소, 초연결·지능화 기술 기반 고교학점제 교실인 에듀테크탐험터를 단계별로 배치해 학생이 머무는 공간이 배움의 장이 될 수 있게 구성했다.'생각 Bowl'은 2층 규모의 대강연장과 협업을 위한 각종 세부 공간으로 소통과 공감을 위한 공간으로 구성됐다.'상상 Bowl'은 다양한 규모의 강연장과 세미나실, 연수실로 구성해 미래교육테마파크에서 선제적으로 연구하고 적용한 수업혁신 방안, 콘텐츠, 프로그램 개발의 연구성과를 연수, 설명회, 포럼 등의 방식으로 교육가족과 나누는 공간이 마련되게 했다.미래교육테마파크는 특히 학교 공간혁신에 적용되는 다양한 공간 구성 공법이 공간의 특성에 맞게 적용될 예정이어서 건물과 공간 자체가 학생의 배움을 만드는 미래교육의 방향성을 제시할 것으로 기대된다.미래교육테마파크는 경남 의령군 의령읍 서동리에 지상 3층, 연면적 1만3448㎡ 규모로 올 하반기까지 실시설계와 관련 행정절차를 마무리하여 2021년 상반기에 착공, 2022년 하반기에 개관을 목표로 하고 있다. 백남경 기자"
91, 경상남도교육청이 선정한 그릇 모양의 '미래교육테마파크' 설계공모 당선작.(사진=경남도교육청 제공) 2020.05.11.
92,제주신화역사공원에 들어설 예정이던 테마파크가 테마공원으로 바뀔 전망입니다.제주도는 JDC에서 직접 개발하는 J지구에 체험형 놀이공원인 테마파크 대신 제주 신화와 역사를 소재로 한 테마공원을 만드는 변경시행승인안을 공고하고 9일까지 도민의견 수렴에 나섰습니다.변경안을 보면 신화역사공원 전체 사업비는 3조 천 억 원대에서 2조 9천 억 원대로 2천 500억원 가량 줄었습니다.나종훈 기자 
93," 경남교육청은 창원 그랜드머큐어앰배서더호텔에서 ‘미래교육테마파크 설립 자문단 위촉식 및 콘텐츠 개발 업무 협약식’을 개최했다고 22일 밝혔다.미래교육테마파크는 미래교육, 미래학교, 미래교실 체험 전시장으로 경남교육청이 지난해 10월 교육부 중앙투자 승인을 거쳐 의령군 서동리 일원에 대한민국 처음으로 설립을 추진하고 있다.교육청은 미래교육테마파크 공간 구성과 함께 미래교육 콘텐츠와 교육 프로그램의 개발과 전문성 제고가 매우 중요하다고 판단해 지난해 10월부터 전국단위 거버넌스를 구축하고 전문기관의 참여를 확대해 왔다.이번 위촉·협약식은 ‘경남이 꿈꾸고 대한민국이 함께 만드는 미래교육’을 기치로 교육청이 지난해 12월 실시한 미래교육테마파크 콘텐츠 대국민 공모와 국내 전문 교수진 13명 및 27개 관련 기업체와 함께 2년에 걸쳐 협력을 추진한 결과이다.세부 콘텐츠 구성으로 기본체험관 1층에는 놀이를 통해 미래교육을 체험하는 ‘창의융합 놀이터’, 미래 디지털 리터러시 역량 성장을 지원하는 ‘디지로그 모험터’, 미래교육 동향을 한눈에 확인할 수 있는 미래교육 전시장으로 구성된다.또한 2층과 3층에는 지금껏 누구도 시도하지 않았던 초연결-초지능을 활용한 미래혁신 공간 디자인과 초·중등학교 교육과정을 중심으로 하는 22여개의 미래교실 체험장, 7실의 창작 융합공작소, 22여개 미래교실 연구소가 마련돼 경상남도 미래교육을 열어가는 핵심 코어가 될 것이다.박종훈 경남교육감은 협약식을 통해 “건물을 짓는 것보다 더 어려운 것이 내용을 구성할 프로그램과 콘텐츠를 마련하는 것으로 초연결·초지능화 기술을 활용해 미래사회가 요구하는 핵심 역량을 기를 수 있는 프로그램과 콘텐츠를 개발해달라”고 당부했다.영남취재본부 황최현주 기자"
94,"평창군 녹색치유 & 레포츠단지 조성 마무리무료 오토캠핑장도 갖춰 캠핑족들에 인기1월 준공 '힐링체험파크' 미로숲·습지 체험에코랜드·물환경체험 등 테마파크도 준비마니아들의 성지로 인기를 끌고 있는 장암산 패러글라이딩활공장. 노람뜰 하늘을 날고 있다.평창군은 현재 693억원을 들여 노람뜰 일대에 테마파크 조성사업을 추진중이다. 체험 및 체류형 관광시설을 집중 조성해 일자리 창출 및 지역경제 활성화에 기여하겠다는 구상이다.　노람뜰에는 노람뜰 녹색치유＆레포츠단지, 평창 힐링체험파크, 평창에코랜드, 평창강물환경 체험센터, 목재문화체험장 , 평창수학아카데미아 등이 조성됐거나 속속 건립이 추진중이다.　또한 노람뜰 인근에는 명품 평창강생태하천과 평창 평화길이 들어선 데 이어 장암산 하늘 자연휴양림(99억원), 평창치유의 숲 조성사업(60억원) 등이 진행중이다. 특히 인근에는 60여년 전통의 평창올림픽시장도 성업중이어서 관광객들의 발길을 유혹하고 있다.　1백23점에 이르는 진기한 수석들을 전시중인 바위공원.◆4계절 체류형 관광시설 집중 유치=평창군이 역점적으로 조성한 녹색치유＆레포츠단지는 지난 5월 12일 평창 돌문화체험관 개관을 끝으로 마무리됐다. 평창군은 2013년부터 녹색휴양공원, 바위공원 및 장암산 등산로 정비, 평창 돌문화체험관 등을 건립하는 녹색치유＆레포츠단지 조성사업을 진행해 왔다.　　평창 돌문화체험관은 총 79억원을 들여 연면적 1,730㎡ 규모로 건립됐다. 지상 1, 2층에는 체험실, 수석테마 카페, 수장고, 세미나실 등의 시설을 갖추고 있다.　평창 돌문화체험관 옆에는 전국 최대 규모의 바위공원이 있다. 2006년 조성된 바위공원은 1만7,785㎡ 부지에 100톤이 넘는 대형바위를 비롯해 금수강산, 신선암, 거북바위, 형제바위 등 자연과 동물의 형상을 한 123점에 이르는 진기한 수석들이 전시돼 수석 동호인 및 관광객들에게 큰 인기를 끌고 있다.　인근에는 32개의 데크를 갖춘 무료 오토캠핑장이 있다. 피서철에는 텐트를 이용한 캠핑장으로 인기가 높아 전국에서 찾아온 캠핑족들로 연일 붐빈다.　노람뜰 전경.◆한강수계 최상류 발원지서 힐링체험=평창 힐링체험파크는 37억4,000만원을 들여 올 1월 준공됐다. 새소리원(미로숲) 4,200㎡, 생태습지원 3,900㎡, 물소리원 2,260㎡, 빛의 화원 4,900㎡ 등이 들어섰다. 평창강 물환경체험센터는 약 4만㎡ 부지에 97억원을 들여 2022년 말까지 물환경학습장, 수생태연못, 습지 체험마당, 수변 관찰로, 야생초화원, 버스킹 광장 등이 조성된다.　평창 에코랜드는 70억원을 들여 2022년 말까지 조성된다. 에코랜드에는 인공생태하천 및 석부작 체험공간 등이 들어선다. 목재문화체험장은 2021년부터 2024년까지 52억원을 들여 건립된다. 주요 시설물로 전시관과 교육시설, 목재 놀이터, 숲 속의 집, 소규모 야외 체험시설 등이 있다.　평창강 물환경체험센터는 총 97억원을 들여 한강수계 최상류 발원지인 평창강변에 새로운 가족형 녹색 힐링 테마파크로 조성된다.약 4만㎡의 부지에 2022년 12월까지 물환경학습장, 수생태연못, 여울 2곳, 습지 체험마당, 수변 관찰로 1.5㎞, 야생초화원, 버스킹 광장 등이 건립된다. 전국 최초 수학 특화체험시설인 평창 수학아카데미아는 총 100억원을 들여 2021년 4월부터 2022년 말까지 들어선다. 6,000㎡ 부지에 수학전시장, 수학체험관, 수학실험실, 연구소, 청소년 야외체험장 등이 조성된다.　종부지구 백일홍축제장.◆활공장·백일홍 꽃밭·평창강생태하천 볼거리 풍성=바위공원의 앞에 위치한 장암산은 평창강과 어우러지며 멋진 장관을 연출하고 있다. 해발 700ｍ 정상에서 청명한 하늘과 굽이치는 평창강의 아름다움을 만끽할 수 있는 패러글라이딩활공장은 마니아들의 성지로 인기를 끌고 있다.　명품 평창 평화길은 지난 5월 1일 노람뜰 인근 평창읍 구 상리다리에서 개장식을 갖고 본격 운영에 들어갔다. 총 25억원을 들여 노람뜰 순환 목재 데크로 1.7㎞, 전망대 2개소, 간이쉼터 7개소, 입구쉼터 1개소 등이 들어섰다. 평창군은 노람뜰을 끼고 돌며 흐르는 평창강의 생태하천 조성공사도 총 161억5,800만원을 들여 2019년 12월 완공했다.　이 공사는 평창읍 여만리~종부리 구간 9.3㎞ 내 중리지구, 천변리지구, 종부지구 등 3곳의 친수공간과 인도교 2개소,및 가동보 1개소를 조성하는 사업이다. 중리지구에는 잔디광장, 산책로를 조성해 관광객에게 휴식·여가 활동 공간으로 제공하고 있다. 천변리 지구는 잔디블록 광장, 데크길, 휴게공간을 만들어 인근에 위치한 평창 오일장과 연계한 휴식공간으로 운영 중이다. 종부지구 백일홍축제장 주변은 친수공간과 휴게쉼터로 조성됐다.평창올림픽시장은 강원도 대표 먹거리로 꼽히는 메밀 부치기의 원조시장이다.◆메미부치기 원조 평창올림픽시장=노람뜰 인근 평창읍 하리에 위치한 평창올림픽시장은 과거 평창전통시장에서 평창 동계올림픽 개최가 확정 된 후 이름을 바꿔 재탄생했다. 1955년부터 60여년 이상 지속되고 있는 전통시장으로 인근 정선, 영월 등지와 이어지는 교통의 요지에 들어섰다. 평창올림픽시장은 강원도 대표 먹거리로 꼽히는 메밀 부치기 원조 시장이다.　골목형 밀집시장으로 60여 점포가 옹기종기 모여 영업을 하고 있다. 메밀 부치기를 비롯해 메밀전병, 메밀국수 등 메밀을 이용한 음식이 유명하다. 이외에 올챙이국수와 콧등치기국수, 수수부꾸미, 옥수수 막걸리 등 별미가 가득하다. 올림픽시장은 상설로도 운영되지만, 장날은 5, 10일마다 열린다.한국지방신문협회 강원일보 김광희기자 사진=평창군 제공특집부"
95,"전북 남원 춘향테마파크 나무를 휘감는 전선. (사진= '기후위기 남원시민모임' 제공)전북 남원의 춘향테마파크에 심어진 나무 50여 그루가 인간의 유희에 고통받고 있다.지난 14일 오후 8시 전북 남원시 춘향테마파크.푸른 소나무에서 뿜어져 나오는 불빛이 어두컴컴한 테마파크를 밝히고 있었다.어둠을 밝히는 환한 조명은 관람객에겐 사진 명소가 되며 보는 즐거움을 선사한다.그 이면에는 까만 전선이 팽팽하게 소나무와 느티나무 등 나무 50여그루를 휘감고 있다. 전선은 생육에 방해된다. 옥죄는 전선 탓에 나무는 제대로 자랄 수가 없다. 늦은 밤 켜지는 조명도 문제다. 나무도 충분히 잠을 자는 시간이 필요하다.전선으로 뒤덮인 나무에는 '전기 위험 눈으로만 봐주세요!'라는 안내판이 붙어있다. 나무를 보는 사람의 안전만 걱정한 것이다.남원 춘향테마파크 나무. (사진= '기후위기 남원시민모임' 제공)남원시는 지난해 8월 14일부터 11월 11일까지 야간 조명 조성 공사를 실시했다. 예산만 2억1000만원에 달한다.LED은하수 조명 등 설치 조명 85개소를 비롯해 포토존 등도 포함됐다.남원시는 매주 금요일부터 주말간 일몰부터 저녁 10시까지 조명을 켠다.기존에는 일주일 내내 불빛을 밝혔지만 생육 피해 등의 우려로 인해 주 3일 운영으로 축소했다.시민들의 반응이 좋다는 이유로 나무의 생육은 뒷전으로 밀려나 있다.남원시 관계자는 ""대구 수성랜드 등을 벤치마킹한 것으로 밤에 밝게 빛나는 조명으로 인해 관람객들의 반응이 좋다""며 ""추후 전선이 생육에 문제가 된다고 판단되면 철거 등의 조치를 할 계획""이라고 말했다.남원시민들로 구성된 '기후위기 남원시민모임'은 남원시청 앞에서 '나무의 고통, 지구의 고통' 손팻말을 들고 시위에 돌입했다.전문가들은 밤이 되면 사람이 잠드는 것처럼 나무들도 휴식한다고 한다.이창수 지리산 숲 해설가는 ""전선은 나무가 옆으로 커 나가는 것을 방해한다""며 ""사람도 잠을 자야 다음 날 정상적으로 활동을 할 수 있는 것처럼 나무도 밤에 제대로 쉬어야 하는데 밝은 조명은 나무에 좋지 않다""고 비판했다."
96," 신세계(004170)의 화성 국제테마파크 조성사업이 10년 간의 표류 끝에 드디어 사업 협약을 체결하고 본궤도에 오른다. 여의도 크기의 1.4배에 달하는 테마파크를 조성하는 사업으로 내년 말 착공을 시작해 2030년 말 개장할 계획이다. 이번 테마파크 조성으로 직접고용 1만5,000명 등 약 70조원의 경제효과가 기대된다.신세계프라퍼티컨소시엄은 16일 한국수자원공사와 화성 국제테마파크 개발을 위한 사업협약을 체결했다고 밝혔다.이 사업은 경기도 화성시 남양읍 신외리·문호리 일대 316만㎡에 복합리조트형 테마파크를 조성하는 프로젝트다.10여년 전부터 글로벌 테마파크 건설이 추진됐으나 2012년에는 사업자 선정과정에서, 2017년에는 사업협약 단계에서 좌초된 바 있다.신세계프라퍼티컨소시엄은 이번 사업 협약에 따라 사업 착공을 위한 지자체의 관광단지 및 유원지 지정 등 인허가 절차를 진행하고 내년 말 착공할 계획이다. 약 4조5,000억원을 투자하며 오는 2030년 말 개장을 목표로 한다.화성 국제테마파크에는 최첨단 IT 기술을 접목한 놀이기구 중심의 ‘어드벤처월드’, 사계절을 즐기는 휴양워터파크 ‘퍼시픽오딧세이’, 공룡알 화석지와 연계한 공룡테마 ‘쥬라지월드’, 장난감과 캐릭터로 꾸민 키즈파크 ‘브릭&토이 킹덤’ 등 4개 콘셉트의 테마파크(120만㎡)가 건립된다.또 1,000실 규모의 호텔과 쇼핑공간 등이 들어서는 체류형 복합시설(116만㎡), 테마파크 근로자 등의 정주여건 확보를 위한 공동주택 등 공공시설(80만㎡) 등이 조성된다.신세계컨소시엄은 테마파크 조성으로 직접고용 1만5,000명, 고용유발 효과 11만명, 방문객 연 1,900만명, 경제효과 70조원 등의 경제효과가 발생할 것으로 예상하고 있다.임영록 신세계프라퍼티 대표이사는 “신세계그룹이 가진 모든 역량을 집중해 최고의 콘텐츠와 첨단 IT 기술이 접목된 세계적인 관광 명소를 구현할 것”이라고 말했다.국토부와 수공은 전문가를 활용해 테마파크 사업이 계획대로 추진되는지 확인하는 등 개장완료 시까지 지속적으로 관리할 계획이다. 하대성 국토부 국토정책관은 “지난 10여년간 정체됐던 사업이 본궤도에 오르면서 코로나19로 침체된 지역과 국게경제 활성화에 크게 기여할 수 있을 것으로 기대한다”며 “관계기관과 협력해 세계가 주목하는 랜드마크를 조성할 수 있도록 최선을 다할 것”이라고 전했다. /박민주기자"
97,▶ ‘ 코로나19 확산 우려’ 최신 기사 보기http://news.kbs.co.kr/news/list.do?icd=19588한보경 기자 
98," 한국판 디즈니랜드를 대체하는 신세계 국제테마파크가 화성에 들어설 전망이다.   국토교통부는 한국수자원공사와 신세계프라퍼티컨소시엄(신세계프라퍼티, 신세계건설) 간 화성국제테마파크 조성사업 본 계약을 16일 체결했다고 밝혔다. 이번 협약은 작년 12월 국토교통부의 개발계획변경 승인 후 추진됐다.   10여 년 전부터 한국판 디즈니랜드·유니버셜스튜디오 등 각종 글로벌 테마파크 추진안이 진행됐지만 2012년에는 사업자 선정과정에서, 2017년에는 사업협약 단계에서 무산됐다.   이마트 자회사 신세계프라퍼티는 화성시 송산그린시티 내 316만㎡ 부지에 총사업비 약 4조5000억원을 투자해 복합 테마파크를 조성한다. 용지 규모만 여의도의 1.1배다.   쥬라지월드 등 네가지 컨셉의 놀이공원과 공룡알 화석지, 1000실 규모의 호텔, 쇼핑공간 등이 들어선다.   2026년 1차 개장을 시작으로 2031년 완전 개장을 목표로 한다. 사업협약 체결에 따라 국토부는 연내 실시계획을 변경하고, 한국수자원공사는 토지공급 계약을 완료할 계획이다. 신세계는 지자체 인허가를 거쳐 내년말 공사를 착공할 계획이다.   박재현 한국수자원공사 사장은 “지역사회의 오랜 숙원사업이었던 화성국제테마파크 사업이 새로운 첫 발을 내딛게 됐다”며 “국가 관광레저산업의 큰 축을 담당하는 성장동력으로 자리 잡을 수 있도록 적극적인 역할을 다하겠다”고 전했다.   국토부 하대성 국토정책관은 “사업이 본 궤도에 오르면서 코로나 19로 침체된 지역 및 국가경제 활성화에 크게 기여할 수 있을 것”이라고 강조했다.   "
99," 경남도의회, 의령군 미래교육테마파크 현장방문. (사진=의령군 제공). 2020.06.08. "
100,"       경기도가 ‘사람과 동물이 함께 행복한 세상’을 실현하기 위해 추진하는 ‘반려동물 테마파크’가 오는 2022년 상반기 여주에 문을 열 예정이다.      경기도는 여주시 상거동 380-4번지 일원 16만5000㎡ 부지에 도비 474억원, 국비 24억원 등 총 498억원을 들여 반려동물 테마파크를 조성한다고 23일 밝혔다. 2022년 3월 준공을 목표로 이달 중 본격적인 공사를 시작한다.      9만5790㎡ 면적의 A구역에는 반려동물문화센터 1개동, 반려동물보호시설 3개동, 관리시설 1개동 등 실내시설이 갖춰진다. 6만9410㎡ 면적의 B구역에는 반려동물 캠핑장, 반려동물 추모관 1개동, 관리시설 1개동 등 야외시설이 들어선다.        도는 반려동물 테마파크가 준공되면, ‘성숙한 반려동물 문화’ 정착을 유도하는 경기도 대표 동물복지 인프라로 자리매김할 것으로 기대하고 있다.       [경기도]       도는 이와 함께 평택에 ‘야생동물 생태관찰원’, 연천에 ‘경기북부 야생동물 구조관리센터’ 등의 동물 보호 인프라를 올해 상반기 중 착공할 계획이다.      야생동물 생태관찰원은 야생동물의 구조·보호와 어린이·청소년 대상 생태교육을 전담한다. 내년 상반기 완공을 목표로 85억원을 들여 평택시 진위면 9만9000여㎡ 부지에 조성한다.        경기북부 야생동물 구조관리센터는 올 연말 준공을 목표로 41억원을 들여 연천군 전곡읍 양원리 1만200여㎡ 부지에 건립된다. 북부지역에서 상처를 입은 야생동물을 구조, 치료·관리해 자연으로 되돌려 보내는 역할을 하게 된다.        김성식 경기도 축산산림국장은 “동물에 대한 복지는 곧 사람에 대한 복지”라며 “생명존중을 바탕으로 한 동물복지·보호 문화가 정착되도록 인프라 구축사업에 나서고 있다”고 말했다.      전익진 기자"
