,contents
103,"사진설명=골수를 찌르는 대신 혈액으로 줄기세포를 얻어 '역분화-만능줄기세포'를 만드는 기술이 국내에서 개발됐다./사진=서울대병원 제공국내 연구진이 혈액으로 줄기세포를 얻어 '역분화-만능줄기세포'를 만드는 기술을 개발했다.서울대병원 김효수·양한모 교수팀은 심장내막에서 비롯된 상위 줄기세포(CiMS·Circulating Multipotent Stem cell)를 세계 최초로 발견했다고 8일 발표했다. ​기존에는 줄기세포를 얻기 위해 피부 조직을 뜯어서 배양하거나 바늘을 골수에 찔러서 줄기세포를 흡입했다. 그러나 서울대병원 연구팀은 12년간의 연구 끝에 말초혈액 10cc 만으로 줄기세포 배양과 추출에 성공한 것이다.그간 혈액 내 존재하는 줄기세포는 모두 골수에서 유래한다고 알려졌었다. 연구팀은 새로 발견한 줄기세포가 다른 장기에서 나온 것이라 생각하고 간, 신장, 골수, 심장 이식 환자들을 대상으로 혈액을 채취해 유전자 분석을 했다. 그 결과, 심장이식 환자에서만 이식 전에는 본인의 줄기세포가 배양됐으나 이식 후에는 심장 공여자 유래 줄기세포가 배양됐다. 간과 신장, 골수를 이식한 환자들은 이식 전과 후 모두 환자 자신의 유전자형을 가진 CiMS만 존재했다. 연구진은 심장내막에 붙어 존재하던 CiMS가 떨어지면서 혈액을 타고 전신을 순환하고 손상받은 조직에 안착해 분화하면서 재생을 도와준다고 설명했다.CiMS 줄기세포는 신경, 간, 근육 등 다양한 세포들로 분화될 수 있다. 특히 피부 모세모를 이용해 역분화-만능줄기세포를 만드는 것보다 훨씬 쉽고 빠르다. 연구팀은 이 역분화-만능줄기세포를 이용해 심근세포, 혈관평활근세포, 혈관내피세포 등으로 다양하게 분화시켜 증식시켰다. 동물실험으로 탁월한 효과를 확인했다.연구팀은 12년 전부터 말초혈액에서 배양된 CiMS 줄기세포를 증식시켜 제대혈처럼 질소탱크에 보관했다. 최근 이 동결세포들을 해동해 배양해 본 결과 건강하게 증식했다고 전했다.김효수 교수는 “환자나 건강한 사람 모두 간단하게 말초혈액 10cc만 채취해 CiMS 줄기세포를 배양하면 제대혈처럼 무제한 동결 보관하면서 필요할 때 해동해 쓸 수 있다”고 말했다. 현재까지 출생 시 신생아에게 채취한 제대혈을 10~15년 보관해야 본인이 쓸 수 있지만, 이제는 성인에서도 CiMS 줄기세포를 이용해 제대혈처럼 활용할 수 있는 새로운 길이 열린 것이다. 김 교수는 “이론적으로는, 제대혈은행과 마찬가지로 성인도 CiMS은행을 구축해 미래의 질환에 대비할 수 있을 것""이라며 ""상용화를 위해 법규제 완화와 바이오벤쳐 활성화가 필요한 시점""이라고 말했다.이번 연구는 보건복지부가 지원하는 연구중심병원 프로젝트의 바이오치료-유니트에서 수행됐다. ​생명공학 분야 세계적인 권위지 '바이오소재'에 개재됐다./ 이해나 헬스조선 기자"
104,"제대혈 보관처럼 성인도 자기 혈액서 채취 줄기세포 보관…미래 질병 대비 가능채혈하는 것처럼 피 10㏄ 정도를 뽑아 손상된 장기와 조직의 재생에 쓸 수 있는 줄기세포를 만드는 기술이 국내 연구진에 의해 개발됐다.신생아의 제대혈(탯줄혈액) 보관처럼 성인도 자신의 줄기세포를 보관해 미래에 닥칠 질병 치료에 활용할 수 있는 길이 열릴 전망이다.서울대병원 순환기내과 김효수·양한모 교수팀은 심장의 내막층에서 유래된 ‘순환 줄기세포(CiMS)’를 세계 최초로 발견했다고 9일 밝혔다.서울대병원 순환기내과 김효수(왼쪽), 양한모 교수.상대적으로 발생이 덜 이뤄진 줄기세포는 특정 조직 세포로 분화할 능력을 갖고 있어 ‘재생 의료의 꽃’으로 불린다.기존에는 줄기세포를 얻기 위해 피부 조직을 떼 내 배양하거나 엉덩이에 긴 바늘을 찔러 골수를 채취해야 했다. 이 때문에 환자 불편과 어려움이 컸다. 특히 혈액 내 존재하는 줄기세포는 골수에서만 유래하는 걸로 알려졌었다.하지만 연구진은 12년 노력 끝에 흔히 팔 등에서 채취하는 말초혈액 10㏄만으로 줄기세포의 배양과 추출에 성공했다.연구진은 말초혈액 배양 중 새로 발견한 CiMS 줄기세포가 다른 장기에서 나온 것으로 추정했다. 그래서 간, 신장, 골수, 심장 이식 환자들을 대상으로 혈액을 뽑아 유전자 분석한 결과, 유일하게 심장 이식 환자에서만 확인됐다.연구진은 “심장 내막층에 붙어 존재하던 CiMS가 떨어지면서 혈액을 타고 전신을 순환하며 손상받은 조직에 안착해 분화하면서 재생을 도와준다”고 설명했다. 또 CiMS 줄기세포가 심장 뿐 아니라 신경과 간, 근육, 뼈, 지방, 혈관세포 등 다양한 세포들로 분화될 수 있음을 동물실험 등을 통해 확인했다.김효수 교수는 “환자나 건강한 사람 모두 간단하게 뽑은 피 10㏄에서 CiMS 줄기세포를 배양하면 제대혈처럼 무제한 동결 보관하면서 필요할 때 해동해 쓸 수 있다”고 말했다. 또 “제대혈은행과 마찬가지로 성인도 CiMS 은행을 구축해 미래 질병에 대비할 수 있을 것”이라고 덧붙였다. 다만 상용화를 위해선 현재는 금지돼 있는 줄기세포 배양 등 법 규제 완화와 바이오벤처 활성화 등이 필요하다는 지적이 나온다.이번 연구결과는 생명공학 분야 국제학술지 ‘바이오머티리얼스’ 최신호에 발표됐다.민태원 의학전문기자"
105,"GC녹십자셀은 미국 세포치료제 연구법인 '아티바바이오테라퓨틱스)의 제대형 유래 자연살해(NK)세포치료제 후보물질 AB-101의 미국 임상 1/2상에 쓰일 시약 432만달러(약 52억원)어치를 위탁생산(CMO)해주기로 하는 계약을 22일 경기 용인시 셀센터에서 맺었다고 밝혔다. 이번 AB-101의 위탁생산 계약기간은 지난 4월부터 내년 12월말까지다. 생산 일정과 수율에 따라 금액은 조정될 수 있다고 회사 측은 전했다. 미국 바이오텍으로부터 미국 임상용 시약의 CMO 일감을 따낸 GC녹십자셀은 기술력과 생산시설의 글로벌 경쟁력을 인정받게 됐다. 이전까지는 국내에서 사용할 목적의 의약품 생산 물량만 수주했다. 이와 함께 GC녹십자랩셀이 개발하는 동종 말초혈액 유래 NK세포치료제 후보물질 MG4101과 동종 중간엽 줄기세포치료제 후보물질 CT3103도 지난 4월부터 오는 2021년 12월까지 28억7000만원어치를 생산해주기로 했다. 이 역시 금액이 조정될 수 있다. GC녹십자셀은 이번 CMO 계약을 통해 내년까지 모두 81억원의 CMO 매출을 달성할 전망이다. 이는 작년 CMO 매출 3억7000만원의 22배 규모다. 별도 재무제표 기준으로 작년 전체 매출과 비교해도 22.5%에 달한다. GC녹십자셀은 작년 이뮨셀엘씨주 매출 342억원을 포함해 별도 재무제표 기준으로 매출액 357억원, 영업이익 54억원, 당기손익 112억원을 기록했다.이번 CMO계약은 지난달 셀센터 GMP 제조 허가를 받은 뒤 첫 성과다. 지난 2016년 첫 삽을 뜬 셀센터는 세포치료제 생산에 최적화된 cGMP 수준의 첨단 설비 및 생산시설을 갖추고 있으며, 고도화된 관리 및 생산을 위한 전산시스템을 도입하여 글로벌 스탠다드에 부합하는 세포치료제 생산시설로 국내 최대 규모이다.바이오 의약품 위탁생산(CMO) 시장은 세계적으로 주목받는 분야로 2019년부터 연평균 13.4%의 고성장세를 보이며 오는 2025년 250억달러 규모로 성장할 것으로 전망된다. 최근 세포치료제, 유전자치료제 등 혁신적 치료제가 급증하며 전문적인 CMO기업에 대한 시장의 필요(Needs)가 커지고 있다.이득주 GC녹십자셀 대표는 ""이번 계약을 통해 미국 임상시험용 의약품을 생산한다는데 그 의미가 크다""며 ""셀센터를 통한 첫번째 성과로 아티바와 GC녹십자랩셀의 위탁생산 계약을 체결하게 되어 매우 뜻 깊게 생각한다""고 말했다.GC녹십자셀은 차세대 세포치료제 CAR-T치료제를 개발하고 있으며, 지난 3월 고형암 타깃의 MSLN(메소텔린) CAR-T 비임상시험 연구성과를 발표한 바 있다.[한경우 기자"
106,"KAIST 출신의 미국 하버드 의대 교수인 한국인 과학자가 세계 최초로 환자 맞춤형 줄기세포 임상 치료에 성공해 화제다.2일 KAIST에 따르면 화제의 주인공은 하버드 의대 맥린병원 분자신경생물학 실험실 소장 김광수 교수다. KAIST 대학원 석·박사 졸업생인 김 교수는 신경과학과 줄기세포 분야의 세계적인 석학이며, 현재 KAIST에서 해외초빙 석좌교수와 총장 자문위원을 맡고 있다.김 교수는 지난 5월 세계 최초로 파킨슨병을 앓고 있는 환자의 피부세포를 도파민 신경세포로 변형해 뇌에 이식하는 방법으로 환자 맞춤형 줄기세포 임상 치료에 성공했다.파킨슨병은 치매, 뇌졸중과 더불어 3대 만성 퇴행성 뇌 신경계 질환으로 꼽히는데 국내에만 11만 명에 달하는 환자가 있으며 그 수는 매년 꾸준히 증가하고 있다. 이 병의 발병 원인은 뇌에서 신경 전달 물질 도파민을 분비하는 신경세포가 사멸하기 때문이며 근육의 떨림, 느린 움직임, 신체의 경직, 보행 및 언어 장애 등의 증상을 보인다. 김 교수 연구팀은 세계 최초로 환자의 피부세포를 도파민 신경세포로 만드는 `역분화 줄기세포' 기술로 파킨슨병 환자를 임상 치료하는 데 성공했다.연구팀이 환자의 피부세포를 변형해 신경전달물질 도파민을 생성케 한 후 이를 파킨슨병 환자의 뇌 깊숙이 주입시킨 결과 면역체계의 거부반응 없이 구두끈을 다시 묶을 수 있을 뿐만 아니라 수영과 자전거를 탈 정도로 운동능력을 회복했다.김 교수의 파킨슨병 환자의 임상 치료 성공 소식이 세계 최고의 권위를 자랑하는 의학 분야 저널인 뉴잉글랜드 의학 저널(New England Journal of Medicine)에 실린 이후 뉴욕타임스, 로이터, 뉴스위크, 사이언스데일리, US뉴스 등 전 세계 유명 일간지가 일제히 보도해 큰 주목을 받았다. 김광수 교수(KAIST 제공)© 뉴스1김광수 교수는 ""안정성과 효능성 입증을 위해 더 많은 환자를 대상으로 임상실험이 필요하다”며 “FDA의 승인을 위해 필요한 절차를 밟고 있다ˮ고 말했다. 그는 또 ""10여 년 정도 후속 연구를 계속 성공적으로 수행하면 맞춤형 세포치료가 파킨슨병 치료를 위한 또 하나의 보편적인 치료 방법으로 자리잡게 될 것으로 기대된다ˮ고 했다"
107,"[헤럴드경제=구본혁 기자] 국내 과학자가 세계 최초로 개인맞춤형 줄기세포로 파킨슨병 임상치료에 성공, 난치병 정복에 대한 기대감을 높였다.2일 한국과학기술원(KAIST)에 따르면 KAIST 출신 김광수 하버드의대 교수가 지난 5월 파킨슨병을 앓는 환자 자신의 피부세포를 도파민 신경세포로 변형해 뇌에 이식하는 방법으로 환자맞춤형 줄기세포 임상치료에 성공했다.의학 분야 국제 학술지 ‘뉴잉글랜드 의학저널’은 환자의 피부세포를 변형해 신경전달물질 도파민을 생성케 한 후 이를 파킨슨병 환자의 뇌 깊숙이 주입한 결과, 면역체계 거부 반응 없이 구두끈을 다시 묶을 수 있을 뿐만 아니라 수영과 자전거를 탈 정도로 운동 능력을 회복했다고 지난달 14일 소개했다.파킨슨병은 치매·뇌졸중과 더불어 3대 만성 퇴행성 뇌 신경계 질환으로 꼽히는데, 국내에만 11만명에 달하는 환자가 있으며 그 수는 해마다 꾸준히 증가하고 있다. 영화배우 마이클 제이 폭스, 전 세계 헤비급 챔피언 무하마드 알리와 264대 교황 요한 바오로 2세 등 유명 인사들이 투병했으며 전 세계적으로 600만~1000만명의 환자가 있다.파킨슨병의 발병 원인은 뇌에서 신경전달물질인 도파민을 분비하는 신경세포가 사멸하기 때문이며 근육의 떨림, 느린 움직임, 신체의 경직, 보행 및 언어 장애 등의 증상이 나타난다. 김광수 교수 연구팀은 세계 최초로 환자의 피부세포를 도파민 신경세포로 만드는 ‘역분화 줄기세포’ 기술로 파킨슨병 환자를 임상치료하는 데 성공했다.2012년 노벨 생리의학상 수상자인 일본의 신야 야마나카 교수가 ‘유도만능 줄기세포(iPS)’ 제조기술을 개발했지만 이 기술이 뇌 질환 환자 치료에 적용돼 성공한 사례는 아직 없다. iPS를 사용해 피킨슨병 환자 맞춤형 치료를 시도한 것도, 성공한 사례도 김광수 교수 연구팀이 세계에서 가장 처음으로 꼽힌다.맞춤형 줄기세포를 이용한 파킨슨병 치료법 모식도.[KAIST 제공]파킨슨병의 맞춤형 줄기세포 치료를 위해서는 환자의 체세포를 안정적으로 줄기세포로 전환한 뒤 이를 다시 도파민 세포로 분화시킨 후 뇌에 이식해야 한다. 이 모든 과정은 고효율로 진행돼야 하며 유해성이나 부작용이 없어야만 가능하다. 이런 난관을 극복하기 위해 김 교수는 맞춤형 줄기세포 치료를 위한 연구에 오랫동안 집중해왔다.김 교수 연구팀은 지난 2009년과 2011년에 각각 바이러스를 사용하지 않고 환자의 세포로부터 유도만능 줄기세포를 제작하는 기술을 최초로 개발해 파킨슨병 동물 모델에 적용할 수 있음을 보고한 바 있다.또 도파민 신경의 분화 메커니즘을 밝혀 줄기세포를 효율적으로 분화하는 원리를 제시했다. 이와 함께 2017년에는 역분화 과정에서 발생하는 대사 변화의 메커니즘 규명을 통해 임상 적용이 가능한 새로운 역분화 기술을 개발했다. 또 그간 개발한 기술을 기반으로 제조된 도파민 신경세포를 파킨슨 동물 모델에 이식했을 때 암세포 등의 부작용 없이 파킨슨 증상이 현저하게 호전되는 것을 입증하는 데 성공했다.김 교수는 20여년간 연구해온 기술을 활용해 미국 식품의약국(FDA)의 최종 승인을 받고 FDA 요청에 의해 지난 2017년과 2018년 2차례에 걸쳐 69세 파킨슨병 환자에게 도파민 신경세포를 면역체계의 거부 반응 없이 작용토록 세계 최초로 이식수술을 진행했다. 이후 2년 동안 PET·MRI 영상 등 후속 테스트를 마친 후 5월 임상치료에 성공했음을 발표했다.김광수 교수는 “향후 안정성과 효능성 입증을 위해 더 많은 환자를 대상으로 임상시험이 필요하며 FDA의 승인을 위해 필요한 절차를 밟고 있다”고 말했다. 김 교수는 이어 “10여년 정도 후속 연구를 계속 성공적으로 수행하면 맞춤형 세포치료가 파킨슨병 치료를 위한 또 하나의 보편적인 치료방법으로 자리 잡게 될 것”이라고 기대했다"
108,"미국 하버드대 의대 맥린병원 김광수 교수 연구 팀이, 세계 최초로 환자 본인 줄기세포를 이용해 파킨슨 병을 치료하는 데 성공했습니다.한국과학기술원은 김 교수 팀이 파킨슨 병 환자 피부 세포를 역분화시켜 뇌에 이식하는 방법으로 파킨슨 병 임상 치료에 성공했다고 설명했습니다.파킨슨 병은 뇌에 있는 도파민 분비 신경 세포가 조금씩 사멸하면서 떨림이나 경직 등이 발생하는 질환으로, 연구 팀은 줄기세포를 이용한 기술로 면역 체계 거부 반응 없이 파킨슨 병 환자를 치료했다고 밝혔습니다.이번 연구 결과는 의학 분야 국제 학술지 뉴 잉글랜드 의학 저널 지난달 14일자에 실렸습니다.이재민 기자 "
109,"한국과학기술원(KAIST) 출신 교수가 세계 최초로 환자 본인의 줄기세포를 이용해 파킨슨병을 치료하는데 성공했다. 2일 한국과학기술원는 “생명과학과를 졸업한 미국 하버드대 의대 교수 겸 맥린병원 분자신경생물학 실험실 소장인 김광수 교수의 연구팀이 환자의 피부세포를 줄기세포 상태로 되돌린 뒤 뇌에 이식해 사멸된 신경세포로 되살리는 방법으로 파킨슨병의 임상치료에 성공했다”고 밝혔다.파킨슨병은 대표적인 신경퇴행성 질환 중 하나로 뇌의 신경전달물질인 도파민을 분비하는 신경세포가 사멸해 뇌 기능의 이상을 일으키는 질병으로 불수의적인 떨림이나 근육 강직, 자세 불안정 등의 증상을 보인다.연구팀이 뇌 질환 치료에서 처음으로 성공한 '역분화 줄기세포' 기술은 파킨슨 병 환자의 체세포를 줄기세포로 전환한 뒤 이를 다시 도파민 세포로 분화시켜 뇌에 이식하는 매우 고난도 기술로 생명 윤리나 면역 체계의 거부 반응 문제가 없다. 김 교수팀은 앞서 지난 2009년 도파민 신경세포가 어떻게 분화하는지를 찾아냈고 2011년에는 환자의 세포로부터 '유도 만능 줄기세포'를 제작하는 기술을 개발해 파킨슨병 동물모델에 적용하는 실험에 성공했다.이어 2017년에는 역분화 과정에서 발생하는 대사변화의 원리를 밝혀 임상시험에 적용할 수 있는 새로운 역분화기술을 개발해 미국 식품의약국(FDA)의 승인을 얻은 뒤 FDA의 요청으로 의사이면서 파킨슨병 환자인 69세의 조지 로페즈(George Lopez)를 대상으로 역분화기술을 활용한 임상실험을 시작했다.이후 2년 동안 환자의 PET, MRI영상 등 후속 테스트를 거쳐 지난 5월 임상치료에 성공했다는 결과를 발표했다. 건강을 되찾은 로페즈는 “임상치료 후 면역체계의 거부반응 없이 구두끈을 다시 묶을 수 있을 뿐만 아니라 수영과 자전거를 탈 정도로 운동능력을 회복했다”고 전했다.로페즈의 뇌 이식 수술을 집도한 미국 매사추세츠 제너럴 병원 의사인 제프리 슈바이처 박사는 “매우 고무적인 임상 치료결과”라고 평가했다. 김 교수는 “향후 안정성과 효능성 입증을 위해 더 많은 환자를 대상으로 한 임상실험이 필요하다”라며 “후속 연구를 통해 맞춤형 세포치료가 파킨슨병 치료를 위한 또 하나의 보편적인 치료 방법이 되도록 노력하겠다”고 말했다.▶ 조세일보 홈페이지 / 정회원 가입▶ 조세일보 네이버 뉴스스탠드 구독(종합/경제)김은지"
110,"       한국인 과학자가 미국에서 유도만능줄기세포(iPS) 기술을 이용해 파킨슨병 환자의 뇌에 줄기세포를 이식하는 데 성공했다.KAIST는 “김광수 미 하버드 의대 교수가 환자 맞춤형 줄기세포 임상 치료에 성공했다”고 2일 밝혔다. 김 교수는 KAIST 생명과학과에서 석ㆍ박사를 졸업하고 미국으로 건너가 연구를 계속했다. 신경과학과 줄기세포 분야의 세계적인 석학으로 꼽힌다.    맞춤형 줄기세포를 이용한 파킨슨병 치료 모식도[사진 KAIST]       유도만능줄기세포를 뇌 질환 환자에 이식해 임상 치료 효과까지 낸건 이번이 처음이다. 유도만능줄기세포는 신경세포ㆍ혈액세포ㆍ근골격 세포 등 인체를 구성하는 모든 세포로 분화가 가능해 ‘만능 줄기세포’로 여겨진다. 김 교수는 미국 식품의약국(FDA)의 승인을 받아 2017부터 2년 동안 두 차례에 걸쳐 69세 파킨슨병 환자에게 줄기세포를 이식했다. 환자의 피부세포를 변형해 신경전달물질 도파민을 생성케 한 후 이를 환자의 뇌 깊숙이 주입하는 방식이었다. 이후 2년 동안 PET, MRI 영상 등으로 경과를 지켜본 후 지난 5월 이와 관련한 논문을 발표했다. 환자는 면역 체계 거부 반응을 보이지 않았고, 스스로 구두끈을 다시 묶을 수 있을 정도로 회복됐다. 수영과 자전거를 탈 정도로의 운동 능력까지 회복했다.   피부 세포(맨 왼쪽) 유도만능줄기세포(가운데), 도파민 뉴런(맨 오른쪽) [사진 KAIST]       수술을 받은 환자는 조지 로페즈(George Lopez) 씨로, 맞춤형 줄기세포의 신속한 연구와 파킨슨병 정복을 위해 애써 달라며 김 교수 연구팀을 꾸준히 지원했다고 한다.      이러한 수술과 임상 성공은 하루 아침에 이뤄진 성과는 아니다. 파킨슨병의 맞춤형 줄기세포 치료는 일단 환자의 체세포를 안정적으로 줄기세포로 전환한 뒤, 이를 다시 도파민 세포로 분화시킨 후 뇌에 이식해야 하는 까다로움이 뒤따른다. 20년간 관련 기술을 연구한 김 교수는 10여 년 전 이미 바이러스를 사용하지 않고 환자의 세포를 이용해 유도만능줄기세포를 제작하는 기술을 최초로 개발했다. 이를 파킨슨병 동물 모델에 적용해 성과를 입증했다.          김광수 하버드 의대 교수 [사진 KAIST]       김 교수는 “더 많은 환자를 대상으로 임상을 할 수 있도록 FDA에 승인을 신청했다”며 ”10여 년 정도 후속 연구를 계속 성공적으로 수행하면 맞춤형 세포치료가 파킨슨병 치료를 위한 또 하나의 보편적인 치료 방법으로 자리 잡게 될 것”이라고 밝혔다.연구 성과는 의학 분야에서 권위있는 저널로 꼽히는 뉴잉글랜드의학저널(NEJM)에 지난 5월 게재됐다.권유진 기자 kwen"
111,"아이디피부과는 줄기세포 유래 엑소좀을 활용한 피부과 시술을 시작한다고 9일 발표했다. 엑소좀은 나노 사이즈 소포체로, 다양한 물질을 다른 세포로 전달하는 운반체다.엑소좀 시술은 모공 축소, 안색 및 흉터 개선 등 전반적인 재생기능을 높이는 데 활용된다. 여드름 등 예민한 피부 치료에도 활용할 수 있다. 상처 치유, 피부 발달, 성장인자 관련 단백질 200여종도 포함돼 활용도가 높아지고 있다. 병원 관계자는 ""줄기세포 유래 엑소좀은 차세대 치료제로, 항염 항노화 세포증식 가려움증 감소 등의 역할을 하는 mRNA 96종이 들어있다""며 ""기존 울쎄라나 써마지 등 안티에이징 시술과 결합하면 환자 만족도가 높아질 것으로 기대한다""고 했다.이지현 기자"
112,"▲사진: 지난 4일 이엔셀㈜ 본사에서 열린 위탁생산계약 체결식에서 (왼쪽부터) 이엔셀㈜ 장종욱 대표, ㈜네오젠TC 이희진 대표가 기념사진을 촬영하고 있다줄기세포치료제 개발 및 세포치료제 위탁개발생산(CDMO) 기업 이엔셀㈜은 지난 6월 4일 청담동에 위치한 이엔셀㈜ 본사에서 ㈜네오젠TC와 항암면역세포치료제(NEOG-100)의 위탁생산계약(Contract Manufacture Organization, CMO)을 계약 체결했다고 11일 밝혔다.이엔셀이 생산할 국내 최초 면역세포 치료제 ‘NEOG-100’은 종양 내에 존재하는 림프구인 종양침윤림프구(Tumor Infiltrating Lymphocyte, TIL)를 분리, 대량 배양하여 환자에게 다시 주입하는 방식의 면역세포치료제다.이엔셀 장종욱 대표이사는 “자사가 보유하고 있는 GMP기술 및 노하우를 바탕으로 NEOG-100의 성공적인 생산을 기대하며, ㈜네오젠TC가 고형암에 대한 임상 1상 시험을 2021년 하반기에 시작할 수 있도록 최선을 다하겠다”라며 “최신 기술이 적용된 세포치료제 C(D)MO 수요를 위해 음압 시설을 갖춘 제2 GMP시설을 추가로 구축 중이다”라고 전했다.네오젠TC는 울산대학교 서울아산병원 이희진 교수가 올해 2월 교원 창업한 신생 바이오 벤처 기업으로 종양 면역학을 기반으로 자체 플랫폼 기술을 사용하여 면역세포치료제를 개발하고 있으며, 종양침윤림프구 세포치료제 뿐만 아니라 T 세포 수용체(T cell receptor, TCR) 변형 T 세포(TCR-engineered T cell, TCR-T)치료제를 동시에 개발하고 있다네오젠TC 이희진 대표이사는 “NEOG-100은 국내에서 최초로 시도되는 형태의 면역세포치료제로서 GMP 생산에 있어서 많은 경험을 갖춘 기업과 협력이 가능하게 됐다”라며 “양사의 협력을 통해 국내 임상시험 진행에 필요한 면역세포치료제의 GMP 생산을 적기에 성공적으로 완료하여 국내 항암 면역세포치료제 개발에 기여할 수 있을 것으로 기대한다”라고 말했다.세포치료제 위탁생산사업분야를 선도하고 있는 이엔셀은 한미약품과의 항암 유전자 줄기세포치료제의 위탁생산을 시작으로, 다수의 줄기세포치료제 위탁개발생산을 진행하고 있으며, 현재 여러 기업과 생산 계약을 논의 중으로 확인되었다.한편, 이엔셀은 차세대줄기세포치료제기술(ENCT)와 GMP대량생산 기반 기술을 바탕으로 삼성서울병원 장종욱 교수가 2018년 교원창업한 기업이다.한경닷컴 뉴스룸"
113,"KAIST 졸업한 김광수 하버드 의대 교수피부세포→신경세포 변형해 뇌에 이식수술 후 2년간 면역체계 거부반응 없어환자 운동능력 회복…FDA 승인 진행 중한국과학기술원(KAIST)은 본교 생명과학과 석·박사 졸업생(1983년)인 김광수 미국 하버드 의대 교수가 지난 5월 파킨슨병 환자 피부세포를 도파민 신경세포로 변형, 뇌에 이식하는 방법으로 환자 맞춤형 줄기세포 임상 치료에 성공했다고 2일 밝혔다.피부세포, 유도만능 줄기세포, 도파민 뉴런의 사진이식 수술 후 2년 동안 후속 테스트를 거쳐 임상 치료에 성공했음을 최종 확인했다. 환자는 면역체계 거부반응 없이 구두끈을 묶고 수영·자전거 등 운동을 할 수 있을 정도로 운동능력을 회복했다.이 내용은 세계 최고권위 의학 저널인 뉴잉글랜드 의학저널(NEJM)에 소개됐다. 뉴욕타임스, 로이터, 뉴스위크, 사이언스데일리, USNEWS 등 전 세계 유명 일간지도 일제히 관련 내용을 보도했다.김 교수는 하버드 의대 맥린병원 분자신경생물학 실험실 소장을 맡고 있다. 신경과학과 줄기세포 분야 세계 석학이며, KAIST에서 해외초빙 석좌교수와 총장 자문위원도 맡고 있다.김광수 교수 연구팀은 세계 최초로 환자 피부세포를 도파민 신경세포로 만드는 '역분화 줄기세포' 기술로 파킨슨병 환자를 임상 치료하는 데 성공했다.'유도만능 줄기세포(iPS)'를 활용해 피킨슨병 환자 맞춤형 치료를 시도·성공한 사례는 처음이다.맞춤형 줄기세포를 이용한 파킨슨병 치료법 모식도맞춤형 줄기세포로 파킨슨병을 치료하려면 환자 체세포를 줄기세포로 전환한 뒤, 이를 다시 도파민 세포로 분화켜 뇌에 이식해야 한다. 이 과정에 많은 난관이 있다.김 교수팀은 지난 2009년, 2011년에 바이러스를 사용하지 않고 환자 세포로부터 iPS를 제작하는 기술을 처음으로 개발. 파킨슨병 동물 모델에 적용할 수 있음을 보고한 바 있다.또 도파민 신경 분화 메커니즘을 밝혀 줄기세포가 효율적으로 분화하는 원리를 제시했고, 역분화 과정 대사 변화 메커니즘을 규명, 임상 적용 가능 역분화 기술을 개발했다. 도파민 신경세포를 파킨슨 동물 모델에 이식했을 때 부작용 없이 파킨슨 증상이 현저하게 호전되는 것도 입증했다.김 교수는 “향후 안정성과 효능성을 입증하려면 더 많은 임상실험이 필요해, 미국 식품의약국(FDA) 승인 절차를 밟고 있다”며 “10여년 정도 후속 연구를 수행하면 맞춤형 세포치료가 보편적인 파킨슨병 치료 방법으로 자리 잡게 될 것”이라고 말했다.대전=김영준기자"
114,"하버드대 의대 김광수 교수 KAIST 제공 한국인 과학자가 지난 5월 세계 최초로 맞춤형 줄기세포를 이용해 파킨슨병 임상 치료에 성공했다. 이 과학자는 파킨슨병 환자의 피부세포를 변형, 신경전달물질 도파민을 만든 후 이를 환자의 뇌 깊숙이 주입했다. 그 결과 면역체계의 거부반응 없이 구두끈을 다시 묶을 수 있을 뿐만 아니라 수영과 자전거를 탈 정도로 운동능력이 회복됐다.   KAIST 생명과학과 석·박사 졸업생이면서 미국 하버드대 의대 교수로 재직 중인 김광수 교수(사진)다. 이 성공은 세계 최고의 권위를 자랑하는 의학분야 저널인 뉴잉글랜드 의학 저널에 지난달 14일 소개됐다.   KAIST는 김광수 교수 연구팀이 '역분화 줄기세포' 기술로 파킨슨병 환자를 임상치료하는 데 성공했다고 2일 밝혔다. 김 교수는 ""향후 안정성과 효능성 입증을 위해 더 많은 환자를 대상으로 임상시험이 필요하며 미국 식품의약국(FDA)의 승인을 위해 필요한 절차를 밟고 있다""고 말했다. 김 교수는 이어 ""10여년 정도 후속 연구를 계속 성공적으로 수행하면 맞춤형 세포치료가 파킨슨병 치료를 위한 또 하나의 보편적인 치료 방법으로 자리 잡게 될 것""이라고 기대했다.   2012년 노벨 생리의학상 수상자인 일본의 신야 야마나카 교수가 '유도만능 줄기세포' 제조기술을 개발했지만, 이 기술이 뇌질환 환자치료에 적용돼 성공한 사례는 아직 없다. 유도만능 줄기세포를 사용해 파킨슨병 환자 맞춤형 치료를 시도한 것도, 성공한 사례도 김광수 교수 연구팀이 세계에서 맨 처음으로 꼽힌다.   김 교수는 20여년간 연구해온 기술을 활용해 까다롭기로 유명한 FDA의 최종 승인을 받고 지난 2017년과 2018년 2차례에 걸쳐 69세 환자에게 수술을 진행했다. 이후 2년 동안 양전자단층촬영(PET), 자기공명영상(MRI) 등 후속 테스트를 마친 후 올 5월 임상치료에 성공했다.   "
