,contents
149,"인천 지역에서 '서울 이태원 클럽발' 신종 코로나 바이러스 감염증(코로나19) 확진자가 8명 무더기로 발생했다. 13일 인천시 등에 따르면 연수구 2명, 미추홀구 3명, 중구 3명 등 총 8명이 코로나19 확진 판정을 받았다. 이날 확진 판정을 받은 8명은 이달 2일~3일 서울 이태원 클럽 및 포차를 방문했다가 9일 확진판정을 받은 미추홀구 소재 세움학원 학원강사이자 인하대 4학년에 재학 중인 A씨(25·인천 102번째)의 접촉자로 확인됐다. 인천시 등에 따르면 연수구 2명, 미추홀구 3명, 중구 3명 등 총 8명이 코로나19 확진 판정을 받았다. 사진은 이날 인천 미추홀구 소재 세움학원 모습. 2020.5.13/뉴guts@news1.kr"
150,"인체에 사용할 수 없거나, 살균 효과가 없는 제품들이 '손소독제'로 둔갑돼 판매되고 있는 것으로 파악됐습니다.한국소비자원은 612개 쇼핑몰에서 판매되고 있는 '가짜 손소독제' 17개 제품에 대해 표시개선과 판매중단 조치를 내렸다고 밝혔습니다.소비자원에 따르면, 코로나19로 손소독제 수요가 증가하자, 일부 업체들은 기구에 사용하는 살균 소독제나 살균 효과가 없는 손세정용 제품을 마치 '손소독제'인 것처럼 속여 판매한 것으로 드러났습니다.의약외품 허가를 받은 손소독제와 달리, '겔' 성분의 손세정용 제품의 경우, 살균·소독 효과가 확인되지 않았습니다.한국소비자원은 ""손소독제를 구입할 때에는 의약외품 표시가 있는지, 그리고 인체에 사용할 수 있는 제품인지 확인해야 한다""고 강조했습니다.이문현 기자 "
151,▶ ‘ 코로나19 확산 우려’ 최신 기사 보기http://news.kbs.co.kr/news/list.do?icd=19588조혜진 기자 
152," 인체에 사용 불가능한 기구 살균소독제가 신종 코로나바이러스 감염증(코로나19) 사태를 틈타 '손 소독제'로 둔갑해 판매된 사례가 적발됐다.한국소비자원은 온라인에서 판매되고 있는 '기구 등의 살균소독제 및 살균제' 제품 일부가 인체에 직접 사용할 수 있는 손 소독제인 것처럼 표시돼 판매되고 있는 것을 적발해 개선을 요청했다고 28일 밝혔다.기구 등의 살균소독제는 식품조리기구, 용기, 포장 등의 살균·소독을 위해 사용되는 제품이며, 살균제는 생활공간의 살균·소독을 위해 사용하는 제품으로 인체에 직접 사용할 수 없다.한국소비자원이 인체에 사용할 수 없는 제품을 손 소독제처럼 판매하다 적발된 업체에 시정을 촉구했다. [사진=한국소비자원]또 에탄올을 포함한 겔 타입의 손세정용 제품도 의약외품 허가를 받지 않았음에도 소독·살균 효과가 있는 것처럼 표시돼 판매되고 있는 사례가 적발됐다. 이 제품들은 사용 후 물로 씻어내지 않아 손 소독제와 형태 및 사용 방식은 비슷하지만 실질적 소독·살균 등 의학적 효능은 담보할 수 없는 제품들이다.한국소비자원은 제품 판매 페이지에 소비자들이 손 소독제로 오인할 수 있는 문구를 사용한 온라인 쇼핑몰 사업자들에게 자발적 시정을 권고했다. 또 해당 업체들은 이를 수용해 표시개선 등의 조치를 취했다. 제품 용기에 의학적 효과를 표기하거나 필수 표시사항을 누락하는 등 관련 규정을 위반한 제품에 대해서는 식품의약품안전처에 해당 사실을 통보할 예정이다.한국소비자원 관계자는 ""손 소독제를 구입할 경우 반드시 의약외품 허가를 받았는지 확인해야 한다""며 ""살균·소독제 제품 사용 시에는 제품에 표시된 용도로만 사용하길 바란다""고 말했다.이현석기자"
153,"최근 신종 코로나바이러스 감염증(코로나19) 감염 예방을 위해 개인 위생이 강조되면서 손 소독제의 수요가 늘고 있다. 그런데 인체에 사용할 수 없는 살균소독제품을 손소독제처럼 표시해 판매한 사례가 확인돼 소비자들의 각별한 주의가 요구된다.28일 한국소비자원에 따르면 온라인에서 판매되고 있는 손소독 효과를 표시한 제품을 모니터링한 결과 일부 '기구 등의 살균소독제' 및 '살균제(살생물제품)'를 인체에 직접 사용할 수 있는 손소독제처럼 표시한 사실이 확인됐다.기구 등의 살균소독제는 식품조리기구·용기·포장의 살균소독을 위해, 살균제는 생활 공간의 살균소독을 위해 사용하는 제품으로 인체에 직접 사용할 수 없다.또 에탄올을 포함한 겔(gel) 타입의 '손세정용 제품'도 의약외품 허가를 받지 않았음에도 소독살균효과가 있는 것처럼 표시한 제품도 있었다. 해당 제품들은 사용 후 물로 씻어내지 않아 손소독제와 형태와 사용방식은 유사하지만 의학적 효능은 담보할 수 없다.이에 소비자원은 제품 판매페이지에 소비자들이 손소독제로 오인할 수 있는 문구를 사용한 온라인 쇼핑몰 사업자들에게 자발적 시정을 권고했고, 해당 업체들은 이를 수용해 표시개선 등의 조치를 취했다. 이로써 표시를 개선하거나 판매를 중단한 제품은 모두 17개다.아울러 제품 용기에 의학적 효과를 표기하거나 필수 표시사항을 누락하는 등 관련 규정을 위반한 제품에 대해서는 식품의약품안전처에 해당 사실을 통보할 예정이다.소비자원 관계자는 ""손소독제를 구입할 경우 반드시 의약외품 허가를 받았는지 확인하고, 살균소독제 사용시에는 제품에 표시된 용도로만 사용할해야 한다""고 당부했다.☞공감언론 뉴시스"
154,"원주지역 미용·의료제품 제조업체인 (주)셀로긴(대표이사:원연숙)은 16일 연세대 미래캠퍼스에서 학교 측에 코로나19 예방을 위한 손소독제 1만개를 기부했다.ⓒ 강원일보, 무단 전재 및 재배포 금지"
155,전국 초등학교 5∼6학년생과 중학교 1학년생 135만 여명이 4차 등교를 재개한 8일 오전 강원 춘천중학교에서 한 교사가 학생들에게 손 소독제를 뿌려주고 있다. 2020.6.8   
156,초등학교 5~6학년과 중학교 1학년 학생을 대상으로 한 4차 등교 수업이 시작된 8일 오전 대전시 서구 도안동 도솔초등학교에서 학생들이 손 소독제를 바르고 있다. 2020.6.8   
157,"코로나19 사태로 손 소독제 수요가 늘어난 가운데 사람에게는 사용할 수 없는 살균·소독제품을 손 소독제처럼 표시해 판매한 사례가 확인됐습니다.한국소비자원은 온라인에서 판매되는 손 소독 효과 표시 제품을 모니터링한 결과 식품조리기구나 용기, 포장의 살균·소독에 쓰이는 살균소독제(기구 등의 살균소독제)와 생활 공간 살균·소독에 쓰이는 제품(살균제)을 인체에 직접 사용할 수 있는 손 소독제처럼 표시한 사실을 확인하고 개선을 요청했다고 밝혔습니다.모니터링 결과, 기구 등의 살균소독제 5개 제품(48건)과 살균제 6개 제품(429건)은 인체에 직접 사용할 수 없는 것으로 나타났습니다.그럼에도 불구하고 온라인 판매 페이지에서는 제품 카테고리 유형을 '손 소독제'나 '손 세정제'로 분류하거나 손 모양 그림이나 '손 소독' 등 인체에 쓸 수 있는 것으로 오인할 수 있는 문구를 사용한 것으로 나타났습니다.위반 사례 (사진=한국소비자원 제공, 연합뉴스)또 에탄올을 포함한 겔(gel) 형태의 손세정용 6개 제품(136건)도 의약외품 허가를 받지 않았음에도 소독·살균 효과가 있는 것처럼 표시한 것으로 확인됐습니다.손 소독제는 의약외품 허가를 받아야 하며 의약외품이 아닌 제품에는 인체의 살균·소독 등을 표시할 수 없습니다.'손 세정제', '핸드클리너', '클린젤' 같은 제품명을 사용한 이들 제품은 사용 후 물로 씻어내지 않아 손 소독제와 형태나 사용 방식이 비슷하지만, 소독·살균 같은 의학적인 효능은 담보할 수 없다고 소비자원은 설명했습니다.위반 사례 (사진=한국소비자원 제공, 연합뉴스)소비자원은 제품 판매페이지에 소비자들이 해당 제품들을 손 소독제로 오인할 수 있는 문구를 사용한 온라인 쇼핑몰 사업자들에게 자발적 시정을 권고했고 해당 업체들은 이를 수용해 표시를 개선하거나 판매 중단 등 조처를 했습니다.소비자원은 또 제품 용기에 의학적 효과를 표기하거나 필수 표시사항을 누락하는 등 관련 규정을 위반한 제품을 식품의약품안전처에 통보할 예정입니다.소비자원은 ""손 소독제를 구입할 때는 의약외품 허가를 받았는지 확인하고 살균·소독제를 사용할 때는 제품에 표시된 용도로만 사용해야 한다""고 당부했습니다.(사진=한국소비자원 제공, 연합뉴스) 유영규 기자"
158,"[앵커]이번에는 KBS 충주 스튜디오 연결해서 충주국 소식, 살펴보겠습니다.박찬송 아나운서, 소식 전해주시죠.[답변]네, 충주입니다.코로나 19 영향으로 개인 위생이 강조되면서, 손 소독제나 세정제 수요가 크게 늘고 있는데요.인체에 사용해서는 안되는 제품을 손 소독제로 판매하거나, 효과가 검증되지 않은 제품이 팔리고 있어 주의가 필요해 보입니다.이만영 기자의 보도입니다.[리포트]'손 세정제'란 뜻의 영문 제품명으로 시중에 판매된 제품입니다. 제품 용도는 그러나, 식품 조리 기구나 용기의 살균 소독용입니다.인체에는 사용할 수 없는 살균 소독제이지만, 손 세정제란 제품명으로 소비자들의 혼란을 부추기는 것입니다. 또 다른 살균 소독제 역시, 손 세정과 구강 소독 등에 효과가 있는 것처럼 표시했습니다. [오혜원/한국소비자원 위해정보국 대리 : ""뒷면에 손 세정이라든지 구강소독과 같은 의학적 효과를 표시하고 있어서 소비자들이 오인할 수 있는 표기를 하고 있는 것으로 확인됐습니다.""]이처럼 실제 손 소독 효과가 없거나 인체에 사용할 수 없는 제품을 효과가 있는 것처럼 판매한 온라인 게시글 612건이 무더기로 한국소비자원에 적발됐습니다.에탄올을 포함한 젤 타입의 형태와 사용법이 유사한 경우가 많아, 소비자들은 구분이 어려웠습니다. [김○○/기구 살균소독제 구매자/음성변조 : ""사용 직전에 제품 뒷면을 보니까, 인체에는 뿌리지 말라고 적혀 있고, 피부에 닿을 시 물로 바로 씻으라고 적혀있더라고요.""]소비자원은 손 소독제 구매 시에는 '의약외품' 문구를 확인해야 한다고 강조했습니다.  [윤혜성/한국소비자원 위해정보국 팀장 : ""의약외품 허가를 받은 제품들은 손에 직접 사용을 하고 또 어느 정도 소독이나 살균 효과, 안전성을 담보할 수 있는 제품들입니다.""]한국소비자원은 소비자의 혼란을 부추기는 3개 제품에 대해서는 식약처에 고발 조치할 예정입니다. KBS 뉴스 이만영입니다.[앵커]다음은 냉해 관련 소식이군요. 최근, 일부 지역의 아침 기온이 영하권으로 떨어지면서 꽃샘추위기 기승을 부렸는데요.농작물 피해가 크다고요?[답변]네, 특히 충주시는 사과 주산지로 유명한데요.  이번 꽃샘추위에, 충주시에서도 적지 않은 피해가 발생한 것으로 파악됐습니다. 충주시는 최근, 계속된 이상 저온으로 냉해를 입은 농가의 피해 면적이 702.1㏊까지 늘었다고 밝혔는데요. 농가별로 과수원이 592㏊로 84.3%를 차지했고, 옥수수 등 밭 작물 피해 면적도 110.1㏊로 집계됐습니다.이와 관련해 충주시는 다음 달부터 피해 현장을 정밀 조사해 농가에 복구비 등을 지원하기로 했습니다. [앵커]다음은 음성군 소식, 살펴보죠.  코로나19 여파로 추경 예산을 편성하는 시·군이 늘었는데요. 음성군의 올해 예산도 9% 이상 늘었다고요? [답변]네, 음성군의 올해 제1회 추가 경정 예산, 6,765억 원이 군의회를 통과됐습니다.음성군은 어제 열린 군의회 임시회에서, 당초 예산 6천 백 72억 원보다 9.6% 늘어난 6천 7백 65억 원의 추경 예산안이 최종 확정됐다고 밝혔습니다.음성군은, 특히 이번 추경 예산에는 긴급 재난 지원금 등 코로나 19 극복을 위한 24개 사업비가 대거 반영됐다고 강조했습니다.또, 이번에 확정된 추경을 신속히 집행해, 코로나 19로 인한 초유의 위기를 서둘러 극복하고 생활 안정과 지역 경기 활성화에 최선을 다하겠다고 말했습니다.지금까지 충주에서 전해드렸습니다.함영구 기자 "
159,"제주항공이 이달 말까지 국내선 공항에서 출발하는 제주항공 탑승객 전원에게 개인용 손 소독제를 제공하는 '건강한 여행 캠페인'을 시작한다고 11일 밝혔다.제주항공의 '건강한 여행 캠페인'은 지난 6일부터 시작된 정부의 '일상과 방역의 조화를 위한 생활 속 거리두기'를 정착 하자는 의미를 가지고 있다. 이에 앞서 제주항공은 지난달 20일부터 이달 5일까지 '사회적 거리두기'의 일환으로 김포발 국내선 탑승객에 대해 손소독제를 제공한 바 있다. 코로나 19 대응이 '생활 속 거리두기'로 변경됐지만 생활 방역에 대한 경각심은 지속해야 한다는 뜻에서 손소독제 제공 대상을 전 노선으로 확대한 것이다.이번 캠페인을 위해 계열사인 애경산업의 '랩신' 1회용 손소독제 18만개를 확보했으며, 제주항공이 국내선 노선을 운항하는 김포, 김해, 제주, 광주, 대구, 청주, 여수 등 총 7개 공항의 탑승구에서 항공권 확인시 1인 1개를 받을 수 있다. 제공되는 손소독제는 액체 및 젤류 기내반입 규정에 따라 기내 반입이 가능하다. 아울러 제주항공은 지금까지 이어온 방역 노력도 지속할 예정이다. 운항 중인 항공기는 주기적으로 소독하고 승무원들의 근무 투입 시 발열 체크 및 증상자 근무 제외, 기내 의심환자 발생 시 해당 항공편 승무원 자가격리 조치, 탑승객 마스크 착용, 손소독제 및 체온계 기내 비치 등 기존에 시행되던 방역조치도 지속 시행된다"
160," 제주항공이 5월말까지 국내선 공항에서 출발하는 제주항공 탑승객 전원에게 개인용 손 소독제를 제공하는 ‘건강한 여행 캠페인’을 시작한다고 11일 밝혔다.   제주항공의 ‘건강한 여행 캠페인’은 지난 6일부터 시작된 정부의 ‘일상과 방역의 조화를 위한 생활 속 거리두기’를 정착하자는 의미를 가지고 있다.   이에 앞서 제주항공은 지난 4월20일부터 5월5일까지 ‘사회적 거리두기’의 일환으로 김포발 국내선 탑승객에 대해 손소독제를 제공한 바 있다. 코로나 19 대응이 ‘생활 속 거리두기’로 변경됐지만 생활 방역에 대한 경각심은 지속해야 한다는 뜻에서 손소독제 제공 대상을 전 노선으로 확대한 것이다.   이번 캠페인을 위해 계열사인 애경산업의 ‘랩신’ 1회용 손소독제 18만개를 확보했다. 제주항공이 국내선 노선을 운항하는 김포, 김해, 제주, 광주, 대구, 청주, 여수 등 총 7개 공항의 탑승구에서 항공권 확인 시 1인 1개를 받을 수 있다. 제공되는 손소독제는 액체 및 젤류 기내반입 규정에 따라 기내 반입이 가능하다.   "
161,"5월 한 달간 국내선 전 공항 탑승구에서 1인 1개 제공코로나19 생활 속 거리두기 정착 위한 ‘건강한 여행 캠페인’제주항공 직원들이 김포공항 탑승구에서 탑승객들에게 손소독제를 나눠주고 있다.ⓒ제주항공제주항공(대표 이석주)은 이달 11일부터 말까지 국내선 공항에서 출발하는 제주항공 탑승객 전원에게 개인용 손 소독제를 제공하는 ‘건강한 여행 캠페인’을 시작한다고 밝혔다.제주항공의 ‘건강한 여행 캠페인’은 지난 6일부터 시작된 정부의 ‘일상과 방역의 조화를 위한 생활 속 거리두기’를 정착 하자는 의미를 가지고 있다.이에 앞서 지난달 20일부터 지난 5일까지 ‘사회적 거리두기’의 일환으로 김포발 국내선 탑승객에 대해 손소독제를 제공한 바 있다. 신종 코로나바이러스 감염증(코로나19) 대응이 ‘생활 속 거리두기’로 변경됐지만 생활 방역에 대한 경각심은 지속해야 한다는 뜻에서 손소독제 제공 대상을 전 노선으로 확대한 것이다.이번 캠페인을 위해 계열사인 애경산업의 ‘랩신’ 1회용 손소독제 18만개를 확보했으며 제주항공이 국내선 노선을 운항하는 김포·김해·제주·광주·대구·청주·여수 등 총 7개 공항의 탑승구에서 항공권 확인시 1인 1개를 받을 수 있다. 제공되는 손소독제는 액체 및 젤류 기내반입 규정에 따라 기내 반입이 가능하다.한편, 제주항공은 지금까지 이어온 방역 노력도 지속할 예정이다. 운항 중인 항공기는 주기적으로 소독하고 승무원들의 근무 투입 시 발열 체크 및 증상자 근무 제외, 기내 의심환자 발생 시 해당 항공편 승무원 자가격리 조치, 탑승객 마스크 착용, 손소독제 및 체온계 기내 비치 등 기존에 시행되던 방역조치도 지속 시행된다.데일리안 이홍석 기자 "
162,"해경, 3명 불구속 입건…품질보증 정부 마크 등 무단도용무허가 손 소독제 단속 현장. 중부지방해양경찰청 제공무허가 손 소독제 12만개를 만들어 중국에 수출한 일당이 해양경찰에 붙잡혔다. 중부지방해양경찰청 국제범죄수사대는 약사법 위반 및 화학제품안전법 위반 등 혐의로 ㄱ(44)씨 등 제조업자 2명과 무역업자 ㄴ(56)씨를 불구속 입건했다고 12일 밝혔다.ㄱ씨 등은 지난달 15∼21일 인천에 있는 주방용 도마 제조 공장에서 이산화염소를 이용해 만든 무허가 손 소독제 9만4천개(15억원 상당)를 중국에 불법 수출한 혐의를 받고 있다. 이들은 한국 정부가 생산하고 품질을 보증한 손 소독제인 것처럼 보이기 위해 정부마크인 ‘정부기’와 ‘식품의약품안전처’ 등 정부 명칭을 무단으로 도용한 것으로 드러났다.인체에 사용하는 소독·살균제는 식품의약품안전처가 의약 외 제품으로 분류해 제품의 성분이나 규격뿐 아니라 제조시설도 엄격히 관리하고 있다. 이산화염소는 세제에 사용되는 살균·표백 성분이지만, 인체에 치명적이지는 않은 것으로 알려졌다. 해경은 그러나 이산화염소가 인체에 직접 닿을 경우 피부 질환 등을 유발할 우려가 있어 국립과학수사연구원에 성분 감정을 의뢰할 예정이다.해경은 해당 손 소독제의 유통 경로를 역추적해 이달 3일 인천의 한 도마 제조 공장에서 나머지 무허가 손 소독제 3만4천개(5억원 상당)를 압수했다.해경 관계자는 “지난 2월 초 코로나19가 퍼진 중국 현지에서 우리 정부가 품질을 보증하고 생산한 손 소독 살균제 제품이 인기가 있어 무허가 제품이 고가에 팔린다는 첩보를 입수해 수사에 착수했다”고 설명했다. 이정하 기자"
163,장애인 단체에 손소독제 2600개 전달[전형준 기자
164,SK텔레콤과 한국오므론제어기기는 코로나19방역로봇을 개발했다고 26일 밝혔다. 사진은 코로나19방역로봇이 방문객에게 손 소독제를 제공하고 있는 모습. (사진=SK텔레콤 제공) 2020.05.26
165,"휴온스메디케어(대표 이상만)가 의료용 손 소독제 '휴스크럽' 10만통을 영국 헬스케어 기업 '프로테크닉 헬스케어'를 통해 영국 정부로 수출한다.휴온스메디케어는 계약 체결과 동시에 영국 정부(NHS)에 초도 물량 휴스크럽 10만통을 전량 출하할 예정이다. 국내 최초 티슈형 항균 피부 소독제 '헥시와입스' 수출에 대한 논의도 이어갈 계획이다.휴스크럽은 클로르헥시딘 글루코산염 1%와 에탄올 83% 혼합 제제 의료용 의약품이다. 다제내성균을 포함한 진균, 결핵균, 각종 바이러스 등 광범위한 살균이 가능하다. 액상 형태로 사용 후 끈적임이 없어 피부 자극과 손상이 적다. 미국 질병관리센터(CDC)의 손 소독 지침에서 권장하는 알코올 70% 이상을 함유하고 있어 외과적 손 소독제로 적합하다.이상만 휴온스메디케어 대표는 “국내 자체 기술력으로 개발, 제조한 고품질 살균 소독제 휴스크럽 영국 정부 수출을 시작으로 글로벌 감염 관리 시장 공략을 더욱 가속화할 계획”이라고 말했다.정영일기자"
166,"㈜휴온스글로벌의 자회사인 ㈜휴온스메디케어는 21일 자사의 의료용 손 소독제 '휴스크럽' 10만통을 영국의 헬스케어 기업 '프로테크닉 헬스케어'를 통해 영국으로 수출한다고 밝혔다. 이번 수출은 전세계적으로 확산세가 지속되고 있는 '코로나19'로 인해 손 소독제 수요가 급증해 영국 전역에서도 감염 차단을 위한 손 소독제 공급에 비상이 걸리면서 '프로테크닉'사가 휴온스메디케어에 긴급 수출을 요청해 성사됐다. 휴온스메디케어는 계약 체결과 동시에 영국 정부(NHS)에 초도 물량 '휴스크럽' 10만통을 전량 출하할 예정이며, 국내 최초 티슈형 항균 피부 소독제인 '헥시와입스' 수출에 대한 논의도 이어갈 계획이다.'휴스크럽'은 클로르헥시딘 글루코산염 1%와 에탄올 83% 혼합 제제의 의료용 의약품이다. 다제내성균을 포함한 진균, 결핵균, 각종 바이러스 등 광범위한 살균이 가능하며, 액상 형태로 사용 후 끈적임이 없어 피부 자극과 손상이 적다. 미국 질병관리센터(CDC)의 손 소독 지침에서 권장하는 알코올 70% 이상을 함유하고 있어 외과적 손 소독제로 적합하다.휴온스메디케어 이상만 대표는 ""국내 자체 기술력으로 개발 및 제조한 고품질의 살균 소독제 '휴스크럽'의 영국 정부 수출을 시작으로 글로벌 감염 관리 시장 공략을 더욱 가속화할 계획""이라며 ""국내 소독제와 소독기를 모두 제조할 수 있는 기술력과 설비를 갖춘 유일한 멸균 및 감염관리 토탈 솔루션 기업으로서 K-방역의 우수성을 세계 시장에 알려 방역 한류의 위상을 드높이겠다""고 밝혔다. 장종호 기자"
167,"방역당국은 이번 주말이 수도권에서 코로나가 퍼지는 걸 막을 중요한 시기라며 웬만하면 나가지 말아달라고 당부했죠. 저희 취재진이 도심을 돌아봤는데요. 곳곳에 사람들이 몰리면서 불안한 외출이 이어졌습니다. 대부분은 마스크도 잘 쓰고 방역에 신경쓰는 모습이었지만, 역시 안 그런 사람도 있었습니다.이수진 기자입니다.[기자]도심 곳곳이 사람들로 북적입니다.마스크를 쓰지 않은 사람들도 일부 눈에 띄었지만, 대부분은 위생 수칙을 지키는 데 주의를 기울이는 모습이었습니다.[박혜진/방문객 : (어떤 거 챙겨 나오셨어요?) 마스크하고 손세정제, (세정) 티슈하고 뿌리는 소독약…(꼭 외출을 해야 할 때는) 제가 잘 지켜야 주변 사람들한테 민폐가 안 되니까요.]수도권을 중심으로 코로나19 집단감염이 이어지자 시민들도 긴장하긴 마찬가지입니다.[쇼핑몰 방문객 : 조심스럽기는 한데, 살 게 있으니까 어쩔 수 없이 나왔어요. 그나마 (다 같이) 마스크를 끼고 계셔서 안전하게 할 수 있는 거 같아요.]사람이 몰리는 시간을 피해 나오기도 합니다.[쇼핑몰 방문객 : 필요한 게 생기니까 (긴급 재난지원금을) 써야 할 것 같아서 나왔는데, 저녁에는 사람이 더 몰릴 것 같아서 (서둘러 오전에 나왔어요.)]방역당국은 수도권 확산세를 막는 것이 무엇보다 중요하다며 앞으로 2주 동안 불필요한 외출을 자제해 달라고 거듭 강조했습니다.이수진 기자 (lee"
168,"(서울=연합뉴스) 제21대 국회의원을 선출하는 4·15 총선 사전투표가 오늘(10일)부터 이틀간 전국 3천508개 사전투표소에서 시작됐습니다.    코로나19 여파로 투표소 분위기가 전과는 사뭇 달라졌는데요. 투표소 입구에서부터 발열 체크, 모든 유권자는 비치된 소독제로 손을 소독한 후 일회용 비닐장갑을 착용하고 투표하게 됩니다.    달라진 사전투표 현장 영상으로 보시죠.<편집 : 김종안>    <영상 : 연합뉴스TV>"
169," VR 퍼포먼스 전문기업 브로큰브레인은 온라인몰 초코박스와 협업해 어린이용 손소독제 '오손도손'을 선보였다고 15일 밝혔다. 이번 협업을 통해 초코박스는 가상현실(VR) 디자인 기획, 유통, 판매를 맡았으며, 브로큰브레인은 가상현실 기술을 적용, 네트워크를 활용한 손소독제 생산을 담당했다. 오손도손 손소독제는 가상공간에서 4개의 작품을 3D로 그린 뒤, 4K로 추출해 제품 디자인에 활용할 수 있도록 변환시키는 특별한 방식으로 제작됐다. 이 제품은 에탄올 70%를 함유했으며, FDA 등록 등 기본에 충실히 제작됐다. 알코올 성분으로 인해 거칠어지는 손을 보호하기 위해 보습 기능도 강화됐다. 디자인이 다른 300ml 4개 제품이 1개 패키지로 구성된다. 출시 후 고객에 좋은 반응을 보이고 있다. 1차 초도물량이 3주 만에 온·오프라인에서 완판됐다. 2차 추가 발주와 입고가 진행 중이며, 구매자의 후기도 호평이 다수다.  브로큰브레인 성동효 대표는 ""코로나19로 개인위생 제품인 손소독제, 마스크 등이 기능과 가격을 중심으로 생산되고 있다""면서 ""이러한 기본적인 측면은 물론 디자인까지 더한 오손도손 손소독제는 큰 관심을 받고 있다""고 말했다. 초코박스 성혜연 대표는 ""하루 빨리 코로나19 사태에서 벗어나 보고 싶은 사람들을 마음껏 만나고, 서로의 온기를 전했으면 하는 마음으로 손소독제를 만들었다""고 설명했다. 한편, 온라인몰 초코박스는 오손도손 오픈 특가 이벤트를 진행하고 있다. 권현수 기자 "
170,8일 서울 중랑구 원묵고등학교에서 학생들이 코로나19 검사를 받기 위해 교내로 들어서고 있다.
171,"에탄올 과산화수소 빨간약 등 비염 당뇨 암엔 전혀 효과 없어음용하면 심각한 부작용 초래최근 소독제인 ‘35% 과산화수소’를 비염, 당뇨병, 암에 예방 및 치료 효과가 있다고 광고한 판매제조사가 당국에 적발됐다. 마실 수 없는 소독제를 식용 가능한 제품인 것처럼 속였다. 병원에서 주로 사용되는 소독제는 과산화수소, 에탄올, 베타딘 등 3가지. 김우주 고려대구로병원 감염내과 교수를 만나 소독제에 대해 자세히 알아봤다. ―과산화수소는 무엇인가. 의료진이 베타딘으로 환자의 상처 부위를 소독하고 있다. 고려대구로병원 제공“과산화수소는 화학기호가 H2O2로 수소와 산소가 결합한 성분이다. 거품을 내면서 균의 막을 파괴시켜 세균을 죽인다. 소독할 땐 에탄올이 주로 쓰이지만, 수술 이후 창상에서 고름이 나오거나 상처가 많고 지저분할 때는 과산화수소를 사용한다. 과산화수소로 고름을 제거하거나 상처 부위를 깨끗하게 한다. 당뇨병과 암, 탈모 등 다른 질병의 치료 용도로 음용하는 건 절대 불가다.” ―일각에서 과산화수소를 음용해 특정 질병을 치료할 수 있다고 주장한다는데…. “놀랄 만한 일이다. 신종 코로나바이러스 감염증(코로나19)이 백신도 없고, 치료제도 없기에 지푸라기라도 잡는 심정으로 불안한 심리와 공포를 이용하는 것 같다. 일종의 공포 마케팅이다. 세계보건기구(WHO)가 에탄올과 과산화수소로 환경 표면에 오염된 코로나19를 소독할 수 있다고 밝힌 적이 있는데, 이를 마음대로 해석한 게 아닌가 싶다. 절대 과산화수소를 음용하면 안 된다.” ―에탄올은 어디에 사용되는가. “대부분의 손 소독제에 사용된다. 보통 에탄올 농도가 60% 이상이면 손 소독제로 충분하다. 병원에선 환자들의 피부 상처나 감염된 창상을 소독할 때 에탄올을 사용한다.” ―에탄올을 마시면 어떻게 되나. “고농도의 소독용 에탄올은 몸에 흡수되면 생명을 앗아갈 수 있다. 입안, 위 점막세포를 모두 손상시킬 수 있고, 혈액 내 흡수돼 급성알코올 중독을 일으키면 매우 위험하다. 이란에선 올 3월 코로나19가 크게 유행했을 때 소독용으로 사용해야 할 에탄올을 마신 사람이 있었다. 특히 공업용 알코올인 메탄올을 마시고 눈이 멀거나 사망하기도 했다.” ―빨간약도 있던데…. “빨간약으로 불리는 베타딘은 집에 상비약으로 하나씩 갖고 있는 상처 소독제다. 빨간약 성분은 ‘포비돈 요오드’로 기존에 나온 요오드팅크에 비해 피부 자극을 낮춘 제품이다. 이런 이유로 인후염 치료제인 ‘베타딘 인후스프레이’가 나오기도 했다. '베타딘 인후스프레이’는 구강용 스프레이로, 올바르게 입안에 분사해 사용하면 안전상 문제가 없다. 베타딘 소독제는 앞서 사스 및 메르스 바이러스에 대해 항바이러스 소독 효과를 입증했으며, 현재 코로나19 임상시험도 진행 중이다. 소독제 중에선 마무리용 또는 수술 전 단계에 사용하는 소독제다.” 이진한 의학전문기자·의사"
172,아모레퍼시픽의 아리따움은 99.9% 항균·살균 소독은 물론 촉촉하게 보습까지 관리하는 손 소독제 '모디 스파 클린 핸드 세니타이저 겔'을 출시했다고 6일 밝혔다.이 제품은 65% 에탄올 함량으로 99.9% 세균과 바이러스를 완벽하게 차단해주는 식약처 허가 의약외품이다.수분감이 풍부한 알로에베라잎 추출물을 함유해 손 소독은 물론 촉촉한 보습감까지 부여해준다. 특히 양 조절이 쉬운 펌프 타입 용기와 흐르지 않는 투명한 겔 제형으로 깔끔하고 편리하게 사용할 수 있다.50ml의 작은 사이즈로 휴대가 간편해 언제 어디서나 손 위생을 챙길 수 있다.이 제품은 전국 아리따움 매장과 아리따움 몰에서 구매할 수 있다전민정기자
