,contents
46,"홈플러스는 강서점, 부천상동점 등 11개 점포에서 '보국 쿡스클럽 로우로우 저칼로리 미니밥솥'을 판매한다고 29일 밝혔다.'로우로우 저칼로리 미니밥솥'은 취사 과정에서 당질이 포함된 밥물을 배출해 일반 밥솥으로 취사한 백미 밥보다 탄수화물을 최대 27%까지 낮춰줘 탄수화물과 칼로리 조절을 걱정하는 1~2인 가구에 제격이다. 특히 평소 먹던 밥의 양을 줄이지 않고 동일하게 밥 한 그릇을 다 먹어도 탄수화물 섭취량을 줄일 수 있는 건강한 미니밥솥이다.탄수화물 저감의 비결은 일반 밥솥에 없던 '저당 트레이'와 국내 유일의 '당질저감 트레이 커버'에 있다. 취사 과정에서 '저당 트레이'의 하단 구멍을 통해 당질(탄수화물)이 포함된 취사물이 내솥으로 배출시키고, '당질저감 트레이 커버'는 취사가 완료된 후 본체 뚜껑에 맺혀 흘러내리는 밥물을 받아내 당질이 포함된 취사물이 다시 밥 위로 떨어지는 것을 막는다.1~2인 가구를 위한 실용적인 1.6L 사이즈에 주걱과 계량컵, 실리콘손잡이(2개)도 함께 구성돼있어 자취생들의 메인 밥솥 혹은 일반 가정의 주방 보조 밥솥으로 활용하기 좋다. 누구나 쉽게 조작할 수 있는 패널과 간단한 설정기능으로 저당밥과 일반밥, 죽 등의 요리와 보온이 가능하며, 간편하게 탈·부착이 가능한 분리형 커버와 패킹이 사용돼 세척 또한 간편하다.아울러 '로우로우 저칼로리 미니밥솥'은 탄수화물 함량검사와 유해물질 등에 대한 국제/국가공인검사기관 검사를 마쳐 믿을 수 있고 사용할 수 있다. 저당 백미밥의 탄수화물 함량은 국제공인검사기관 SGS 인증을 받았으며, 환경유해물질인 PFOA(과불화옥탄산), PFO(과불화옥탄술폰산) 검출 테스트는 국가공인시험검사 연구기관인 KOTITI 시험연구원을 통해 미검출을 확인했다.이원표 홈플러스 소형가전팀 바이어는 ""'로우로우 저칼로리 미니밥솥'으로 지은 저당밥은 평소 먹는 밥의 양을 그대로 섭취해도 탄수화물 양을 조절할 수 있어 굶지 않아도 삼시세끼 맛있게 건강을 유지할 수 있다""며 ""낮은 탄수화물 섭취에 관심이 많은 고객들이 눈여겨볼만한 밥솥""이라고 말했다.김소형기자"
47,"모델들이 29일 서울 등촌동 홈플러스 강서점에서 저당 밥솥 보국 쿡스클럽 로우로우 저칼로리 미니밥솥을 선보이고 있다.홈플러스는 강서·부천상동점 등 11개 점포에서 저당 밥솥 '보국 쿡스클럽 로우로우 저칼로리 미니밥솥'을 판매한다고 29일 밝혔다.'로우로우 저칼로리 미니밥솥'은 취사 과정에서 당질이 포함된 밥물을 배출해 일반 밥솥으로 취사한 백미 밥보다 탄수화물을 최대 27%까지 낮춘다. 평소 먹던 밥의 양을 줄이지 않고 동일하게 밥 한 그릇을 다 먹어도 탄수화물 섭취량을 줄일 수 있다. 탄수화물과 칼로리 조절을 걱정하는 1~2인 가구에 제격이다.저당 밥을 짓는 방법은 간단하다. 테프론 코팅 처리된 내솥에 '저당 트레이'를 얹은 후 씻은 쌀을 담고 물 조절 후 그 위에 '트레이 커버'를 얹어 취사 버튼만 누르면 간편하게 저당밥이 완성된다.탄수화물 저감의 비결은 일반 밥솥에 없던 '저당 트레이'와 국내 유일의 '당질저감 트레이 커버'에 있다. 취사 과정에서 '저당 트레이'의 하단 구멍을 통해 당질(탄수화물)이 포함된 취사물이 내솥으로 배출시키고, '당질저감 트레이 커버'는 취사가 완료된 후 본체 뚜껑에 맺혀 흘러내리는 밥물을 받아내 당질이 포함된 취사물이 다시 밥 위로 떨어지는 것을 막는다.이원표 홈플러스 소형가전팀 바이어는 “'로우로우 저칼로리 미니밥솥'으로 지은 저당밥은 평소 먹는 밥의 양을 그대로 섭취해도 탄수화물 양을 조절할 수 있어 굶지 않아도 삼시세끼 맛있게 건강을 유지할 수 있다”고 말했다.박준호기자"
48,"생활가전 기업 쿠쿠는 자사 소형밥솥과 소형 스팀다리미 등 1인 가구를 겨냥한 소형 가전제품이 판매 호조를 보였다고 19일 밝혔다.    쿠쿠는 소형밥솥 2월 매출이 지난해 동기 대비 5% 증가했으며, 특히 프리미엄 제품인 'IH 압력밥솥'의 6인용 이하 제품 매출은 같은 기간 17% 상승한 것으로 나타났다고 밝혔다.    지난해 12월 출시한 소형 스팀다리미 '스팀핏'도 출시 초기와 비교해 월평균 매출액이 3배 이상 증가했다.    쿠쿠 관계자는 ""소형 가전 시장이 1인 가구 증가와 함께 빠른 성장세를 보이고 있다""며 ""제품의 크기는 줄이고 성능은 높인 소형 가전 제품군을 지속해서 늘려갈 것""이라고 밝혔다. 쿠쿠 스팀다리미 '스팀핏'[쿠쿠 제공. 재판매 및 DB 금지]   "
49,"쿠쿠 에그밥솥쿠쿠전자(대표 구본학)는 6인용 이하 소형밥솥 2월 온라인 판매량이 지난해보다 47% 늘었다고 19일 밝혔다.IH 압력밥솥과 전기압력밥솥, 전기보온밥솥 가운데 6인용 이하 소형 제품이 온라인에서 큰 인기를 끌고 있다.특히 IH 압력밥솥 소형 제품은 2월 온라인 판매량이 전년동기대비 85% 급증했다. IH 압력밥솥 '트윈프레셔'는 초고압·고화력 IH 무압 두 가지 압력을 제어할 수 있는 쿠쿠의 대표 밥솥 제품이다.쿠쿠 에그밥솥은 젊은 1인가구를 겨냥한 제품으로 지난해 11월 출시 이후 온라인에서 꾸준한 인기를 얻고 있다.에너지 효율 1등급으로 전기료 부담까지 덜어주는 쿠쿠 에그밥솥은 10만9000원의 합리적 가격에 쿠쿠몰을 포함한 온·오프라인 유통점에서 구매할 수 있다.쿠쿠전자 관계자는 “소규모 가정을 위한 디자인과 다양한 편의 기능을 탑재한 소형 밥솥이 지속해서 좋은 반응을 얻고 있다”며 “독보적 가열기술을 적용한 폭넓은 라인업을 선보이겠다”고 밝혔다.김용주기자"
50,"쿠쿠전자는 6인용 이하 밥솥의 경우 지난달 온라인 판매량이 전년 동기 대비 47% 상승했다고 19일 밝혔다.   특히 쿠쿠의 프리미엄 밥솥인 IH압력밥솥의 6인용 이하 소형제품의 온라인 판매량은 전년 동기 대비 올해 2월 85% 상승하며 밥솥 명가로서의 저력을 보였다.   쿠쿠전자의 소형 밥솥 성장세를 이끄는 IH 압력밥솥 ‘트윈프레셔’는 쿠쿠만의 압도적이고 탁월한 기술력을 잘 보여주는 제품이다. 쿠쿠가 국내 최초로 두 가지 압력을 제어할 수 있는 ‘트윈프레셔’ 기능을 밥솥에 탑재해 한 대의 밥솥에서 초고압 또는 고화력 IH 무압으로 밥을 지을 수 있다.   작년 11월에 출시한 쿠쿠 에그밥솥(CR-0675FW)은 20~30대 젊은 세대로 구성된 1인 가구 및 온라인 시장을 겨냥한 6인용 소형 전기보온밥솥으로 젊은 감각에 맞춘 세련된 디자인에 소규모 가족이 편리하게 사용할 수 있는 기능들이 대거 추가됐다. 이 제품은 출시 이후 올해 2월까지 온라인에서 월 평균 판매량이 약 5배 이상 증가, 편리한 기능은 물론 감성적 디자인까지 중시하는 밀레니얼 세대 취향에 부합된 것이 인기 요인으로 분석되고 있다.   쿠쿠전자 관계자는 “젊은 세대에게도 ‘밥솥은 쿠쿠’라는 공식과 함께 소규모 가정을 위한 콤팩트한 디자인과 다양한 편의 기능이 탑재된 소형 밥솥이 지속해서 좋은 반응을 얻고 있다”며 “앞으로도 소비자들의 라이프스타일을 고려해 쿠쿠만의 독보적인 가열기술이 기본이 된 폭넓은 라인업을 선보일 예정”이라고 말했다.   "
51,"- 꽃샘추위 탓 에어컨 사전판매 축소…업계, 으뜸효율 효과 기대감↑   [디지털데일리 "
52,"식음료株 코로나 영향에 `방긋`하이트진로, 52주 신고가 경신GS리테일도 저점比 76% 상승쿠쿠 소형밥솥 온라인판매 급증 코로나19 여파로 저녁 회식이 급감하고 나 홀로 혼밥족이 확실한 트렌드로 자리 잡으면서 이른바 '혼밥주(株)'에 관심이 쏠리고 있다. 식음료주부터 주류, 밥솥, 가구주에 이르기까지 다양한 업종이 혼밥족 증가의 수혜를 볼 것으로 전망된다.혼밥주의 기본 구성은 단연 '식음료주'다. 3일 한국거래소에 따르면 코스피 음식료 업종지수는 3월 23일 저점(2473.2)을 기록한 이후 꾸준히 상승해 3일 종가 기준 3876.4까지 올랐다. 두 달여 만에 57% 상승한 것이다.20·30 혼밥족들은 가정간편식(HMR) 등으로 간단하게 식사를 해결한다. 혼밥 겸 혼술을 선호하는 이들도 상당수다. 3일 현재 각종 간편식을 생산하는 CJ제일제당 주가는 4월 2일 저점 대비 약 42% 상승했다. 최근 술안주 간편식 브랜드 '제일안주'를 론칭하며 관련 시장에 뛰어들었다. 코로나19 속에 가정용 주류 소비 또한 덩달아 늘고 있는 상황이다. 하이트진로는 지난 2일 주가 3만9500원을 기록하며 52주 신고가를 경신했다. 연초 대비 30% 이상 상승한 것이다. 하이트진로의 테라·진로이즈백 가정용 제품이 많이 팔려 나가면서 실적 상승을 견인했다. 지난 1분기 하이트진로의 소주 부문 매출 성장률은 전년 동기 대비 26.8%, 맥주 부문은 29.7% 증가한 것으로 집계됐다.밥솥을 생산하는 쿠쿠전자는 혼밥족의 필수품인 소형 밥솥을 선보여 좋은 반응을 얻고 있다. 쿠쿠전자는 지난 2월 기준 소형 밥솥 온라인 판매량이 지난해보다 47% 늘었다고 최근 밝혔다. 지주사인 쿠쿠홀딩스는 이날 1% 오른 8만8900원에 장을 마감했다. 도시락 등을 살 수 있는 편의점도 수혜 업종으로 꼽힌다. GS25를 운영하는 GS리테일의 경우 지난 3월 저점 대비 주가는 76% 이상 뛰었다. [김정범 기자]"
53," 우리는 중요한 시험을 앞두고 미역국을 먹지 않습니다. 은행 달력을 걸어두면 돈이 들어온다고 믿고요. 우리도 모르게 익숙해진 속설. 어느 날 문득 궁금해졌습니다. 이 속설들을 누가, 언제, 어떻게 만들었고 우리가 왜 믿어야 하는지를요. 김 기자의 ‘속살’(속설을 살펴보는) 이야기 시작해보겠습니다.새집으로 이사갈 때 신경쓸 게 참 많다. 특히 주변 어른들의 잔소리가 거세진다.편한 날로 이삿날을 잡았더니 ‘손 없는 날’이 아니라며 날짜를 바꾸라고 하질 않나, 밥솥은 아직 사지도 않았는데 이삿짐 중 가장 먼저 밥솥을 들이라고 하질 않나.(사진=이미지투데이)한국민족문화대백과에 따르면 ‘손 없는 날’의 ‘손’은 날을 따라다니며 인간생활에 해를 주는 귀신이다. 과거 ‘손’은 농사에 피해를 주는 부정적 의미였다. 그래서 ‘손 없는 날’에 농사를 지어야 한 해를 풍족하게 살 수 있다고 믿었다. 오늘날에는 이사, 개업, 결혼식 날짜를 결정할 때 손 없는 날을 택하는 풍습이 남아 있다.특히 손 없는 날은 이사하기 좋은 길일이라 해서 포장이사 가격도 다른 날보다 비싸다.이사할 때 보면 주변 어른들이 꼭 ‘밥솥’을 먼저 새집에 갖고 들어가라 하는데, 이것도 과거 토속신을 모시던 옛 문화에서 비롯됐다.인류는 원시시대 이래 불을 신성시했다. 우리나라도 부뚜막 불씨를 중요하게 여겼다. 불은 난방뿐만 아니라 음식을 조리할 수 있는 가장 근본적인 물질이기 때문이다. 그래서인지 어른들은 불씨가 꺼지면 집안이 망한다고 믿어 불씨 유지에 정성을 다했다. 그래서 집을 새로 짓거나 이사를 할 때 가마솥을 먼저 갖고 들어가 불을 붙였다.더군다나 부엌은 단순 노동의 장소가 아닌 성스러운 장소였다. 그래서 어른들은 부엌을 지키는 조왕신을 모셨다.종교학대사전에 따르면 조왕신은 ‘불신’(火神)으로 부뚜막에 머물러 집안에서 일어나는 일들을 낱낱이 적어서 하늘로 올려보내는 임무를 맡고 있다. 그렇기때문에 조왕신의 비위를 건드려서는 안 된다. 부엌에서 지켜야 할 금기사항도 있다. 부뚜막에 걸터앉지 않기, 부엌 깨끗하게 관리하기, 불 때면서 악담하지 말기 등이다.이러한 민간신앙은 오늘날까지 이어지면서 밥솥이 옛날 가마솥의 역할을 대신하게 됐다. 이 때문에 이삿날 밥솥을 가장 먼저 들이라는 속설이 생겨난 것으로 추정된다. 얼마 전 새집으로 이사한 무속인 전영주 씨도 이삿짐 중 밥솥을 가장 먼저 주방에 놓았다고 한다.유튜브 ‘전영주의 미남TV’ 캡처.전씨는 이데일리와의 통화에서 “밥솥을 놓는 부엌에는 조왕신이 있다”며 “일단 밥솥을 싹 비워서 들어간다. 밥솥을 비우는 것은 새집에서 조왕신에게 밥을 채워달라는 뜻”이라고 말했다. 이어 “조왕신에게 ‘우리 잘 살게 해주세요’라는 뜻이다. 밥솥을 못 가지고 들어가면 주걱이라고 가지고 들어가라”고 덧붙였다.그러면서 “옛날에 보면 대문에 복조리를 두지 않느냐. 이것도 같은 의미다. 그것도 복이 집에 들어오기를 바라는 마음에서 하는 것”이라고 말했다.유의할 점도 있다. 상한 음식은 절대로 새집에 가지고 오지 말아야한다는 것.전씨는 이같은 속설이 오늘날에도 널리 사용되는 이유에 대해 “돈이 드는 것도 아니고 몸만 쓰면 되는 것 아니냐”며 “행복하게 살 수 있고 복이 들어온다는데 마다할 이유가 있나”라고 웃으며 말했다.김소정 "
54,- 소형 대형 매출 비중 동일…보급률 90% 불구 소형 선호 증가   [디지털데일리 
55,"3월 중순 이후 두자릿수 증가“결혼식 미뤄도 혼수용은 구입”‘집콕’ 늘며 밥솥 등 판매 호조신세계백화점 제공코로나19로 직접 타격을 입은 백화점 업계가 가전 판매에 주목하고 있다. 주요 부문의 매출이 감소하는 속에서도 가전 품목은 결혼 성수기, 사회적 거리두기 등의 영향으로 유일하게 매출이 늘고 있어서다.신세계백화점은 코로나19 여파로 백화점 전체 매출이 줄고 있지만 가전 부문 매출은 3월 중순 이후 두 자릿수 이상 늘었다고 7일 밝혔다. 신세계백화점 쪽은 “3월1일~15일까지 가전 매출이 전년 같은 기간에 견줘 18.9% 감소했으나 16일~31일 실적은 전년 동기 대비 34.4% 늘었다”고 말했다. 지난 2월과 3월 두 달 동안 백화점 전체 매출이 지난해 같은 기간에 견줘 22.8% 줄어든 것과 대비된다.신세계는 최근 들어 가전 매출이 부쩍 늘어난 이유를 결혼식을 미룬 예비부부가 혼수용 가전은 예정대로 구매하기로 했기 때문으로 보고 있다. 지난달 16일~31일 이 백화점 가전 부문 연령별 매출 비중은 20대 9.4%, 30대 32%이다. 주로 신혼부부 연령대인 20·30대가 매출을 이끌었다는 게 백화점의 분석이다. 백화점 쪽은 “코로나19로 예식을 미루게 된 예비부부들이 신혼집 계약은 연기할 수 없으니 혼수 마련에 나서면서 매출을 이끌고 있다고 본다”고 말했다.사회적 거리두기로 집에 머무르게 된 이들도 가전 매출 증가에 한몫하고 있다. 롯데백화점은 3월 16일~31일 김치냉장고와 전기밥솥의 매출이 각각 50%, 13.4% 늘었다고 밝혔다. 롯데백화점 쪽은 “코로나19로 집밥 수요가 늘면서 김치냉장고와 전기밥솥이 인기를 끌고 있다”며 “최근 김치냉장고는 육류·과일 보관 등 ‘보조 냉장고’로 주목받고 있고, 전기밥솥도 수육·찜 등 다양한 요리법을 소화할 수 있는 기능을 하면서 집밥족의 필수품이 됐다고 본다”고 말했다. 신세계도 3월 65인치 이상의 초대형 티브이(TV)가 티브이 전체 매출의 70%를 차지했다며 “‘집콕’을 하는 사람이 늘면서 다양한 영상 콘텐츠를 즐기려는 이들 덕에 대형 티브이가 가전 매출 확대에 기여했다”고 분석했다.신민정 기자"
56,"집에 머무는 시간이 늘어나면서 가전 제품 판매 증가가 두드러지고 있다. 으뜸효율 가전제품 구매비용 환급제도까지 시행되면서 이러한 추세는 딩븐긴 유지될 전망이다. 결혼식은 취소했지만 신혼집 입주는 예정대로 진행하면서 예비 신혼부부들이 3월 백화점 가전 매출 반등을 이끌었다.7일 롯데백화점에 따르면 최근 고효율 김치냉장고와 전기밥솥 등이 큰 인기다. 시장점유율 1위 브랜드 '위니아 딤채'의 지난달 매출은 전년 동기보다 63% 신장했다. 전기밥솥으로 유명한 브랜드 '쿠쿠전자'의 매출도 전월 대비 13.9% 늘었다. 특히 쿠쿠전자의 대표 상품인 '트윈 프레셔 전기밥솥'의 매출은 전월 대비 47%, 전년 동기 대비 40% 증가했다.성장세가 두드러지는 이유는 백화점이 '으뜸 효율 가전제품 구매 비용 환급 제도'의 혜택이 적용되는 고효율 제품을 주력으로 판매하고 있기 때문이다. 롯데백화점 위니아딤채 매장에서 판매하는 김치냉장고는 모두 에너지효율 1등급의 프리미엄 제품이다. 쿠쿠전자도 으뜸효율 제품을 구매하면 상품권을 지급하는 등 고효율 가전 구매를 적극 지원하고 있다.신종 코로나바이러스 감염증(코로나19) 확산에 집밥족이 늘어난 것과도 관련이 있다. 최근 김치냉장고와 전기밥솥은 프리미엄화되면서 용도가 다양하게 확장된 덕에 집밥족 필수품이 됐다. 김치냉장고의 경우 단순히 김치를 보관하는 용도를 넘어 육류·과일·와인 등을 신선하게 보관하는 서브 냉장고로, 전기밥솥은 수육·찜·이유식 등 다양한 음식 조리를 도와주는 멀티쿠커 역할을 하고 있다.가전은 코로나19로 인한 매출 직격탄 속에 유일하게 반등세를 나타내는 장르이기도 하다. 신세계백화점에서는 코로나19가 본격화된 2~3월 전체 매출 신장률이 -22.8%로 마이너스 실적을 나타낸 가운데 가전 매출은 3월 중순부터 빠르게 오르고 있다.가전 매출은 지난달 1~15일 -18.9%의 실적을 나타냈지만 16~31일은 34.4%로 큰 폭의 반등에 성공했다. 결혼 성수기를 맞아 예비 신혼부부들이 혼수 마련에 나섰기 때문이다. 고강도의 사회적 거리두기 캠페인으로 결혼식을 미루는 경우는 많아졌지만 신혼집 계약은 연기할 수 없어 미리 혼수마련에 나선 것이다.신혼부부들은 대개 결혼식 3~4개월 전에 신혼집을 계약하고 1~2개월 전부터 입주와 혼수장만을 시작한다. 이에 4~5월 결혼을 계획하고 신혼집 입성을 앞둔 예비신혼부부들이 결혼식과는 별개로 혼수품 구매를 하고 있는 것이다.'집콕' 추세에 대형TV도 인기다. 2~3년 전만 해도 40~55인치의 중형급 TV를 찾는 소비자들이 대부분이었다면, 지난해부터는 대형TV를 찾는 수요가 늘어 올 3월에는 65인치 이상 크기의 초대형 TV가 전체 TV매출의 70%를 차지했다. 크기 뿐 아니라 압도적 화질을 자랑하는 8K TV와 QLED TV, OLED TV 등 프리미엄 사양을 찾는 고객이 늘며 신세계 강남점 일부 브랜드의 경우 3월 프리미엄 TV 매출이 지난해보다 2배 넘는 매출 신장률을 나타냈다.신세계백화점 관계자는 ""미뤄진 결혼식 수요로 향후 백화점을 찾는 예비신혼부들이 더욱 늘어날 것으로 예상된다""며 ""안전한 쇼핑환경 조성, 차별화된 행사 마련에 힘쓸 것""이라고 말했다.☞공감언론 뉴시스"
57,"종합 건강 생활가전 기업 쿠쿠전자(대표이사 구본학)가 '쿠쿠 에그밥솥(모델명: CR-0675FW)'을 '신세계티비쇼핑'에 론칭, 본격적인 홈쇼핑 친출을 통해 유통채널을 확대하고 소비자와의 접점을 늘린다.2일 신세계티비쇼핑에서 15시 36분부터 1시간동안 진행되는 론칭 방송으로 쿠쿠는 지난 11월에 출시해 그동안 온라인상에서 좋은 반응을 얻었던쿠쿠 에그밥솥을 선보인다. 에그밥솥은 20~30대 젊은세대로 구성된 1인 가구 및 소규모 가족을 겨냥한 6인용소형 전기 보온밥솥으로 젊은 감각에 맞춘 세련된 디자인에 편리하게 사용할 수 있는 기능들이 대거 추가되었다. 에그밥솥은 다양한 취향과 기호에 맞춰 3가지로 취사할 수 있다. 누구나 좋아하는 쫀득한 식감의 차진 밥, 아이들을위한 촉촉하고 부드러운 밥, 중ㆍ장년층을 겨냥한 구수한 밥 등 세대별 취향에 맞는 밥맛을 한 대의밥솥으로 구현할 수 있다. 또한, 잡곡밥과 볶음밥 등밥 메뉴, 오랫동안 푹 익혀야 하는 건강 죽과 갈비찜, 아이를위한 이유식까지 다양한 메뉴를 만들 수 있는 요리 기능이 탑재돼 있다. 쿠쿠전자 관계자는 ""세련된 디자인과 다양한 편의 기능이 탑재된 에그밥솥은 1인 가구를 중심으로 젊은 층 소비자에게 뜨거운 반응을 얻고 있다""며, ""이번 홈쇼핑론칭으로 에그밥솥의 유통 채널을 확대해 소비자와의 접점을 늘리며 대한민국 대표 '혼밥템'으로 입지를 다질 것""이라고말했다.전상희 기자"
58," 신종 코로나바이러스 감염증(코로나19) 여파로 지난 1분기 실내 생활과 위생 관련 가전 판매량이 급증했다.22일 전자랜드에 따르면 올해 1~3월 식기세척기 판매량은 전년 동기대비 448% 증가했다. 같은 기간 에어프라이어와 의류관기리 판매량도 각각 42%, 43% 늘어난 것으로 나타났다.전자랜드는 외출을 자제하고 집에 머무르는 '집콕' 문화가 확산되고 위생을 신경쓰는 소비자가 많아지면서 식생활 편의와 위생 유지를 돕는 가전에 대한 수요가 증가한 것으로 분석했다.실제 재택근무와 온라인 개학의 영향으로 전자랜드의 전월 대비 PC(노트북 포함) 판매량은 올해 2월 24%, 지난달 43%로 점차 증가세를 기록했다. 평소 등락없이 꾸준한 판매를 보이던 밥솥은 지난달에 전월 대비 5% 성장했고, 집에서 여가를 보내는 사람들이 증가하며 음향기기는 2월 23%, 지난달 4% 판매량이 늘었다.차형조 전자랜드 상품MD는 ""위생과 예방에 관한 관심이 커지면서 오는 2분기에도 전분기와 같은 흐름이 지속될 것으로 예상된다""며 ""집에서 활동이 늘어난 만큼 여름철 실내 생활 필수품인 에어컨과 선풍기 판매량도 함께 증가할 것""이라고 말했다.[디지털뉴스국 신미진 기자]"
59,"일렉트로맨 혼족 미니화로이마트가 1인 가구를 겨냥한 상품 출시에 박차를 가한다. 이마트는 오는 6일 '일렉트로맨 혼족 주방가전' 신제품 3종을 선보인다고 3일 밝혔다.일렉트로맨 혼족 주방가전은 혼자서 요리하는 1인 가구에 적합한 맞춤형 성능과 콤팩트 디자인을 지닌 것이 특징이다. 지난 2018년 7월 7종의 상품으로 시작했으며 이번 신상품 출시를 통해 상품 가짓수가 20종으로 늘어나게 됐다.대표 신상품인 일렉트로맨 혼족 미니화로는 가로, 세로 30cm 이하의 미니 사이즈 제품이다. 꼬치, 구이 등 간단한 안주거리를 요리하는 데 제격이다.일렉트로맨 혼족 마카롱 밥솥은 1~2인용에 적합한 1.2L의 용량으로 제작됐다. 사이즈가 작아 보관이 용이하다. 해피콜 플렉스팬도 1인 가구 시대에 맞춰 소용량으로 제작됐다. 프라이팬, 볶음팬, 냄비로 두루 사용할 수 있다.이마트가 이처럼 혼족 상품 라인업 확대에 주력하는 것은 1인 가구가 급격히 증가하며 관련 수요도 빠르게 늘어나고 있기 때문이다. 이마트 일렉트로맨 혼족 가전 상품군 매출은 지난해 151.6% 증가했다.일렉트로맨 혼족 가전은 당초 주방가전으로 시작했지만 성장세에 힘입어 현재는 핸드스티머, 미니건조기 등 생활가전까지 영역을 넓혔다. 같은 기간 용량 124L 미만의 중소형 냉장고 판매도 4배로 껑충 뛰었고 2·3인용 소형 밥솥 매출 역시 49.2% 증가했다.장효영 이마트 가전 바이어는 “1인 가구가 보편화되는 가운데 나를 위해 과감히 투자하려는 소비자가 늘어나며 작지만 제대로 된 소형 가전에 대한 수요가 증가하고 있다”면서 “이를 고려해 향후 프리미엄급 혼족 가전을 출시하기 위해 상품을 개발 중”이라고 말했다.박준호기자"
60,"‘1인 가구 경제’(혼코노미)가 급속히 커지면서 이를 겨냥한 관련 산업도 급성장하고 있다.3일 유통업계에 따르면 1인 가구가 급속히 증가하면서 이와 관련된 산업 수요도 급증하고 있다. ‘2018년 인구주택 총조사’에 따르면 우리나라 1인 가구는 585만 가구로 전체 가구의 29.3%를 차지하고 있다. 2045년에는 1인 가구가 809만8000가구(36.3%)까지 증가해 전체 가구 중 3분의 1 이상이 될 것이라는 전망도 나오고 있다.이마트는 이 같은 1인 가구 증가에 발맞춰 1인 가구를 겨냥한 상품을 대거 출시한다. 오는 6일부터 일렉트로맨 ‘혼족 주방가전’ 신제품 3종을 선보인다. 일렉트로맨 혼족 주방가전은 혼자 요리하는 1인 가구에 적합한 맞춤형 성능과 컴팩트한 디자인을 지닌 것이 특징이다. 2018년 7종의 상품이 출시된 것을 시작으로, 이번 신상품 출시를 통해 상품 수가 20종으로 늘어났다. 대표적인 상품인 ‘일렉트로맨 혼족 미니 화로’는 가로, 세로 30cm 이하의 미니 사이즈 제품으로 2단계 높낮이 조절이 가능한 석쇠형 그릴과 M자형 그릴이 들어 있어 구이 등 간단한 안주를 요리할 수 있다. 또 ‘일렉트로맨 혼족 마카롱 밥솥’은 1∼2인용에 적합한 1.2ℓ 용량에 크기가 작아 보관하기 쉽다. 임대환 기자"
61," 최근 코로나19의 확산세로 건강에 대한 관심이 높아지면서 국내 양대 밥솥 제조업체인 쿠쿠와 쿠첸도 덕을 톡톡히 보고 있다. 면역력을 높이고자 밥을 직접 해먹는 가구가 늘어나는가 하면 위생 관리를 위해 다양한 주방용품 등을 소독할 수 있는 식기소독기에 대한 소비자들의 관심이 늘었기 때문이다. 19일 쿠쿠는 올해 2월 IH 압력밥솥을 포함해 전기압력밥솥, 전기보온밥솥 중 6인용 이하 소형제품 온라인 판매량이 전년 동기 대비 47% 상승했다고 밝혔다.특히 지난해 11월에 출시된 쿠쿠 에그밥솥은 올해 2월까지 온라인에서 월 평균 판매량이 약 5배 이상 증가했다. 코로나19 사태가 장기화하면서 집에 있는 시간이 늘어남에 따라 직접 밥을 해먹는 가구가 증가하면서 판매가 늘었다는 분석이다. 10만원 대의 합리적인 가격도 소비자들의 관심을 이끌었다.에그밥솥은 20~30대 젊은 세대로 구성된 1인 가구 및 온라인 시장을 겨냥한 6인용 소형 전기보온밥솥으로 소규모 가족이 편리하게 사용할 수 있는 잡곡밥, 볶음밥, 죽, 찜 이유식 등의 기능이 대거 추가돼 다양한 메뉴를 만들 수 있다.  쿠첸의 2월 식기소독기, 젖병살균소독기 등 소독기 품목 판매량도 전월 대비 60% 증가했다. 쿠첸의 식기소독기는 풀 스테인레스에 자외선 살균 램프가 적용돼 열풍 팬건조 방식으로 저온 상태의 세균번식을 억제하고 빠르게 건조가 가능하다. 또 설거지 후 물기가 있는 식기를 넣어도 물 때 없이 깨끗하게 건조해준다. 식기뿐만 아니라 젖병, 조리도구, 행주, 장난감 등 다양한 주방·생활용품을 살균 소독할 수 있어 유용하게 사용이 가능하다.쿠첸 젖병살균소독기는 상하 동시에 초강력 살균이 진행된다. 상부에는 듀얼 UV 램프를, 하부에는 국내 최초로 의료기기 살균 전용 UV LED를 적용해 유해균을 제거한다. 쿠첸 관계자는 ""2월 코로나19의 확산세로 인한 우려로 건강에 대한 관심이 높아지면서 소독기 품목의 판매량이 늘어난 것으로 판단된다""며 ""젖병과 식기 등을 안전하고 편리하게 살균할 수 있어 소비자들로부터 많은 관심을 받고 있다""고 전했다.이미정기자"
