,contents
325,"◆ 카카오톡 10주년 ◆ 김범수 카카오 이사회 의장 카카오톡은 통화와 문자메시지가 유료이던 시절 스마트폰, 태블릿 등 모바일상에서 문자·이모티콘·음성·영상으로 연락을 주고받을 수 있다는 콘셉트로 '돌풍'을 일으켰다. ""전화해""나 ""문자해""보다 ""카톡해""라는 말이 일상이 될 정도로 '모바일 메시지 전성시대'를 열었다.카카오톡의 또 다른 메가 히트상품은 국민 캐릭터가 된 '카카오프렌즈'다. 처음에는 카카오톡 채팅용으로 무료 제공되던 캐릭터들은 오프라인으로 확장해 전국 카카오프렌즈샵에서 '없어서 못 파는 상품'이 됐다. 카카오프렌즈는 2012년 11월 어피치, 콘, 무지, 튜브, 프로도, 네오, 제이지 등 7개 캐릭터로 시작했다. 카카오프렌즈는 재미있는 세계관과 스토리를 바탕으로 게임·영상 등 다른 콘텐츠로 확산됐다.   대박은 2016년 1월 출시된 새 캐릭터 라이언이 쳤다. 라이언은 곰으로 착각하기 쉽지만, 실상은 '갈기 없는 수사자'다. 아프리카 둥둥섬 왕위 계승자로 자유로운 삶을 동경해 탈출했다는 배경을 갖고 있다. 캐릭터 사업 일등 공신으로 뽑혀 카카오 내부에서 상무로 불리다가, 2017년 말 회사에서 승진자 명단에 '라이언 전무'라고 명시하며 공식적으로 직급까지 얻었다. 또 이를 활용한 인형, 공책, 볼펜에서 가습기까지 다양한 생활용품으로 재탄생해 전국 각지에 있는 카카오프렌즈샵에서 판매되고 있다.카카오가 카카오프렌즈 캐릭터 사업으로 한 해 얼마를 버는지는 알려지지 않았다. 카카오프렌즈 캐릭터 사업을 담당하는 자회사 카카오IX에 따르면 지난해 1~9월 이 회사의 누적 매출은 전년 연간 매출인 1051억원을 넘어섰다. 카카오IX 매출이 캐릭터 매출과 정확히 일치하는 것은 아니지만 카카오IX 측이 매출 증가 요인으로 카카오프렌즈의 온·오프라인 상품 매출 증가, 캐릭터 지식재산권(IP) 라이선스 확대, 해외 시장 진출 등을 꼽은 만큼 매출의 대다수를 차지하는 것으로 보인다.카카오는 2017년 11월 새로운 자체 캐릭터인 '니니즈'를 공개했다. 니니즈는 벌레라는 오해를 받지만 사실은 취업준비생 신분의 공룡인 '죠르디' 등 7종류의 동물 캐릭터로 구성됐다. 최근 콘텐츠 플랫폼 카카오페이지에 웹툰 '죠르디24'가 연재되며 인기를 끄는 등 제2의 국민 캐릭터로 도약하고 있다.  [오대석 기자]"
326,"인형탈 시연. 유튜브 등 지역관광지 소개 역할광주 오매나 캐릭터 배우 모집 포스터./2020-04-30(한국일보)광주시는 30일 문화관광캐릭터 ‘오매나’의 연기 배우를 공개 선발한다고 밝혔다.오매나 캐릭터는 지난 2월 공모전을 통해 새로 만들어졌다. 이번 오매나 배우 선발대회는 그 동안 각종 이벤트를 통해 인지도가 높아가는 캐릭터를 실물 코기의 인형탈로 시연해 광주 관광을 널리 알리기 위해 개최된다.공개 선발대회 참가자와 시민평가단 지원자는 다음달 11일부터 13일까지 광주시 누리집 공지사항에 게재된 서식을 맞춰 이메일로 접수하면 된다.오매나 배우 공개 선발대회는 5월 22일 광주 동구 충장로 복합문화시설 ‘충장22’ 개관식에서 열리며 전문가 심사와 시민평가단의 투표를 통해 배우를 뽑는다.이날 행사에는 주먹밥 시식과 거리공연 등 다양한 이벤트도 열린다.오매나 캐릭터는 EBS ‘펭수’나 일본 구마모토현의 마스코트 ‘쿠마몬’과 같이 지역을 대표하고 각종 유튜브, 페이스북 등을 통해 소통하며 지역관광지를 소개하는 리포터 등으로 활동할 계획이다.김준영 광주시 문화관광체육실장은 “오매나는 광주 홍보뿐만 아니라 다양한 상품 개발을 통해 지역의 관광산업을 활성화 할 캐릭터로 키워나갈 계획”이라고 말했다.김종구 기자"
327,"  /사진=KBS 2TV 주말드라마 '한 번 다녀왔습니다' 홈페이지 캡처'성상품화' 논란이 불거진 드라마 '한번 다녀왔습니다' 제작진이 사과하고 후속 조치를 취하겠다고 밝혔다. KBS 2TV 주말드라마 '한 번 다녀왔습니다' 제작진은 지난 19일 오후 공식 홈페이지에 ""18일 방송된 일부 장면이 시청자 여러분께 불편함을 드리게 되어 유감스럽게 생각한다""며 ""앞으로 조금 더 신중을 기할 수 있도록 노력하겠다""고 말했다. 이어 ""우선 재방송과 다시보기를 포함하여 이후 제공되는 일체의 방송분은 수정 편집본으로 대체하겠다""라면서 ""제작진은 시청자 여러분께서 보내주시는 관심과 사랑에 부응할 수 있도록 제작 과정에 좀 더 세심한 주의를 기울이겠다""고 했다.앞서 '한번 다녀오겠습니다' 18일 방송분에서 여성 캐릭터가 연출된 방식과 관련해 성상품화 논란이 불거졌다. 극에서 강초연(이정은 분) 자매가 차린 김밥가게는 유흥업소처럼 표현됐고, 강초연 자매는 노출이 드러나는 의상으로 남성 손님들을 응대했다. 이에대해 이들이 짧은 치마를 입고 애교를 부리며 남성 손님들에게 눈요기로 소비되는 캐릭터로 이용됐다는 지적이 일었다.시청자들은 ""아이들과 같이 보는 주말 드라마에서 이런 장면이 나오다니"" ""주말 드라마에서 여성 상품화 묘사가 말이 되냐"" ""시대착오적이다"" 등 불쾌하다는 반응을 보였다.한민선 기자"
328," [불법 게시물 2만1242개 적발·삭제, 경제적 효과 948억원]국내 유명 식품업체인 '삼양식품'은 지난 2012년 '불닭볶음면'을 출시한 이후 국내·외 높은 인기를 끌면서 7년 만에 불닭브랜드의 누적매출 1조원를 달성했다. 이 브랜드 판매는 호조를 이어가면서 지난 2017년부터는 해외 판매가 내수를 앞지를 정도로 수출 효자 품목으로 자리를 굳히기도 했다. 하지만 많은 사랑을 받는 만큼 중국 등 해외 온라인에서 '짝퉁'이 유통돼 골머리를 앓았다. 그러던 중 한국지식재산보호원 '해외 온라인 위조상품 대응사업'을 통해 짝퉁 대응의 돌파구를 찾을 수 있었다.'삼양식품'은 '기업 전담지원 방식'을 통해 매칭된 보호원 담당자와 온라인 위조상품 유형을 파악하고 차단가능한 방법을 지속적으로 논의한 끝에 인기제품인 '불닭볶음면'의 위조상품 판매 게시글 총 176개(판매자 70명)를 성공적으로 차단했다.이 회사 관계자는 ""해당 사업을 통해 현지에서의 온라인 위조상품에 대한 즉각적인 조치를 취해 피해를 줄일 수 있었다""고 말했다.2019년 해외 온라인 한국 위조상품 유통 단속결과./자료제공=특허청특허청은 지난해 한국지식재산보호원을 통해 중국 온라인 쇼핑몰에서 판매되는 중소·중견기업 40개사의 위조상품 판매 게시물 2만1242건을 최종 차단, 948억원의 경제적 효과를 냈다고 22일 밝혔다.상품별로는 문구(19%)가 가장 많았고 아동완구(16%), 디자인/캐릭터용품(10%)가 그 뒤를 따랐다. 절삭공구 등 기계부품과 구체관절인형 등 취미용품도 각가 5%나 됐다.온라인 짝퉁 단속은 권리자가 짝퉁상품을 신고하면 온라인 사업자가 해당 게시물을 삭제하는 방법이 가장 효과적이다. 하지만 해외 온라인 쇼핑몰은 언어 등의 문제로 인력이 부족한 국내 중소·중견기업이 직접 해결하기는 어려운 것이 현실이다.또 국내 법률시장은 비용 등의 문제로 관련 서비스가 아직 활성화 되지 않았고 중국 등 현지 법률시장에서도 국내기업이 신뢰할 수 있는 대리인이 부족하다.이에 따라 보호원에서는 전담인력이 온라인 짝퉁 현황을 모니터링하고 기업에서 현지에 등록한 지재권을 토대로 대리신고 및 게시물 삭제 등을  수행하는 지원사업을 6년째 운영하고 있다.그 간의 노하우를 바탕으로 지난해 기준 신청건 대비 약 98%의 짝퉁 게시물 차단에 성공하기도 했다.특히 지난해부터 '기업 전담지원' 방식을 도입해 현지어가 가능한 전담인력이 위조상품을 선별, 연 최대 3회까지 반복 단속하고 있다. 위조상품 유형, 판매자 수법 등을 담은 '기업별 연간 리포트'도 제공해 기업이 적극 대응할 수 있도록 지원도 하고 있다.서창대 특허청 산업재산보호지원과장은 ""올해도 국내기업의 해외 온라인 위조상품 유통대응을 적극 지원할 예정으로 앞서 진행한 1차 공고 결과 지원규모의 2배가 넘는 기업이 신청하는 등 수요도 높아지고 있다"" 며 ""특히 신(新)남방 지역 전자상거래 업체와의 협력을 통해 아세안 6개 국가를 대상으로 온라인 위조상품 유통대응을 위한 시범지원에도 나설 것""이라고 말했다.한편, 해외 온라인 쇼핑몰에서 유통되는 위조상품에 대한 피해신고 및 대응상담은 해외 K-브랜드 침해신고센터나 한국지식재산보호원 해외전략팀으로 문의하면 된다.대전=허재구 기자"
329," 프리미엄 생필품 쇼핑몰 일센티플러스는 유기농 생리대 '르프레시' 브랜드가 '빵빵덕(FANFANDUCK)' 캐릭터의 작가 LALA FANFAN과 콜라보를 위해 손잡았다고 1일 밝혔다. 프리미엄 생활용품을 제조 및 유통하는 일센티플러스는 엄마가 딸을 위해 평생 쓸 수 있는 건강한 생리대인 '르프레시' 브랜드를 운영중이다. '르프레시'는 제주도 자연과 어우러진 건강한 삶의 모습을 담기 위해 '빵빵덕' 캐릭터와 제휴를 통해 공동 프로모션을 진행한다. '빵빵덕'의 LALA FANFAN 작가는 '르프레시' 브랜드와 콜라보를 통해 '제주 빵빵덕 패밀리'라는 새로운 캐릭터를 기획했다.'빵빵덕'이 아트토이 형태로 선보인 것은 이번이 처음이다. '제주 빵빵덕 패밀리' 아트토이는 빵빵한 핑크볼에 입술을 특징으로 인기를 얻은 기존 캐릭터의 컨셉트에 제주 자연 표현한 점이 특징이다. '제주 빵빵덕 패밀리' 아트토이는 르프레시 공식 쇼핑몰 일센티플러스에서 단독 판매한다. 르프레시는 이번 콜라보를 시작으로 이달 한달간 '나의 제주 빵빵덕 자랑대회' 등 다양한 이벤트를 통해 르프레시 생리대 체험팩과 '제주 빵빵덕 패밀리' 아트토이 등 다양한 상품을 제공한다. 르프레시는 국내 최초로 국제기관 6개국 기준을 통과한 생리대로 미국 텍사스산 유기농 순면을 100%로 채택하고 있는 브랜드다. 빵빵덕의 작가 LALA FANFAN은 ""빵빵덕이 제주를 담아 더 귀여워졌다""며, ""이번에 최초로 선보이는 아트토이 캐릭터 제주 빵빵덕과 함께 제주의 추억을 매일 느낄 수 있으면 좋겠다""고 말했다.일센티플러스 김지호 대표는 ""이번에 두 번째로 진행하는 여성 작가와의 콜라보를 지속적으로 발굴해 여성의 사회 활동을 적극적으로 응원하는 문화를 이어갈 것""이라고 강조했다.[이상규 기자"
330," 이랜드리테일의 대표 브랜드들이 네이버웹툰 인기작 '유미의 세포들'과 손잡고 협업 상품을 출시했다.21일 이랜드리테일은 홈웨어 브랜드 '애니바디'와 슈즈 SPA 브랜드 '슈펜', 킴스클럽의 PB '오프라이스'에서 '유미의 세포들'을 모티브로 상품의 개성을 살린 협업 상품을 선보인다고 밝혔다.'유미의 세포들'은 주인공 유미의 다양한 감정을 의인화한 세포로 구현한 작품이다.먼저 애니바디는 커플 파자마와 라운지웨어, 언더웨어 등 총 9종의 상품을 내놨다. '유미의 세포들'의 주 독자인 2030 여성 고객 조사를 대상으로 '힐링을 느끼는 순간'에 집중해 상품을 기획했다.먹을 때 행복한 '출출 세포', 스트레스를 날려버리는 '마음의 평화 사절 단장', 메이크업에서 해방되는 '세수 세포'를 포인트로 홈웨어를 제작했다. 특히 파자마 상하 세트 구매 시 웹툰에서 주인공인 유미가 착용했던 세안 밴드를 추가로 증정한다.슈펜은 에코백과 파우치, 우산 등 총 10종의 상품을 선보인다. 특히 웹툰 컷이 인쇄돼 있는 에코백은 A4 사이즈의 노트와 15인치 노트북을 수납 가능한 크기로 기획됐다.킴스클럽의 PB브랜드 오프라이스는 지난해 12월부터 유미의 세포들과 협업한 상품을 지속해 선보이고 있다. 특히 이번 '이랜드리테일 X 유미의 세포들 기획전'에서는 '유미의 세포들' 출출이 만두와 유미의 마카롱(12입)을 준비했다.이랜드리테일 관계자는 ""20대와 30대를 아우르는 유미의 세포들 독자와 이랜드리테일 대표 브랜드의 고객층이 잘 맞아 기획한 협업 상품""이라며 ""기존 웹툰 캐릭터의 디테일을 살린 유쾌한 협업 상품들을 통해 즐거운 쇼핑을 경험하는 기회가 되길 바란다""고 말했다.한편, 이랜드리테일 3대 브랜드와 네이버웹툰 '유미의 세포들' 협업 상품은 지난 20일 이랜드몰을 통해 선출시됐다. 오는 22일부터는 슈펜과 킴스클럽의 전국 오프라인 매장에서 애니바디 상품은 NC강서점과 NC서면점에 위치한 '이샵나우'(E#NOW) 매장에서 만나볼 수 있다"
331,"반려동물 양육 인구가 1000만을 넘어서는 등 '펫팸족(pet+family)'이 증가하는 추세에 따라 반려동물 시장 규모 역시 급성장하고 있다. 한국농촌경제연구원의 '반려동물 연관산업 발전방안 연구보고서'에 따르면 2020년 반려동물 시장 규모는 3조3753억원으로 증가했으며 오는 2027년까지 6조원에 달할 것으로 점쳐지고 있다.반려동물에게 아낌없이 투자하는 펫팸족이 많아지면서 이들이 먹는 펫푸드, 펫뷔페·호텔, 반려동물 전용 생활가전, 라이프스타일 제안 브랜드에 이르기까지 다양한 펫 산업군이 확대되고 있다.파라다이스호텔 부산은 오는 12일 올데이 다이닝 레스토랑 '온 더 플레이트' 야외가든에서 소형견(5~7kg)과 견주들을 대상으로 '반려견 뷔페'를 개최한다. 견주들은 실내 레스토랑 뷔페에서 음식을 가져와 야외가든에서 이를 즐길 수 있으며 반려동물들에게는 유기농 원료를 사용한 영국 브랜드 '릴리스 키친'의 휴먼그레이드 사료가 제공된다. 생활가전 기업 쿠쿠는 지난해 아예 라이프스타일 펫 전문 브랜드 넬로(Nello)를 론칭, 펫 드라이룸과 하네스 등을 선보였다. 이중 '펫 에어샤워 앤 드라이룸'은 반려동물의 털을 보다 완벽하고 편리하게 관리하기 위해 만들어진 제품이다. 산책 후 매번 목욕이 힘든 반려동물의 털에 붙은 미세먼지와 오염물질을 털어내는 '에어샤워' 기능과 '트윈 팬'으로 목욕 후 반려동물의 젖은 털을 말려주는 건조 기능을 갖췄다.하네스는 반려동물이 다른 동물이나 사람들에게 접근하는 것과 산책 중 경로를 무단으로 이탈하는 것을 방지하는 제품이다. '넬로 하네스'는 반려동물의 편안한 착용감을 극대화한 제품으로, 반려동물이 하네스를 착용하고 움직일 때 목과 흉부에 집중되는 압박과 조임을 최소화했다.쿠쿠 관계자는 ""반려동물을 포함한 온 가족의 건강과 행복을 우선시하는 넬로는 라이프스타일 펫 브랜드로서 가전을 포함한 펫 관련 제품을 다각화해 앞선 반려동물 문화를 선도할 것""이라고 말했다.이외에도 반려동물과 특별한 추억을 남기고 싶은 반려인들을 위한 온라인 서비스 플랫폼 '마플'은 반려동물의 모습을 새긴 커스텀 상품을 제작해준다. 지난 2월 오픈된 마플샵에서는 반려동물의 이름과 사진, 캐릭터 등 다양한 디자인을 적용시킨 티셔츠와 후드, 리드줄, 반다나, 스카프에서부터 목줄까지 다양한 상품을 구매할 수 있다. 조민정 기자 mj"
332," 세븐일레븐이 다가오는 화이트데이를 맞아 다양한 행사를 진행한다고 9일 밝혔다.먼저 츄파춥스 구매 고객에게 사랑 표현 문구가 담긴 뉴트로 콘셉트의 황도, 백도 패키지를 증정한다. 해당 패키지는 다양한 사탕들을 담아 DIY선물포장으로 활용이 가능하다.세븐일레븐은 최근 소셜네트워크서비스(SNS)를 중심으로 ‘쓸모없는 선물 교환식’이 젊은 층의 놀이문화로 자리 잡음에 따라 ‘오다 주웠어’라는 재미있는 문구를 담아 무심한 듯한 시크한 콘셉트의 ‘흑심가득’ 상품도 이색적으로 준비했다. 스카치캔디, 초코쿠키 등 인기 간식거리를 담아 완성했으며, 해당 상품은 자연 분해되는 비닐봉지를 포장지로 활용해 친환경에도 신경 썼다.또  씹을 때 나는 특유의 소리로 유튜버들의 ASMR 콘텐츠로 소개되며 인기를 끌고 있는 ‘락캔디’도 출시했다. '초통령(초등학생들의 대통령)'으로 불리는 게임 크리에이터 ‘도티’ 캐릭터를 활용해 초코, 요거트 등 달콤한 마쉬멜로우를 담은 ‘도티마시멜로 선물세트’도 준비했다.대표 인기 젤리를 모은 선물세트도 준비했다. 유튜브 먹방 아이템 지구 젤리 등으로 구성된 ‘화이트트롤리젤리와 골든베렌, 프루티부시 등 하리보 인기 젤리를 모아 만든 ‘하리보 기획팩’을 판매한다. 세븐일레븐은 최근 각종 '데이'가 친구, 가족, 직장 동료에게 가볍게 선물하는 추세가 확대됨에 따라 1+1, 2+1 등 행사 상품 구색을 지난해보다 25% 이상 확대하며 다양한 실속형 상품을 선보였다. 한편 세븐일레븐은 화이트데이를 기념해 '세븐앱'에서 다양한 행사도 마련했다. 핫딜 이벤트는 세븐일레븐 ‘세븐앱’ 다운로드 후 회원 가입한 고객을 대상으로 하며, 오는 12일부터 13일 양일간 페레로로쉐 인기상품을 30% 할인된 가격에 판매한다. 또한 이달 말까지 롯데제과 캔디나, 초콜릿 상품 구매 후 세븐앱 스탬프를 1개 이상 적립하면 추첨을 통해 프리미엄 홍삼 브랜드 ‘황작’을 증정한다. 김태봉 세븐일레븐 상온식품팀 담당 CMD(선임상품기획자)는 “세븐일레븐은 빠르게 변화하는 소비자의 취향과 실속형 소비 트렌드를 반영한 다양한 상품 구성으로 이번 화이트데이를 준비했다”며 “세븐일레븐과 함께 연인뿐만 아니라 친구, 동료 등 주위에 소중한 사람들과 함께 즐거운 화이트데이 보내시길 바란다”고 말했다.이승진 기자"
333,"엘사, 상품 400여종 판매 급증펭수, 협업사례마다 화제 만발동원F&B, 남극 환경보호를 위한 펭수 콜라보 참치캔  새해 유통가에서는 디즈니 애니메이션 '겨울왕국2'의 주인공 엘사와 EBS 펭귄 캐릭터 '펭수' 간 경쟁이 치열하게 벌어지고 있다. 두 캐릭터의 선풍적 인기 속에 관련 굿즈와 협업 제품들이 쏟아져나오면서 이들의 판매 경쟁에도 관심이 쏠린다. 12일 유통업계에 따르면 이들 두 캐릭터가 최근 업계의 협업 트렌드를 주도하는 가운데 제품 수와 판매량에서는 엘사가, 화제성과 주목도에서는 펭수가 대체로 우세하다는 평가다. 오픈마켓 옥션에 따르면 현재 판매 중인 겨울왕국2 관련 상품은 400여종 5만여가지에 달한다. 옥션이 지난해 11월 21일 겨울왕국2의 개봉 후 한 달 동안 '겨울왕국' 키워드를 포함한 상품의 전체 판매량을 집계한 결과, 전년 같은 기간 대비 305% 증가한 것으로 나타났다. 품목별로는 장난감·교육완구·인형이 733% 급증하며 가장 높은 증가율을 보였다. 이어 문구·사무용품(506%), 유·아동 의류(59%), 이벤트 용품·의상(39%), 출산·유아용품(23%) 순이었다. 겨울왕국 2 피규어  이랜드의 9개 아동복 브랜드가 디즈니와 협업해 출시한 겨울왕국2 제품들도 70억원 규모의 물량이 영화 개봉 일주일 만에 절반 이상 소진됐다. 특히 로엠걸즈, 코코리따에서 출시한 실사판 엘사 드레스는 온라인 출시 하루 만에 1차 수량이 완판됐고, 오프라인과 온라인 재주문과 동시에 준비 물량 1만장이 소진됐다. 펭수는 교육방송인 EBS가 만든 캐릭터라는 한계상 선별적으로 협업을 추진하고 있어 제품 수는 겨울왕국2만큼 많지 않지만, 효과만큼은 폭발적이라는 것이 업계의 공통된 의견이다.이랜드 제조·유통 일괄형(SPA) 브랜드 스파오가 지난해 12월 펭수 캐릭터를 활용해 출시한 의류와 파자마, 잡화류 등 협업 상품 11종은 3시간 만에 완판됐다. 특히 수면 바지 3종은 출시 10분 만에 매진됐고, 구매금액별 사은품도 2분 만에 전량 팔렸다. 스파오는 고객 요청에 따라 2차 협업상품 출시 시기를 다음 달에서 이달 17일로 앞당기고, 조기 품절에 대비해 사전예약 시스템도 가동할 계획이다. 식품업계에서는 펭수가 참치를 가장 즐긴다는 데서 아이디어를 얻은 '남극펭귄참치' 패키지를 동원F&B가 선보일 계획이다. 펭수는 광고업계에서도 떠오르는 '블루칩'이다. 펭수가 KGC인삼공사의 대표상품 '정관장'을 들고 남극의 부모님을 찾아가는 첫 유튜브 광고는 올린 지 6일 만에 조회 수 750만회를 넘어섰다. 시몬스가 펭수와 선보인 크리스마스 캐럴 뮤직비디오의 배경이 된 시몬스 테라스는 최근 3주간 방문객이 50% 이상 급증했다.[김기정 기자]"
334," /사진=GS25공식 인스타그램'대세' 펭수와 편의점 GS25가 협업하게 됐다.30일 GS25는 한국교육방송공사(EBS)의 '자이언트 펭TV'와 정식 라이선스 계약을 체결했다고 밝혔다. 2월 1일부터는 GS25 매장에서 5개 종류로 만들어진 펭수 포스터를 만날 수 있다. GS25에 따르면 펭수와의 콜라보레이션 상품은 다음 달부터 판매할 예정이다. GS25는 펭수 노트, 스티커 세트, 등신대가 동봉된 밸런타인데이 기획세트 3종과 펭수 마그넷과 굿즈가 포함된 화이트데이 기획세트 3종을 차례로 출시할 예정이다. 또한 3월 중에 펭수 캐릭터를 활용한 다양한 PB(자체 브랜드 상품)도 선보인다.또한 GS25는 공식 애플리케이션 '나만의 냉장고'를 통해 펭수 굿즈를 선착순으로 받아볼 수 있는 프로모션 등 여러 기획 상품과 이벤트를 준비했다.펭수는 남극에서 온 키 210㎝의 '자이언트 펭귄'으로 지난해 말부터 선풍적인 인기를 끌고 있다. '자이언트 펭TV'의 유튜브 구독자 수는 29일 기준 200만명을 넘어섰다.GS25와 펭수의 첫 협업 영상은 오는 31일 방영 예정이다.김도엽 인턴기자"
335,"게임빌(대표 송병준)은 모바일 RPG ‘엘룬’에 전설 등급 신규 캐릭터 ‘블라디’를 추가했다. 봄맞이 시즌 이벤트도 실시한다.신규 캐릭터(엘룬) ‘블라디’는 매력적인 외모의 뱀파이어다. 적에게 받은 피해를 일부 흡수해 상대에게 반격을 가할 수 있는 스킬을 보유했다. 아군들에게 흡혈 능력을 제한적으로 부여할 수 있는 것도 특징이다.  봄을 맞아 벚꽃 테마의 ‘봄맞이 시즌 이벤트’도 내달 1일까지 열린다. 게임 내에서 ‘벚꽃’, ‘벚꽃 잎’, ‘벚꽃 가지’ 등의 이벤트 아이템을 모아 각종 보상으로 교환할 수 있다. ‘벚꽃 테마 로비’를 비롯해 ‘무료 선별 소환권’, ‘트렌트의 영혼석’ 등이 보상으로 제공된다.이 외에도 한정된 시간에 유용한 재화를 저렴하게 구입할 수 있는 ‘핫딜 상품’이 추가되고 출석부 보상도 상향된다.[임영택기자"
336,"  LG유플러스는 자사 IPTV(인터넷TV) U+tv에서 디즈니 애니메이션 '겨울왕국 2' VOD(주문형비디오)를 출시하고 온·오프라인 프로모션을 진행한다고 24일 밝혔다./사진=LG유플러스LG유플러스는 자사 IPTV(인터넷TV) U+tv에서 디즈니 애니메이션 '겨울왕국 2' VOD(주문형비디오)를 출시하고 온·오프라인 프로모션을 진행한다고 24일 밝혔다.LG유플러스는 지난 11일부터 U+tv에서 '겨울왕국 2 VOD를 제공했다. 이후 지난 20일까지 약 10일간 누적 이용건수가 5만9000건을 돌파하며 인기몰이 중이다. LG유플러스는 겨울왕국2 VOD 출시를 기념해 다양한 온·오프라인 프로모션을 진행한다. 먼저 오는 28일까지 VOD를 구매한 고객을 대상으로 추첨을 통해 35만원 상당의 대형 아렌델 캐슬 플레이세트(15명), 60㎝ 크기의 대형 올라프 인형(400명)을 증정한다.또 다음달 25일까지 VOD 구매 고객 중 1명을 추첨해 4인 가족 미국 캘리포니아 디즈니랜드 여행 상품권을 증정하는 이벤트도 진행한다. 선정된 고객은 5박7일 동안 항공권, 숙박시설, 교통편, 식사, 디즈니랜드 투어를 무료로 이용할 수 있다. 디즈니랜드의 겨울왕국 뮤지컬 관람도 가능하다.오는 24일부터 SNS 이벤트도 진행한다. 겨울왕국 2 VOD 시청 인증샷 또는 겨울왕국 OST 노래영상을 필수 해시태그(#유플러스VOD·#유플러스티비·#겨울왕국2)와 함께 인스타그램이나 페이스북에 업로드하면 자동 응모된다.추첨을 통해 △LG퓨리케어 공기청정기(1명) △아렌델 캐슬 플레이세트(1명) △‘엘사의 보석상자’ 레고(5명) △겨울왕국 아이스크림 케이크 교환권(10명) △엘사 및 안나 패션돌 1종 랜덤(20명)을 증정한다. 당첨자는 다음달 13일 개별 안내한다. 참여자 전원에게는 베스킨라빈스 싱글콘 교환권을 제공한다.한편 LG유플러스가 지난달 9일부터 롯데 하이마트 메가스토어 잠실점에서 운영 중인 체험형 U+스토어 ‘아이들나라’와 연계한 오프라인 이벤트도 다음달 10일까지 진행한다. 엘사와 안나의 대형 조형물과 함께 사진을 찍을 수 있는 대형 포토존도 마련돼 있다. 경품 응모를 통해 △엘사와  안나 패션돌 1종 랜덤(20명) △폰크로스 가방(30명) △캐릭터 필통(50명)을 증정한다. 체험관을 방문하는 U+tv 고객 선착순 600여명에게는 ‘겨울왕국 2’ VOD 5000원 쿠폰을 제공한다.이건영 LG유플러스 광고·콘텐츠담당 상무는 ""겨울왕국 2 VOD 출시를 기념해 안전하고 편하게 실내에서 즐길 수 있는 다양한 온·오프라인 이벤트를 준비했다""며 ""1300만 흥행 돌풍을 일으킨 디즈니 애니메이션도 보고 경품도 받아 일석이조의 기회를 얻기 바란다""고 말했다. 김주현 기자"
337,"아동문학계의 노벨상이라고 불리는 '아스트리드 린드그렌상'을 수상한 그림책 '구름빵' 백희나 작가가 출판사 등을 상대로 낸 저작권 소송에서 최종 패소했다.대법원 민사3부(주심 이동원 대법관)는 25일 백 작가가 한솔교육과 한솔수북, 강원정보문화진흥원과 디피에스를 상대로 낸 저작권침해금지 등 청구소송 상고심에서 심리불속행 기각판결로 2심 판결을 확정했다.심리불속행 기각은 원심판결에 법 위반 등 사유가 없다고 판단될 경우 대법원이 본안 심리 없이 상고를 기각하는 결정이다.백 작가는 그림책 13권을 출간했다. 특히 '구름빵'은 2011년 영어판을 비롯해 10여개국에서 번역출간돼 세계적으로 인기를 끌었다. 각종 캐릭터 상품은 물론 TV애니메이션, 뮤지컬 등 2차 콘텐츠 생산으로 4400억원의 가치를 창출한 것으로 알려졌다.그러나 백 작가는 출판사와 저작권을 일괄양도하는 '매절계약'을 맺으면서 1850만원의 인세만 챙긴 사실이 드러나면서 논란이 되기도 했다. 백 작가는 ""출판사 등은 2억원을 지급하고, 구름빵 책과 캐릭터 등을 판매하지 말라""며 소송을 냈지만 1, 2심 모두 패소했다.2심 재판부는 매절계약 무효 주장에 대해 ""계약이 체결된 2003년 당시 원고가 신인작가였던 점을 감안해 상업적 성공 가능성에 대한 위험을 적절히 분담하려는 측면도 갖고 있다""며 ""백 작가에게 부당하게 불리한 조항이라고 볼 수 없다""고 판단했다"
