,contents
10,"6월 23일 오후 7시 58분에 경기 파주시 부근 지역에서 규모 2.1의 지진이 발생했습니다. 이번 지진의 진앙은 경기 파주시청에서 북동쪽으로 15km 떨어진 지역이며, 세부 위치는 파주시 법원읍인 것으로 분석됐습니다. 진원의 깊이는 6km입니다. 기상청은 지진의 규모는 2.1로 작았지만, 파주시 인근 지역에서 약한 흔들림을 느끼게 되는 진도 3의 흔들림이 전달됐다며 안전에 유의해 달라고 당부했습니다. 이번 지진까지 올해 한반도에서는 규모 2.0 이상의 지진이 33차례 발생했습니다.김성한 기자 "
11,황현택 기자 
12," 신종 코로나바이러스 감염증(코로나19) 재확산 우려가 커지고 있는 일본에서 강진이 발생했다.25일 아사히신문 등에 따르면 이날 오전 4시 47분 일본 혼슈 섬 지바현 동부 해상에서 규모 5.9의 지진이 발생했다. 진원의 깊이는 25.4㎞이며, 지진 발생 지점은 지바현 하사키에서 남동쪽으로 41㎞ 떨어졌다.일본 기상청(JMA)은 해당 지진 규모를 6.2로 밝혔으며, 다행히 쓰나미 위험은 없다고 전했다./박성규기자"
13,"25일 오전 4시 47분(한국시간) 일본 혼슈(本州)섬 지바(千葉)현 동부 해상에서 규모 5.9의 지진이 발생했다고 미 지질조사국(USGS)이 밝혔다. AFP 통신에 따르면 진원의 깊이는 25.4㎞며, 지진 발생 지점은 지바현 하사키에서 남동쪽으로 41㎞ 떨어졌다. 일본 기상청(JMA)은 해당 지진 규모를 6.2로 밝혔으며, 쓰나미 위험은 없다고 전했다. 이번 지진으로 인한 떨림은 도쿄(東京)를 중심으로 한 수도권에서도 감지됐다고 AFP는 전했다. "
14,"25일 오전 4시 47분(한국시간) 일본 혼슈 섬 지바현 동부 해상에서 규모 5.9의 지진이 발생했다고 미 지질조사국(USGS)이 밝혔다.    AFP 통신에 따르면 진원의 깊이는 25.4㎞이며, 지진 발생 지점은 지바현 하사키에서 남동쪽으로 41㎞ 떨어졌다.    일본 기상청(JMA)은 해당 지진 규모를 6.2로 밝혔으며, 쓰나미 위험은 없다고 전했다.    이번 지진으로 인한 떨림은 도쿄를 중심으로 한 수도권에서도 감지됐다고 AFP는 전했다.    "
15,"일본 지바현 동쪽 해역서 규모 6.2 지진 / 사진=기상청 오늘(25일) 한국시간으로 오전 4시 47분 일본 혼슈 섬 지바현 동부 해상에서 규모 5.9의 지진이 발생했다고 미 지질조사국(USGS)이 밝혔습니다.AFP 통신에 따르면 진원의 깊이는 25.4㎞이며, 지진 발생 지점은 지바현 하사키에서 남동쪽으로 41㎞ 떨어졌습니다.일본 기상청(JMA)은 해당 지진 규모를 6.2로 밝혔으며, 쓰나미 위험은 없다고 전했습니다.이번 지진으로 인한 떨림은 도쿄를 중심으로 한 수도권에서도 감지됐다고 AFP는 전했습니다.[MBN 온라인뉴스팀]"
16,"최대 진도 5약도쿄 등 수도권, 동북지방 흔들림 감지  6월 25일 오전 일본 지바현에서 리히터 규모 6.1의 지진이 발생했다. 일본 기상청 홈페이지 캡쳐. 【도쿄=조은효 특파원】 도쿄 인근 지바현 동부 해상에서 25일 리히터 규모 6.1로 추정되는 지진이 발생했다.   일본 기상청에 따르면 이날 오전 4시47분 지바현 동쪽 앞바다(북위 35.5도, 동경 141.2도),깊이 30km 지점에서 지진이 발생했다.   기상청은 ""이번 지진으로 인한 해일(쓰나미) 우려는 없다""면서도 ""1주일 사이에 흔들림이 강한 지역에서는 여진이 발생할 수 있다""고 경고했다.   이번 지진으로 지바현에선 최대 진도 5약이 관측됐으며, 도쿄 등 수도권 일대와 동북지방에서 진도 4~1까지의 흔들림이 감지됐다.   "
17,"일본 기상청 홈페이지 캡처           25일 오전 4시 47분(한국시간) 일본 지바현(혼슈) 지바 동쪽 100km 해역에서 규모 6.2의 지진이 발생했다. 진앙은 북위 35.50도, 동경 141.20도이며 지진 발생 깊이는 30km다.      일본 NHK에 따르면 진원의 깊이는 약 30㎞로, 쓰나미(지진 해일) 우려는 없는 것으로 일본 기상청은 판단했다.      이번 지진으로 지바현아사히(旭)시에서진도5, 또 지바현의 나머지 지역과 이바라키(茨城)현 대부분 지역에서 진도4의 흔들림이 관측됐다.      진도 4는 대부분의 사람들이 놀라고 천장에 매달려 있는 전등이 크게 흔들리는 정도다.        배재성 기자"
18,"25일 오전 4시 47분(한국시간) 일본 지바현(혼슈) 지바 동쪽 100km 해역에서 규모 6.2의 지진이 발생했다.기상청은 외국 관측 기관 등을 인용해 이 같은 지진 발생 사실을 전했다.진앙은 북위 35.50도, 동경 141.20도이며 지진 발생 깊이는 30km다.이영호기자"
19,"25일 오전 4시 47분(한국시간) 일본 지바현(혼슈) 지바 동쪽 100km 해역에서 규모 6.2의 지진이 발생했다고 기상청이 발표했다.일본 방송 NHK은 이번 지진에 따른 해일 우려는 없다고 밝혔다. 지진 진앙은 지바현 앞바다인 북위 35.50도, 동경 141.20도 지점이며 지진 발생 깊이는 30km다. NHK에 따르면 지바현 인근은 1987년 규모 6.7 지진으로 사망자가 나오는 등 과거에도 비교적 규모가 큰 지진이 발생한 지역이다.한경닷컴 뉴스룸"
20,"기상청 제공(서울=연합뉴스) 25일 오전 4시 47분(한국시간) 일본 지바현(혼슈) 지바 동쪽 100km 해역에서 규모 6.2의 지진이 발생했다고 기상청이 외국 관측 기관 등을 인용해 전했다.    진앙은 북위 35.50도, 동경 141.20도이며 지진 발생 깊이는 30km다.※ 이 기사는 기상청 데이터를 토대로 알고리즘에 의해 자동 작성돼 편집자의 데스킹을 거쳤습니다. 지진 정보는 기상청 홈페이지(http://www.weather.go.kr/weather/earthquake_volcano/internationallist.jsp)에서도 확인할 수 있습니다."
21,"멕시코 남부 태평양 해안지역에서 23일 오전 10시 29분(현지시간) 규모 7.4의 강진이 발생해 이 시간 현재 최소 4명이 숨졌다. 수도 멕시코시티에 거주하는 교민 1명은 대피 과정에서 다리가 부러지는 부상을 입은 것으로 알려졌다.주멕시코 한국대사관에 따르면 멕시코시티에 거주하는 60대 교민 A씨는 본인 소유 창고에서 물건을 정리하던 중 지진이 발생해 대피하다 상자에 깔려 넘어지며 왼쪽 정강이가 부러졌다. A씨는 병원으로 옮겨져 수술을 앞두고 있으며 생명엔 지장이 없는 것으로 알려졌다.로이터·AFP통신에 따르면 미국 지질조사국(USGS)은 이날 멕시코 현지 시각으로 오전 10시29분쯤 오악사카주 태평양 연안에서 규모 7.4 지진이 발생했다고 밝혔다. 진앙은 멕시코 오악사카 포추틀라에서 북동쪽으로 69㎞가량 떨어진 곳으로, 진원 깊이가 23㎞로 얕아 흔들림이 심했다. 사망자는 진앙지 근처에서 나왔다.USGS는 당초 이번 지진 규모를 7.7로 발표했다가 7.4로 정정했다"
22," 미국 캘리포니아주 시에라네바다 산맥 동쪽 지역에서 24일(현지시간) 규모 5.8의 지진이 발생했다.미국 지질조사국(USGS)은 이날 오전 10시 40분(서부시간 기준)께 캘리포니아주 인요 카운티 산간마을 론파인에서 남동쪽으로 10.5마일(16.8㎞) 떨어진 곳에서 지진이 발생했다고 밝혔다. 진앙은 세쿼이아 국립공원과 데스밸리 국립공원 중간 지점으로, 진원의 깊이는 3마일(4.8㎞)이다.이번 지진이 발생한 지역은 오언스 밸리 단층이 지나는 곳이다. 1872년 3월 규모 7.9의 강진이 이 지역을 강타했다.현재까지 인명·재산 피해가 보고되지 않았지만, 진동은 캘리포니아 전역에서 감지됐다. 이번 지진으로 암석들이 굴러 떨어지며 산악 지역에서 '우르릉' 하는 소리가 났다는 보고도 들어오고 있다.[디지털뉴스국"
23,"미국 캘리포니아주 시에라네바다 산맥 동쪽 지역에서 24일(현지시간) 규모 5.8의 지진이 발생했다.미국 지질조사국(USGS)은 이날 오전 10시 40분(서부시간 기준)께 캘리포니아주 인요 카운티 산간마을 론파인에서 남동쪽으로 10.5마일(16.8㎞) 떨어진 곳에서 지진이 발생했다고 밝혔다.진앙은 세쿼이아 국립공원과 데스밸리 국립공원 중간 지점으로, 진원의 깊이는 3마일(4.8㎞)이다.이번 지진이 발생한 지역은 오언스 밸리 단층이 지나는 곳으로, 1872년 3월 규모 7.9의 강진이 이 지역을 강타했다.ABC 방송에 따르면 현재까지 인명·재산 피해가 보고되지 않았지만, 진동은 새크라멘토와 로스앤젤레스(LA) 등 캘리포니아 전역에서 감지됐다.현지 매체 새크라멘토비는 ""이번 지진으로 암석들이 굴러떨어지면서 시에라네바다 산악 지역에서 우르릉거리는 소리가 났다""고 말했다.이영호기자"
