,contents
10,"창원산업진흥원은 17일 창원컨벤션센터에서 ‘창원방위산업중소기업협의회 정기총회’를 개최했다. (사진=창원산업진흥원 제공)창원산업진흥원(원장 백정한)이 17일 창원컨벤션센터에서 창원의 대표 방위산업 중소기업 협의체인 '창원방위산업중소기업협의회'의 첫 번째 정기총회를 열었다.창원산업진흥원이 주최하고 창원방위산업중소기업협의회(이하 협의회)가 주관한 이날 정기총회 행사에서는 백정한 창원산업진흥원장, 협의회 회원사 대표자 뿐 만 아니라 육군종합정비창 문병재 기술연구소장, 고형석 전력화지원개발과장 등이 참석했다.창원방위산업중소기업협의회 오병후 회장(창원기술정공 대표이사)은 ""지난 1년 동안 각 군을 포함하는 대외적인 네트워킹 강화, 군 전략화부품 등을 개발하기 위한 육·해군 군수사령부 및 정비창과의 업무협조를 본격화하고 있는 단계에 있다""며 ""각 군과의 기술교류와 방산중소기업의 시장진입을 위해 연구회를 구성·운영하고, 회원사들의 지속 성장을 할 수 있도록 창원산업진흥원과 협의회에서 더욱 노력하겠다""고 말했다.백정한 창원산업진흥원장은 ""창원지역은 기존 제조업의 위기와 장기적 경기침체로 어려움을 겪고 있으나, 지난 5월 경남도와 창원시는 '방산혁신클러스터 시범사업' 유치라는 쾌거를 이루어 냈다""며 ""창원산업진흥원 관계자는 막중한 책임감을 느끼고 있으며, 창원방위산업중소기업협의회의 주체인 기업 관계자분들께서 주인의식을 가지고 대응해 나가야만, 지금보다 더 나은 대한민국 방산 1번지 창원의 면모를 갖출 수 있다""고 말했다. "
11," 국내 제조 기업, 방위 산업체 등의 사이버 보안에 빨간불이 켜졌다.12일 NSHC, 안랩 등 국내 보안업체에 따르면 국내 제조 관련 기업과 방위 산업체 등에 장기간에 걸쳐 해킹 시도가 이뤄지고 있는 것으로 나타났다.NSHC는 최근 발간한 보고서에서 지난해 말 국내 제조·기타 산업 시설을 대상으로 한 해킹 공격이 포착됐다고 밝혔다. 금전적 이득을 노린 사이버 범죄 조직의 소행이다.'SectorJ17' 그룹의 해킹 활동 발생 국가 [자료=NSHC]이들은 2014년부터 현재까지 최소 6년간 해킹을 시도해온 것으로 추정된다. 주로 악성 파일을 첨부한 '스피어 피싱' 이메일을 임직원에게 보내 내부 시스템에 침입, 사용자 계정정보나 암호 등을 탈취하는 식이다. 첨부 파일은 견적서, 송장 등 일반 기업에서 관심을 가질 만한 내용으로 워드, PDF 파일로 위장했다.NSHC 측은 ""27개 국가에서 이들의 활동이 발견됐는데 44%가 한국에 위치한 조직을 대상으로 진행됐다""며 ""제조, 설비 관련 기업이 주요 해킹 대상""이라고 분석했다.사용자 계정과 암호만을 탈취하는 점으로 미뤄 금전 목적의 다른 해킹 활동에 이를 악용하거나 다크웹 등에서 정보를 판매하기 위한 목적으로 짐작된다.국내 방위산업체를 대상으로 한 '툴라' 조직 활동 [자료=안랩]방위산업체를 노린 해킹도 빈번해지고 있다. 안랩에 따르면 지난해 6월과 올해 3월 동일한 국내 방위산업체를 대상으로 한 해킹 공격이 시도됐다.첫 번째 공격에서는 품의서를 가장한 워드 문서가 확인됐지만, 두 번째 공격은 어떻게 악성코드에 감염됐는지 불분명한 상태다. 두 번의 공격이 있기 전 2016년에도 이들의 국내 활동 흔적이 잇따라 발견된 적이 있으나 당시 공격 대상조차 확인되지 않았다.'툴라' 등으로 불리는 이 해커 조직은 러시아가 배후에 있는 것으로 보안업계는 본다. 러시아어를 구사하며 전 세계 정부기관 등을 타깃으로 지능형지속위협(APT) 공격을 수행하는 조직으로 악명이 높다. 스피어 피싱 메일, 워터링 홀 공격 등을 통해 악성코드를 감염시킨다.차민석 안랩 TI개발팀 수석연구원은 ""특히 정부 기관과 방위산업체가 툴라 그룹의 공격 대상이 될 수 있다""고 주의를 당부했다.김국배기자"
12," 방위산업/전쟁 및 테러 테마 주요 종목 등락률씽크풀 로보알고리즘 RASSI의 분석에 따르면, YTN의 퀀트 재무 점수는 38.19점으로 방위산업/전쟁 및 테러 관련 다른 종목 평균 보다 성장성과 안정성 점수가 높아, 테마 내에서 14위를 차지했다. 이는 테마내에서 다른 종목과 비교했을 때 YTN의 매출액이나 순이익 등의 증가 속도가 빠른 편이고, 대내외 경제환경 변화에 대한 대응 능력도 양호함을 알 수 있다.[표] 테마내 재무점수 상위 종목※ 퀀트 재무 점수는 로보알고리즘이 각 기업의 매출액증가율, 자기자본증가율, 부채비율, 유동비율, ROA, ROE 등을 토대로 분석한 결과이다.※ 이 기사는 아시아경제와 금융 AI 전문기업 씽크풀이 공동 개발한 기사 자동생성 알고리즘에 의해 실시간으로 작성된 것입니다. 아경봇 기자"
13," 방위산업/전쟁 및 테러 테마 주요 종목 등락률씽크풀 로보알고리즘 RASSI의 분석에 따르면, 퍼스텍의 퀀트 재무 점수는 2.48점으로 방위산업/전쟁 및 테러 관련 다른 종목 평균 보다 안정성과 수익성, 성장성 점수가 모두 낮은 편이다. 이는 재무적 측면에서 퍼스텍이 다른 종목 대비 투자 매력도가 그다지 높지 않다는 것으로 해석될 수 있다. 반면에 비츠로테크는 다른 종목 평균 대비 높은 성장성과 안정성, 수익성 점수로 퀀트 재무 순위 1위를 차지했다.[표] 테마내 재무점수 상위 종목※ 퀀트 재무 점수는 로보알고리즘이 각 기업의 매출액증가율, 자기자본증가율, 부채비율, 유동비율, ROA, ROE 등을 토대로 분석한 결과이다.※ 이 기사는 아시아경제와 금융 AI 전문기업 씽크풀이 공동 개발한 기사 자동생성 알고리즘에 의해 실시간으로 작성된 것입니다. 아경봇 기자"
14," 방위산업/전쟁 및 테러 테마 주요 종목 등락률씽크풀 로보알고리즘 RASSI의 분석에 따르면, 휴니드의 퀀트 재무 점수는 31.79점으로 방위산업/전쟁 및 테러 관련 다른 종목 평균 보다 안정성과 수익성 점수가 높아, 테마 내에서 16위를 차지했다. 이는 재무적인 측면에서 휴니드의 대내외 경제환경 변화에 대한 대응 능력과 효율적인 수익창출 능력이 테마 내 다른 종목에 비해 양호함을 알 수 있다.[표] 테마내 재무점수 상위 종목※ 퀀트 재무 점수는 로보알고리즘이 각 기업의 매출액증가율, 자기자본증가율, 부채비율, 유동비율, ROA, ROE 등을 토대로 분석한 결과이다.※ 이 기사는 아시아경제와 금융 AI 전문기업 씽크풀이 공동 개발한 기사 자동생성 알고리즘에 의해 실시간으로 작성된 것입니다. 아경봇 기자"
15," 방위산업/전쟁 및 테러 테마 주요 종목 등락률씽크풀 로보알고리즘 RASSI의 분석에 따르면, LIG넥스원의 퀀트 재무 점수는 16.23점으로 방위산업/전쟁 및 테러 관련 테마 내에서 퀀트 재무 순위 27위에 그쳤다. 이는 LIG넥스원은 상대적으로 재무적 측면에서 투자 매력도가 그다지 높지 않다는 것으로 해석될 수 있다. 반면에 비츠로테크는 다른 종목 평균 대비 높은 성장성과 안정성, 수익성 점수로 퀀트 재무 순위 1위를 차지했다.[표] 테마내 재무점수 상위 종목※ 퀀트 재무 점수는 로보알고리즘이 각 기업의 매출액증가율, 자기자본증가율, 부채비율, 유동비율, ROA, ROE 등을 토대로 분석한 결과이다.※ 이 기사는 아시아경제와 금융 AI 전문기업 씽크풀이 공동 개발한 기사 자동생성 알고리즘에 의해 실시간으로 작성된 것입니다. 아경봇 기자"
16," 방위산업/전쟁 및 테러 테마 주요 종목 등락률씽크풀 로보알고리즘 RASSI의 분석에 따르면, 한화의 퀀트 재무 점수는 21.62점으로 방위산업/전쟁 및 테러 관련 다른 종목 평균 보다 안정성과 수익성, 성장성 점수가 모두 낮은 편이다. 이는 재무적 측면에서 한화가 다른 종목 대비 투자 매력도가 그다지 높지 않다는 것으로 해석될 수 있다. 반면에 비츠로테크는 다른 종목 평균 대비 높은 성장성과 안정성, 수익성 점수로 퀀트 재무 순위 1위를 차지했다.[표] 테마내 재무점수 상위 종목※ 퀀트 재무 점수는 로보알고리즘이 각 기업의 매출액증가율, 자기자본증가율, 부채비율, 유동비율, ROA, ROE 등을 토대로 분석한 결과이다.※ 이 기사는 아시아경제와 금융 AI 전문기업 씽크풀이 공동 개발한 기사 자동생성 알고리즘에 의해 실시간으로 작성된 것입니다. 아경봇 기자"
17," 방위산업/전쟁 및 테러 테마 주요 종목 등락률씽크풀 로보알고리즘 RASSI의 분석에 따르면, 혜인은 성장성, 안정성, 수익성 모두 테마의 평균 점수를 상회하면서 퀀트 재무 순위 21위(총 44종목)를 차지했다. 이는 재무적인 측면에서 테마 내 다른 종목들에 비해 혜인의 투자 매력도가 높은 편이라고 해석될 수 있다.[표] 테마내 재무점수 상위 종목※ 퀀트 재무 점수는 로보알고리즘이 각 기업의 매출액증가율, 자기자본증가율, 부채비율, 유동비율, ROA, ROE 등을 토대로 분석한 결과이다.※ 이 기사는 아시아경제와 금융 AI 전문기업 씽크풀이 공동 개발한 기사 자동생성 알고리즘에 의해 실시간으로 작성된 것입니다. 아경봇 기자"
18," 방위산업/전쟁 및 테러 테마 주요 종목 등락률씽크풀 로보알고리즘 RASSI의 분석에 따르면, 퍼스텍의 퀀트 재무 점수는 2.94점으로 방위산업/전쟁 및 테러 관련 다른 종목 평균 보다 안정성과 수익성, 성장성 점수가 모두 낮은 편이다. 이는 재무적 측면에서 퍼스텍이 다른 종목 대비 투자 매력도가 그다지 높지 않다는 것으로 해석될 수 있다. 반면에 비츠로테크는 다른 종목 평균 대비 높은 성장성과 안정성, 수익성 점수로 퀀트 재무 순위 1위를 차지했다.[표] 테마내 재무점수 상위 종목※ 퀀트 재무 점수는 로보알고리즘이 각 기업의 매출액증가율, 자기자본증가율, 부채비율, 유동비율, ROA, ROE 등을 토대로 분석한 결과이다.※ 이 기사는 아시아경제와 금융 AI 전문기업 씽크풀이 공동 개발한 기사 자동생성 알고리즘에 의해 실시간으로 작성된 것입니다. 아경봇 기자"
19," 방위산업/전쟁 및 테러 테마 주요 종목 등락률씽크풀 로보알고리즘 RASSI의 분석에 따르면, 에이스테크의 퀀트 재무 점수는 3.95점으로 방위산업/전쟁 및 테러 관련 다른 종목 평균 보다 안정성과 수익성, 성장성 점수가 모두 낮은 편이다. 이는 재무적 측면에서 에이스테크가 다른 종목 대비 투자 매력도가 그다지 높지 않다는 것으로 해석될 수 있다. 반면에 비츠로테크는 다른 종목 평균 대비 높은 성장성과 안정성, 수익성 점수로 퀀트 재무 순위 1위를 차지했다.[표] 테마내 재무점수 상위 종목※ 퀀트 재무 점수는 로보알고리즘이 각 기업의 매출액증가율, 자기자본증가율, 부채비율, 유동비율, ROA, ROE 등을 토대로 분석한 결과이다.※ 이 기사는 아시아경제와 금융 AI 전문기업 씽크풀이 공동 개발한 기사 자동생성 알고리즘에 의해 실시간으로 작성된 것입니다. 아경봇 기자"
