,contents
329,"케이알피앤이가 대한그린에너지와 대규모 해상풍력단지 개발 프로젝트 사업 추진을 통해 신재생에너지 사업 다각화를 본격화한다.  케이알피앤이는 대한그린에너지와 공동투자 형식으로 대규모 해상풍력 발전단지 개발 프로젝트 사업 추진을 위한 칠산해상풍력 공동 개발 협약을 맺었다고 15일 밝혔다.이번 협약을 통해 케이알피앤이는 대한그린에너지가 추진해 온 해상풍력 프로젝트 개발 사업에 공동투자를 진행한다. 대한그린에너지는 전남 영광 두우리 인근 해상에서 개발하는 300㎿급 규모 풍력발전개발 사업을 추진 중으로 케이알피앤이는 이 가운데 160㎿ 규모 '칠산해상풍력발전 프로젝트'에 공동개발자 자격으로 100억원을 투자한다.이번 프로젝트는 대한그린에너지가 야심차게 준비해 온 프로젝트로 총 사업규모만 1조2000억원 (300㎿ 기준)에 달할 것으로 추산된다. 이와 관련한 발전사업허가는 이미 2018년 9월에 완료된 상황이다. 국내 기관투자자 등과 함께 자본금 1800억원을 출자하며 프로젝트 파이낸싱을 통해 1조원을 조달할 예정이다.케이알피앤이 관계자는 ""작년부터 사업포트폴리오 다각화를 위해 추진해 온 사업으로 풍력발전 사업은 연평균 성장률이 12.5%에 달할 정도로 수익성이 뛰어나다""며 ""국내에서 가장 모범적인 사업모델과 독보적인 개발 플랫폼을 보유한 대한그린에너지와 손잡고 해당 시장에 본격적으로 진입했기 때문에 프로젝트 성공에 대한 기대가 크다""고 말했다.대한그린에너지는 국내 최대규모 풍력발전소인 영광풍력발전(79㎿)뿐 아니라 국내 최대규모 태양광발전소인 광백태양광발전(99㎿)을 개발, 착공, 운영하고 있는 신재생에너지 전문 기업으로 2011년 설립 이래 지금까지 총 800㎿ 규모의 프로젝트를 성공적으로 개발해 왔다.작년에는 매출액 1620억원, 영업이익 134억원을 기록한 바 있다. 현재 추진 중인 해상풍력 완공이 예상되는 2023년에는 영광풍력발전, 광백태양광발전, 해상풍력발전 등을 중심으로 발전사업부문에서 매출 2550억원, 영업이익 1200억원이 발생할 것으로 기대된다.케이알피앤이 관계자는 ""수소연료전지, 바이오연료 기술 등 다양한 신재생에너지 발전원을 통한 사업다각화 역량을 보유한 케이알피앤이와 태양광, 풍력발전 전문 디벨로퍼인 대한그린에너지의 시너지가 상당할 것으로 기대된다""며 ""대한그린에너지의 사업개발과 시공 및 운영 노하우와 케이알피앤이의 다양한 발전원을 대상으로 하는 사업화 역량을 결합한다면 융복합 신재생에너지 사업 플랫폼 구축과 신사업 개발 기회 선점이 가능할 것""이라고 덧붙였다.[디지털뉴스국 김경택 기자]▶네이버 메인에서 '매일경제'를 받아보세요▶매부리TV 구독하고 에어팟프로 득템!! ▶뉴스레터 '매콤달콤' 구독[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
330,"시 ""신재생에너지 메카 기대…새로운 성장동력 될 것""(안산=연합뉴스) 김광호 기자 = 경기 안산시는 대부도 일대가 신재생에너지 산업특구로 지정되자 지역경제 활성화에 대한 기대감을 드러냈다.대부도에 조성 예정인 친환경에너지타운[안산시 제공. 재판매 및 DB 금지]    중소벤처기업부는 지역특화발전특구위원회를 열어 충남 서천군, 충북 진천군과 함께 안산시 대부도를 '신재생에너지 산업특구'로 지정했다고 7일 밝혔다.    위원회는 안산시가 대부도 일대에 신재생 에너지 시설을 조성하고 기존 관광 인프라와 융합할 수 있도록 올해부터 2023년까지 4년간 494억원을 투자한다고 덧붙였다.    또 지방재정법상 지방재정 투자심사 면제 등 6개 특례를 적용하기로 했다고 설명했다.    안산시는 대부도 산업특구 지정에 따라 ▲신재생에너지 시설조성 ▲에너지 고부가가치 활성화 ▲에너지 관광산업 활성화 등 3대 특화 사업을 9개 사업으로 세분화해 연차별로 추진한다는 계획이다.    세부 사업으로는 신재생에너지 시설조성 분야에서 대부도 에너지타운 조성, 시화MTV 친환경 에너지타운 조성, 현장형 연료전지 설치사업 등을, 에너지 고부가가치 활성화 분야에서 신재생에너지마을 조성, 신재생에너지 융·복합 스마트팜 건립, 주민 참여형 태양광발전소 운영 등을 추진한다.    에너지 관광산업 분야에서는 에너지 관광 명소화를 위한 신재생에너지 공간 조성, 신재생에너지 체험 투어 운영 및 청소년 에너지 페스티벌 개최 등을 진행할 계획이다.시화호 조력발전소 [안산시 제공. 재판매 및 DB 금지]    시는 이같은 사업을 계획대로 추진해 국내 최대 규모의 시화조력발전소와 누에섬 풍력발전소 등 다양한 기존 신재생에너지 인프라 및 천혜의 자연자원을 보유한 대부도 일대를 '신재생에너지 메카'로 육성한다는 방침이다.    이를 통해 안산을 수도권 최대 신재생에너지 생산 허브로 만들고, 관광객 유치 등으로 지역경제를 활성화한다는 구상이다.    앞서 안산시는 지난해 10월 1일 중소벤처기업부에 대부도 일대 11만4천여㎡를 신재생에너지 산업특구로 지정해 줄 것을 공식 요청한 바 있다.    윤화섭 안산시장은 ""대부도 신재생에너지 산업특구 지정이 지역 발전의 새로운 원동력이 될 것""이라며 ""이 사업을 통해 지역 주민의 소득증대와 일자리 창출에 적극적으로 나서겠다""고 밝혔다.    kwang@yna.co.kr▶코로나19 속보는 네이버 연합뉴스에서 [구독 클릭]▶[팩트체크] 연합뉴스가 확인한 '팩트' 이렇습니다▶제보하기"
331,"[파이낸셜뉴스]   성윤모 산업통상자원부 장관이 14일 정부세종청사 산업부에서 열린 기자간담회에서 발언하고 있다. 성 장관은 그린뉴딜 관련 ""산업부가 가진 역할은 이산화탄소(CO2)가 제일 크다""며 ""에너지전환과 온실가스 감축 효과를 볼 수 있는 방안을 생각하고 있다""고 말했다. 성윤모 산업통상자원부 장관이 14일 그린뉴딜 관련 ""산업부가 가진 역할은 이산화탄소(CO2)가 제일 크다""고 말했다. 문재인 대통령이 지난 12일 국무회의에서 '한국형 뉴딜'에 이어 '그린뉴딜' 관련 청사진을 4개 부처 장관에게 서면 보고를 지시한 이후 나온 첫 발언이다. 에너지전환을 통한 친환경 에너지 정책, 전기·수소차 등 수소 경제, 에너지 제로화 스마트 빌딩 사업이 탄력을 받을 것으로 전망된다.   성윤모 장관은 14일 정부세종청사 산업부에서 열린 기자간담회에서 ""그린뉴딜은 온실가스 감축을 위한 세계적 노력에서 시작됐다""며 ""온실가스 배출의 가장 큰 부문이 산업부문인데 그중 발전이 가장 크고, 수송, 건물, 기타 부문으로 볼 수 있다""고 말했다.   성 장관은 ""그린 뉴딜로 2~3년 내에 성과를 도출할 수 있는 방안으로 에너지전환과 온실가스 감축 효과가 같이 나올 수 있는 것을 중심으로 생각하고 있다""며 ""4차 산업혁명 이후 친환경화, 스마트화, 고부가가치호가 국제 흐름이 되고 있다""고 진단했다.   성 장관이 직접 산업 부문을 꼽진 않았으나 현재 산업부가 추진 중인 탈석탄 등 에너지 전환을 통한 태양광, 풍력 등 신재생 에너지 확대, 온실가스 배출을 줄일 수 있는 전기차 및 수소차 산업, 에너지 제로 친환경 건물과 스마트 시티 등의 산업이 연관성이 높다.   성 장관은 최근 코로나 19로 인해 전세계적인 글로벌밸류체인(GVC)의 재편이 불가피함을 언급하면서 ""6월 말에 GVC 재편 대책을 발표할 것""이라고 말했다. 지난해 일본의 수출 규제와 올해 코로나로 인한 무역 단절을 겪으며 글로발 공급망 다변화의 필요성이 커진 탓이다.   지역 일자리 창출을 위해 산업부가 추진 중인 '상생형 일자리 사업'과 유턴 기업 지원 정책에 대해서도 언급했다.   성 장관은 ""1호 지역상생형 일자리인 광주형일자리가 지난 4월7일 노동계가 협약을 파기한 이후 29일에 복귀선언을 하며 기본여건을 갖췄다""며 ""부산형 일자리를 포함한 나머지 6개 지역별 상생형 일자리도 유턴 조건 완화 등 물질적인 인센티브와 우리나라의 시스템과 제도적 이점, 타국과의 자유무역 협정 확대 등을 통해 다방면으로 지원하기 위해 노력하겠다""고 말했다.   코로나19 관련 K방역 모델 표준화와 함께 포스트코로나 시대를 위한 디지털 산업 촉진도 추진한다.   성 장관은 ""K방역 모델 국제표준화에 박차를 가하고 6월말까지 관계 부처 합동으로 국제 표준화 로드맵을 수립할 것""이라며 ""포스트코로나 시대로 촉발된 디지털화에 발맞춰 금년 내에 디지털성장 촉진법을 제정할 계획""이라고 말했다.    hwlee@fnnews.com 이환주 기자   ▶ 헉! 소리나는 스!토리 뉴스 [헉스]▶ '아는 척'하고 싶은 당신을 위한 [두유노우]  ※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지"
332,"[아시아경제 김보경 기자] 산업통상자원부와 해양수산부는 25일 세종 컨벤션센터에서 풍력, 수산업계 등과 함께 해상풍력 제도개선 방안을 논의했다. 정부는 '재생에너지 3020 이행계획'에 따라 에너지전환 정책의 핵심 과제로 해상풍력 확대를 추진 중이다. 하지만 어업구역 축소, 해양환경 영향 등의 우려가 나오면서 상호 협의를 통해 개선방안을 모색할 필요성이 제기돼왔다.산업부와 해수부는 사업 추진으로 인한 갈등을 사전에 방지하고 산업 간 상생을 모색하기 위해 지난 3월부터 유관기관과 함께 해상풍력 실무협의체를 구성해 다양한 제도개선 방안 등을 논의하고 있다.오늘 협의회에는 주영준 산업부 에너지자원실장, 오운열 해수부 해양정책실장, 박희장 풍력협회 부회장, 수협 해상풍력대책위 서재창 수석대책위원장이 참석했다. 이들은 해상풍력과 수산업, 해양환경의 상생·협력 방안 등에 대해 논의하고 실무협의체에서 논의해 온 개선방안을 검토했다.정부 관계자는 ""에너지전환과 체계적인 해양공간 관리는 어느 하나도 소홀히 할 수 없는 중요한 과제""라며 ""그동안 양 업계에서 요구해 온 사항을 충분히 반영해 빠른 시일 내에 실효적인 대책을 마련할 계획""이라고 밝혔다.세종=김보경 기자 bkly477@asiae.co.kr▶ 2020년 하반기, 재물운·연애운·건강운 체크!▶ 네이버에서 아시아경제 뉴스를 받아보세요 ▶ 놀 준비 되었다면 드루와!  드링킷!<ⓒ경제를 보는 눈, 세계를 보는 창 아시아경제 무단전재 배포금지>"
333,"[머니투데이 세종=김훈남 기자]  제주 한경면 두모리~금등리 공유수면 일원에 자리한 탐라해상풍력 단지 전경 /사진제공=한국에너지공단산업통상자원부와 해양수산부가 해상풍력발전을 위해 머리를 맞댄다.양 부처는 25일 오후 2시 세종컨벤션센터에서 해상풍력 협의회를 열고 수산업·풍력업계와 해상풍력 제도개선방안을 논의한다고 밝혔다. 이날 회의에는 주영준 산업부 에너지자원실장, 오운열 해수부 해양정책실장 등 양 부처 관계자와 서재창 수협 해상풍력수석대책위원장, 박희장 풍력협회 부회장 등이 참석한다.정부는 2030년까지 재생에너지 비중을 20% 이상 끌어올린다는 '재생에너지 3020 이행계획'에 따라 해상풍력 확대를 추진하고 있다. 해상풍력 설비 설치 과정에서 어업구역이 축소되고 해양환경에 영향이 우려됨에 따라 개선방안을 모색할 필요성이 생겼다.산업부와 해수부는 사업추진으로 인한 갈등을 사전에 방지하고 상생을 모색하기 위한 방안으로 올해 3월부터 수협중앙회, 한국풍력산업협회, 해양환경공단 등 유관기관과 함께 해상풍력 실무협의체를 운영해 왔다.부처 관계자는 ""체계적인 해양공간 관리와 에너지 전환은 어느 하나도 소홀히 할 수 없는 과제""라며 ""수산업과 풍력업 등 양쪽 업계 요구사항을 반영해 빠른 시일내 실효적인 대책을 마련하겠다""고 밝혔다.세종=김훈남 기자 hoo13@mt.co.kr▶줄리아 투자노트▶조 변호사의 가정상담소 ▶머니투데이 구독하기 <저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>"
334,"수산·풍력업계 포함, 상생 해상풍력 협력방안 논의해양수산부와 산업통상자원부가 25일 세종컨벤션센터에서 해상풍력 협의회를 열고 수산업·풍력업계와 함께 해상풍력 제도개선 방안을 논의했다.정부는 ‘재생에너지 3020 이행계획’에 따라 에너지전환 정책의 핵심 과제로 해상풍력 확대를 추진하고 있다. 2030년까지 재생에너지 발전량 비중을 20%까지 끌어올린다는 목표다.하지만 해상풍력 설비를 설치할 때 어업구역이 축소되고 해양환경에 영향을 끼칠 수 있다는 우려가 제기됨에 따라 상호 협의를 통해 개선방안을 모색할 필요성이 요구돼왔다.이에 해수부와 산업부는 사업 추진으로 인한 갈등을 사전에 방지하고, 산업 간 상생을 모색하기 위해 지난 3월부터 수협중앙회·한국풍력산업협회·해양환경공단·전력연구원 등 유관기관과 함께 해상풍력 실무협의체를 구성해 운영해 왔다.이날 협의회에서는 그간 해상풍력 실무협의체에서 논의해 온 업계의 요구사항 등 다양한 제도 개선방안을 심도 있게 검토하고, 해상풍력과 수산업·해양환경의 상생·협력방안 등이 논의됐다.해수부와 산업부 관계자는 “체계적인 해양공간 관리와 에너지전환은 어느 하나도 소홀히 할 수 없는 중요한 과제”라며 “그동안 양쪽 업계에서 요구해 온 사항을 충분히 반영해 빠른 시일 내에 실효적인 대책을 마련할 계획이다.”라고 말했다.데일리안 이소희 기자 (aswith@dailian.co.kr)ⓒ (주)데일리안 - 무단전재, 변형, 무단배포 금지"
335,해상풍력 확대위한 ‘해상풍력 협의회’ 개최이미지투데이[세종=이데일리 김상윤 기자] 산업통상자원부와 해양수산부는 25일 세종 컨벤션센터에서 해상풍력 협의회를 열고 수산업계와 상생 방안 등을 논의했다고 밝혔다. 정부는 2030년까지 재생에너지 발전량 비중을 20%까지 높이자는 정부의 ‘재생에너지 3020 이행계획’에 따라 해상풍력 확대를 추진하고 있다. 육상풍력은 입지 및 소음문제로 국내에서 대거 확대하기엔 한계가 있다. 반면 해상풍력은 육지와 떨어진 곳에 설치하기 때문에 이런 문제가 적은 편이다. 다만 해상풍력 때문에 조업이 어렵다는 수산인들의 반발이 적지 않은 상황이다.해수부는 어업구역이 줄어들고 해양환경이 영향을 받을 수 있어 지난 3월부터 산업부 등 유관기관과 해상풍력 실무협의체를 구성해 개선방안을 찾고 있다. 정부 관계자는 “그동안 양쪽 업계에서 요구해 온 사항을 충분히 반영해 이른 시일 내에 실효적인 대책을 마련할 계획”이라고 강조했다.김상윤 (yoon@edaily.co.kr)네이버에서 ‘이데일리’ 구독하기▶청춘뉘우스~ 스냅타임▶＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞
336,"풍력·연료전지 등 신사업 확장화력발전 미세먼지 99.99% 제거원전 해체 등 다양한 기술 축적해외시장 진출 발판으로 활용설계 전문인력 파견해 컨설팅도 한국형원전(APR1400)이 미국 원자력규제위원회(NRC)의 설계인증서를 최종 취득하는 기념 행사가 지난해 8월 미국 워싱턴D.C에서 열렸다. 미국 이외 원전이 설계인증을 받은 것은 APR1400이 최초다. (앞줄 왼쪽부터) 이배수 한국전력기술 사장, 김종갑 한국전력 사장, 정재훈 한국수력원자력 사장, 정상봉 한전원자력연료 사장, 나기용 두산중공업 부사장. 한국전력기술 제공 한국전력기술이 에너지전환 시대에 대응한 성장동력 확보에 적극 나서고 있다. 한국형 원전 종합설계로 축적한 기술력을 토대로 원전 해체 및 풍력·연료전지 등 사업 영역을 확대한다. 한국전력기술은 원전·화력·신재생·청정환경 등 에너지 관련 설계기술을 보유한 세계적인 발전 플랜트 엔지니어링 기업이다. 한국전력 그룹사로 현재 기술·설계 전문인력 등 2300여명이 일한다.   ■풍력 등 신재생 영역 확대   9일 한국전력기술에 따르면, 국내 최대 100MW급 해상풍력발전단지로 조성되는 제주한림해상풍력은 최근 발전기 기종을 선정하고 오는 2023년 완공 목표로 사업에 속도를 내고 있다.   이번 사업에서 종합설계를 맡은 한국전력기술은 풍력 설비 18기 전량을 두산중공업 터빈(5.5MW급) 제품으로 결정했다.   한국전력기술은 제주시 한림읍 해상에 조성하는 이번 해상풍력 발전 사업에 출자자로 참여한다. 한국전력이 주간사로 한국중부발전 등과 공동 출자했다.   이배수 한국전력기술 사장은 ""에너지전환 시대에 지속성장할 수 있는 미래성장동력 기반을 구축해 나가고 있다. 풍력발전과 함께 태양광·연료전지 등 다양한 분야의 타당성 조사 및 설계기술용역으로 사업 영역을 넓혀나갈 것""이라고 말했다.   또 한국전력기술은 배연탈황설비(FGD)·배연탈질설비 등 화력발전소 미세먼지 저감 설계 기술을 확보했다. 미세먼지 배출량의 99.99% 이상 제거 효과가 있는 최적화 기술, 노후발전소 성능효율 향상을 통한 온실가스 배출량 저감 기술 등이다. 한국전력기술은 이 기술을 국내 노후 화력발전소에 적용하고 있다. 인도네시아·베트남 등 해외시장도 개척할 계획이다.   한국전력기술은 국내 원전에 스마트 플랜트 구축도 추진한다. 스마트 플랜트는 발전소의 현장 정보를 디지털 발전소로 연결해 빅데이터 분석에 의한 예측진단, 정비 최적화를 구현한 지능형 발전소다. 한국전력기술 관계자는 ""발전분야 스마트 플랜트와 4차 산업혁명을 선도할 ICT분야 솔루션 사업을 확대할 것이다. 국가 플랜트 산업 경쟁력 강화에 시너지가 기대된다""고 말했다.   ■원전 설계·해체 기술 확장   한국전력기술은 한국형 원전 종합설계 및 원자로 계통설계 기술을 보유하고 있다.   국내 최초의 해외 원전인 아랍에미리트(UAE) 바라카 원전 종합설계를 한국전력기술이 책임졌다. UAE 원전 1~4호기에 대한 10년 장기 엔지니어링 용역(LTEA)도 지난 2018년 1월 수주했다. LTEA는 원전 운영에 필요한 설계변경·개선, 엔지니어링 프로그램 분석과 기술지원 업무 등이다.   특히 한국전력기술은 지난해 8월 한국형 원전(APR1400)의 미국 원자력규제위원회(NRC) 설계인증(DC) 획득에도 큰 힘을 보탰다.   진태은 한국전력기술 원자력본부장은 ""미국 NRC 인증 과정에서 원자로계통 및 종합설계, 인허가 문서작성 등 전 과정에서 중추적인 역할을 수행했다. NRC DC 취득을 해외 원전시장 진출 가능성을 높일 수 있는 발판으로 삼아 원전산업의 기술적 구심체로서 모든 역할을 다할 것""이라고 말했다.   또 한국전력기술은 프랑스 카다라슈에 건설 중인 국제핵융합실험로(ITER) 사업에 참여하고 있다. 국가핵융합연구소와 컨소시엄을 구성해 ITER 주제어실에 설치될 중앙연동제어장치(CIS) 턴키사업을 수주했다. 지난 2013년부터 제어 소프트웨어를 포함한 각종 시스템을 공동 개발, 올해 3월 CIS 제작을 성공적으로 완료했다. 관련 부품 제작에 국내 중소기업들도 참여했다.   한국전력기술은 원전해체·사용후핵연료 등 원전사후관리 기술을 축적, 해외시장에도 진출할 계획이다. 지난 2018년 수주한 고리 원전 1호기 해체 종합설계용역이 첫 관련 사업이다.고리 1호기는 지난 2017년 6월 영구정지됐다. 한국전력기술은 원전해체 분야를 전담하는 원전사후관리사업그룹도 신설했다.   또 한국전력기술은 기술집약형 해외 컨설팅 시장을 개척하고 있다. 원자력분야 기술인력 해외 파견, 개발도상국 화력발전 성능개선 컨설팅 등이다.    skjung@fnnews.com 정상균 기자 ▶ 헉! 소리나는 스!토리 뉴스 [헉스]▶ '아는 척'하고 싶은 당신을 위한 [두유노우]  ※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지"
337,"경기도청 【수원=뉴시스】김경호 기자 = 경기도는 ‘2020년 경기도 에너지자립 선도사업’에 참여할 기관을 공개 모집한다.‘경기도 에너지자립 선도’는 도가 자체적으로 태양광, 풍력 등 신재생 에너지 발전 설비를 설치·가동해 발생되는 이익을 통해 ‘경기도형 에너지 자립지구’를 조성하기 위한 미래 지향형 사업이다.선정된 기관에게는 신재생에너지 발전시설, 에너지 고효율설비, 에너지절감 설치 등에 소요되는 사업비의 최대 50%(사업당 최대 5억원)를 지원한다.신청 기간은 2월17일부터 3월6일까지다. 경기도청 홈페이지(https://www.gg.go.kr) 고시·공고란에서 ‘에너지자립’을 검색해 신청서 및 필수서류를 작성한 뒤 관할 시·군청 에너지 담당부서에 접수하면 된다. 이후 경기도 기후에너지정책과가 1차 서류검토 후 2차 전문가 심사를 거쳐 지원 대상기관을 선정할 예정이다.태양광발전소 ▲주민참여형 도민발전소 조성 추진(10점) ▲도심공원 신재생에너지 발전시설 및 신산업 융합 설치(10점) ▲사회적기업(5점) 등에는 가점이 부여된다.경기도 관계자는 “에너지자립 선도사업은 시·군과 지역 주민, 기업이 함께 참여해 에너지 자립기구를 조성하고 미래 신성장 산업 육성 체계를 만들어 나가는 정책”이라며 “에너지 자립에 대한 사명감과 역량을 두루 갖춘 단체들의 적극적인 참여를 부탁한다”고 전했다.한편 경기도는 지난해 20억원을 확보, 오산시 등 8개 시·군에 15개 사업을 지원했다. 연간 856가구가 사용할 수 있는 분산형 전력생산시설 약 2.5㎿의 에너지 자립시설 확충 효과를 얻는 성과를 거뒀다.☞공감언론 뉴시스 xs4444@empas.com ▶ K-Artprice 오픈! 미술작품 가격을 공개합니다▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기 <ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지>"
338,"풍력 하부구조물, 태양광 부유체 제작 전북도 군산시 업종전환 위한 예산 행정 지원 약속[전북CBS 도상진 기자]전라북도와 군산시, 조선기자재기업, 관련 기관 등이 조선기자재기업의 신재생에너지 업종 전환을 위한 협약을 체결했다. (사진=전라북도 제공)현대중공업 군산조선소 가동 중단으로 어려움을 겪고 있는 군산지역 조선기자재기업들이 재생에너지 관련 산업으로 업종을 전환한다. 전라북도와 군산시, 군산조선해양기술사업협동조합, LH 전북본부, 중소벤처기업진흥공단 전북서부지부, 한국산업단지공단 전북본부 등은 14일 전북도청에서 조선기자재기업 신재생에너지 업종전환 지원을 위한 업무협약을 체결했다. 협약은 조선기자재업체들의 재생에너지 전환과 성장을 위한 기업과 관련 기관 등의 상호협력 의지를 담고 있다. 조선기자재기업으로 구성된 군산조선해양기술사업협동조합은 업종전환을 위해 공장과 장비를 구축해 풍력 하부구조물과 태양광 부유체 제작설계기술개발에 나서게 된다. 군산시와 전라북도는 업종전환사업에 필요한 예산과 행정사항을 지원하고 토지주택공사와 한국산업단지공단 등은 산단 임대와 입주 등에 대한 행정지원에 나선다. 군산시 강임준 시장은 ""군산지역 조선산업이 신재생에너지 업종전환으로 새로운 산업의 도약 계기를 마련하고 지역산업과 연계돼 산업단지의 신성장 동력이 될 수 있도록 전라북도와 함께 지원에 최선을 다하겠다""고 강조했다. 김광중 군산조선해양기술사업협동조합 이사장은 ""투철한 사명감과 책임감을 가지고 반드시 신재생에너지 기자재 생산의 허브로 성장해 지역산업 발전의 역군이 되도록 성실히 수행할 것을 약속드린다고 밝혔다.▶ 확 달라진 노컷뉴스▶ 클릭 한 번이면 노컷뉴스 구독!▶ 보다 나은 세상, 노컷브이와 함께dosj44@cbs.co.kr저작권자 © CBS 노컷뉴스 무단전재 및 재배포 금지"
339,"업종 전환 지원 협약…지역경제 활력, 일자리 창출 기대14일 전북도청 중회의실에서 열린 조선기자재기업 신재생에너지 업종전환 지원을 위한 업무협약식에  송하진 도지사, 강임준 군산시장, 김광중 군산조선해양기술사업협동조합 이사장, 권창호 한국토지주택공사 전북지역본부장, 이병필 중소벤처기업진흥공단 전북서부지부장, 김흥철 한국산업단지공단 전북지역본부장 등이 참석했다..(전북도 제공) /© 뉴스1(전북=뉴스1) 유승훈 기자 = 현대중공업 군산조선소 가동 중단 장기화에 따라 집단 폐업 위기에 몰린 전북 군산지역 조선기자재 업체들이 신재생에너지 업종으로의 전환을 통해 새로운 도약을 본격화한다.전북도와 군산시는 14일 전북도청 중회의실에서 ‘조선기자재기업 신재생에너지 업종전환 지원을 위한 업무협약’을 체결했다.이날 협약식에는 송하진 도지사, 강임준 군산시장, 김광중 군산조선해양기술사업협동조합 이사장, 권창호 한국토지주택공사 전북지역본부장, 이병필 중소벤처기업진흥공단 전북서부지부장, 김홍철 한국산업단지공단 전북지역본부장 등이 참석했다.이번 협약에 따라 도와 군산시는 업종전환 사업에 필요한 예산, 각종 행정사항을 지원할 방침이다.군산조선해양기술사업협동조합은 업종 전환을 위한 공장·장비 구축을 지원하는 동시에 풍력 하부구조물·태양광 부유체 제작·설계기술 개발과 신규 일자리 창출에 나서게 된다.또 중소벤처기업진흥공단은 자금과 인력 등 맞춤형 연계 지원을 담당하고 한국토지주택공사와 한국산업단지공단은 국가 산단 임대·입주 등 행정 지원을 맡게 된다.조선기자재기업 신재생에너지 업종전환 지원을 위한 업무협약식에 서 송하진 도지사를 비롯한 참석자들이 사업계획을 발표하고 있다. (전북도 제공) /© 뉴스1업종전환 지원 사업은 2020년부터 2022년까지 군산2국가산업단지 내에 해상풍력 하부구조물, 태양광 구조물 가공·제작을 위한 협동화 공장과 장비 구축을 핵심으로 한다.이를 통해 조선기자재 기업들이 보유한 기술력을 바탕으로 신재생에너지 산업이 활성화되고 관련 인력 약 320명의 고용 유발효과도 기대된다.현재 전북도는 해상풍력산업 선점을 위해 군산 인근과 서남권에 GW(기가 와트)급 해상 풍력단지를 조성하고 새만금 재생에너지 클러스터를 비롯한 관련 산업 육성에 박차를 가하고 있다.특히 이번 업종전환 사업을 통해 신재생에너지 사업과의 시너지 효과가 예상되며 지역 조선사업의 자립과 지속성장 가능한 환경도 조성될 것으로 기대하고 있다.송하진 전북지사는 “그간 쌓아온 우수한 기술력과 경험을 재생에너지 구조물 제작 분야로 확대해 기업의 자생력을 강화할 수 있을 것”이라며 “대한민국 재생에너지 산업의 선두주자가 돼 전북 경제의 위기 극복과 도약을 이끌어 달라”고 밝혔다.강임준 군산시장은 “이번 업종전환 사업으로 새로운 도약 계기를 마련해 지역산업과 연계한 신성장 동력을 만들 것”이라며 “군산시는 도와 필요한 예산, 각종 행정 지원에 최선을 다하겠다”고 말했다.김광중 군산조선해양기술사업협동조합 이사장은 “신재생에너지 기자재 생산의 허브로 도약해 지역산업 발전의 역군으로 성장할 것을 약속한다”고 강조했다.9125i14@news1.kr▶ 네이버 메인에서 [뉴스1] 구독하기!▶  뉴스1 바로가기 ▶  코로나19 뉴스 © 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지"
