,contents
316,[OSEN=
317,"패션기업 한섬이 화장품 사업에 진출합니다.현대백화점그룹은 오늘(11일) 한섬이 기능성 화장품 전문기업 '클린젠 코스메슈티칼(클린젠)'의 지분 51%를 인수해 화장품 사업에 진출한다고 밝혔습니다.클린젠은 서울 강남구 청담동 '클린피부과'와 신약개발전문기업 '프로젠'이 공동 설립한 회사입니다.한섬이 패션 외 다른 종류의 사업에 뛰어든 것은 1987년 창사 이후 처음으로, 이번 화장품 사업 진출은 기존 패션사업에 편중된 사업구조 다각화와 새로운 성장 동력 확보 차원입니다.한섬은 프리미엄 스킨케어 시장 공략을 위해 프로젠이 보유한 약학 물질 'Super EGF'의 특허기술을 화장품 제조에 활용한다는 계획입니다.첫 스킨케어 브랜드는 내년 초 론칭할 예정으로, 색조 화장품과 향수 등으로 제품군을 확대할 계획입니다.한섬 관계자는 ""국내 프리미엄 스킨케어 시장은 매년 10% 이상 신장하는 등 미래 성장성이 높지만 아직 대표할 만한 국내 브랜드가 없다""며 ""패션사업으로 쌓아온 고품격 이미지를 화장품 사업에 접목해 브랜드 차별화를 꾀할 것""이라고 밝혔습니다. 김완진 기자"
318,"신한금융투자는 10일 동국제약(086450)에 대해 화장품 브랜드의 하반기 중국 진출 본격화로 실적 성장이 예상된다며 투자 의견 '매수', 목표주가 16만원을 제시했다. 이동건 신한금융투자 연구원은 ""화장품 브랜드 '센텔리안24'은 이미 획득한 중국 위생허가를 바탕으로 중국 시장 진출을 하반기부터 본격화할 예정""이라며 ""초기 오프라인 매장 중심에서 향후 오프라인, 면세점 채널까지 확대할 전망""이라고 설명했다. 이어 ""국내에선 홈쇼핑 편성 채널 수 및 편성 횟수 증가, 올리브영 전 매장 진출이 기대된다""며 ""중국 진출 효과를 보수적으로 반영하더라도 화장품 매출은 전년 대비 약 60% 증가할 전망""이라고 기대했다.이 연구원은 또 ""대표 OTC(일반의약품) 제품들의 판매 호조도 고무적""이라며 ""특히 치센 등 대표 브랜드 후보군을 꾸준히 출시해 매년 견조한 매출 성장이 기대된다""고 말했다.☞공감언론 뉴시스"
319," 신한금융투자는 동국제약에 대해 그동안 기업가치에 미반영됐던 호재를 반영할 시점이라고 분석했다. 투자 의견은 '매수', 목표 주가는 16만원을 제시했다.이동건 신한금융투자 연구원은 ""OTC(일반의약품), ETC(전문의약품), 화장품 등 고른 사업 포트폴리오를 구축한 국내 대표 토탈 헬스케어 기업""이라며 ""향후 신사업 추진, 해외 시장 진출을 바탕으로 IPO(기업공개)가 기대된다""고 설명했다.동국제약은 2015년부터 '마데카솔'의 성분을 활용한 화장품 브랜드 '센텔리안24'를 론칭하며 헬스케어 부문 매출 고성장을 기록해 신성장 동력으로 작용하고 있다.이 연구원은 ""투자포인트는 전 사업부의 고른 성장 속 △화장품 브랜드 센텔리안24의 하반기 중국 진출 및 채널 다각화 △OTC 품목들의 견조한 매출 성장""이라고 설명했다.센텔리안24은 이미 획득한 중국 위생허가를 바탕으로 중국 시장 진출을 2020년 하반기부터 본격화할 예정이다. 초기 오프라인 매장 중심에서 향후 오프라인, 면세점 채널까지 확대할 전망이다. 국내에서는 올리브영 전 매장 진출이 기대된다. 이 연구원은 ""중국 진출 효과를 보수적으로 반영하더라도 화장품 매출은 전년대비 약 60% 증가할 전망""이라며 ""대표 OTC 제품들의 판매 호조도 고무적""이라고 분석했다.김태현 기자"
320,"유한킴벌리가 성인용 기초화장품 시장에 처음으로 도전장을 내밀었다.    유한킴벌리는 20일 미세먼지 등 유해 요소로부터 피부를 보호해주는 안티폴루션 화장품 브랜드인 '레드투래드(RED TO RAD)'를 론칭한다고 밝혔다.     유해환경으로 붉게 자극받은 피부(RED)에서 밝은 피부(RAD)로 전환해준다는 의미의 '레드투래드'는 외부 자극으로 인한 피부 트러블 보호에 관심이 많은 25~34세 여성을 주 고객층으로 정했다.     출시 제품은 클렌징부터 미스트, 앰플, 크림 등 7종으로 구성됐다.     전 제품은 미세먼지 테스트를 완료했다. 특히 주력 제품인 '보호막 미스트'는 미세먼지 흡착량을 25% 이상 떨어뜨리는 효과가 있다고 유한킴벌리는 설명했다.     유한킴벌리 관계자는 ""유아·아동용 화장품에 이어 성인용 기초 화장품 시장에도 진출하게 됐다""며 ""크리넥스 등을 통해 쌓은 피부 관련 노하우를 적극 활용할 것""이라고 밝혔다.     레드투래드 제품은 롭스 온라인몰에서 살 수 있으며, 앞으로 계속 유통망을 넓혀갈 계획이다.레드투래드 제품[유한킴벌리 제공. 재판매 및 DB 금지]   "
321," 일부 입술용 화장품에서 알레르기를 일으킬 수 있는 색소가 사용 돼 주의가 필요하다는 지적이 나왔다.한국소비자원은 입술용 화장품 625개 제품을 조사한 결과 615개 제품(98.4%)이 평균 3개의 타르색소를 사용하고 있다고 1일 밝혔다. 입술염 등 피부 알레르기 반응을 일으킬 수 있는 것으로 알려진 적색202호는 조사대상의 66.2%가 사용하고 있었으며, 두드러기 등의 피부 알레르기 반응이나 천식·호흡곤란을 일으킬 수 있는 것으로 보고된 황색4호와 황색5호도 각각 43.3%, 51.7%의 제품이 사용하고 있었다. 또한 미국에서는 식품·화장품에서의 사용이 금지된 적색2호와 적색102호도 국내에서는 영유아와 만 13세 이하 어린이 화장품 이외에는 사용이 가능해 일부 제품에서 사용되고 있는 실정이다. 등색205호도 미국에서는 일반 화장품 사용을 금지하고 있으나 국내에서는 눈 주위 화장품에만 제한적으로 사용이 금지돼 안전성 우려가 제기되고 있다. 소비자원은 “입술용 화장품은 어린이나 청소년도 전문매장이나 로드숍에서 쉽게 제품을 구입할 수 있고 섭취 가능성도 높기 때문에 안전성 우려가 있는 타르색소는 사용을 제한할 필요가 있다”고 밝혔다. 이어 “입술용 화장품은 내용량이 10㎖(g)로 전성분을 표시할 의무가 없으나 안전성 우려가 있는 타르색소 등의 포함여부는 확인할 수 있도록 전성분을 표시하는 개선 방안 마련이 필요하다”고 말했다.소비자원은 이번 조사결과를 바탕으로 관련 업체에는 제품의 표시개선을 권고ㅎ고 식품의약품안전처에는 일부 타르색소의 사용제한 검토, 입술용 화장품의 표시에 대한 관독·감독 강화 등을 요청할 계획이다./한민구기자"
322,"(사진=자료사진)충청북도는 13일 도내 화장품업체인 한국화장품제조와 에이앤펩이 보건복지부의 '피부과학 응용 화장품소재 선도기술 개발 공모사업'에 선정됐다고 밝혔다. 이들 업체는 앞으로 3년 동안 11억 원씩의 사업비를 지원받아 화장품 원료 개발과 시제품 생산, 시장 개척 등에 나서게 된다. 음성군에 소재한 한국화장품제조의 응모한 분야는 '친환경 지속가능 국산 소재 개발'로 국내 희귀 자생식물과 미선나무 등 지역 자생 특화식물을 이용한 화장품을 개발한다. 또 청주시 옥산면에 있는 에이앤펩의 응모분야는 '시장 다변화 대응 기술 개발'로 인도네시아 지역특화 식물자원을 활용한 항노화 화장품을 개발해 신남방 시장 개척 등에 나설 예정이다. "
323," 코로나 사태가 장기화 조짐을 보이면서 대기업 구직 공고가 대폭 줄자 청년들의 시름도 갈수록 깊어지고 있다. 전문가들은 이런 때일수록 대기업이 아닌 알짜 중견기업을 대안으로 찾아보는 것이 해결책이 될 수 있다고 말한다. 이에 본지는 5회에 걸쳐 취업정보사이트 캐치(CATCH)와 함께 중견기업 중 재무평가와 현직자리뷰가 좋은 알짜 중견기업을 주요 업종별로 소개할 예정이다. 재무평가는 △규모형태 △안정성 △성장성 △수익성의 4가지 항목으로 이뤄진다. 현직자리뷰는 해당 기업에 재직한 경험이 있거나 현재 재직중인 직장인들이 △조직문화/분위기 △연봉/복지 △근무시간/휴가 △커리어/성장 △경영진/비전의 5가지 항목을 직접 평가했다. 이번 편에서는 화장품·제약바이오 분야의 대표적 중견기업을 살펴보기로 한다.제약바이오 TOP5셀트리온셀트리온은 바이오시밀러, 바이오신약, CMO를 주요 사업으로 하는 종합생명공학 기업이다. 세계최초로 자가면역질환 치료제인, 항체 바이오시밀러 ‘램시마’를 개발했다. 재무평가 세부 항목 중 안정성이 상위 1%에 올라 재무구조가 탄탄한 것으로 평가된다. 현직자리뷰 총점은 81.7점으로 우수한 수준이었으며, 세부 측정 항목 중 연봉/복지 만족도가 82.9점으로 가장 높은 점수를 기록했다.“높은 성과급과 젊은 기업문화 그리고 맛있는 밥”_셀트리온 정규직 신입 입사 2년차 전현직자 리뷰“최근들어 바이오 관련산업이 성장하고 있고, 그 선두주자 업체로써 성장할 가능성이 많습니다”_셀트리온 정규직 경력 입사 3년차 전현직자 리뷰종근당종근당은 의약품 제조-판매를 주 사업분야로 하여 고혈압치료제-고지혈증치료제-당뇨치료제 등의 전문의약품과 펜잘-프리페민-모드콜 등의 일반의약품, 살충제-염모제 등의 의약외품을 판매하고 있다. 또한 항암제, 면역억제제, 항생제 및 고혈압치료제 등 전문의약품을 수출하고 있으며, 글로벌시장 확대를 위해 인도네시아 합작법인과 베트남 대표사무소를 설립하여 운영 중이다. 종근당은 재무평가에서 86.7점으로 우수한 점수를 받았으며, 현직자리뷰 총점은 78.0점으로 세부 측정 항목 중 커리어/성장 만족도가 79.7점으로 가장 높은 점수를 기록했다.“월급이 만족할 만하다. 식사가 제공된다”_종근당 정규직 신입 입사 10년차 전현직자 리뷰“중견제약기업으로 꾸준히 성장할만한 메리트가 있다”_종근당 정규직 신입 입사 2년차 전현직자 리뷰유한양행유한양행은 의약품, 화학약품, 공업약품, 생활용품 등을 생산하는 국내 1위 제약회사다. 최근 3년간 부채비율을 20%대로 매우 낮게 유지한 반면 자기자본 비율은 80%대로 매우 높아 안정성이 최상위 수준이다. 현직자리뷰 총점도 86.9점으로 우수한 편이었다. 세부 측정 항목 중 연봉/복지 만족도가 89.1점으로 가장 높은 점수를 기록했다.“복지, 연봉, 인지도가 좋다. 구성원들의 상호 존중하는 태도와 문화가 좋다”_유한양행 정규직 경력 입사 7년차 전현직자 리뷰“자유로운 휴가사용과 육아휴직을 사용할 수 있다. 연봉도 어느정도 높은 편이다”_유한양행 정규직 신입 입사 6년차 전현직자 리뷰GC녹십자GC녹십자는 혈액제제, 백신제제, 일반의약품 등 의약품을 제조 및 판매하는 제약 기업이다. 업계에서는 국내 백신-혈액제제 분야 강자로 손꼽힌다. 재무평가 세부항목을 보면 동종업종에서 규모 상위 1%, 안정성 상위 9%인 우량 기업에 속한다. 현직자리뷰 총점은 78점으로 세부 측정 항목 중 조직문화/분위기 만족도가 79.4점으로 가장 높은 점수를 기록했다.“투명한 회사 운영과 질 좋은 제품, 직원간 화합”_GC녹십자 정규직 신입 입사 5년차 전현직자 리뷰“연구를 독려하며 자유로운 분위기에서 일할 수 있다”_GC녹십자 정규직 신입 입사 6년차 전현직자 리뷰한미약품한미약품은 국내 최초 복합제를 개발하는 등 차별화된 개량-복합신약 역량을 보유한 제약기업으로, 의약품 제조 및 판매를 주력사업으로 한다. 경쟁사들의 경우 매출의 45~75%가 외국 제약사들의 상품으로 이루어진 반면, 한미약품은 자체 개발 상품이 매출 중 90%이상을 차지한다. 현직자리뷰 총점은 78.8점이며, 세부 측정 항목 중 연봉/복지 만족도가 80.7점으로 가장 높은 점수를 기록했다.“R&D에 지속적인 투자와 자체품목 고집으로 인해 발전가능성이 무궁무진하다”_한미약품 비정규직 신입 입사 1년차 전현직자 리뷰“고용이 안정적이며 근무환경이 좋다. 복지시설도 좋은편이다”_한미약품 정규직 신입 입사 5년차 전현직자 리뷰화장품회사 TOP4애경산업애경산업은 1985년 설립되어 화장품 사업과 생활용품 사업을 영위하고 있으며 주요 브랜드로는루나, 포인트, 에이지투웨니스, 스파크, 2080, 케라시스 등이 있다. 화장품 사업 보다는 생활용품 사업이 국내 시장에서 20%가 넘는 점유율을 차지해 입지가 탄탄한 편이다. 화장품사업은 최근 에센스 파운데이션이라는 신규 카테코리를 만들어 두각을 나타내고 있다. 현직자리뷰 총점은 75.9점으로, 세부 측정 항목 중 커리어/성장 만족도가 78.0점으로 가장 높은 점수를 기록했다.“밝은 회사분위기, 회사에 대해 대부분 어느정도 자긍심이 있다. 애경 계열사가 꽤 많다”_애경산업 정규직 신입 입사 3년차 전현직자 리뷰“직원들의 역량개발에 많이 지원해준다. 그래서 성장할 수 있다”_애경산업 정규직 경력 입사 5년차 전현직자 리뷰한국콜마한국콜마는 화장품과 의약품을 생산하는 회사로, 업계 최초로 ODM(Original Development & Design Manufacturing)시스템을 도입하여 기획 단계부터 완제품 생산, 관리, 출하까지 토털 서비스를 제공하고 있다. 한국콜마는 높은 생산능력과 제약 산업과의 시너지를 통해 원가를 감소시켜 높은 수익성을 유지하고 있다. 또한 2019년 전년 동기대비 자산증가율이 14.2%에 달해 성장성 지표에서도 상위 8%에 속하는 우량 기업이다. 현직자리뷰 총점은 75.6점이었으며, 세부 측정 항목 중 연봉/복지 만족도가 75.7점으로 가장 높은 점수를 기록했다.“화장품 제조업계에 있어서 알아주는 기업이다. 화장품에 관심이 많다면 추천한다”_한국콜마 비정규직 경입 입사 1년차 전현직자 리뷰“동종업계에 비해 월급이 많고, 성과가 좋음 성과급도 많이 준다”_한국콜마 정규직 신입 입사 6년차 전현직자 리뷰코스맥스코스맥스는 화장품 ODM(Original Development & Design Manufacturing) 전문 기업으로, 자체 개발한 컨셉 또는 제품을 고객사에 제안한 후 주문이 결정되면 생산하여 공급하는 기업이다. 기초제품류, 색조제품류 등을 제조하여 랑콤, 입생로랑 등 해외 명품 브랜드와 국내 300여개 브랜드에 납품하고 있다. 코스맥스는 최근 6개 해외 법인의 매출이 증가하며 글로벌 시장에서의 성장세가 돋보인다. 현직자리뷰 총점은 71점이었으며, 세부 측정 항목 중 커리어/성장 만족도가 72.6점으로 가장 높은 점수를 기록했다.“회사의 성장 가능성이 높은 편이다. 근태와 휴가 소진을 장려한다”_코스맥스 정규직 경력 입사 4년차 전현직자 리뷰“투자를 많이하고 안정적이고 급여 기대치가 높다”_코스맥스 정규직 신입 입사 1년차 전현직자 리뷰클리오1997년 설립되었으며 색조 메이크업 브랜드 클리오를 메인 브랜드로 하여 클리오, 페라페라, 구달, 힐링버드, 더마토리 등 5개 브랜드와 클럽클리오 브랜드샵을 운영 중이다. 매출액이 동종업계 상위 2%에 속하는 탄탄한 중견기업이다. 특히 전기 대비 매출액이 34% 증가하였으며, 영업이익률도 372%나 상승해 가파르게 성장하고 있다. 현직자리뷰 총점은 79.6점이다. 세부 측정 항목 중 연조직문화/분위기 만족도와 커리어/성장 만족도가 각각 81.8점으로 가장 높은 점수를 기록했다.“자유로운 회사 분위기, 문화데이 등 다양한 사내 이벤트를 진행해서 좋음!!”_클리오 정규직 신입 입사 2년차 전현직자 리뷰“직원을 아끼는 경영진의 배려가 눈에 보입니다. 항상 더 나은 환경을 제공하려고 노력해주시는 부분이 많습니다”_클리오 정규직 경력 입사 6년차 전현직자 리뷰[서울경제 바로가기]"
324,"화장품 ODM 기업 코스메카코리아가 100% 식품성분을 사용한 ‘푸드그레이드 화장품’을 개발했다. 푸드그레이드 화장품(Edible Cosmetics)이란 식품원료로 등록된 성분으로 구성돼 먹어도 인체에 해가 되지 않는 안전성과 유효성이 확보된 원료로 만든 화장품을 말한다.화장품에는 효능과 물성을 향상하기 위해 파라벤, 실리콘 등의 화학성분이 함유되기도 한다. 코스메카 측은 “국내에서는 푸드그레이드 화장품의 출시가 미진했다. 모든 화학성분을 푸드그레이드 성분으로 대체하면서도 품질력과 효능을 유지하는 기술력을 구현하기 어려웠기 때문”며 “본사 연구진은 100% 식용 가능한 원료만을 사용해 안정적이면서도 다양한 화장품 포뮬러를 구현해내는 데 성공했다. 식물원료를 사용한 푸드그레이드 화장품은 화학성분이 없고 지속가능한 친환경 화장품”이라고 밝혔다. 코스메카는 이 기술을 이용해 로션, 크림 등 기초제품부터 클렌징·팩·마스크시트·립오·립글로즈까지 폭 넓은 푸드그레이드 화장품을 선보일 예정이다. 회사 관계자는 “비건화장품을 출시하고 싶지만 동물실험을 의무화하고 있는 중국의 위생허가 절차로 어려움을 겪는 업체들에 새 대안이 될 수도 있다“고 설명했다. 조문술 기자"
325,"신세계백화점이 첫 화장품 브랜드를 선보인다.신세계는 오는 22일 신규 스킨케어 브랜드 '오노마(onoma)'를 출시한다고 밝혔다. 브랜드 기획부터 제조까지 신세계가 직접 준비한 첫 K뷰티 브랜드다. 신세계의 화장품 편집숍 '시코르'와 온라인몰 SSG닷컴에서 만날 수 있다.고대 그리스어로 이름과 명성을 뜻하는 '오노마'는 개인의 타고난 아름다움을 빛나게 해주는 에센셜 스킨케어 화장품이다. 모두 각자 고유의 이름이 있는 것처럼 피부 역시 제각각 솔루션이 필요하다는 의미다. 수분, 보습, 미백, 탄력 등 고민에 따라 맞춤형으로 골라 쓸 수 있는 6종류의 에센스가 대표 상품이다. 오노마는 철저한 시장 분석을 통해 탄생했다. 신세계가 백화점을 운영하며 오랜 시간 패션 및 뷰티 시장을 선도한 것과 더불어, 국내 최초 뷰티 편집숍 시코르를 통해 쌓아온 노하우를 집약한 결과물이다. 각 피부 고민에 적합한 제품을 만드는 동시에 합리적인 가격대로 진입장벽을 낮춰 누구나 부담 없이 사용할 수 있게 했다. 전 품목 인체적용시험을 통해 효능을 검증했으며 안전하면서도 혁신적인 스킨케어 제품을 만들었다.특히 최근 화장품 마니아들은 능동적으로 정보를 찾는 '스마트 컨슈머(smart comsumer)'라는 데에 주목했다. 여러 체험형 콘텐츠를 찾아다니고 경험을 공유하는데 익숙한 고객층을 겨냥해 뛰어난 성분으로 차별화되는 브랜드를 출시하게 된 것이다.무엇보다 깨끗하고 건강한 피부 표현에 관심이 많은 K뷰티 고객층을 겨냥해 오노마만의 특별한 3단계 라인업 제품을 선보인다. 1단계로 에센스의 효능을 극대화할 수 있는 에센스 액티베이터, 2단계는 피부 고민에 따라 선택할 수 있는 6종의 다양한 에센스, 3단계는 에센스 효능을 유지할 수 있는 에센스 락커 등이다. 스킨케어에 신경 쓰는 남성들도 사용 가능하다. 오노마의 제품은 성별이나 연령에 상관 없이 모든 소비자층이 사용할 수 있도록 여름 숲을 연상시키는 시원한 향을 담았다.감각적인 패키지도 돋보인다. 파랑, 빨강, 초록 등 화려한 용기의 색깔로 시각적인 즐거움을 주는 것은 물론, 런칭 프로모션으로 함께 받을 수 있는 심플한 에코백도 눈길을 끈다.대표 상품인 오노마 에센스(35ml/총 6종)는 4만2000원~5만2000원, 노모어 토너 에센스 액티베이터(150ml) 3만2000원, 에센스 락커(50ml) 4만2000원, 선피던스 UV프로텍터(50ml) 3만4000원원이다. 런칭 기념으로 대표 제품인 라이츠 블라썸 에센스 3종 세트(7만4000원)도 선보인다.김영섭 신세계백화점 상품본부장은 ""신세계만의 유통·브랜딩 노하우를 바탕으로 신규 스킨케어 브랜드 오노마를 처음 선보인다""면서 ""그동안 K뷰티 업계를 선도하며 차별화된 경험을 선사해온 만큼 고객들에게 사랑 받을 수 있는 특별한 브랜드로 키워나갈 것""이라고 말했다.김소형기자"
326,"애경산업 2020년 1분기 영업실적애경산업이 코로나19 악재를 피하지 못했다. 그나마 화장품의 부진을 생활용품 사업에서 만회하며 최악은 면했다. 돌발 변수 속에 사업 포트폴리오 다각화 전략이 주효했다는 분석이다.7일 금융감독원 전자공시에 따르면 애경산업은 올해 1분기 연결기준 매출액이 1604억원으로 작년 동기대비 10.3% 감소했다. 코로나19로 화장품 판매량이 급감했지만, 반대로 위생용품 소비가 늘면서 실적 부진을 상쇄했다.같은 기간 영업이익은 고마진 상품군인 화장품 타격으로 45.3% 감소한 126억원을 기록했다. 다만 아모레퍼시픽을 포함한 대부분 화장품 업체 수익이 절반 이상 급감한 것을 고려하면 선방했다는 평가다.실제 애경산업 화장품 사업 매출은 27.8% 감소한 648억원을 기록하며 부진을 피하지 못했다. 영업이익도 61.8% 줄어든 69억원에 그쳤다. 면세시장 위축과 색조 화장품 수요 감소로 면세점·홈쇼핑 등 주요 채널의 실적이 하락했다.그럼에도 실적 타격을 줄일 수 있었던 까닭은 생활용품 사업이 큰 폭으로 성장한 덕분이다. 애경산업 1분기 생활용품 매출은 956억원, 영업이익 56억원으로 각각 7.3%, 17.0% 늘었다. 코로나 확산으로 손세정제와 마스크 등 위생용품이 품귀현상을 빚으며 반사이익을 누렸다. 작년 말 출시한 위생용품 브랜드 '랩신'이 급성장하며 실적을 견인했다.애경산업 CI앞서 LG생활건강 역시 사업 다각화 효과를 봤다. 성장세가 꺾일 것이라는 예상과 달리 1분기 역대 최대 실적을 거뒀다. 사업 포트폴리오를 화장품과 생활용품, 음료로 다변화한 '내진설계'가 위기 속에 빛을 발했다. 실제 LG생활건강은 1분기 화장품 사업 매출과 영업이익이 각 6.4%, 10.0% 감소했지만, 생활용품 사업이 19.4%, 50.7% 늘며 부진을 상쇄했다.반면 사업 영역을 다각화하지 못한 화장품 업체들은 실적 방어에 실패했다. 아모레퍼시픽그룹의 경우 1분기 영업이익이 작년 동기대비 66.8% 급감하며 감염병 리스크에 직격탄을 맞았다.삼각편대를 구성한 LG생활건강이나 화장품·생활용품 투트랙 전략을 구사한 애경산업과 달리, 화장품 의존도가 절대적인 아모레퍼시픽의 경우 코로나19 돌발 편수에 취약한 모습을 노출했다.다만 코로나19 글로벌 확산이 2분기에도 지속되며 생활용품으로 화장품 매출 타격을 메우는데 한계가 있다는 우려도 나온다. 애경산업은 생활용품 매출이 화장품을 크게 웃돌았지만 영업이익은 오히려 화장품이 앞섰다.업계 관계자는 “수익성 확보 여부는 저마진 생활용품보다 고마진 화장품 사업에서 결정되는 구조인 만큼, 생활용품 반짝 특수가 사라진 2분기에도 화장품 판매 부진이 이어질 경우 실적 악화가 불가피할 것”이라고 말했다.박준호기자"
327,"▽ 클린젠 코스메슈티칼 지분 51% 인수▽ 1987년 창사 이래 첫 이종사업 진출▽ ""사업구조 다각화…성장동력 확보""현대백화점그룹 계열 패션 전문기업 한섬이 화장품 사업에 진출한다. 한섬 사옥. 사진=한섬 제공현대백화점그룹 계열 패션 전문기업 한섬이 화장품 사업에 진출한다.한섬은 기능성 화장품 기업 '클린젠 코스메슈티칼'(클린젠) 지분 51%를 인수했다고 11일 밝혔다. 클린젠은 화장품과 의약품을 결합한 코스메슈티컬 전문기업으로 클린피부과와 신약개발전문기업인 프로젠이 공동 설립한 회사다. 한섬은 클린젠 지분 인수를 통해 화장품 제조 특허기술을 확보, 내년 초 프리미엄 기초화장품 브랜드를 론칭한다는 계획이다. 여성복 1위 업체인 한섬이 패션 외에 이종(異種) 사업에 뛰어든 것은 1987년 창사 이래 처음이다. 한섬은 화장품 사업 진출에 대해 기존 패션사업에 편중된 사업구조를 다각화하는 동시에, 새로운 성장 동력을 확보하기 위해서라고 설명했다.한점은 프로젠이 보유한 피부 재생 효과가 있는 특허 물질인 '슈퍼EGF'(Super EGF)로 내년에 고급 기초화장품 시장을 공략할 계획이다. 이후 색조 화장품과 향수 등으로 제품군을 확대할 예정이다.한섬 관계자는 “패션과 화장품 사업은 트렌드를 선도하는 차별화된 제품 개발 능력과 고도의 제품생산 노하우 등 핵심 경쟁 요소가 비슷해 그동안 한섬이 쌓아온 ‘프리미엄 브랜드 육성 역량’을 활용하는 게 용이하다""며 ""한섬이 그동안 패션사업을 통해 쌓아온 ‘고품격 이미지’를 화장품 사업에 접목할 경우 브랜드 차별화가 가능할 것”이라고 말했다.오정민 한경닷컴 기자"
328,"화장품 브랜드 미샤를 운영하는 에이블씨엔씨의 종합 화장품 온라인몰 '마이눙크닷컴'과 모바일 애플리케이션 '눙크'가 13일 문을 열었다.     마이눙크닷컴은 미샤를 비롯해 어퓨, 라포티셀, 뷰티블렌더 등 국내외 190여개 브랜드를 판매하는 플랫폼이며, 눙크는 해당 온라인몰의 모바일 버전이다.     에이블씨엔씨는 앱에 마련된 단골 매장 설정 기능 등을 활용해 향후 매장 직배송, 매장 재고 검색 등 O2O(Online To Offline) 서비스의 품질을 강화해 나갈 방침이다.마이눙크닷컴 [에이블씨엔씨 제공. 재판매 및 DB 금지]   "
