,contents
388,"유리아쥬 상품(사진=롭스 제공)롯데그룹 헬스앤뷰티(H&B)스토어 롭스가 롯데홈쇼핑과 손잡고 소비자와의 접점 강화에 나선다. 롭스는 오는 13일 오전 10시  40분부터 50분간 롯데홈쇼핑 '이수정SHOP#' 프로그램에서 프랑스 더마코스메틱 브랜드 '유리아쥬'의 여성청결제, 진피 마일드젤 세트를 선보인다고 11일 밝혔다.유리아쥬 진피 마일드젤은 2016년부터 2019년까지 롭스 매출 기준 여성청결제 부문 4년 연속 1위를 기록한 베스트셀러 제품이다. 이번 방송을 통해 진피 마일드젤 500ml 2개 및 200ml 4개 세트와 추가 구성품인 진피 미스트 50ml, 진피 마일드젤 체험용3ml를 35% 할인된 9만9000원에 구입할 수 있다.롭스는 롯데백화점, 롯데마트, 하이마트 입점하는 것은 물론, 롯데슈퍼에 하이브리드 매장을 선보여왔다. 여기에 최근 롯데온(롯데ON) 론칭을 통해 롭스를 포함, 롯데 유통계열사 7곳의 통합 온라인몰을 선보였다. 이번 롯데홈쇼핑과의 첫 협업 방송 역시 판매 채널 다각화와 시너지 창출을 위해 추진됐다.특히 이번 방송에서는 그 동안 홈쇼핑 채널에서 만날 수 없었던 더마코스메틱 브랜드 제품을 처음으로 소개한다는 의미도 있다는 게 롭스 측 얘기다.홍성호 롭스 대표는 ""롯데홈쇼핑과의 협업은 롭스의 유통망 다각화의 일환으로, 롭스와 롯데홈쇼핑의 첫 협업""이라면서 ""신규 판매 채널을 지속적으로 늘려 소비자들이 더욱 다양한 채널을 통해 쉽고 편리하게 제품을 구매할 수 있도록 할 계획""이라고 말했다."
389,"롯데쇼핑의 헬스앤뷰티 스토어 롭스가 롯데홈쇼핑과 손잡고 판매 채널 다각화에 나선다.     롭스는 13일 오전 롯데홈쇼핑에서 약국 화장품 브랜드 '유리아쥬' 제품을 선보인다고 11일 밝혔다.     약국 화장품 브랜드는 그간 홈쇼핑 채널에서는 만나기 어려웠다.     롭스는 홈쇼핑을 주로 이용하는 40∼50대 고객에게 롭스를 알리기 위해 이번 방송을 마련했다.     롭스는 그간 백화점과 마트, 하이마트에 입점하는 것은 물론 롯데슈퍼에도 하이브리드 매장을 선보이는 등 유통망을 넓히는 데 주력해왔으며, 앞으로도 신규 채널을 지속해서 확보할 계획이다. 유리아쥬 상품 [롭스 제공. 재판매 및 DB 금지]   "
390,"롯데의 헬스앤뷰티 스토어 롭스(LOHB’s)는 롯데홈쇼핑과 손잡고 소비자와의 접점 강화에 나선다고 11일 밝혔다.롭스는 오는 13일 오전 10시 40분부터 50분 동안 롯데홈쇼핑 '이수정SHOP#' 프로그램에서 프랑스 더마코스메틱 브랜드 '유리아쥬'의 진피 마일드젤을 선보인다. 유리아쥬 진피 마일드젤은 지난 2016년부터 2019년까지 롭스 매출 기준 여성청결제 부문 4년 연속 1위를 기록한 베스트셀러 제품이다.홍성호 롭스 대표는 ""롯데홈쇼핑과의 협업은 롭스의 유통망 다각화의 일환으로, 롭스와 롯데홈쇼핑의 첫 협업이라는 점에서 의미가 있다""며 ""신규 판매 채널을 지속적으로 늘려 소비자들이 더욱 다양한 채널을 통해 쉽고 편리하게 제품을 구매할 수 있도록 할 계획""이라고 설명했다"
391," [10일 하루일과 세척사과 론칭]롯데홈쇼핑이 오는 10일 신선식품 자체 브랜드 '하루일과'를 론칭한다.​이는 롯데홈쇼핑이 ​주요 성장 전략으로 내세우고 있는 상품 차별화의 일환으로, LBL 등 패션 브랜드 성공을 기반으로 식품 등 다른 영역으로 자체 브랜드 개발을 확대한다는 계획이다. 이에 따라 지난달 건강식품 자체 브랜드 ‘데일리 밸런스’를 론칭한 데 이어 신선식품에서도 자체 브랜드를 선보이게 됐다. 식품은 반품률이 낮고, 재구매율이 높아 TV홈쇼핑에서 전통적인 효자 상품으로 꼽힌다. 롯데홈쇼핑은 고객 니즈와 트렌드를 다각도로 분석해 우수한 품질, 합리적 가격의 상품을 지속적으로 선보일 예정이다.​프리미엄 과일 브랜드 ‘하루일과’는 ‘매일 하나의 과일을 즐기는 건강한 생활'을 의미한다. ‘건강’, ‘정직’, ‘간결’을 콘셉트로, 엄격한 검수과정을 거쳐 건강에 도움이 되고, 먹기에도 편한 상품을 선보일 예정이다. 롯데홈쇼핑은 국내 우수한 농가, 신선식품 전문업체와 협업해 사과, 복숭아 등 고품질의 과일을 소개할 계획이다.오는 10일 오후 4시 40분에는 '하루일과'의 세척사과(9kg, 5만9900원)를 론칭한다. 국내 최대 사과 산지인 경북에서 생산되어 당도와 식감이 좋은 ‘미시마 품종'만을 엄선했으며, 그 중에서도 중량 300g 이상, 당도 13브릭스(brix, 용액 100g당 당의 농도) 이상, 색택(빛나는 윤기) 80% 이상 등 최상급 상품을 선별했다. 박형규 롯데홈쇼핑 리빙부문장은 “상품 차별화의 일환으로, 1년 여의 준비 기간을 거쳐 첫 신선식품 자체 브랜드 ‘하루일과’를 론칭하게 됐다”며, “코로나19로 가정에서 식사를 하는 사람들이 늘면서 프리미엄 과일에 대한 니즈도 높아지고 있는 만큼 고객 선호도를 반영해 우수한 품질, 합리적 가격의 자체 상품을 지속적으로 선보일 예정”이라고 말했다.  이재은 기자"
392,현대홈쇼핑이 데이터홈쇼핑 채널인 ‘현대홈쇼핑플러스샵’에서 판매되는 식품 상품에 ‘반반배송’ 서비스를 도입한다. 반반배송은 대용량 식품의 용량을 절반으로 나눠 두 번에 걸쳐 배송해 주는 서비스다.대용량으로 구성해 저렴한 가격에 판매하는 홈쇼핑의 장점을 살리면서 고객의 상품 소진 기간을 고려해 배송을 차별화한 것이 특징이다. 현대홈쇼핑 라이브 방송 상품과 현대H몰의 상품 등에도 서비스 도입을 확대할 예정이다.안옥희 기자
393,  ▶ ‘ 코로나19 확산 우려’ 최신 기사 보기http://news.kbs.co.kr/news/list.do?icd=19588▶ ‘코로나19 팩트체크’ 제대로 알아야 이긴다 바로가기http://news.kbs.co.kr/issue/IssueView.do?icd=19589전현우 기자 
394, 
395,"“6일부터 8일 오전 6시까지 3일간”신종 코로나바이러스 감염증 20번 확진자의 직장인 지에스(GS)홈쇼핑이 바이러스 확산 방지를 위해 직장 폐쇄에 들어갔다.지에스홈쇼핑은 6일 “직원들의 안전을 기하고 만일의 사태를 대비해 서울 영등포구 문래동 본사 사옥에 대한 직장 폐쇄 조처를 했다”며 “6일 오후 1시부터 오는 8일 오전 6시까지 3일간 폐쇄하며, 그동안 지에스샵 티브이홈쇼핑 방송은 모두 재방송으로 진행할 예정”이라고 밝혔다. 지에스홈쇼핑은 폐쇄 기간 사옥 전체 소독과 직원들의 의심 증상 등을 점검한다.질병관리본부 중앙방역대책본부와 지에스홈쇼핑의 설명을 보면, 이 회사에 재직 중인 20번째 확진자는 41살 한국인 여성으로 15번째 확진자의 가족이다. 지난달 30일까지 정상출근하다 31일부터 자가격리에 들어갔고, 검사 결과 지난 5일 양성으로 확인됐다. 지에스홈쇼핑 관계자는 “해당 직원뿐만 아니라 소속부서, 유관부서직원, 접촉 의심자에 대해 재택근무 및 유급휴가를 조처했다”고 말했다.신민정 기자"
396,"특허청은 홈쇼핑 온라인 몰을 대상으로 특허 등 지식재산권 허위표시를 조사한 결과 54개 상품, 1천68건을 적발했다고 12일 밝혔다.    이번 조사는 신종 코로나바이러스 감염증(코로나19)으로 비대면 소비문화가 확산해 홈쇼핑이 주목받게 됨에 따라, 홈쇼핑 온라인 몰에서의 지재권 허위표시로 인한 피해를 막기 위해 이뤄졌다.    주요 위반 내용은 등록이 거절된 출원번호를 표시한 경우(615건), 소멸한 지재권 번호를 표시한 사례(380건), 상표나 디자인을 특허로 표시하는 등 권리 명칭을 잘못 표시한 경우(70건) 등이다.    특허청은 적발된 1천68건에 대해 지재권을 올바르게 표시하도록 고지하고 게시물 삭제, 판매 중지 등 시정조치를 내렸다.     시정조치를 이행하지 않을 경우 형사고발하며, 최고 징역 3년·벌금 최고 3천만원의 처벌을 받을 수 있다.    정연우 특허청 산업재산보호협력국장은 ""코로나19 확산으로 온라인을 통한 소비가 늘어나는 상황""이라며 ""지재권 표시에 대한 적극적인 조사와 시정조치로 공정한 상거래 질서를 형성할 것""이라고 밝혔다.    "
397,"총 2천100만원 지원… 6월 20일까지 환경관련 시놉시스 공모(지디넷코리아=안희정  기자)GS홈쇼핑이 청소년 환경영상제작지원 및 전문가 육성프로젝트 ‘GS SHOP 유스미디어 크리에이터(GS SHOP Youth Media Creators)’ 2기 참여자를 오는 6월 20일 까지 모집한다고 27일 밝혔다.‘유스미디어 크리에이터’는 다양한 환경 문제를 해결하는 미래의 영상 크리에이터를 육성하기 위해 GS홈쇼핑이 환경재단과 함께 운영하는 사회 공헌 프로그램으로, 영상 제작 비용뿐 아니라 각 분야 영상 전문가들의 강연과 멘토링까지 지원한다. 무엇보다 미래의 주인공인 청소년들에게 환경과 관련된 사회문제를 인식하게 하고 공익적 가치를 일깨워주는 역할을 하고자 기획됐다.작년 1기에 이어서 올해 2기를 맞이하게 된 ‘유스미디어 크리에이터’에는 영화감독, 방송국 PD, 유튜버 등 영상 관련 진로를 계획하고 있거나, 환경문제를 알리는 일에 관심 있는 청소년이라면 누구나 지원할 수 있다.개인 혹은 5인 이내의 팀으로 지원 가능하며, 미세먼지, 플라스틱 쓰레기, 대체에너지, 기후 위기, 채식 등 환경문제에 대한 문제 제기와 해결 방안 등을 다룬 영상 시놉시스와 신청서를 공식 홈페이지를 통해 제출하면 된다.안희정 기자"
398,"GS홈쇼핑 유스미디어크리에이터 모집 포스터GS홈쇼핑이 청소년 환경영상제작지원 및 전문가 육성프로젝트 'GS SHOP 유스미디어 크리에이터(GS SHOP Youth Media Creators)' 2기 참여자를 내달 20일까지 모집한다.'유스미디어 크리에이터'는 다양한 환경 문제를 해결하는 미래 영상 크리에이터를 육성하기 위해 GS홈쇼핑이 환경재단과 함께 운영하는 사회 공헌 프로그램이다. 영상 제작 비용뿐 아니라 각 분야 영상 전문가 강연과 멘토링까지 지원한다. 미래 주인공인 청소년에게 환경과 관련된 사회문제를 인식하게 하고 공익적 가치를 일깨워주는 역할을 하고자 기획됐다.작년 1기에 이어서 올해 2기를 맞이하게 된 '유스미디어 크리에이터'에는 영화감독, 방송국 PD, 유튜버 등 영상 관련 진로를 계획하고 있거나, 환경문제를 알리는 일에 관심 있는 청소년이라면 누구나 지원할 수 있다. 개인 혹은 5인 이내 팀으로 지원 가능하며, 미세먼지, 플라스틱 쓰레기, 대체에너지, 기후 위기, 채식 등 환경문제에 대한 문제 제기와 해결 방안 등을 다룬 영상 시놉시스와 신청서를 공식 홈페이지를 통해 제출하면 된다. 캠페인 영상, 극영화, 다큐멘터리 등 장르의 제한이 없어 참신하고 기발한 아이디어의 구현이 가능할 것으로 보인다.환경 주제 멘토링, 저작권 및 미디어 윤리, 후반 작업 특강 등 제작의 전 과정을 배울 수 있는 이번 '유스미디어 크리에이터' 2기에는 제작비를 포함해 총 2100만원이 지원되며, 6월 20일까지 공식 홈페이지를 통해 접수할 수 있다.김정희기자"
399,"(사진=롯데홈쇼핑 제공)롯데홈쇼핑이 연예인 등 인플루언서 연계 미디어 커머스에 힘입어 순항하고 있다. 특히 커머스형 콘텐츠로 재미는 물론 2030을 공략하는데 성공했다는 분석이다.28일 롯데홈쇼핑은 올해 모바일 채널에서의 미디어 콘텐츠를 통한 매출과 주문 고객 수를 분석한 결과 전년 같은 기간 대비 약 50% 신장했다고 밝혔다. 단순 판매를 넘어 정보와 재미를 추구하는 '펀슈머'와 가격 대비 재미를 따지는 '가잼비' 등 최근 소비 트렌드를 겨냥한 결과다.롯데홈쇼핑 모바일 생방송은 오픈 1년 만에 120만 명의 누적 시청자수를 기록했다. 특히 최근 생방송에는 브라운아이드걸스 멤버 나르샤를 비롯해 국내 유튜브 구독자 수 3위를 차지하고 있는 '아리랑(Arirang)은 고양이 내가 주인' 등이 출연해 화제가 되기도 했다.걸그룹 오마이걸의 승희가 출연해 롯데홈쇼핑 판매 상품과 연계해 2030세대가 선호하는 다양한 활동에 도전하는 콘셉트로 진행되는 '오마이픽'도 좋은 성과를 냈다. 오마이픽은 롯데홈쇼핑 공식 SNS 채널에서 매주 화요일마다 방송되는 콘텐츠로, 론칭 두 달 만에 누적 조회수 500만 건을 기록했다. 특히 2030 구매 비중 30%를 돌파하며 MZ(밀레니얼+Z세대)를 성공적으로 공략했다.롯데홈쇼핑 관계자는 ""재미와 정보를 추구하는 최근 소비 트렌드를 반영해 기획한 협업 콘텐츠들이 매출 상승으로도 이어지며 각광받고 있다""고 말했다.이어 ""코로나19 여파로 비대면 쇼핑이 증가함에 따라 관련 콘텐츠 수요가 증가하고 있어 앞으로도 '펀슈머'들을 겨냥한 다양한 콘텐츠 기획을 확대해 나갈 예정""이라고 덧붙였다."
400," 롯데홈쇼핑의 유명인 연계 미디어 커머스 콘텐츠 확대 전략이 매출 상승 효과를 톡톡히 보고 있다.28일 롯데홈쇼핑이 올해 모바일 채널에서의 미디어 콘텐츠를 통한 매출과 주문 고객 수를 분석한 결과 전년 같은 기간 대비 약 50% 신장한 것으로 나타났다. 단순 판매를 넘어 정보와 재미를 추구하는 '펀슈머'와 가격 대비 재미를 따지는 '가잼비' 등 최근 소비 트렌드를 겨냥한 결과다.또 롯데홈쇼핑 모바일 생방송은 오픈 1년 만에 120만 명의 누적 시청자수를 기록했다. 특히 최근 생방송에는 브라운아이드걸스 멤버 나르샤를 비롯해 국내 유튜브 구독자 수 3위를 차지하고 있는 '아리랑(Arirang)은 고양이 내가 주인' 등이 출연해 화제가 되기도 했다.롯데홈쇼핑의 '미디어 커머스' 전략이 매출 증가로 이어지고 있다. [사진=롯데홈쇼핑]걸그룹 오마이걸의 승희가 출연해 롯데홈쇼핑 판매 상품과 연계해 2030세대가 선호하는 다양한 활동에 도전하는 콘셉트로 진행되는 '오마이픽'도 좋은 성과를 냈다. 오마이픽은 롯데홈쇼핑 공식 SNS 채널에서 매주 화요일마다 방송되는 콘텐츠로, 론칭 두 달 만에 누적 조회수 500만 건을 기록했다. 특히 2030 구매 비중 30%를 돌파하며 MZ(밀레니얼+Z세대)를 성공적으로 공략했다.롯데홈쇼핑 관계자는 ""재미와 정보를 추구하는 최근 소비 트렌드를 반영해 기획한 협업 콘텐츠들이 매출 상승으로도 이어지며 각광받고 있다""며 ""코로나19 여파로 비대면 쇼핑이 증가함에 따라 관련 콘텐츠 수요가 증가하고 있어 앞으로도 '펀슈머'들을 겨냥한 다양한 콘텐츠 기획을 확대해 나갈 예정""이라고 말했다.이현석기자"
401,"아이돌, 인기 유튜버 등이 출연해 진행하는 미디어 커머스형 콘텐츠가 홈쇼핑 매출 상승에 기여하는 것으로 나타났다. 단순 제품 구매를 넘어 정보와 재미를 추구하는 ‘펀슈머’, ‘가잼비(가격 대비 재미의 비율)’ 등 최근 소비 트렌드와 맞물리면서 좋은 반응을 얻고 있는 것이다.롯데홈쇼핑은 올해(28일 기준) 모바일 채널에서의 미디어 콘텐츠를 통한 매출과 주문 고객 수를 분석한 결과 전년 같은 기간 대비 약 50% 신장한 것으로 나타났다고 밝혔다.오픈 1년 만에 누적 시청자 수만 120만명을 기록하고 있는 모바일 생방송은 최근 그룹 브라운아이드걸스 멤버 나르샤, 배우 현동영을 비롯해 국내 유튜브 구독자 수 3위를 차지한 ‘Arirang은 고양이들 내가 주인’ 등이 출연해 화제가 됐다.당일 시청자 수는 1만명을 넘어섰고, 참여 톡 수도 기존 대비 2배 이상 증가했다. 지난달에는 어버이날을 맞아 유명 푸드 스타일 리스트가 출연해 완도전복을 활용한 쿡방, 코로나19 영향으로 손소독제 리뷰 방송 등을 선보인 결과 재미있는 콘텐츠가 어우러져 당일 시청자만 2만명이 접속했다.인기 걸그룹 오마이걸의 승희가 다양한 활동에 도전하는 콘셉트로 진행되는 ‘오마이픽’도 좋은 성과를 냈다. 론칭 두 달여 만에 누적 조회 수만 500만건을 기록했고, 특히 2030 구매비중이 30% 이상을 차지, MZ세대(1980년~2000년대 출생한 밀레니얼 세대와 Z세대)를 성공적으로 공략했단 평가다.김종영 롯데홈쇼핑 마케팅부문장은 ""재미와 정보를 추구하는 최근 소비 트렌드를 반영해 기획한 유명 스타, 크리에이터 협업 콘텐츠들이 매출 상승으로 이어지며 각광 받고 있다"" 며 ""앞으로도 펀슈머들을 겨냥한 다양한 콘텐츠를 기획해 나갈 예정""이라고 말했다.신선미기자"
402," 롯데홈쇼핑이 코로나19로 어려움을 겪는 대구·경북 지역 중소상공인 판로 개척을 돕는다.21일 롯데홈쇼핑은 전일부터 양일 간 온라인을 통해 대구·경북 지역 중소상공인 대상 입점 상담회를 진행했다고 밝혔다.롯데홈쇼핑에 따르면 이번 상담회는 롯데홈쇼핑이 전개하는 지역 상생 프로그램의 일환으로 코로나19로 큰 피해를 입은 대구·경북의 소상공인을 돕기 위해 기획됐다.진행을 위해 이달 초부터 사업 공고를 냈으며, 50개 업체를 선정했다. 화상회의 시스템을 이용해 롯데홈쇼핑 상품기획자(MD)는 서울 양평동 본사에서, 참여업체들은 대구 경북대 테크노파크에서 참가했다.첫날인 20일에는 약 30개 업체가 참여했으며, 이들을 대상으로 상품 분석 등 1:1 맞춤 컨설팅이 진행됐다. 롯데홈쇼핑 MD들은 업체 특성을 고려해 적정한 판매채널을 선정하고 입점 상담 등을 진행했다.정윤상 롯데홈쇼핑 커뮤니케이션부문장은 ""코로나19로 어려움을 겪고 있는 중소상공인을 위해 비대면 형식인 온라인 입점 상담회를 진행하게 됐다""며 ""맞춤형 컨설팅으로 참여업체들의 우호적인 반응이 이어졌다. 향후 피해 규모가 큰 지역을 우선으로 수혜 지역 범위를 확대하는 등 실질적인 상생 프로그램을 기획해 나가겠다""고 말했다"
403,"NS홈쇼핑이 발간한 2020 NS홈쇼핑 동반성장백서NS홈쇼핑이 중소기업 협력사와 상생협력 활동을 망라한 두번째 'NS홈쇼핑 동반성장백서'를 발간했다고 26일 밝혔다.이번에 발간된 '2020 NS홈쇼핑 동반성장백서'에는 2019년 한해 동안의 '동반 성장 및 상생협력 지원사업의 주요 범위와 성과' '선순환적 비즈니스 환경조성을 위한 기업간 동반성장 활동' '사회적 책임 제고를 위한 사회공헌 프로그램' 내용 등을 담았다.특히, 협력사 지원 제도의 주요 사례 및 활동 결과를 △금융지원 △판로지원 △생산성지원 △노하우지원 △교육지원 △소통강화 △기타지원 등의 7개 분야로 구분해 상세하게 수록했다. '2020 NS홈쇼핑 동반성장백서'는 신규 중소기업 협력사, 기존 중소기업 협력사가 NS홈쇼핑과 협력을 통해 기업의 역량을 강화하고 경쟁력을 향상시키는데 도움을 받을 수 있는 참고 자료로서 동반성장 활동 사례와 성과 기록이 핵심 내용으로 집필 됐다.NS홈쇼핑 동반성장백서 발간에는 '삶의 가치 창출과 행복나눔'을 사명으로 고객 건강과 행복, 나아가 기업의 사회적 책임을 성실히 이행코자하는 NS홈쇼핑의 의지가 담겨 있다.도상철 NS홈쇼핑 대표는 발간사를 통해 “NS홈쇼핑은 창립 이후 고객 신뢰를 추구하고, 협력사와 함께 성장하는 건강한 기업 생태계를 만들고자 노력해왔다”며 “앞으로도 중소기업 협력사와 동반성장을 위해 노력하는 NS홈쇼핑에 많은 응원과 격려를 부탁드린다”고 말했다.김정희기자"
404,"NS홈쇼핑이 중소기업 협력사와의 상생협력 활동을 망라한 두번째 'NS홈쇼핑 동반성장백서'를 발간했다고 26일 밝혔다.   '2020 NS홈쇼핑 동반성장백서'에는 2019년 한해 동안의 동반 성장 및 상생협력 지원사업의 주요 범위와 성과, 선순환적 비즈니스 환경조성을 위한 기업간 동반성장 활동, 사회적 책임 제고를 위한 사회공헌 프로그램 등이 담겼다.   특히 협력사 지원 제도의 주요 사례 및 활동 결과를 금융지원, 판로지원, 생산성지원, 노하우지원, 교육지원 등 7개 분야로 구분해 상세하게 수록했다.   NS홈쇼핑 도상철 대표이사는 발간사를 통해 ""NS홈쇼핑은 창립 이후 고객의 신뢰를 추구하고, 협력사와 함께 성장하는 건강한 기업 생태계를 만들고자 노력해왔다""며 ""앞으로도 중소기업 협력사와 동반성장코자 노력하는 NS홈쇼핑에 많은 응원과 격려를 부탁드린다""고 말했다.   "
405,▶ ‘신종 코로나 바이러스 확산 우려’ 최신 기사 보기http://news.kbs.co.kr/news/list.do?icd=19588박효인 기자 
406," 코로나19의 직격탄을 맞은 호텔 업계가 '몸값'을 크게 낮추면서 고객 잡기에 나서고 있다. 여름휴가철을 앞두고 서울 시내 5성급 호텔들이 앞다퉈 패키지 상품을 선보이고 홈쇼핑을 통한 프로모션 판매에 나섰다. 호텔들은 휴가철에 홈쇼핑을 통해 패키지 상품을 판매하지만 5성급 최고급 호텔까지 홈쇼핑에 등장한 것은 상당히 이례적이다. ◆ 홈쇼핑에서 반값 세일20일 서울 강남구 삼성동 소재 인터컨티넨탈 서울 코엑스는 서울 시내 5성급 호텔 최초로 객실 특가 상품을 홈쇼핑에서 판매한다고 밝혔다. 서울 시내 특급 호텔이 홈쇼핑에 등장한 것은 처음이다. 특가 상품은 수피리어룸 객실 1박과 2인 조식을 주중(일~목요일) 12만9000원, 주말(금~토요일) 16만9000원에 선보인다. 인터컨티넨탈호텔 관계자는 ""평상시 대비 절반 수준 가격""이라고 설명했다.숙박권에는 각종 혜택이 더해졌다. 투숙 기간에 호텔 레스토랑·바를 35% 할인하고 다음날 오후 3시까지 객실에 머물 수 있는 '레이트 체크아웃'이 가능하다. 코엑스 아쿠아리움과 파르나스몰 할인 혜택도 받을 수 있다.방송은 GS샵 홈쇼핑을 통해 오는 24일 오후 6시 20분부터 70분간 진행된다. 본방 사수가 어려운 고객을 위해 방송 전부터 방송 종료 시까지 GS샵 모바일과 인터넷몰을 통한 사전 구매도 진행한다. 방송 중 구매한 고객을 대상으로 경품을 준비했다. 인터컨티넨탈 서울 코엑스 최상위 객실인 프레지덴셜 스위트 숙박권 5장, 로비 라운지·바 빙수 이용권 50장, 나인트리 프리미어 호텔 숙박권 50장 등을 추첨을 통해 증정한다.롯데홈쇼핑도 22일 롯데호텔의 라이프스타일 호텔브랜드 'L7' 숙박권을 특집 방송으로 편성한다. 서울 L7 홍대 루프톱과 방송 스튜디오를 연결해 호텔 모습을 생생하게 전할 예정이다. L7 호텔 1일 숙박권을 구입하면 지류형 숙박권이 배송되며 L7 통합 예약센터에서 명동, 강남, 홍대 등 서울 시내 지점 중 선택해 원하는 일정에 예약할 수 있다. ◆ '거리 두기'로 만실 행진호텔 업계가 사상 유례없는 불황에 빠진 가운데 서울 중심에 위치한 반얀트리 클럽앤스파 서울은 유독 만실에 가까운 객실 예약률을 이어가고 있어 화제다.반얀트리 클럽앤스파 서울에 따르면 22~24일 객실 예약률이 90%를 넘어섰다. 올해 1월부터 5월 17일까지 주말 평균 예약률도 유사한 수치를 기록했다. 코로나19 상황이 악화됐던 2월에도 반얀트리 서울의 월간 객실 이용률은 94%에 달했다. 전년 동기와 비교해 오히려 10% 증가하는 이례적인 현상이 나타난 것이다. 이 수치는 다른 호텔 상황과 비교하면 극명하게 대비된다. 한국호텔업협회가 지난달 140개 회원 호텔을 대상으로 투숙률을 문의한 결과 20.7%라는 응답이 돌아왔다. 객실 수가 많은 5성급 호텔은 10%대 후반으로 투숙률이 더 떨어졌다.이 같은 호텔업 불황 속에서도 반얀트리 서울이 만실을 이어온 이유로는 '프라이빗함'을 강조한 서비스가 꼽힌다. 객실 수가 다른 호텔에 비해 적어 다른 고객의 방해를 받지 않고 즐길 수 있다. 반얀트리 서울 객실은 총 50실로 롯데호텔 서울(1015실), 서울 신라호텔(464실) 등 서울 주요 호텔에 비해 적다. 긴 복도에 여러 객실이 자리 잡은 일반적인 호텔과 달리 층당 객실이 2~4개에 불과하다는 점도 사생활 보호와 안전을 요구하는 수요와 맞아떨어졌다는 분석이 나온다. 사회적 거리 두기에 동참하면서도 호텔 서비스를 즐길 수 있다는 점이 반얀트리 서울의 만실 행진 이유라는 것이다.객실뿐만 아니라 편의시설도 타인과 구분해 사용할 수 있다는 점이 투숙객들이 꾸준히 찾는 요인으로 꼽힌다. 야외 수영장에는 개별 온수풀, 침대형 소파, 다이닝 테이블 등을 카바나(초가집 형태 텐트)에 구성한 독립 공간으로 제공하고 있다. 스파는 사전예약제로 운영하며 최대 수용 인원을 2명으로 제한했다. 감염병에 취약한 어린 자녀도 안심하고 놀 수 있는 프로모션과 패키지를 선보인 점이 특징이다. 가족용 수영장이 있는 객실에서 안전하게 물놀이를 즐길 수 있는 점을 내세웠다.[박대의 기자 / 강인선 기자]"
407,"신종 코로나바이러스 감염증(코로나19)으로 호텔업계가 직격탄을 맞은 가운데 GS샵이 홈쇼핑업계 처음으로 서울 특급 호텔 패키지 판매에 나선다.    GS샵은 오는 24일 저녁 6시 20분부터 70분간 '인터컨티넨탈 서울 코엑스 호텔 패키지' 판매 방송을 한다고 20일 밝혔다.    홈쇼핑에서 서울 특급 호텔 패키지가 판매되는 것은 이번이 처음이다. GS샵도 호텔 숙박 패키지를 처음 출시했다.    객실 1박과 조식을 포함한 패키지는 10만원대 가격으로 구성됐다. 패키지 고객은 오후 3시 레이트 체크아웃과 호텔 레스토랑 35% 할인 혜택을 받는다.     패키지 이용 가능 기간은 이달 25일부터 오는 8월 31일까지로, 본방송을 보지 못한 고객들은 GS샵 모바일과 인터넷몰에서 사전 구매할 수 있다.    GS샵 관계자는 ""코로나19 여파로 다른 사람과의 접촉을 원하지 않는 '호캉스'(호텔+바캉스)'족이 늘어나 판매방송을 하게 됐다""고 설명했다.[GS샵 제공. 재판매·DB 금지]   "
