,contents
88,"'PMC-402' 세포주 개발서 글로벌 임상물질 생산까지 CDO 전과정 서비스(지디넷코리아=권혜미  기자)삼성바이오로직스는 파멥신과 항암 및 질환성 신생혈관 치료용 후보물질(PMC-402)에 대한 위탁개발(CDO)계약을 체결했다고 6일 밝혔다.삼성바이오로직스는 본 계약을 통해 파멥신의 'PMC-402'의 세포주 개발에서부터 공정개발, 임상시료 생산 및 임상시험계획(IND) 제출 지원, 비임상 및 글로벌 임상물질 생산 등 CDO 전 과정의 서비스를 제공할 계획이다.삼성바이오로직스 제3공장 (사진=삼성바이오로직스)파멥신이 현재 글로벌 임상 2상을 진행 중인 올린바시맵을 개발할 당시에는 삼성바이오로직스와 같은 글로벌 수준의 CDO 서비스를 제공하는 국내 파트너사가 없어 해외 파트너사와 협력해서 진행했다.하지만 삼성바이오로직스가 밸류체인을 확대하고 글로벌 최고 수준의 CDO 경쟁력을 갖추게 됨에 따라 이번 후보물질을 시작으로 양사의 전략적인 제휴가 가능해졌다.파멥신에 따르면 'PMC-402'는 모세혈관 등에서 새롭게 증식되는 혈관인 질환성 신생혈관의 정상혈관화를 돕는 물질이다. 질환성 신생혈관은 누수가 많은 다공성의 특징을 갖고 있으며 각종 종양 및 노인성 황반변성에서 주로 나타나는 것으로 알려졌다.파멥신 유진산 대표는 ""사전연구를 통해 단독투여 및 면역항암제와의 병용투여에서 'PMC-402'의 항암효과를 확인했다""며 ""당뇨병성 망막증, 노인성 황반변성 등 비정상적인 혈관으로 인한 안과질환에도 효과가 있을 것으로 기대된다""고 밝혔다.삼성바이오로직스 김태한 대표는 ""국내외 바이오벤처들이 삼성바이오로직스와의 전략적인 파트너십을 통해 제품개발의 가속화뿐 아니라 본업인 후보물질 발굴에 집중해 더 큰 성과를 낼 수 있게 되길 기대한다""고 말했다.권혜미 기자"
89,"에이피트바이오는 표적면역항암항체 치료제 후보물질인 'APB-A001'의 위탁개발생산(CDMO)을 위해 바이넥스와 턴키(Turn-key) 계약을 체결했다고 9일 밝혔다. 에이피트바이오는 지난달말 중국 'Shanghai OPM Biosciences'에 위탁한 단일클론항체 APB-A001의 세포주(RCB) 개발을 완료해 비임상 진입을 위해 바이넥스와 계약을 체결한 것이다. 바이넥스는 항체, 이중표적항체, Fc 융합단백질, DNA 백신 등의 다양한 단백질의약품 개발 경험 및 글로벌 수준의 GMP 생산 역량을 갖추고 있다. 바이넥스는 이번 계약을 통해 에이피트바이오로부터 'APB-A001 단일클론항체'의 세포주(RCB) 및 선행연구 기술정보를 전달받아 치료제 후보항체 대량 생산을 위한 배양 및 정제공정개발, 제형연구, 비임상 시험 및 글로벌 임상 1상 원료 생산, 임상시험계획서(IND) 제출 지원 등 포괄적인 서비스를 제공하게 된다. 에이피트바이오의 'APB-A001 단일클론항체'는 암조직으로의 세포독성 T 세포 유도와 증식을 촉진하는 반면 조절 T세포 증식은 억제해 종양미세환경을 개선한다. 이혁종 바이넥스 대표는 ""에이피트바이오와 긴밀한 소통을 통해 빠른 시간 내에 APB-A001 프로젝트가 성공할 수 있도록 최선을 다하겠다""고 말했다.[김병호 기자]"
90,"큐리언트가 미국에서 신청한 면역항암치료제의 임상 1상을 시작한다. 다음달엔 미국암학회(AACR)에서 다른 파이프라인을 소개할 예정이다. 25일 큐리언트는 “미국 식품의약국(FDA)에 신청한 면역항암치료제 Q702의 임상 1상 시험이 지난 23일 승인됐다”고 밝혔다. 큐리언트는 해당 후보물질의 임상승인계획(IND)을 지난달 말 FDA에 제출한 뒤 한 달 만에 승인을 받게 됐다.  Q702는 종양미세환경에서 선천면역 면역관문으로 작용하는 인산화 효소 3종인 Axl, Mer, CSF1R을 동시에 저해해 면역을 활성화하는 혁신신약(First-in-Class) 면역항암제 후보물질이다. 단독·병용 처방에서 모두 효능을 보여 해외 학회서 관심을 받았다. 미국에서 이뤄지는 임상 1상에선 난치성 고형암 환자 약 80명을 대상으로 미국 내 5개 암센터에서 Q702를 단독 처방해 최적 투여용량, 효능 및 부작용을 확인할 예정이다. 향후 병용 처방과 혈액암 등으로 적응증을 확대할 계획이다. 업계에선 지난해 세계 면역항암제 시장이 약 15조원 규모에 달했다고 추정하고 있다.  큐리언트는 지난달 미국서 열릴 예정이었던 미국암학회에서 Q702와 또 다른 항암 파이프라인인 Q901(CDK7 저해제)을 소개할 예정이었다. 하지만 신종 코로나바이러스 감염증(코로나19) 유행으로 인해 학회 일정이 연기돼 오는 6월 온라인으로 진행되는 미국암학회에서 두 파이프라인을 소개할 예정이다. 남기연 큐리언트 대표는 “Q702 임상 승인을 시작으로 후속 파이프라인 Q901과 면역프로테아좀 저해제도 순체적으로 임상 단계에 진입시킬 계획이다”며 “독일 막스플랑크연구소를 통한 항암파이프라인 도입을 지속적으로 확대하겠다”고 설명했다.이주현 기자"
91,"에스티큐브와 계약 체결혁신신약 STT-003 항체내년부터 글로벌 임상연구  삼성바이오로직스는 에스티큐브와 면역관문억제제 신약 후보물질인 'STT-003 항체'에 대한 위탁개발(CDO)계약을 체결했다고 3일 밝혔다.   면역관문억제제는 암세포의 면역반응 회피신호를 억제해 면역기능을 최대한 활성화시켜 면역세포가 암세포를 공격할 수 있도록 돕는 약물이다.   삼성바이오로직스는 이번 계약을 통해 STT-003 항체의 세포주 개발에서부터 공정개발, 임상시료 생산 및 임상시험계획(IND) 제출에 이르는 개발 서비스를 제공하며 글로벌 임상 및 비임상용 물질을 생산할 계획이다.   삼성바이오로직스는 지난 2018년 CDO 분야 진출을 선언 후 현재까지 총 47건의 프로젝트를 수행하며 빠르게 트랙레코드를 쌓고 있다.   에스티큐브는 세계 최고 수준의 위탁연구(CRO), CDO, 위탁생산(CMO) 경쟁력을 갖춘 삼성바이오로직스를 면역항암제 개발을 위한 파트너로 선택했다.   이번 계약은 양사의 신속한 의사결정으로 초기 논의 단계부터 계약체결 완료까지 2주밖에 소요되지 않았다.   에스티큐브 정현진 대표는 ""세계적인 CMO·CDO·CRO 기업인 삼성바이오로직스와 혁신신약 STT-003 항체에 대한 개발, 생산 계약을 체결하며 안정적인 글로벌 임상시험 추진 기반을 마련했다""고 말했다. 이어 ""2021년을 목표로 추진 중인 STT-003 항체의 임상 1상 연구는 MD앤더슨암센터 임상연구책임자를 비롯한 세계적인 면역관문억제제 분야의 임상전문가들과 함께 준비하고 있다""고 설명했다.   삼성바이오로직스 김태한 사장은 ""삼성바이오로직스가 CRO·CDO·CMO의 일괄 공급 서비스를 제공함에 따라 바이오벤처들이 비용과 시간을 획기적으로 줄일 수 있어 본업인 후보물질 발굴 및 개발에 대한 경쟁력을 더욱 높일 수 있을 것""이라며 ""삼성바이오로직스가 보유한 세계적 수준의 개발, 생산 역량과 높은 경쟁력을 갖춘 에스티큐브의 후보물질의 만남을 통해 신약개발이 더욱 가속화 될 것으로 기대한다""고 밝혔다.   한편 에스티큐브가 미국 메릴랜드주에 있는 연구개발(R&D)센터에서 발굴한 STT-003 항체는 다국적제약사와 물질이전계약(MTA)을 체결하고 공동연구를 진행해온 면역관문억제제 신약 후보물질이다. 에스티큐브 연구진은 STT-003이 면역세포와 암세포의 표면에 광범위하게 발현되어 면역기능을 억제하는 새로운 면역관문 물질임을 확인했다.   에스티큐브는 STT-003 항체의 단독요법뿐 아니라 병용요법의 임상적 안전성과 유효성을 증명하기 위해 내년부터 순차적으로 글로벌 임상연구를 진행할 계획이며 미국 MD앤더슨암센터 등 유수의 의료기관들과도 STT-003 항체에 대한 글로벌 임상시험을 준비 중이다. "
92,"삼성바이오로직스가 국내 바이오기업 에스티큐브의 신약후보물질 'STT-033' 임상 개발을 맡는다. STT-033은 암세포의 면역반응 회피신호를 억제해 면역기능을 최대한 활성화시켜 면역세포가 암세포를 공격할 수 있도록 돕는 항암제에 쓰이는 항체다.삼성바이오로직스는 최근 에스티큐브와 STT-033 위탁개발 계약을 체결하고 세포주 개발부터 공정개발, 임상시료 생산 및 임상시험계획 등 서비스를 제공하기로 했다고 3일 밝혔다.계약에 따라 삼성바이오로직스는 인천 송도 바이오의약품 시설에서 STT-033의 글로벌 임상 및 전임상용 항체를 생산한다. 앞서 에스티큐브는 비밀 유지를 약속한 다국적제약사와 물질이전계약을 체결하고 이 물질을 연구해 왔다.특히 에스티큐브 연구진은 미국 메릴랜드 주에 위치한 연구센터에서 STT-033이 면역세포와 암세포의 표면에 광범위하게 발현돼 면역기능을 억제한다는 사실을 확인했다. 이에 동물실험 및 임상시험을 위한 시료 생산에 본격 나선 것이다.에스티큐브는 앞으로 STT-003의 임상적 안전성과 유효성을 증명하기 위해 미국 MD앤더슨암센터 등 유수의 의료기관들과 2021년부터 순차적으로 글로벌 임상연구를 진행할 계획이다.정현진 에스티큐브 대표는 ""세계적인 위탁 연구·개발·생산 기업인 삼성바이오로직스와 STT-003 항체에 대한 개발, 생산 계약을 체결해 안정적인 글로벌 임상시험 추진 기반을 마련했다""고 말했다. 김태한 삼성바이오로직스 사장은 ""삼성바이오로직스가 바이오의약품 위탁 연구·개발·생산 일괄 공급 서비스를 제공함에 따라 바이오벤처들이 비용과 시간을 획기적으로 줄일 수 있어 신약개발이 더욱 가속화 될 것으로 기대한다""고 밝혔다"
93,"면역관문억제제 혁신신약 'STT-003 항체' 글로벌 임상 승인 힘 합쳐(지디넷코리아=권혜미  기자)삼성바이오로직스는 에스티큐브와 면역관문억제제(면역항암제) 신약 후보물질인 'STT-003 항체'에 대한 위탁개발(CDO) 계약을 체결했다고 3일 밝혔다.삼성바이오로직스 본사 전경.(사진=삼성바이오로직스)삼성바이오로직스는 본 계약을 통해 'STT-003 항체'의 세포주 개발에서부터 공정개발, 임상시료 생산 및 임상시험계획(IND) 제출에 이르는 개발 서비스를 제공하며 글로벌 임상 및 비임상용 물질을 생산할 계획이다.삼성바이오로직스는 지난 2018년 CDO 분야 진출을 선언 후 현재까지 총 47건의 프로젝트를 수행했다. 에스티큐브는 CRO(위탁연구), CDO(위탁개발), CMO(위탁생산) 경쟁력을 갖춘 삼성바이오로직스를 면역항암제 개발을 위한 파트너로 선택했다. 이번 계약은 양사의 신속한 의사결정으로 초기 논의 단계부터 계약체결 완료까지 2주밖에 소요되지 않았다.미국 메릴랜드주에 위치한 에스티큐브의 R&D센터에서 발굴한 'STT-003 항체'는 다국적제약사와 물질이전계약(MTA)을 체결하고 공동연구를 진행해온 면역관문억제제 신약 후보물질이다.에스티큐브 연구진은 STT-003이 면역세포와 암세포의 표면에 광범위하게 발현돼 면역기능을 억제하는 새로운 면역관문 물질인 것을 확인했다. 에스티큐브는 'STT-003 항체'의 단독요법뿐 아니라 병용요법의 임상적 안전성과 유효성을 증명하기 위해 내년부터 순차적으로 글로벌 임상연구를 진행할 계획이며 미국 MD앤더슨암센터 등 유수의 의료기관들과도 'STT-003 항체'에 대한 글로벌 임상시험을 준비 중이다.김태한 삼성바이오로직스 사장은 ""삼성바이오로직스가 CRO·CDO·CMO의 일괄 공급 서비스를 제공함에 따라 바이오벤처들이 비용과 시간을 획기적으로 줄일 수 있어 본업인 후보물질 발굴 및 개발에 대한 경쟁력을 더욱 높일 수 있을 것""이라며 ""삼성바이오로직스가 보유한 세계적 수준의 개발, 생산 역량과 높은 경쟁력을 갖춘 에스티큐브의 후보물질의 만남을 통해 신약개발이 더욱 가속화 될 것으로 기대한다""고 밝혔다.권혜미 기자"
94," 한약재 인삼, 현초, 건칠이 암세포로 인해 저하된 면역기능을 정상화한다는 사실을 규명하며 차세대 항암제로의 가능성을 확인했다.한국한의학연구원(KIOM)은 한의기술응용센터 정환석 박사 연구팀이 암세포가 면역세포의 공격을 피하기 위해 활용하는 면역관문을 인삼, 현초, 건칠 소재가 차단한다는 사실을 규명하고 관련 유효성분을 확인했다고 4일 밝혔다.면역관문은 인체 내 면역반응이 필요 이상으로 과도해지는 것을 막기 위해 면역세포(T-림프구 등)의 활성을 저하시키는 기전을 말하며 관련 단백질(PD-1, CTLA-4 등)을 자극했을 때 활성화되는데 암세포는 해당 기전을 역이용해 면역세포가 자신을 공격하지 못하게 한다.인체는 암의 원인이 되는 비정상 세포(종양세포)를 제거하기 위해 면역체계를 활성화한다. 또한 면역반응이 필요 이상으로 발생하지 않도록 면역세포 활성을 억제하기도 한다. 이러한 기전을 면역관문이라 하는데, 암세포는 면역관문 관련 단백질을 자극해 인체의 면역기능을 억제시키며 성장하는 특성(회피성)이 있다.최근 의료계에서는 암의 회피성을 차단시키는 ‘면역항암제’ 치료법이 새롭게 주목받고 있다. 해당 치료는 외부요인이 아닌 인체의 면역체계를 활용한다는 점은 물론 정상세포 파괴 및 내성 등 기존 치료제가 지닌 부작용을 대체 할 수 있기에 활용 가치가 매우 크다. 하지만 면역항암제 역시 20%의 환자에게만 효과가 있으며 높은 비용과 면역과민 반응 등의 부작용이 있어 보다 안전하고 우수한 효능의 신소재 탐색연구가 필요한 실정이다.정환석 박사 연구팀은 기존 면역항암제(면역관문억제제)를 대체할 수 있는 치료제 발굴을 위해 1,000여종의 한의소재를 시험관내 실험을 통해 탐색했다. 그 결과 인삼, 건칠, 현초가 면역관문을 자극하는 분자결합을 억제시킨다는 사실과 그 유효성분을 확인했다.세부적으로 연구팀은 경쟁적 효소결합면역측정법(Competitive ELISA)을 통해 인삼내 성분인 사포닌 Rg3과 컴파운드 케이(C-K)가 면역관문 단백질(PD-1) 분자결합을 각각 최대 60%, 67% 억제함을 확인했다. 현초내 성분 역시 면역관문 단백질(PD-1) 분자결합을 60%까지 억제한다는 것을 생화학적 분석을 통해 확인했다. 항암치료제로 한방 병·의원 등 임상에서 많이 쓰이는 건칠 역시 면역관문 차단 효능을 보였는데 면역관문 단백질 PD-1은 물론 면역단백질 중 하나로 면역회피과정에서 백혈구의 일종인 T림프구의 활성을 억제시켜 면역세포 기능을 조절하는 CTLA-4도 차단하는 효과를 나타냈다.연구 책임자 정환석 박사는 “한약을 이용한 세계 최초의 면역관문 차단제 개발 연구”라며 “지속적인 연구 개발을 통해 차세대 면역항암제 개발에 다양한 한약이 활용될 수 있도록 노력하겠다”고 밝혔다.한의학연 김종열 원장은 “이번 연구는 임상에서 항암치료에 사용하는 한약재(건칠)를 포함해 한의소재가 차세대 항암제로서의 가능성도 지닌다는 사실을 과학적으로 확인한 결과”라며 “암세포 사멸 기반의 기존 항암 연구에서 벗어나 인체 면역기능 향상을 통한 암 치료라는 한의학적 개념의 항암 치료의 과학적 근거를 제시한 점에서 그 의미가 크다”고 밝혔다./대전=박희윤기자"
95,"유한양행은 항암치료 신약으로 개발중인 면역항암 이중항체 (YH32367/ABL-105)의 전임상 효능시험 결과를 2020년 미국암학회(AACR) 연례 학술대회 포스터 세션에서 6월 22일(미국 현지시간) 발표할 예정이며, 이와 관련된 초록은 5월 15일(미국 현지시간)에 학회 홈페이지를 통해 공개된다고 밝혔다. YH32367/ABL-105은 유한양행과 에이비엘바이오가 공동연구중인 약물로, 종양세포에 특이적으로 결합하여 T면역세포 활성수용체인 4-1BB의 자극을 통해 면역세포의 항암작용을 증가시키는 항암제로, 종양특이적 면역활성을 증가시키고, 종양세포의 성장을 동시에 억제함으로써 기존항암제에 내성을 가지고 있는 환자 치료를 위해 개발되고 있는 이중항체이다. 대표적인 적응증은 유방암, 위암, 폐암 등 다수의 고형암이다. 공개된 초록에 따르면, YH32367은 사람의 T면역세포에서 인터페론감마와 같은 세포사멸 사이토카인 분비를 증가시키고 종양세포 사멸을 유도하였으며, 인간화 마우스와 인간 4-1BB 발현 마우스를 이용한 동물실험에서도 대조항체 대비 우수한 항암 효능을 나타내었다. 또한 YH32367은 경쟁약물의 단점인 간독성의 부작용 우려를 해소하였으며, 내년 전임상 독성시험 완료 및 임상시험 개시를 목표로 개발 중이다.김문석 기자"
96," 세포치료제 개발 전문업체 에스씨엠생명과학이 코스닥 시장 상장 첫날 급등하고 있다.17일 오전 9시26분 에스씨엠생명과학은 시초가 대비 8.47% 오른 3만2000원에 거래되고 있다.에스씨엠생명과학은 이날 공모가 1만7000원 대비 73.5% 오른 2만9500원으로 거래를 시작했다. 이병건 에스씨엠생명과학 대표는 상장전 기자간담회를 통해 ""핵심 연구개발 경쟁력을 강화하고 주력 파이프라인의 임상 및 사업화에 속도를 내겠다""고 말했다.2014년 설립한 에스씨엠생명과학은 층분리배양법 기반의 차세대 고순도 줄기세포치료제, 수지상세포 및 동종CAR-CIK-CD19을 이용한 면역항암제(면역세포치료제) 등을 다룬다. 특히 층분리배양법은 기존 방식과 비교해 고순도의 줄기세포를 분리 및 배양할 수 있어 상대적으로 우수한 효능의 치료제를 개발하는 기술로 평가된다.주요 파이프라인은 줄기세포치료제 분야의 이식편대숙주질환(GVHD), 급성 췌장염, 아토피피부염, 급성 호흡곤란 증후군(ARDS), 간경변, 제1형 당뇨병 등 치료제와 면역항암제 분야의 전이성 신장암 치료제 'CMN-001', 급성 림프구성 백혈병 치료제 'CAR-CIK-CD19' 등으로 구성됐다. 중증 급성 췌장염 신약물질은 세계 최초의 줄기세포치료제로 개발하고 있다. 줄기세포 성분은 아니지만 다케다제약과 삼성바이오에피스가 공동 개발 중인 'SB26(TAK-671, 융합단백질)'이 현재 임상1상 중으로 경쟁 약으로 꼽힌다.신종 코로나바이러스감염증(코로나19) 및 패혈증을 비롯한 급성 호흡곤란 증후군 치료제 개발도 진행하고 있다. 현재 임상 중인 동결형 줄기세포치료제 'SCM-AGH'의 전신성 염증 반응 억제 기전을 바탕으로 코로나19의 주요 사망 원인 중 하나인 '사이토카인 폭풍'을 효과적으로 제어하는 치료제를 개발하기 위해 식품의약품안전처에 임상시험계획(IND) 신청을 진행할 예정이다.이동건 신한금융투자 연구원은 ""현재 7개의 줄기세포치료제 파이프라인과 2개의 면역세포치료제 파이프라인을 보유하고 있다""며 ""자체 개발한 고순도 중간엽줄기세포 분리 기술인 ‘층분리배양법’을 통해 치료 효능 극대화가 가능한 맞춤형 치료제를 개발하고 있다""고 소개했다.이어 ""국내 임상 2상 진행 중인 만성 이식편대숙주질환 치료제는 희귀의약품 지정을 통해 2023년 조건부 품목허가가 기대된다""며 ""인수합병을 통해 확보한 cGMP 시설을 통한 CDMO 사업도 본격화되고 있어 관련한 실적 기여도 본격화될 전망""이라고 내다봤다.박종선 유진투자증권 연구원은 ""cGMP 기반으로 세포치료제 글로벌 3상 임상시험 경험 보유하고 있다""며 ""세포치료제 개발 진행에 시너지 효과가 있으며 위탁개발생산(CDMO) 사업으로도 확대할 예정이라서 긍정적""이라고 분석했다.박형수 기자"
97,"메드팩토(대표 김성진)가 '암 예방 또는 치료용 약학적 조성물 및 이를 이용한 방법'에 대한 중국 특허를 취득했다.이번 특허는 메드팩토가 개발 중인 신약 '백토서팁(Vactosertib, TEW-7197)'과 다른 면역항암제와 병용요법 관련 조성물, 기술을 포함하고 있다.특허 청구항에는 면역항암제 단독 투여 시 반응률이 낮았던 환자에게 '백토서팁'을 병용 투여하면 반응률을 개선시킬 수 있다는 점이 명시됐다. '백토서팁'은 대표적 종양 미세 환경 조절 물질인 TGF-β(베타)를 억제해 면역세포, 항암제가 암세포를 공격할 수 있는 환경을 조성한다. 이번 특허로 '백토서팁' 전용실시권 만료 후에도 면역항암제와의 병용요법에 관해서 배타적 권리를 행사할 수 있게 됐다.특허 기술은 미국과 일본에도 이미 등록됐다. 메드팩토는 글로벌 특허 전략을 통해 '백토서팁' 기술력과 권리를 인정받고, 기술 이전·부가가치 창출 면에서도 효율을 높이겠다는 전략이다.정영일기자"
98," 바이오마커(생체표지자) 기반 혁신신약 개발 기업 메드팩토(235980)는 ‘암 예방 또는 치료용 약학적 조성물 및 이를 이용한 방법’에 대한 중국 특허를 취득했다고 22일 밝혔다.이번 특허는 메드팩토가 개발 중인 신약 ‘백토서팁(Vactosertib, TEW-7197)’과 다른 면역항암제와의 병용요법 관련 조성물 및 기술을 포함하고 있다.특허 청구항에는 면역항암제 단독 투여 시 반응률이 낮았던 환자에게 ‘백토서팁’을 병용 투여하면 반응률을 개선시킬 수 있다는 점이 명시돼 있다.최근 항암치료의 트렌드로 떠오르고 있는 병용요법은 종양 자체를 타깃으로 하는 항암제와 종양 미세 환경을 조절하는 약제를 함께 투여하는 것이다.‘백토서팁’은 대표적인 종양 미세 환경 조절 물질인 TGF-β(베타)를 억제해 면역세포 및 항암제가 암세포를 공격할 수 있는 환경을 조성한다.한편 메드팩토는 이번 특허로 인해 ‘백토서팁’의 전용실시권 만료 후에도 면역항암제와의 병용요법에 관해서 배타적 권리를 행사할 수 있게 됐다.현재 ‘백토서팁’은 국내 6건, 미국 3건 등 연구자임상을 포함해 총 9건의 임상이 진행 중이다.노희준 "
99," 삼성바이오로직스(207940)가 미국 에스티큐브의 면역항암제 신약 위탁개발(CDO) 수주에 성공했다고 3일 밝혔다.에스티큐브는 면역관문억제제(면역세포가 암세포를 공격하도록 돕는 약물) 신약 후보물질 ‘STT-003 항체’를 발굴해 다국적제약사와 물질이전계약(MTA)을 체결하고 공동 연구를 진행했다.삼성바이오로직스는 ‘STT-003 항체’의 세포주 개발부터 공정 개발, 임상시료 생산, 임상시험계획(IND) 제출에 이르는 개발 서비스를 제공하며 글로벌 임상·비임상용 물질 생산도 맡는다.삼성바이오로직스는 2018년 CDO 분야에 뛰어든 뒤 지금까지 47건의 프로젝트를 수행하며 빠르게 업력(트랙레코드)를 쌓고 있다.에스티큐브는 ‘STT-003 항체’의 단독요법뿐 아니라 병용요법의 임상적 안전성과 유효성을 증명하기 위해 내년부터 차례로 글로벌 임상연구를 진행할 계획이다. 김태한 삼성바이오로직스 사장은 “삼성바이오로직스는 위탁연구(CRO), CDO, 위탁생산(CMO) 서비스를 제공하기 때문에 바이오벤처의 비용과 시간을 획기적으로 줄일 수 있다”며 “에스티큐브가 후보물질 발굴과 개발 경쟁력을 높여 신약 개발을 가속화 할 것으로 기대한다”고 말했다./임진혁기자"
100,"유틸렉스는 면역항암제 후보물질 EU101에 대한 러시아 특허권을 취득했다고 18일 밝혔다. 이번 특허 등록으로 유틸렉스는 러시아에서 EU101의 항체 및 항원결합부위 관련 기술에 대한 독점적 권리를 오는 2038년까지 보장받는다. EU101은 T세포의 공동자극 수용체 (co-stimulatory receptor)인 '4-1BB'를 자극해 T세포를 활성화시킴으로써 T세포의 자가증식 및 암세포의 공격능을 높인다고 유틸렉스는 강조했다. 앞서 유틸렉스는 작년에도 미국에서 EU101에 대한 특허 등록에 성공한 바 있다. 또 미국 특허를 기반으로 '특허심사 하이웨이 제도(PPH)'를 활용해 국내 특허도 얻었다. 현재 유틸렉스 항체치료제 'EU101' 특허는 한국과 미국 외에도 호주, 일본에서 특허 등록돼 있다. 최소희 유틸렉스 특허전략실장(부사장)은 ""바이오 기업이 글로벌 기술이전에 성공하기 위해서는 특허권 확보가 핵심 요소 중 하나""라며 ""유틸렉스는 전략적인 글로벌 특허 포트폴리오 구축 및 특허권리 확보에 노력을 더하고 있다""고 말했다. 이어 ""유틸렉스는 보유하고 있는 파이프라인의 특허 포트폴리오를 바탕으로 글로벌 시장 진입 및 기술이전을 가속화할 예정""이라고 덧붙였다.[한경우 기자"
101,"삼성바이오로직스는 에스티큐브(STCube)와 면역관문억제제(면역항암제) 신약 후보물질인 'STT-003 항체'에 대한 위탁개발(CDO:Contract Development Organization) 계약을 체결했다고 3일 밝혔다.이에 따라 삼성바이오로직스는 STT-003 항체의 세포주 개발에서부터 공정개발, 임상시료 생산 및 임상시험계획(IND) 제출에 이르는 개발 서비스를 제공할 계획이다. 글로벌 임상 및 비임상용 물질을 생산한다. 삼성바이오로직스는 2018년 CDO 분야 진출을 선언 후 현재까지 총 47건의 프로젝트를 수행했다. 에스티큐브는 최고 수준의 경쟁력을 갖춘 삼성바이오로직스를 면역항암제 개발을 위한 파트너로 선택했다. 초기 논의부터 계약체결까지 2주만에 초스피드로 진행됐다. 미국 메릴랜드주에 위치한 에스티큐브의 R&D센터에서 발굴한 'STT-003 항체'는 다국적 제약사와 물질이전계약(MTA: Material Transfer Agreement)을 체결하고 공동연구를 진행해온 후보물질이다. 연구진은 STT-003이 면역세포와 암세포의 표면에 광범위하게 발현돼 면역기능을 억제하는 새로운 면역관문 물질임을 확인했다.특히 STT-003은 다양한 암세포에서 PD-L1 보다 높게 발현돼 'STT-003 항체'의 항암 효과가 기존 'PD-1/PD-L1 항체' 보다 우수할 것으로 회사 측은 기대하고 있다. 에스티큐브는 단독요법뿐 아니라 병용요법의 임상적 안전성과 유효성을 증명하기 위해 내년부터 글로벌 임상연구를 진행할 계획이다. 미국 MD앤더슨암센터 등 유수의 의료기관들과 준비 중이다.에스티큐브 정현진 대표는 ""세계적인 CMO∙CDO∙CRO 기업인 삼성바이오로직스와 혁신신약 'STT-003 항체'에 대한 개발, 생산 계약을 체결하며 안정적인 글로벌 임상시험 추진 기반을 마련했다""며 ""2021년을 목표로 추진 중인 1상 연구는 임상전문가들과 함께 준비 중""이라고 말했다. 삼성바이오로직스 김태한 사장은 ""삼성바이오로직스가 CRO(위탁연구), CDO(위탁개발), CMO(위탁생산)의 일괄 공급 서비스를 제공함에 따라 바이오벤처들이 비용과 시간을 획기적으로 줄일 수 있어 본업인 후보물질 발굴 및 개발에 대한 경쟁력을 더욱 높일 수 있을 것""이라고 말했다.☞공감언론 뉴시스"
102," [비소세포폐암 환자 대상 백토서팁·키트루다 병용 임상] 메드팩토는 다국적 제약사 MSD와 면역항암제 병용 임상시험을 위한 2차 계약을 체결했다고 25일 밝혔다.이번 계약으로 메드팩토는 국내에서 비소세포폐암(NSCLC) 환자를 대상으로 현재 개발 중인 항암 신약 '백토서팁'과 MSD의 면역항암제 '키트루다(성분명 펨브롤리주맙)' 병용 임상을 진행한다. 앞서 메드팩토는 2018년 MSD와 병용 투여에 대한 1차 협약을 맺고, 현재 서울아산병원 등 5개 의료기관에서 대장암과 위암 환자를 대상으로 백토서팁과 키트루다 병용 임상 1b·2a상을 진행 중이다.이번에 추가 진행하는 임상은 비소세포폐암 1차 치료제로서의 안전성과 유효성을 검증하기 위한 목적이다. 메드팩토는 연내 임상 2상을 시작하는 것을 목표로 한다.메드팩토는 백토서팁이 면역항암제의 치료 효과를 저해하는 것으로 알려진 형질전환증식인자 TGF-β(베타) 신호를 선별적으로 억제하고, 키트루다의 치료 효과를 높여줄 것이라고 보고있다. 김성진 메드팩토 대표는 ""대장암과 위암 환자를 대상으로 실시한 두 약물의 병용 투여에서 관찰된 안전성과 초기 효과 등을 고려할 때 이번 임상 역시 긍정적인 결과가 예상된다""고 말했다.김근희 기자"
