,contents
302,"한국남부발전(사장 신정식)이 발전설비 신뢰도 1등 재도약을 위해 설비 무고장에 대한 각오를 다졌다.남부발전은 20일 부산 남구 본사 35층 비전룸에서 기술안전본부장 주재로 ‘발전운영 부서장 회의’를 연 뒤 설비 안정운영을 위한 대책 마련에 들어갔다.본사와 사업소 설비운영 담당 처·실장이 참석한 이번 발전운영 부서장 회의는 신규 발전설비 도입에 따른 초기 고장정지에 대비하고, 최적의 신뢰도 관리방안을 도출하고자 마련됐다.남부발전은 이날 회의에서 사업소별 과거 고장정지 데이터 분석결과를 기반으로△발전설비 분야별 개선·보강 △취약개소 집중점검 △비상조치 대응능력 강화 등 최적의 설비신뢰도 확보방안에 대해 논의했다.지난해 고장비중이 가장 높았던 삼척 신규 발전소의 설비신뢰도 제고에도 나섰다.설비와 자재 마스터 표준화 및 지능형 예측진단시스템 구축,핵심설비 취약부 100대 과제 집중 개선,정비관리 체계 확립 및 인적실수 제로화 등 중단기 안정운영 방안을 수립했다.안관식 남부발전 기술안전본부장은 “에너지 전환시대에 안정적 전력공급은 중요한 책무임을 항상 명심하자”며 “최근 인사이동에 따른 신규 보직자의 철저한 업무 인수인계와 사업소간 정보공유를 위한 소통을 강화하고, 안전사고 예방을 위한 안전 최우선 경영 실천과 2020년 설비신뢰도 1등 달성을 위한 발전설비 안정운영에 만전을 기해야 한다”고 당부했다.부산=김태현 기자"
303," 한국남부발전(사장 신정식, 이하 남부발전)이 발전설비 신뢰도 1등 재도약을 위해 설비 무고장에 대한 각오를 다졌다.남부발전은 20일 부산 남구 본사 35층 비전룸에서 기술안전본부장 주재로 ‘발전운영 부서장 회의’를 열어 설비 안정운영을 위한 대책 마련에 나섰다고 밝혔다.본사 및 사업소 설비운영 담당 처·실장이 참석한 이번 발전운영 부서장 회의는 신규 발전설비 도입에 따른 초기 고장정지에 대비하고, 최적의 신뢰도 관리방안을 도출하고자 마련됐다.남부발전은 이날 회의에서 사업소별 과거 고장정지 데이터 분석결과를 기반으로 발전설비 분야별 개선·보강, 취약개소 집중점검, 비상조치 대응능력 강화 등 최적의 설비신뢰도 확보방안에 대해 논의했다.또, 작년 고장비중이 가장 높았던 삼척 신규 발전소의 설비신뢰도 제고를 위해 설비·자재 마스터 표준화 및 지능형 예측진단시스템 구축, 핵심설비 취약부 100대 과제 집중 개선, 정비관리 체계 확립 및 인적실수 제로화 등 중단기 안정운영 방안을 수립했다.남부발전 안관식 기술안전본부장은 “에너지 전환시대에 안정적 전력공급은 우리의 중요한 책무임을 항상 명심하자”면서 “최근 인사이동에 따른 신규 보직자의 철저한 업무 인수인계와 사업소간 정보공유를 위한 소통을 강화하고, 안전사고 예방을 위한 안전 최우선 경영 실천과 2020년 설비신뢰도 1등 달성을 위한 발전설비 안정운영에 만전을 기해야 한다”고 당부했다"
304," 현대중공업그룹 계열사인 현대일렉트릭이 현대건설과 전력인프라 스마트화를 통한 경쟁력 강화에 나섰다.현대일렉트릭은 서울 계동 현대빌딩에서 현대건설과 '차세대 전력인프라 및 에너지신사업 분야의 공동협력을 위한 양해각서(MOU)'를 체결했다고 3일 밝혔다.이날 서명식에는 박종환 현대일렉트릭 배전영업부문장과 손준 현대건설 에너지사업부장 등 주요 관계자들이 참석했다. 양사는 신재생 발전을 포함한 에너지 신사업, 스마트 전력시스템, 국내 신재생 변전소 사업 등 총 세 분야에 걸쳐 협력하기로 했다. 현대일렉트릭은 현대건설과 신재생 발전 사업개발, 스마트그리드 관련 전력 솔루션 설계를 공동으로 진행해 사업모델을 수립하게 된다. 또 아파트 등 공동주택과 공공건물에 적용을 목표로 스마트 전력간선시스템을 공동 개발에도 협력한다. 앞으로는 국내 신송전(70kV급) 변전소 사업에도 공동 참여할 계획이다. 정부는 지난 2017년 발표한 '재생에너지 3020' 정책에 따라 신재생에너지 설비용량을 2016년 13.3GW에서 2030년 63.8GW까지 약 5배로 늘릴 계획이어서 신재생에너지 분야 시장 규모는 더욱 확대될 전망이다.장우진기자"
305,"산업당국이 설 이후 일본의 수출규제, 전력수급기본계획, 에너지저장장치(ESS) 화재 조사 결과 등 산적한 현안에 대한 해결책을 내놓을지 주목된다.    27일 정부와 업계에 따르면 산업통상자원부는 에너지 정책에서 통상 문제까지 지난해부터 이어진 다양한 이슈를 완전히 풀지 못한 채 계속 안고 가고 있다.    지난해 7월 일본이 단행한 대(對)한국 수출규제를 둘러싸고 격화된 양국 간 갈등을 풀기 위해 진행된 한일 수출관리 정책대화의 경우 지난달 16일 일본 도쿄(東京)에서 제7차 회의를 개최한 데 이어 한국에서 후속 회의를 앞두고 있다.한일 경제전쟁 (PG)[김토일 제작] 일러스트    산업부는 당시 만남에서 일본 경제산업성과 현안 해결을 위해 함께 노력하겠다는 인식을 공유했으나 일본이 언제, 어떤 식으로 규제를 풀지에 대한 정확한 답은 듣지 못했다.    일본은 같은 달 20일 수출규제 대상 품목 3개 중 포토레지스트의 수출허가 방식을 개별허가에서 특정포괄허가로 완화하는 조치를 취했다. 하지만 이는 자국 기업의 수출 애로를 풀기 위한 조치로 보이며 양국 간 갈등을 봉합할 근본적인 해결책은 아니다.    한국 정부는 규제 이전으로의 원상회복을 계속해서 주장하고 있다.    양측은 제7차 정책대화를 마친 후 ""제8차 수출관리 정책대화를 가까운 시일 내 서울에서 개최하기로 합의했다""고 밝혔다.    정부는 20일 정부세종청사에서 홍남기 부총리 겸 기획재정부 장관 주재로 열린 대외경제장관회의에서 제8차 정책대화를 곧 개최한다는 방침을 한 번 더 확인했다.     아직 구체적인 일시는 공개되지 않았으나 서울에서의 만남에서는 이전 회의보다 진전된 성과를 내놓지 않겠느냐는 관측이 나온다.    다만 여전히 강제징용 등 핵심 문제에서 양국이 접점을 찾지 못하고 있어 일본이 수출규제를 완전히 해제하기까지는 다소 시간이 걸릴 수 있다는 시각도 있다.ESS 화재 조사결과 설 이후 나올 전망 (CG)[연합뉴스TV 제공]    제9차 전력수급기본계획 역시 아직 산업부가 풀지 못한 숙제다.    2019년부터 2033년까지의 발전계획을 정하는 제9차 전력수급기본계획은 원래 지난해 말 나올 예정이었지만, 이번부터 전략환경영향평가가 의무화되면서 해를 넘겼다.    산업부는 ""제9차 전력수급기본계획 수립을 위해 산학연 전문가로 구성된 워킹그룹을 중심으로 심도 있는 논의와 검토가 진행 중""이라며 ""이번 계획부터 처음으로 환경영향평가법상 전략환경영향평가를 받게 됐으며 계획 확정은 평가 소요 기간에 따라 결정될 예정""이라고 밝혔다.    전력수급기본계획에는 석탄발전 감축 방안, 재생에너지 보급계획, 주요 신규 설비 구축 계획 등이 담긴다. 제9차 전력수급기본계획 자문기구는 지난달 27일 석탄발전감축 중장기 로드맵 마련을 비롯한 5대 추진 방향을 제시하기도 했다.    하지만 제9차 전력수급기본계획에 대한 단편적인 내용만 간간이 나올 뿐 초안조차 아직 공개되지 않으면서 일각에서는 전기요금 등 민감한 현안을 피하려고 총선 이후로 공개 시기를 늦춘 것이 아니냐는 의혹도 제기하는 상황이다.    지난해 6월 정부의 안전대책 발표 이후에도 잇따른 ESS 화재 조사 결과는 설 이후 나올 전망이다.    2017년 8월부터 지난해 11월까지 국내 ESS 설비에서 발생한 화재는 총 28건이다. 산업통상자원부[촬영 안철수]    2017년 8월부터 정부가 민관 합동조사 결과와 안전대책을 발표한 2019년 6월까지 23건의 화재 사고가 발생했다. 정부 발표 이후 4개월간 5건이 추가로 발생하면서 2차 조사가 이뤄졌다.    첫 번째 조사 결과에서 조사위는 배터리 자체의 결함보다는 보호·운영·관리상의 문제를 더 주요하게 봤다.    업계에서는 2차 조사에서는 배터리 결함이 보다 무겁게 지적될 것이라는 관측을 내놓고 있다.    정부는 ""최근 5건의 ESS 화재 원인을 조사하는 'ESS 화재사고 조사단'은 사고 원인의 객관적이고 과학적인 원인 규명을 위해 현장 조사, 관련 데이터 분석, 전문가 토론 등 다양한 활동을 진행하고 있다""며 ""조사 결과는 아직 확정된 바 없다""고 말을 아꼈다.   "
306,"에너지정책 합리화를 추구하는 교수협의회(에교협)는 11일 성명서를 내고 ""정부는 제9차 전력수급기본계획에 따른 전기요금 인상폭을 공개해야 한다""고 촉구했다.지난 8일 제9차 전력수급기본계획 총괄분과위원회(전문가 자문기구)는 제9차 전력수급기본계획 초안을 공개했다. 전력수급기본계획은 전기사업법에 따라 2년마다 수립되는 15년 단위 행정계획이다. 제9차 전력수급기본계획은 2020년부터 2034년까지 에너지 수급 방안을 담고 있다.초안에 따르면 정부의 ‘탈(脫)원전’ 로드맵에 따라 국내 발전원 설비에서 차지하는 원자력발전 비중이 올해 19.2%에서 2034년 9.9%로 급감할 전망이다. 석탄화력 비중은 같은 기간 27.1%에서 14.9%로 대폭 줄어드는 대신에 노후 석탄발전소 24기를 액화천연가스(LNG) 발전소로 전환해 부족한 전력을 메꾼다. 또 신재생에너지 비중은 15.1%에서 40%로 두 배 이상 늘어난다.에교협은 먼저 전력수급기본계획 수립이 지연되고 있다는 점을 지적했다. 성명서는 ""2017년 12월에 제8차 전력수급기본계획 공표 이후 2년이 훨씬 지난 5월 8일 제9차 계획의 초안만을 발표한 정부의 태만은 법을 무시한 처사""라고 했다.또 원전과 석탄화력발전소를 상대적으로 값비싼 신재생에너지, LNG로 대체하면 국민들의 전기요금 부담이 커질 수 있다고 꼬집었다. ""정부가 고비용 전력정책을 추진한다면 이에 따른 전기요금 인상폭과 2030년까기 국민경제 전기요금 인상 부담규모를 산정해 국민에게 제시하고 동의를 구하는 절차가 선행돼야 한다""는 것이다.탈원전 정책의 재검토도 촉구했다. 에교협은 ""정부의 탈원전 정책에 따라 9차 계획에 원자력은 원천 배제돼있다""며 ""원자력이 생명 안전성이 최고로 높은 저비용 청정에너지원이라는 사실을 정부가 직시하고 원전을 9차 계획에 반영할 필요가 있다""고 주장했다. 건설 중단된 신한울 원전 3,4호기도 9차 계획에 포함시켜야 한다는 주장이다.구은서 기자"
307,"김경수(47) 한국전력공사 동해전력지사장은 “안전한 전력설비 운용과 안정화된 전력공급에 최선을 다하고, 직원 화합을 토대로 지역 발전과 함께하는 전력지사가 되겠다”고 약속.한국전력 본사 송변전처 및 본사 계통계획처, 경기본부·강원본부 변전운영부장 등을 역임. 【동해】ⓒ 강원일보, 무단 전재 및 재배포 금지"
308,"지난 9월 두산중공업 창원 본사에서 진행한 발전용 대형 가스터빈 최종조립 작업 모습. 두산중공업 제공  두산중공업은 한국서부발전으로부터 김포열병합발전소의 파워블럭 및 건설부문 공사를 3600억 원에 수주했다고 22일 밝혔다. 액화천연가스(LNG)로 처음 전력을 생산하고, 여기서 나오는 폐열로 다시 전력과 열을 연이어 만드는 이 발전소에는 두산중공업이 세계에서 5번째로 독자 개발한 발전용 대형 가스터빈이 쓰일 예정이다. 두산중공업은 이번 수주로 가스터빈에 이어 전력 생산설비(파워블럭), 송전 및 용수설비(건설부문)까지 맡게 됐다. 김포열병합발전소는 2023년 상반기 준공 예정으로, 경기 김포시 일대에 전력과 열을 공급하게 된다.서형석 기자"
309," 코로나19(COVID-19) 사태로 증시가 급락하면서 저점 매수 기회로 삼으려는 개인 투자자들의 순매수세가 몰리고 있는 가운데 올해 들어 삼성전자, SK하이닉스 다음으로 개인이 가장 많이 사들인 종목은 한국전력인 것으로 나타났다. 한국전력이 전기를 독점 판매해 안정성이 높다는 점에서 순매수세가 몰린 것으로 풀이된다. 코로나19 사태로 원유 수요가 급감한 데 더해 주요 산유국들이 감산 합의에 실패해 국제유가가 급락하면서 원료비 절감 효과를 누릴 것이라는 기대감도 커졌다. 27일 한국거래소 등에 따르면 올해 들어 개인들은 한국전력을 3077억1300만원어치 사들였다. 개별 기업으로는 삼성전자(약 2조8775억원), SK하이닉스(약 4568억원)에 이어 세번째다. 같은 기간 주가는 2만8500원에서 1만8550원까지 35% 가까이 하락했다. 실제 과거 국제유가가 급락했을 때 한국전력은 실적이 크게 개선되는 모습을 보였다. 통상 유가가 10% 하락하면 한국전력은 1조원 이상의 비용 감소 효과를 누릴 수 있다. 현재 국제유가가 지난해에 비해 30%쯤 떨어져 있다는 점을 감안하면 한국전력은 약 3조원 이상의 비용 감소를 기대해볼 수 있다는 계산이 나온다. 신지윤 KTB투자증권 연구원은 ""2014년 11월 시작된 유가 급락이 시차를 두고 LNG(액화천연가스) 가격 하락으로 이어지자 한국전력은 2015∼2016년 영업이익 11조∼12조원대의 최대 실적을 기록한 바 있다""고 설명했다. 경남 밀양 단장면 84번 송전탑. 25일 조립이 완료됐다. 지난달 2일 공사를 재개한 후 처음이다. /사진제공=한국전력증권업계 전문가들은 저유가로 인한 실적 개선 가능성은 분명히 주가에 긍정적인 영향을 줄 수 있다고 설명한다. 다만 장기적으로 주가가 안정적인 상승을 하기 위해서는 전기요금에 대한 불확실성이 제거돼야 한다는 의견이 우세하다.한국전력은 정부의 탈원전 및 재생에너지 확대 정책 등으로 최근 몇 년 사이 경영난을 겪고 있다. 탄소배출권 관련 비용, 재생에너지 발전 관련 설비 투자 등으로 수익성이 계속 악화한 탓이다. 이에 한국전력은 올해 상반기 중 전기요금 인상을 추진할 계획이었다. 특히 지금이 전력구입비 연동제를 실시할 적기라는 목소리도 높다. 전력구입비 연동제는 국제 시장에서 에너지 가격 변화에 따라 유연하게 전기요금을 인상 또는 인하하는 제도다. 해당 제도가 도입되면 외부 요인에 의해 실적이 크게 휘둘리지 않을 수 있다. 그러나 코로나19로 경기가 침체되면서 정부가 전기료 감면 등의 지원책을 내놓겠다고 공표한 점이 변수로 떠올랐다. 최악의 경우 올해 중 요금 체계 개편이 어려울 수 있다는 전망까지나온다. 한 증권사 관계자는 ""실적과 주가가 우상향 곡선을 그리기 위해서는 요금 체계가 개선이 필수적""이라고 강조했다. 한정수 기자"
310,"북한 김정은, 금야강 발전소 시찰(서울=연합뉴스) 김정은 북한 국무위원장이 2019년 5월 4일 함경남도 금야군에 있는 '금야강 2호 발전소'를 시찰했다고 조선중앙TV가 보도했다. 그는 시찰에서 ""금야군에서 자기 지방의 특성에 맞게 중소형 수력발전소들을 건설""하는 것은 성과라고 칭찬했다.    [국내에서만 사용가능. 재배포 금지. For Use Only in the Republic of Korea. No Redistribution]"
311,"(서울=뉴스1) = 한국전력은 외국제품에 의존하고 있던 가스터빈 핵심 설비인 기동장치를 발전 자회사와 공동으로 개발하고 두산중공업이 제작사로 참여, 국산화에 성공했다고 23일 밝혔다.가스터빈 기동장치는 회전운동을 통해 전기를 생산하는 터빈이 초기에 일정 속도에 도달하도록 도와주는 장치다. 한전 전력연구원 직원들이 가스터빈 기동장치를 제어하고 있다. (한국전력  제공) 2020.3.23/뉴스1photo@news1.kr"
312,"한국가스공사는 27일 청양~부여 등 전국 6개 구간에 대한 천연가스 공급설비 건설사업에 약 4000억원을 투입키로 결정했다고 밝혔다. 공사는 코로나19 대응을 위한 사회적 거리두기 특별지침에 따라 대구 본사·서울·광주·부산 등 4곳에서 화상회의로 이사회를 열고 이같은 내용을 최종 확정했다.정부의 13차 장기 천연가스 수급계획과 제8차 전력수급계획을 기반으로 추진되는 이번 공급설비 건설사업 6건의 규모는 주배관 162km, 공급관리소 26개소(신설 16개소, 변경 10개소) 등으로 총 투자비 4056억원이 소요된다. 공사는 이달부터 설계용역 발주 준비에 착수해 각 사업별로 2022년부터 2024년에 걸쳐 순차 준공할 계획이다.채희봉 사장은 ""코로나19로 급격히 위축된 국내 실물경제를 활성화하기 위한 정부의 정책에 발맞춰 공사가 계획한 국내 투자사업을 조기 추진할 것""이라고 말했다.  김승룡기자"
313,"한국전력기술 사옥. 매일신문 DB한국전력기술(사장 이배수)은 한국수력원자력과 '2020년도 가동원전 계통설계 기술용역 계약'을 체결했다고 2일 밝혔다. 2020년도 가동원전 계통설계 기술용역 금액은 493억원이다.이로써 한국전력기술은 가동원전 계통설계 기술용역에서 최근 3년간 연간 500억원 가량 수주하는 성과를 거뒀다. 이는 축적된 기술과 경험을 바탕으로 쌓아온 신뢰가 밑바탕이 됐다.이번 용역은 APR1400 노형의 효시인 신고리 3, 4호기를 포함한 국내 가동 중인 26개 원전의 계통, 구조물 및 기기에 대한 기술검토, 설계변경, 인·허가 및 긴급 기술지원 등을 적기에 수행해 국내 가동중인 원전 설비의 안전성을 확보하고, 고장정지 예방과 이용률 향상을 확보하기 위함이다.한국전력기술은 가동원전에 대한 기술분석, 안전해석, 건전성평가, 취약설비 개선, 인·허가지원, 발전정지 및 출력감발 시 긴급기술지원 등의 역무를 수행한다.이와 더불어 한국전력기술은 후쿠시마 사고 및 경주지진 이후 강화되고 있는 규제요건에 부합되도록 지속적인 안전성 증진사업들을 개발해 가동원전사업을 주력사업으로 육성할 방침이다.전병용 기자"
314,우리나라 장관급인 북한의 전력공업상이 노동당 기관지 노동신문에 북한의 전력 사정이 좋지 않다는 점을 직접 언급하며 기술 혁신이 필요하다는 내용의 글을 기고했습니다.북한 김만수 전력공업상은 오늘 신문 기고글에서 지금 북한의 전력 사정이 좋지 않아 생산에 지장을 받고 있고 인민들의 생활에도 불편을 주고 있다며 이같이 언급했습니다.또 저수지의 물량이 계속 줄어드는 기후 조건에서는 수력보다 화력발전에 집중하는 것이 좋다며 이를 적극 이용해야 한다고 제안했습니다.이어 최근 낡은 생산 공정과 설비 개선 등으로 최고 생산 실적을 달성한 기업소들을 모범 사례로 들면서 전기절약 기술을 빨리 받아들이는 게 중요하다고 지적했습니다.북한은 만성적인 전력난과 대북 제재로 원자재 수입이 어려운 상황 속에서 '정면 돌파전'을 강조하며 전력 생산에 역량을 집중하고 있습니다.[저작권자(c) YTN & YTN PLUS 무단전재 및 재배포 금지]
315,"신재생 및 스마트전력 시장의 경쟁력 강화와 새로운 시장 진출현대건설은 3일 서울 종로구 계동 현대빌딩에서 현대일렉트릭과 ‘차세대 전력인프라 및 에너지 신사업 분야의 공동협력을 위한 양해각서(MOU)’를 체결했다고 4일 밝혔다. 서명식에는 손준 현대건설 에너지사업부장(전무)과 박종환 현대일렉트릭 배전영업부문장(전무) 등이 참석했다. 양 사는 이번 업무협약으로 △신재생 발전 및 에너지신사업 △스마트 전력시스템 개발 △국내 신 송전 변전소 사업 등 총 세 분야에 대해 상호 협력을 모색하기로 협의했다. MOU 체결에 따라 현대건설은 현대일렉트릭과 함께 신재생 발전의 새로운 사업참여 기회를 발굴하며, 스마트 그리드(Smart Grid) 관련 전력기술 사업모델을 공동 개발한다. 스마트 그리드는 기존 전력망에 정보통신기술(ICT)을 더해 전력 생산과 소비 정보를 실시간으로 주고받음으로써 에너지효율을 높이는 차세대 전력망을 말한다. 아울러 아파트 등 공동주택 및 공공건물 적용을 목표로 스마트 전력 간선시스템을 개발하는데도 협력하며, 향후 신 송전(70㎸급) 변전소 사업에도 공동 참여하기로 뜻을 모았다. 정부가 2017년 말 발표한 ‘재생에너지 3020’ 정책에 따라 신재생에너지 설비 용량을 2016년 13.3GW에서 2030년 63.8GW까지 약 5배로 늘릴 계획이어서, 향후 신재생에너지 분야 시장 규모는 더욱 확대될 전망이다. 현대건설 관계자는 “두 회사의 장점을 활용한 협업이 양사 간 신재생 및 스마트전력 시장의 경쟁력 강화에 도움이 될 것”이라며 “미래 에너지 신사업 분야에서의 연구협력 등을 통해 새로운 시장에 적극 진출하겠다”고 밝혔다. "
316," (주)설악에너텍신·재생에너지 전문기업 (주)설악에너텍(대표 박선경)이 설립 3년 만에 연매출 220억을 달성하며 업계 강자로 부상하고 있다.이 회사는 태양광 설치 시 필요한 컨설팅을 비롯해 전기·구조물·토목 공사, 각종 인허가 및 대관업무, 시공 후 사후관리(A/S)를 아우르는 태양광 설비 토털 서비스를 제공하고 있다.설악에너텍의 눈부신 매출 신장의 비결은 단연 고객만족을 최우선으로 하는 성실시공과 철저한 사후 관리다.주 사업모델은 제3자 전력구매계약(PPA)으로 PPA는 일반인이 태양광 설비에서 생산한 전력 중 소비하고 남은 잉여 전력을 한국전력과 수급계약을 통해 판매, 수익을 창출할 수 있는 사업이다.현재 설악에너텍은 가정용 PPA와 85㎡ 이하의 대지 및 잡종지, 1,000kW 이하의 건물, 공장, 상가, 농어촌의 축사 등에 태양광 PPA 설비 공사를 진행하고 있는데, 현장에 최적화된 시공은 물론 지속적인 설비 점검과 드론을 이용한 태양광 패널 점검 등 차별화된 사후관리로 고객만족도가 매우 높다.이러한 고객서비스 역량을 인정받아 설악에너텍은 최근 한솔테크닉스의 A/S 전담기업으로 선정됐으며, 한국에너지공단 참여기업에 선정되며 우수한 기술력도 인정받고 있다.박선경 대표는 “견고함과 안정성에 집중한 성실시공과 사후관리로 고객만족도를 높여 갈 것”이라며, “고객 및 임직원과의 소통을 최우선으로 신뢰를 쌓아가겠다”고 말했다. "
317,"수도권매립지관리공사(사장 서주원)는 침출수를 외부로 방류하지 않고, 매립장으로 재순환시키는 침출수매립시설 환원정화설비 1단계 시설 설치를 마치고, 본격적인 가동에 들어간다고 29일 밝혔다.환경부는 지난 2006년부터 수도권매립지관리공사를 중심으로 장기간 연구와 2016년 '폐기물관리법' 시행규칙 개정 등 절차를 마련해 이번에 실제 설비를 처음으로 도입했다.환원정화설비는 매립장에서 발생한 침출수를 하루 최대 3200톤까지 제2매립장의 24개 블록 중 내측 8개 블록으로 재순환시키는 시설이다.공사는 하루 최대 침출수 2600톤을 제2매립장 나머지 16개 블록에 재순환시키는 2단계 시설 등을 추가로 설치할 계획이다. 이로써 매립지에서 발생한 모든 침출수는 외부로 내보내지 않게 된다. 설비 도입으로 주변지역 환경개선 효과뿐만 아니라 매립장 조기 안정화, 추가 전력 생산 등 경제적 이익이 발생할 것으로 기대했다.공사는 기존에 생·화학적 공정을 통해 침출수를 처리·방류했으나, 설비 도입을 시작으로 침출수 무방류시스템 구축이 완료되면 주변 수·생태계에 대한 환경 영향을 근본적으로 없앨 수 있다. 또, 이중관으로 구성된 침출수 재순환 관로가 침출수 주입과 매립가스 포집 기능을 동시에 수행해 악취물질인 매립가스 발산량과 주변지역 환경 영향을 최소화할 것으로 기대된다.유기물 분해촉진으로 50㎿ 발전소 연료로 활용되는 매립가스 발생도 늘어나 788억원 상당 추가 전력 생산도 예상된다.원종철 물환경처장은 “이번 설비를 통해 수도권매립지는 저탄소 매립지뿐만 아니라, 냄새·먼지·침출수방류가 없는 3무 매립지 실현에 한 발 더 다가설 수 있게 된다”고 말했다.이경민기자"
318,"폐기물 매립장에서 발생한 침출수를 외부로 방류하지 않고 매립장으로 재순환시키는 설비가 국내에 처음 도입된다.    환경부 산하 수도권매립지관리공사는 이 같은 기능을 갖춘 침출수 매립시설 환원정화설비 1단계 시설을 설치하고, 본격적인 가동에 들어간다고 29일 밝혔다.    환원정화설비는 매립장에서 발생한 침출수를 일 최대 3천200t까지 제2매립장의 24개 블록 중 내측 8개 블록으로 재순환시키는 시설이다.    수도권매립지공사는 향후 일 최대 2천600t의 침출수를 제2매립장의 나머지 16개 블록에 재순환시키는 2단계 시설 등을 추가로 설치한다. 이렇게 되면 매립지에서 발생한 모든 침출수를 외부로 내보내지 않는 '침출수 무방류 시스템'이 구축된다.    기존에는 침출수를 생·화학적 공정을 거쳐 방류했지만 침출수 무방류 시스템이 구축되면 온실가스 배출이 대폭 감소하는 등 침출수가 주변 수·생태계에 미치는 영향이 사실상 없어진다.    수도권매립지관리공사는 이번 설비 가동으로 경제적 이익까지 기대하고 있다.    우선 제2매립장 사후관리기간이 단축되면서 관련 비용 1천15억원이 줄고, 발전소 연료로 쓰이는 매립 가스 발생이 증가해 약 788억 원 상당의 추가 전력이 생산될 것으로 공사는 추정했다.    원종철 수도권매립지관리공사 물환경처장은 ""이번 설비를 통해 냄새·먼지·침출수 방류가 없는 3무(無) 매립지 실현에 한 발 더 다가설 것""이라고 말했다.침출수매립시설 환원정화설비(1단계) 설치공사 계통도[수도권매립지관리공사 제공]bookmania@yna.co.kr"
319,"국내 첫 도입 사례…사후관리비용 1015억원 절감 기대침출수매립시설 환원정화설비 1단계 설치공사 개요 ⓒ수도권매립지관리공사폐기물 매립장에서 발생한 침출수를 외부로 방류하지 않고 매립장으로 재순환시키는 설비가 국내 첫 도입된다.수도권매립지관리공사(사장 서주원)는 이 같은 기능의 침출수매립시설 환원정화설비 1단계 시설(이하 환원정화설비) 설치를 완료하고 본격적인 설비 가동에 들어간다고 29일 밝혔다.환원정화설비는 미국 환경청(EPA)에서 ‘바이오리엑터’라는 명칭으로 개념을 규정하고 있는 시설이다. 미국과 유럽 등 여러 국가가 관련 기술 개발에 노력을 기울이고 있다.환경부는 지난 2006년부터 수도권매립지관리공사를 중심으로 장기간 연구와 2016년 ‘폐기물관리법’ 시행규칙 개정을 통한 세부적 설치·관리 기준 마련, 이번에 실제 설비를 처음으로 도입하게 됐다.환원정화설비는 매립장에서 발생한 침출수를 일 최대 3200톤까지 제2매립장 24개 블록 중 내측 8개 블록으로 재순환시키는 시설이다.향후 수도권매립지관리공사는 일 최대 2600톤 침출수를 제2매립장 나머지 16개 블록에 재순환시키는 2단계 시설 등을 추가로 설치해 매립지에서 발생한 모든 침출수를 외부로 내보내지 않는 침출수 무방류시스템을 구축할 계획이다.환경부는 이번 설비 도입으로 주변지역 환경개선 효과뿐만 아니라 매립장 조기 안정화, 추가 전력 생산 등 경제적 이익이 발생할 것으로 기대되고 있다.수도권매립지관리공사는 기존 생·화학적 공정을 통해 침출수를 처리·방류했지만 이번 설비 도입을 시작으로 침출수 무방류시스템 구축이 완료되면 주변 수·생태계에 대한 환경 영향을 근본적으로 없앨(제로화) 수 있다.또 이중관으로 구성된 침출수 재순환 관로가 침출수 주입과 매립가스 포집 기능을 동시에 수행해 악취물질인 매립가스 발산량과 주변지역 환경 영향을 최소화하고 온실가스 배출을 대폭 감소시킬 것으로 보고 있다.아울러 침출수 재순환으로 매립장 내 함수율이 증가(26%→최대 40%)하면 폐기물 유기물 분해를 촉진해서 제2매립장 사후관리기간을 대폭 단축시키고 사후관리에 필요한 비용 약 1015억원이 절감될 것으로 내다봤다.이밖에 유기물 분해촉진으로 50MW 발전소 연료로 활용되는 매립가스 발생도 증가시켜 약 788억원 상당 추가 전력까지 생산할 수 있을 것으로 예상된다.원종철 수도권매립지관리공사 물환경처장은 “이번 설비를 통해 수도권매립지는 저탄소 매립지뿐만 아니라 냄새·먼지·침출수방류가 없는 3무(無) 매립지 실현에 한 발 더 다가설 것으로 기대된다”고 말했다.데일리안 배군득 기자 "
