,contents
214," 절정에 달한 무더위는 이번 주 중반 장맛비가 오면서 한풀 꺾일 전망이다.기상청은 22일 중부 내륙을 중심으로 올 들어 가장 더운 날씨를 보일 것으로 예보했다. 낮 최고기온은 서울 35도, 경기 고양·구리, 춘천 36도 등으로 예상된다. 전국 대부분 지역에서도 낮 기온이 30도 이상 오르는 곳이 많아 덥겠다. 서울(동남·서북권)과 일부 경기에 발효된 폭염 주의보는 이날 오전 11시를 기준으로 일부 강원과 충청, 경북 및 대전, 세종까지 확대된다. 더위는 내일(23일)까지 이어진다. 이날 낮 최고기온은 24~34도로 예상된다.모레부터는 전국에 비가 내리면서 기온이 다소 떨어진다. 오는 24일 낮 최고기온은 서울 25도, 인천 24도 등 전국적으로 21~28도 수준이 될 전망이다. 기온은 떨어지지만 습도가 높아 체감 온도는 기온보다 2~3도 높을 수 있다. 열대야 또한 잦을 것으로 전망된다.이번 주 중반 시작되는 장맛비는 주 후반까지 이어진다. 오는 26일 오전까지 비가 내리고 이후 이틀간 비 소식이 없다가 28일 오후부터 다시 비가 올 전망이다. 기상청 관계자는 ""장마철에도 정체 전선의 발달이 약해지거나 위치에 따라 비가 오지 않는 기간이 길어질 수 있다""면서도 ""특정 지역에 강수가 집중되는 현상도 심해질 수 있으니 주의가 필요하다""고 말했다.이현주 기자"
215,"영남대가 천마터널분수를 설치했다. 이 분수는 지난해 12월부터 올해 3월까지 영남대 경산캠퍼스 정문인 천마지문에 ‘천마터널분수’를 설치하고, 최근까지 시운전을 진행했다. 여름을 앞두고 본격적인 분수대 가동을 위해 지난 19일 준공식을 가졌다.‘천마터널분수’는 사람들이 분수 속으로 걸어 다닐 수 있는 터널형 분수다. 높이 3m, 폭 6m, 길이 22m 크기로 총 108개의 분수 노즐이 설치됐다. 108개의 분수 노즐은 학교를 찾는 사람들이 이 분수를 통해 고민과 번뇌를 씻어내기를 바란다는 의미를 담았다. 분수 터널 아래에는 물 위에 설치된 철제 보도가 있어 시원한 물줄기 속을 걸으며 더위를 식힐 수 있도록 했다. 분수 노즐에는 LED 조명이 설치돼 야간에는 화려한 빛의 물줄기가 캠퍼스 입구를 수놓는다.영남대 캠퍼스는 거울못을 시작으로 영남대 본관 앞 천마대로를 따라 수놓은 벚꽃과 러브로드, 민속촌으로 이어지는 길 등 아름다운 캠퍼스로 정평이 나 지역민들의 발길이 끊이지 않는 곳이다. 이번 영남대 천마터널분수 조성으로 캠퍼스 입구부터 화려한 볼거리와 휴식처를 제공해 학생들과 지역민들의 발길이 더욱 잦아질 것으로 기대된다.특히 이번에 설치된 분수대는 영남대 토목공학과 63학번 출신인 최혁영(77) (재)최혁영장학회 이사장이 설치금액 1억 원을 전액 지원했다.최 이사장은 “영남대를 찾는 학생과 지역민들이 잠시나마 쉬었다 갈 수 있는 휴식처가 되길 바란다. 앞으로도 기회가 되는대로 모교 발전과 후배들을 위해 물심양면으로 지원하겠다”고 말했다.대구 한찬규 기자"
216,30도를 오르 내리는 무더위가 기승을 부리고 있는 22일 오후 경북 포항시 북구 여남동 멸치 덕장에서 어민들이 방금 잡아온 멸치를 삶아 내고 있다. 2020.6.22/뉴스1choi119@news1.kr
217,서울 지역에 비가 내린 지난 2일 서울 종로구 광화문광장에서 우산을 챙기지 못해 가방을 머리에 쓴 시민이 걷고 있다. 2020.06.02.
218,"절기상 '하지'인 오늘 대전과 세종, 천안에 폭염주의보가 내려진 가운데 세종 33도 등 대부분 지역의 낮 기온이 33도 안팎까지 올랐습니다.내일도 폭염주의보가 이어지겠고 낮 기온은 오늘보다 더 올라 세종이 35도, 대전과 공주 34도, 논산이 33도까지 오를 것으로 예상됩니다.대전지방기상청은 이번 더위는 내일과 모레까지 이어지다 수요일인 24일, 전국에 장맛비가 내리면서 수그러들것으로 내다봤습니다.최선중 기자 (best-ing@kbs.co.kr)"
219, [자치소식]노원구(구청장 오승록)가 보행자 안전과 편의를 위해 여름철 폭염 대비 그늘막을 107곳에 설치·운영한다. 지난해까지 87곳에 설치된 그늘막은 주민 만족도가 높아 이달부터 순차적으로 20곳의 고정형 파라솔을 추가 설치한다.  그늘막은 지름 3~5m 크기의 접이식으로 자외선을 90% 이상 차단하고 바람이 잘 통하는 원단을 사용한다. 구는 만일의 사태에 대비해 영조물 배상보험도 가입하는 등 폭염으로 인한 재난으로부터 주민 안전을 확보한다. 그늘막은 무더위가 끝날 때까지 운영할 계획으로 이후에는 산뜻한 디자인과 따뜻한 문구가 새겨진 보호덮개를 설치해 보관한다. 겨울철에는 크리스마스트리로 활용해 도시 미관 향상은 물론 주민들에게 볼거리를 제공할 예정이다.이현숙 선임기자
220,"경북도농업기술원(농기원)이 지난해부터 추진한 '친환경 및 무항생제 양돈사양기술 보급 사업'이 양돈농가에게 희소식이 되고 있다.22일 농기원에 따르면 매년 반복되는 폭염으로 여름철 고온기 열 스트레스로 인한 돼지의 사료 섭취율은 11% 이상 낮아지고 증체율도 16% 이하로 떨어진다. 그러나 농기원이 지난해 예천지역에 첫 선을 보인 '친환경 및 무항생제 양돈사양기술'이면 걱정이 없다.농기원은 ""이 기술은 안개분무 시설을 돈사에 설치해 폭염 때 주변온도를 4~5도 떨어뜨려 돼지의 열 스트레스를 낮추고 유용미생물 혼합분무로 축산분뇨 냄새도 줄인다""고 밝혔다. 또 천연정제봉독을 사용한 무항생제 양돈까지 이루고 있다. 사업에 참여한 대한한돈협회 예천지부 이상희 대표는 ""돼지의 사료섭취량 개선과 폐사율 감소가 있었다. 크게 만족한다""고 말했다.지난해의 사업성과를 분석한 결과 사육두수는 사업 전 3만 마리에서 3만5000마리로 17% 늘었고 소득도 15% 늘어난 것으로 나타났다. 특히 자돈폐사율이 5% 줄고 비육돈의 일당증체량이 1% 늘어난데다 악취 민원발생도 크게 줄었다.최기연 경북도농업기술원장은 ""혹서기 맞춤형 냉방기술로 축산농가들이 안심하고 영농에 종사할 수 있도록 사업을 매뉴얼화해 나갈 계획""이라고 밝혔다.☞공감언론 뉴시스"
221,"내일(22일) 북부지역에 폭염주의보가 예고된 가운데 충북 전역이 무더운 날씨를 보이겠습니다.청주기상지청은 내일(22일) 오전 11시를 기해 충주와 제천, 단양 지역에 폭염주의보를 발효한다고 발표했습니다.낮 최고기온은 단양 35도를 비롯해 충주 34도, 제천과 청주 33도로 31에서 35도의 분포를 보이겠습니다.청주기상지청은 모레까지 폭염이 예상된다며 온열 질환 등 건강 관리에 유의해달라고 당부했습니다.조진영 기자 "
222,"부산 남구는 올 여름 폭염에 대비해 못골역 버스정류소 등 10곳에 에어송풍기 20대를 설치해 9월말까지 운영한다. 에어송풍기를 설치하는 정류소는 버스이용객과 유동인구가 많고, 전기설비가 돼 있어서 따로 전기공사를 하지 않아도 되는 곳을 우선 선정했다.정류소에 설치하는 정류소용 벽걸이형 에어송풍기는 작동스위치를 누르면 일정시간 동안(1회 3~5분) 작동 후 자동으로 멈추며, 위에서 아래 방향으로 강한 바람을 일으켜 버스 정류소에서 대기하는 이용객들의 체감온도를 낮춰준다. ◇연금공단 안전모니터링 봉사단 출범공무원연금공단 부산지부 소속 부산상록재난안전모니터링봉사단은 22일 연금공단 부산지부에서 발대식을 열고 본격 활동에 돌입했다. 은퇴공무원 14명으로 구성된 안전모니터링봉사단은 매주 1회 지역사회 공공시설물 및 도로를 순찰하며 시민들의 안전에 위협이 될 수 있는 파손 부분 등을 사진으로 촬영, 행정안전부 안전신문고 어플리케이션을 이용해 신고한다. 이들 봉사단원은 모두 장기간 지역사회에 일한 공무원의 경험을 살려 지역사회 취약시설 현황을 세심하게 파악해 행정안전부의 안전신고 활동에 활기를 불어넣어줄 것으로 기대되고 있다.☞공감언론 뉴시스"
223," 부산 남구(구청장 박재범)는 폭염을 대비해 시내버스정류소 10곳에 송풍기를 설치한다고 22일 밝혔다.남구는 버스대기시 이용편의를 위해 7월 초까지 못골역 버스정류소 등 10곳에 송풍기 20대를 설치하기로 했다. 9월 말까지 운영한다.송풍기를 설치하는 곳은 시내버스이용객과 유동인구가 많고, 전기설비가 되어있어 별도로 전기인입공사가 필요 없는 지역이다.정류소에 설치하는 송풍기는 벽걸이형으로 정류소 설치를 위해 별도로 생산된 제품이다. 냉방기와 비교할 때 유지관리 비용이 적고 기존 선풍기보다 강한 바람이 나와 공기순환과 체감온도를 낮추는데 도움을 될 것으로 기대된다.송풍기는 작동스위치를 누르면 일정시간동안(1회 3~5분) 위에서 아래쪽으로 강한 바람이 나온 뒤 자동으로 멈춘다.권기정 기자"
224,서울의 낮 최고기온이 35도를 웃돌며 폭염주의보가 발령된 22일 서울 홍제동 홍제천인공폭포를 찾은 시민들이 시원한 폭포 물줄기를 보며 더위를 식히고 있다. 사진=박범준 기자 서울의 낮 최고기온이 35도를 웃돌며 폭염주의보가 발령된 22일 서울 홍제동 홍제천인공폭포를 찾은 시민들이 시원한 폭포 물줄기를 보며 더위를 식히고 있다. 사진=박범준 기자 
225," 수원시는 관내 폭염에 취약한 저소득층 노인들을 전수조사해 일대일 찾아가는 지원 서비스를 제공한다고 22일 밝혔다.지원 대상은 맞춤돌봄서비스 대상인 취약계층 노인 4,300여명과 응급안전알림서비스를 받는 2,000여명, 이들 외에 시가 추가로 발굴하는 저소득층 노인 등이 해당한다.이들 노인은 지난해까지 시가 ‘무더위 쉼터’로 지정한 노인복지관 6곳과 경로당 467곳에서 한여름 무더위를 피해왔지만, 올해는 코로나19로 인해 무더위쉼터 운영이 중단되면서 시설 이용이 어려워졌다.이에 시는 관내 44개 동행정복지센터 맞춤형 복지팀 인력 258명과 관내 10개 민간지원기관 인력 368명 등 626명으로 민·관 공동대응반을 꾸려 더위에 취약한 노인을 찾아 지원하기로 했다.민·관 공동대응반은 수원지역 취약계층 노인 집을 방문해 폭염대비 행동수칙 등을 얄려 주고,  냉방 용품이 없을 경우 쿨매트와 선풍기 등 에어컨을 제외한 냉방 용품을 지원할 계획이다.또 폭염 특보 발령 시 돌봄 대상 노인의 안전을 유선으로 확인하는 등 노인들이 폭염을 극복할 수 있도록 지속해서 모니터링하기로 했다. /윤종열기자"
226, 유엔 특별기구인 세계기상기구(WMO)는 오는 27일 러시아 당국 함께 북극권에 속하는 시베리아 베르호얀스크 마을의 폭염 자료를 확인하겠다고 23일(현지시간) 밝혔다. 사진은 지난 21일 오전 1시께 베르호얀스크 마을에 위치한 온도계가 30도를 가리키는 모습. 2020.6.24.[사진 영상 제보받습니다] 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부(n-photo@newsis.com)로 보내주시면 적극 반영하겠습니다.<ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지>
227,러시아 시베리아의 기온이 최근 38도를 넘어섰다는 소식에 유엔이 나섰다. 23일 AP통신에 따르면 유엔 특별기구인 세계기상기구(WMO)는 오는 27일 러시아 당국과 북극권에 속하는 시베리아 베르호얀스크 마을의 기온 자료를 확인하겠다고 밝혔다. 클레어 누리 WMO 대변인은 이날 제네바에서 브리핑을 열고 러시아의 기상·환경 감시 기관인 로스기드로메트와 함께 이 같은 검증 작업에 돌입할 계획이라고 발표했다. 그는 “특히 시베리아 동부는 겨울에 혹독한 기후를 보이는 만큼 여름에도 극한 기후를 유지한다. 이 때문에 7월 기온이 30도를 넘는 것은 특별한 일이 아니다”라면서도 “그러나 38도의 고온은 분명 예외적인 상황”이라고 지적했다. 누리 대변인은 “오늘 아침 이 지역의 위성사진을 봤는데 붉은색 덩어리였다”고 부연했다. 지면 온도 지도에서 시베리아 지역이 고온의 적색으로 표기됐다는 뜻이다. 대변인은 “충격적이고 걱정된다”며 우려를 나타냈다. 랜달 서베니 WMO 특별 보고관은 성명을 통해 “WMO 신속대응평가팀은 이 기록을 합법적인 관측으로 잠정 수용했다. 이는 당시 시베리아 상층 기류를 관측한 것과 일치한다”고 밝혔다. 이어 “이제 WMO 대기 과학자 패널은 (시베리아 지역을) 공식적으로 검토하기 위한 절차를 따를 예정이다”고 말했다. WMO는 또 시베리아의 이상 고온 현상을 지구 온난화의 또 다른 징후라고 설명했다. 이들은 “북극은 세계에서 가장 빠른 온난화 지역이며 속도는 지구 평균의 두 배”라고 부연했다. 
228, 서울 지역에 올해 첫 폭염특보가 내려진 지난 9일 서울 여의대로에 지열로 인한 아지랑이가 피어오르고 있다. / 사진=이기범 기자
229,서울 낮 최고 기온이 35도까지 올라 폭염주의보가 발효된 지난 22일 서울 은평구 소방학교에서 신규 임용 소방관들이 훈련을 하고 있다. 2020.06.22.
230,김시원 기자 
231,김시원 기자 
232,서울을 비롯한 수도권에 폭염주의보가 발효된 22일 오후 서울 강서구 보건소 선별진료소에서 의료진이 더위를 식히고 있다.
233,지난 15일 경북 경산시 삼성현역사문화공원에서 30도를 웃도는 불볕더위 속에 어린이들이 바닥분수로 더위를 식히는 모습. 2020.6.15
234,성주 낮 최고기온이 32도를 웃도는 무더운 날씨를 보인 15일 오후 경북 성주군 한 수상레저 테마파크를 찾은 한 시민이 수상스키를 타며 더위를 식히고 있다. 2020.06.15.
235,"다음 '날씨' 캡쳐22일 대구와 경북은 맑은 하늘 아래 대부분 지역에 폭염이 예상된다.대구지방기상청에 따르면 오전 6시 기준 아침 기온은 대구 16.9도, 포항 17.2도, 안동 15.6도, 영덕 13.6도, 봉화 15.8도, 상주 17.7도 등이다.낮 최고기온은 25~34도의 분포를 보이겠다.경북 북동내륙에는 오후부터 구름이 많아지고 대기가 불안정해지며 천둥·번개를 동반한 소나기가 내리는 곳이 있겠다. 예상 강수량은 5~22mm다.대구기상청 관계자는 ""경북 북부내륙에 내려진 폭염 특보가 대구와 경북 전 지역으로 확대될 가능성이 있으니 건강관리와 산업·농업·축산업 등의 피해가 없도록 주의가 필요하다""고 말했다.미세먼지 농도는 대구·경북 전역에서 '좋음' 수준이다.이화섭 기자"
236,폭염이 이어지는 23일 오전 인천시 미추홀구보건소 신종 코로나바이러스 감염증(코로나19) 선별진료소에서 의료진이 검사를 받으러 온 시민을 안내하고 있다. 2020.06.23
237,"[헤럴드경제(경산)=김병진 기자]영남대에 ‘대프리카’ 폭염을 식혀줄 시원한 물줄기를 뿜어내는 ‘천마터널분수’가 설치됐다.이 학교는 지난해 12월부터 올해 3월까지 경산캠퍼스 정문인 천마지문에 천마터널분수를 설치하고 최근까지 시운전, 본격적인 가동을 위해 지난 19일 준공식을 열었다.천마터널분수는 높이 3m, 폭 6m, 길이 22m 크기로 총 108개의 분수 노즐이 설치됐다.분수 터널 아래에는 물 위에 설치된 철제 보도가 있어 시원한 물줄기 속을 걸으며 더위를 식힐 수 있다.분수 노즐에는 LED 조명이 설치돼 야간에는 화려한 빛의 물줄기가 캠퍼스 입구를 수놓는다.영남대 캠퍼스는 거울못을 시작으로 영남대 본관 앞 천마대로를 따라 수놓은 벚꽃과 러브로드, 민속촌으로 이어지는 길 등 아름다운 캠퍼스로 지역민들의 발길이 끊이지 않고 있다.이번에 설치된 분수대는 영남대 토목공학과 63학번 출신인 최혁영(77) (재)최혁영장학회 이사장이 설치금액 1억원을 전액 지원했다.최 이사장은 “영남대를 찾는 학생과 지역민들이 잠시나마 쉬었다 갈 수 있는 휴식처가 되길 바란다”며 “앞으로도 기회가 되는대로 모교 발전과 후배들을 위해 물심양면으로 지원하겠다”고 말했다"
238,   
239," 서울 관악구청 앞에 설치된 ‘스마트 강감찬 그늘막’. 관악구 제공서울 관악구는 코로나19에 대응할 수 있는 여름철 폭염 대책을 수립하고 비상대응에 들어갔다고 18일 밝혔다.  구는 지난달 20일부터 오는 9월30일까지를 폭염 종합대책 추진기간으로 정했다. 4개 반 15개 부서로 구성된 상황실을 운영 중이다. 구는 24일부터 관악구민종합체육센터와 신림체육센터, 구민회관 강당을 주간 무더위 쉼터로 운영한다. 관리 책임자를 지정하고 이용자 마스크 의무 착용, 개인 간 2m 거리 유지 등 방역수칙을 지키도록 할 방침이다. 아울러 관내 공원 29곳을 실외 야간 무더위 쉼터로 운영한다. 코로나19 여파로 휴관 중인 경로당, 자치회관 등은 향후 감염병 위기단계가 하향 조정되면 단계적을 개방해 무더위 쉼터로 활용할 예정이다. 지난달 첫선을 보인 ‘강감찬 스마트 그늘막’도 쉼터 역할을 한다. 유동인구가 많은 관악구청 앞, 서울대입구역 등 10곳에 설치된 이 그늘막은 사물인터넷(IoT)과 태양광 기술을 기반으로 온도, 바람, 일조량 등 주변 환경에 반응해 자동으로 개폐된다. 버스정류소 승차대에 자동온도 조절이 가능한 스마트 냉풍기도 설치된다. 스마트 냉풍기는 기온이 섭씨 28도 이상이 되면 자동으로 작동된다. 겨울철엔 난방기로 가동된다. 구는 다음달에 유동인구와 버스 노선이 많은 5곳에서 시범운영하고, 10월 말까지 10곳으로 확충할 계획이다. 또 횡단보도, 버스정류장, 교통섬 등을 중심으로 접이식 그늘막 31곳을 운영하며, 접이식 그늘막도 점차 스마트 그늘막으로 교체할 예정이다.  이 밖에 구는 고독사 위험이 높은 독거노인의 안부를 수시로 확인하고 저소득층에 선풍기·쿨매트 같은 냉방용품을 지급하는 등 폭염 취약계층을 위한 대책도 마련했다. 박준희 구청장은 “올해는 유례없는 폭염에 코로나19가 더해져 어느 때보다도 힘든 여름이 예상된다”며 “코로나19에 철저히 대응하면서 폭염 대책도 빈틈없이 추진하겠다”고 말했다.고영득 기자"
240," 불볕더위와 열대야 일수가 평년보다 많을 것으로 예상하는 이번 여름은 신종 코로나바이러스감염증(코로나19)까지 가세해 유난히 힘든 여름나기가 예고된다. 코로나19에 폭염을 더한 비상 대책이 필요한 때이다.부산시는 올여름 폭염에 대비해 코로나19 확산 방지와 폭염으로부터 안전한 부산을 구축하기 위해 ‘2020년 폭염 종합대책’을 21일 내놓았다.기상청에 따르면 부산지역 올해 여름철 평균기온은 평년(23.9±0.3℃)보다 0.5~1.5℃ 높고, 폭염 일수가 20~25일, 열대야 일수도 12~17일 정도로 평년과 작년에 비해 많을 것으로 예고된다.시는 지난 3일 시와 구·군을 비롯한 군·관·경 등 관계기관이 참석하는 ‘폭염 종합대책 보고회’를 개최해 신속하게 대책을 마련했다. 특히 올해는 ‘코로나19 사태 속 폭염’이라는 상황 변화에 발맞춰 대책을 수립했다.부산시의 폭염대피 그늘막 위치도.올해 폭염 대책은 코로나19 확산 방지에 맞춤형이다.먼저 시는 코로나19 사태를 고려해 기존 무더위쉼터를 축소 운영하고, 코로나19 확산 방지를 위한 운영지침을 마련했다. 기존 운영했던 1285개 무더위쉼터 중 912개 노인시설 및 복지회관은 운영이 중지되며, 373개 주민센터, 보건소, 금융기관 등만 운영된다.이에 따른 공백을 메우기 위해 정자나 소규모 쌈지공원 등 야외무더위쉼터를 지정·운영해 사회적 거리두기와 폭염 대응을 함께 추진한다는 계획이다.운영되는 실내 무더위쉼터에는 손 소독제와 마스크, 폭염 안전키트 등을 비치하고, ‘코로나19 예방을 위한 무더위쉼터 운영지침’에 따라 철저한 위생관리를 시행한다.그늘막 사용 시에도 사회적 거리를 유지하기 위해 ‘개인별 양산 쓰기 캠페인’을 추진하며 취약계층을 관리하는 재난도우미 서비스도 비대면·비접촉 방식을 권장하고, 1회 방문 시 코로나19와 폭염 관련 통합서비스를 제공할 예정이다.부산시는 개선된 대책 추진을 위해 주민참여 예산과 재난안전 특별교부세, 재난관리기금, 일반회계 추경예산 등 총 21억원의 재원을 투입한다.저감시설 설치가 주를 이뤘던 예년과 달리 올해는 야외무더위쉼터 운영, 선별진료소 냉방 용품 지원, 실내 무더위쉼터 방역물품 지원 등 코로나19 극복을 위한 위생·방역 물품 지원 예산으로 6억2000만원을 지원한다.올해부터는 기상청의 폭염 특보 발표기준이 변경된다. 당초 특보 발표기준은 ‘일 최고기온’이었으나 앞으로는 기온과 습도를 함께 고려한 ‘일 최고 체감온도’를 기준으로 삼는다.이에 따라 부산지역 폭염 특보 일수는 기존보다 약 10일가량 늘어날 것으로 예상되며 온열질환 사망자 감지율이 약 17%가량 증가해 사망자 수도 줄일 것으로 전망된다.온열질환자 감시체계도 개선된다. 질병관리본부의 온열질환 감시체계만 사용하던 기존 방식과 달리 올해부터는 질병관리본부와 더불어 소방재난본부의 온열질환자 긴급이송현황과 지자체 자체 조사결과를 함께 집계한다.이를 통해 기존 온열질환 감시체계의 사각지대를 해소하고, 신속한 현지조사와 재난지원금 지원이 가능할 것으로 보인다.드론 확성기를 띄워 폭염 상황을 알린다.올해 폭염 대책에 4차 산업 기반 기술도 도입한다.부산시는 올해부터 논밭 온열질환자 감시에 드론을 투입한다. 시는 부산시 장노년일자리지원센터와 함께 드론안전관리단을 이용해 차량 진입이 어려운 야산이나 눈으로 확인이 어려운 대규모 비닐하우스 단지 사이의 작업자를 예찰하고, 폭염 안전수칙을 홍보할 방침이다.이는 논밭 온열질환자가 빈번히 발생하는 강서구와 기장군에 시범운영되며 이를 통해 폭염 사각지대가 줄어들 것으로 예상된다.변성완 부산시장 권한대행은 “예년에 비해 많이 환경이 달라지는 만큼 폭염 대응도 원점에서부터 재검토했다”며 “폭염과 더불어 코로나19도 이겨나가기 위해서는 기존의 대응 체계에 더 다양한 노력을 펼쳐야 한다”고 말했다.영남취재본부 김용우 기자"
241,전국적으로 무더운 날씨가 이어지는 23일 오전 서울 마포구 경의선 숲길에서 시민들이 산책을 하고 있다.
242,"    (서울=연합뉴스) 기상청은 23일 오후 4시를 기해 서울 동남·동북·서북권에 내려진 폭염주의보를 해제한다고 밝혔다.    해당 지역은 송파구, 강남구, 서초구, 강동구(동남권), 노원구, 성북구, 중랑구, 광진구, 동대문구, 도봉구, 강북구, 성동구(동북권), 은평구, 마포구, 서대문구, 용산구, 종로구, 중구(서북권)다.    ※ 이 기사는 기상청 데이터를 토대로 알고리즘에 의해 자동 작성돼 편집자의 데스킹을 거쳤습니다.    특보 데이터는 기상청 홈페이지(http://www.weather.go.kr/weather/warning/status.jsp)에서도 확인할 수 있습니다."
243,중부 내륙에 폭염주의보가 내려진 21일 오전 서울 여의도한강공원에서 시민들이 그늘에서 휴식을 취하고 있다.기상청은 내일 서울을 비롯한 중부 지방 최고기온이 35도까지 치솟았다가 수요일에 전국에 장맛비가 내리면서 폭염이 한풀 꺾일 것으로 내다봤다. 2020.6.21/뉴스1phonalist@news1.kr
244,"   무더운 날씨를 보인 지난 11일 서울 잠실야구장에서 열린 2020 KBO 리그 SK 와이번스 대 LG 트윈스 더블헤더 1차전 경기, SK 덕아웃에 쿨링포그가 설치돼 있다. 뉴시스15일은 전국 대부분 지역에서 맑지만 더운 날씨가 이어진다. 강원 동해안 일부 지역에는 체감온도가 33도 이상 오르는 등 폭염특보가 내려진다.   기상청은 이날 ""내일(16일)까지 전국이 대체로 맑은 가운데, 강한 햇볕에 의해 낮 기온이 30도 이상 오르는 곳이 많겠다""며 ""특히 폭염특보가 발효된 강원 동해안과 일부 경북 내륙에는 낮 기온이 33도 이상 오르거나, 높은 습도로 인해 체감온도가 33도 이상 오르는 곳이 있는 등 매우 덥겠다""고 예보했다.   이날 강원도 강릉시 평지·양양군 평지, 경상북도 경산시에도 폭염주의보가 내려졌다.   아침 최저기온은 15~24도, 낮 최고기온은 24~34도다.   주요 지역 아침 최저 기온은 서울 19도, 인천 18도, 수원 17도, 춘천 17도, 강릉 24도, 청주 19도, 대전 17도, 전주 18도, 광주 19도, 대구 19도, 부산 20도, 제주 21도다.   낮 최고 기온은 서울 28도, 인천 24도, 수원 28도, 춘천 32도, 강릉 34도, 청주 29도, 대전 27도, 전주 29도, 광주 29도, 대구 32도, 부산 27도, 제주 26도다.   미세먼지는 전 권역에서 '보통' 수준이 예상된다.   "
245,"정부가 신종 코로나바이러스 감염증(코로나19) 대응 의료진의 근무여건을 개선하는 방안을 마련했다. 폭염을 대비해 코로나19 의료진의 휴게시간을 자율 조정할 수 있도록 하고, 파견 인력의 근무기간을 기존 1개월에서 1주일로 단축하는 내용이 골자다.윤태호 중앙사고수습본부 방역총괄반장은 22일 정례브리핑에서 ""무더위로 인해 코로나19 보호장비를 착용하는 의료인력의 업무 피로도가 높아지고 있어 대책을 마련했다""며 ""파견 인력 기본 근무기간을 유연하게 정할 수 있도록 할 예정""이라고 말했다.이번 개선방안에 따르면 코로나19 치료를 위해 파견되는 인력은 기본 근무기간을 기존 1개월에서 1주일로 단축한다. 또 시설 운영자 재량에 따라 근무시간과 휴식시간을 자율적으로 조정할 수 있다.선별진료소 등 야외 근무 인력도 폭염시간대를 고려해 별도의 근무 시간 기준 등을 마련해 현재 시행 중이다. 또 업무가 폭증한 지역의 경우 정부에서 모집인원의 30% 수준에서 간호인력 등을 각 지역 교대 인력으로 지원한다.이와 함께 더위를 피할 수 있는 장비·기구도 제공한다. 착탈의가 용이하고 통기성이 높은 수술용가운세트를 이달부터 9월까지 매달 20만개씩 추가로 배포할 예정이며, 외부 선별진료소에 냉각조끼와 냉방기 설치 지원을 시작했다.윤태호 방역총괄반장은 ""여름철 쾌적한 진료환경 조성에 힘쓰고 있다""며 ""코로나19 대응인력의 휴식과 심리지원을 위한 프로그램도 운영을 확대할 예정""이라고 말했다"
246,과수화상병 확진 판정을 받은 충북 충주시 산척면의 한 과수원에서 20일 매몰작업을 진행하고 있다.2020.06.21
247,"전국이 맑은 가운데 강한 햇볕으로 인해 오늘도 내륙 지역에 폭염이 이어지겠습니다. 기상청은 대부분의 내륙 지역 낮 기온이 30도 이상 올라가고, 특히 중부와 전북, 경북 내륙 지역은 한낮 기온이 33도 이상으로 오르는 곳이 많겠다고 예보했습니다.  이번 더위는 오늘까지 이어지다, 내일(24일) 낮부터 전국에 비가 내리면서 한풀 꺾이겠습니다. 오늘 낮 기온은 서울 32도 등 전국이 24도에서 34도로 어제보다 2도에서 5도 가량 낮겠습니다. 바다의 물결은 모든 해상에서 0.5에서 2미터로 비교적 낮게 일겠습니다.김시원 기자 "
248,"전국이 맑은 가운데 강한 햇볕으로 인해 오늘도 내륙 지역에 폭염이 이어지겠습니다. 기상청은 대부분의 내륙 지역 낮 기온이 30도 이상 올라가고, 특히 중부와 전북, 경북 내륙 지역은 한낮 기온이 33도 이상으로 오르는 곳이 많겠다고 예보했습니다.  이번 더위는 오늘까지 이어지다, 내일(24일) 전국에 비가 내리면서 한풀 꺾이겠습니다. 오늘 아침 기온은 서울이 22도 등 전국이 17도에서 22도로 어제와 비슷하겠습니다. 낮 기온은 서울 32도 등 전국이 24도에서 34도로 어제보다 2도에서 5도 가량 낮겠습니다. 바다의 물결은 모든 해상에서 0.5에서 2미터로 비교적 낮게 일겠습니다.김시원 기자 "
